B24090_001E,B24090_001EA,B24090_001M,B24090_001MA,B24090_002E,B24090_002EA,B24090_002M,B24090_002MA,B24090_003E,B24090_003EA,B24090_003M,B24090_003MA,B24090_004E,B24090_004EA,B24090_004M,B24090_004MA,B24090_005E,B24090_005EA,B24090_005M,B24090_005MA,B24090_006E,B24090_006EA,B24090_006M,B24090_006MA,B24090_007E,B24090_007EA,B24090_007M,B24090_007MA,B24090_008E,B24090_008EA,B24090_008M,B24090_008MA,B24090_009E,B24090_009EA,B24090_009M,B24090_009MA,B24090_010E,B24090_010EA,B24090_010M,B24090_010MA,B24090_011E,B24090_011EA,B24090_011M,B24090_011MA,B24090_012E,B24090_012EA,B24090_012M,B24090_012MA,B24090_013E,B24090_013EA,B24090_013M,B24090_013MA,B24090_014E,B24090_014EA,B24090_014M,B24090_014MA,B24090_015E,B24090_015EA,B24090_015M,B24090_015MA,B24090_016E,B24090_016EA,B24090_016M,B24090_016MA,B24090_017E,B24090_017EA,B24090_017M,B24090_017MA,B24090_018E,B24090_018EA,B24090_018M,B24090_018MA,B24090_019E,B24090_019EA,B24090_019M,B24090_019MA,B24090_020E,B24090_020EA,B24090_020M,B24090_020MA,B24090_021E,B24090_021EA,B24090_021M,B24090_021MA,GEO_ID,NAME,state
2985564,null,20263,null,1734483,null,14192,null,1348002,null,16083,null,1238074,null,16455,null,109928,null,6026,null,62748,null,4307,null,97066,null,6151,null,58029,null,3882,null,60519,null,4118,null,106065,null,5717,null,2054,null,1409,null,1251081,null,14211,null,864981,null,14006,null,831763,null,14459,null,33218,null,2748,null,89143,null,5357,null,120212,null,5116,null,85789,null,5211,null,46715,null,3637,null,42628,null,4289,null,1613,null,619,null,0400000US13,Georgia,13
402445,null,8717,null,225844,null,5497,null,150183,null,5390,null,139914,null,5017,null,10269,null,1537,null,9442,null,1532,null,12126,null,1550,null,16641,null,1945,null,22207,null,2727,null,15130,null,2178,null,115,null,140,null,176601,null,5466,null,113857,null,5287,null,107994,null,5118,null,5863,null,1480,null,14540,null,1878,null,6417,null,1302,null,23300,null,2298,null,9212,null,1658,null,9115,null,1550,null,160,null,151,null,0400000US15,Hawaii,15
431739,null,6887,null,267684,null,5206,null,198891,null,4889,null,178659,null,4663,null,20232,null,1719,null,10783,null,1637,null,15348,null,1922,null,10583,null,1238,null,9472,null,1425,null,22383,null,1991,null,224,null,174,null,164055,null,4796,null,108470,null,5131,null,101801,null,4929,null,6669,null,1072,null,13571,null,1800,null,14814,null,1703,null,13510,null,1794,null,5399,null,921,null,7657,null,1231,null,634,null,304,null,0400000US16,Idaho,16
4046719,null,20697,null,2377626,null,16522,null,1896021,null,16367,null,1776483,null,15986,null,119538,null,5038,null,110063,null,5933,null,137147,null,6021,null,68642,null,3696,null,51133,null,3168,null,113114,null,5972,null,1506,null,595,null,1669093,null,17245,null,1178817,null,17009,null,1141602,null,17034,null,37215,null,2835,null,196861,null,5905,null,125442,null,5469,null,69485,null,3594,null,42572,null,3073,null,53414,null,3578,null,2502,null,684,null,0400000US17,Illinois,17
1979954,null,16499,null,1174165,null,11137,null,956068,null,10873,null,900093,null,11004,null,55975,null,2891,null,51545,null,3014,null,53728,null,3774,null,32426,null,3044,null,22490,null,2032,null,56880,null,3692,null,1028,null,397,null,805789,null,11306,null,591685,null,11169,null,577417,null,10965,null,14268,null,1750,null,92977,null,4165,null,52664,null,2948,null,30273,null,2138,null,15477,null,1599,null,21950,null,2143,null,763,null,355,null,0400000US18,Indiana,18
985570,null,8439,null,581822,null,6792,null,440681,null,6906,null,407905,null,6654,null,32776,null,2367,null,27034,null,2100,null,27478,null,2100,null,22021,null,2105,null,11245,null,1381,null,52380,null,2722,null,983,null,450,null,403748,null,5966,null,270938,null,5279,null,263552,null,5374,null,7386,null,991,null,51696,null,2980,null,28115,null,1875,null,25729,null,2154,null,6461,null,1109,null,19623,null,1706,null,1186,null,414,null,0400000US19,Iowa,19
912586,null,9857,null,538248,null,7831,null,400903,null,7496,null,373719,null,7934,null,27184,null,2458,null,20991,null,2161,null,35988,null,2550,null,22042,null,2193,null,16024,null,1620,null,41733,null,2808,null,567,null,244,null,374338,null,6687,null,242431,null,6328,null,236070,null,6196,null,6361,null,1128,null,41516,null,2709,null,32887,null,2430,null,23591,null,2126,null,13486,null,1610,null,19142,null,1823,null,1285,null,473,null,0400000US20,Kansas,20
1236592,null,15050,null,707416,null,9493,null,541920,null,9187,null,506417,null,8981,null,35503,null,2319,null,29333,null,2741,null,33583,null,3008,null,33013,null,3049,null,20555,null,2174,null,48076,null,3340,null,936,null,457,null,529176,null,9001,null,355533,null,8286,null,345636,null,8483,null,9897,null,1616,null,56472,null,3613,null,34292,null,3077,null,50236,null,3670,null,13524,null,1860,null,18545,null,1881,null,574,null,392,null,0400000US21,Kentucky,21
1217494,null,16086,null,703908,null,10091,null,542650,null,9286,null,501587,null,9966,null,41063,null,2911,null,23221,null,2371,null,39253,null,2913,null,29023,null,2840,null,20893,null,2192,null,48105,null,3682,null,763,null,462,null,513586,null,10433,null,349139,null,9662,null,338352,null,9580,null,10787,null,1565,null,37515,null,2896,null,44442,null,3660,null,48923,null,2903,null,13918,null,1590,null,18794,null,2277,null,855,null,381,null,0400000US22,Louisiana,22
406823,null,6124,null,236341,null,4724,null,167805,null,4162,null,154119,null,4025,null,13686,null,1496,null,15910,null,1770,null,14188,null,1761,null,7784,null,981,null,8341,null,1401,null,22183,null,2222,null,130,null,113,null,170482,null,4213,null,103452,null,4026,null,99331,null,4028,null,4121,null,743,null,29717,null,2242,null,13398,null,1872,null,9333,null,1347,null,5316,null,921,null,9021,null,1204,null,245,null,186,null,0400000US23,Maine,23
1942834,null,16920,null,1086557,null,10764,null,739256,null,11787,null,677595,null,11736,null,61661,null,4036,null,66003,null,4435,null,63412,null,4042,null,37909,null,3657,null,125816,null,5127,null,53301,null,3628,null,860,null,459,null,856277,null,12431,null,491634,null,9994,null,476416,null,9945,null,15218,null,1732,null,100338,null,4505,null,71563,null,4051,null,49941,null,4038,null,113832,null,5035,null,28318,null,2451,null,651,null,363,null,0400000US24,Maryland,24
2073001,null,17783,null,1210271,null,12868,null,909662,null,12872,null,850165,null,12766,null,59497,null,3918,null,87724,null,4123,null,66231,null,3708,null,43471,null,3168,null,30639,null,3649,null,71690,null,4240,null,854,null,625,null,862730,null,12005,null,576582,null,11370,null,561776,null,11304,null,14806,null,1770,null,137784,null,6377,null,59946,null,3759,null,38643,null,3439,null,16219,null,1852,null,32215,null,3091,null,1341,null,681,null,0400000US25,Massachusetts,25
2754646,null,19437,null,1622635,null,14233,null,1312217,null,14983,null,1218989,null,14020,null,93228,null,4492,null,76527,null,3807,null,76108,null,3272,null,50657,null,2850,null,26926,null,2121,null,78456,null,4139,null,1744,null,627,null,1132011,null,11315,null,784598,null,11740,null,762579,null,11729,null,22019,null,1931,null,146911,null,4929,null,81651,null,3586,null,54663,null,2861,null,25172,null,2340,null,37489,null,3131,null,1527,null,511,null,0400000US26,Michigan,26
1712820,null,11573,null,1011199,null,8933,null,783725,null,8682,null,722992,null,8718,null,60733,null,3265,null,54824,null,3206,null,49289,null,2800,null,29805,null,2213,null,17823,null,1791,null,75137,null,3122,null,596,null,231,null,701621,null,8801,null,481289,null,9238,null,465722,null,9134,null,15567,null,1597,null,96164,null,3905,null,52739,null,3093,null,28726,null,2022,null,12564,null,1553,null,28866,null,2132,null,1273,null,408,null,0400000US27,Minnesota,27
787780,null,14474,null,447100,null,9439,null,329445,null,8691,null,306726,null,8400,null,22719,null,2408,null,15808,null,2269,null,22078,null,2425,null,22597,null,2839,null,19453,null,2525,null,36915,null,2894,null,804,null,555,null,340680,null,9260,null,221508,null,7910,null,216099,null,7803,null,5409,null,1302,null,22826,null,2345,null,28895,null,3196,null,41394,null,3841,null,12953,null,1968,null,12656,null,1846,null,448,null,315,null,0400000US28,Mississippi,28
1829817,null,16319,null,1038032,null,10159,null,784558,null,11456,null,737435,null,11781,null,47123,null,3408,null,53720,null,3483,null,53191,null,3247,null,40879,null,3098,null,30154,null,2757,null,74214,null,3847,null,1316,null,646,null,791785,null,11003,null,538046,null,10068,null,524017,null,9735,null,14029,null,1995,null,100396,null,5310,null,50319,null,3439,null,46240,null,3494,null,25908,null,3026,null,30045,null,2613,null,831,null,376,null,0400000US29,Missouri,29
282484,null,6894,null,164790,null,4544,null,108520,null,4700,null,94915,null,4451,null,13605,null,1373,null,8555,null,1483,null,9418,null,1262,null,8982,null,1739,null,8246,null,1234,null,20291,null,1760,null,778,null,300,null,117694,null,3948,null,67959,null,3951,null,64104,null,3830,null,3855,null,902,null,15098,null,1861,null,10744,null,1706,null,9971,null,1531,null,5626,null,1162,null,7499,null,1226,null,797,null,329,null,0400000US30,Montana,30
613349,null,6856,null,364023,null,5245,null,266021,null,5092,null,244968,null,5012,null,21053,null,2128,null,16568,null,1983,null,20164,null,1752,null,15286,null,1923,null,7976,null,1278,null,37461,null,2095,null,547,null,286,null,249326,null,5354,null,163917,null,4695,null,158980,null,4823,null,4937,null,926,null,27955,null,2210,null,19513,null,1878,null,16064,null,1904,null,6203,null,988,null,14597,null,1624,null,1077,null,466,null,0400000US31,Nebraska,31
860515,null,10763,null,515294,null,7999,null,433655,null,7618,null,410375,null,7396,null,23280,null,2737,null,11403,null,1741,null,21994,null,2285,null,13705,null,2083,null,14197,null,2269,null,20127,null,2811,null,213,null,253,null,345221,null,7345,null,267059,null,7451,null,261139,null,7552,null,5920,null,1008,null,13302,null,2120,null,31877,null,3686,null,13871,null,1642,null,8178,null,1631,null,10493,null,1630,null,441,null,251,null,0400000US32,Nevada,32
447429,null,7451,null,265407,null,4607,null,203302,null,5212,null,188549,null,5261,null,14753,null,1886,null,11410,null,1581,null,11727,null,1492,null,8124,null,1337,null,6904,null,1294,null,23859,null,2753,null,81,null,82,null,182022,null,5438,null,120853,null,5567,null,117169,null,5399,null,3684,null,881,null,25371,null,2299,null,13344,null,1801,null,8610,null,1392,null,4515,null,992,null,9031,null,1498,null,298,null,233,null,0400000US33,New Hampshire,33
2842446,null,20575,null,1689035,null,13024,null,1317682,null,13185,null,1212973,null,12485,null,104709,null,4995,null,65996,null,4220,null,105694,null,5347,null,59340,null,4034,null,44635,null,3458,null,93978,null,4383,null,1710,null,1022,null,1153411,null,14892,null,831536,null,13410,null,806050,null,13318,null,25486,null,2323,null,109256,null,4823,null,89224,null,4914,null,62548,null,3728,null,26693,null,2732,null,31801,null,2909,null,2353,null,755,null,0400000US34,New Jersey,34
552107,null,10796,null,319609,null,7529,null,215700,null,6908,null,198255,null,6420,null,17445,null,2277,null,11961,null,1500,null,24043,null,2184,null,15851,null,1924,null,26422,null,2783,null,25073,null,2697,null,559,null,325,null,232498,null,6131,null,135933,null,5893,null,130263,null,6070,null,5670,null,1155,null,21552,null,2331,null,25132,null,2550,null,24196,null,2464,null,13934,null,2209,null,11155,null,1726,null,596,null,332,null,0400000US35,New Mexico,35
6039329,null,32407,null,3468512,null,22326,null,2510282,null,22419,null,2312615,null,22090,null,197667,null,7926,null,208066,null,8026,null,302580,null,7891,null,146460,null,5501,null,81461,null,4226,null,215328,null,7752,null,4335,null,1136,null,2570817,null,21294,null,1648476,null,21412,null,1595696,null,20649,null,52780,null,3668,null,329268,null,10097,null,312875,null,9194,null,128567,null,5046,null,55785,null,3884,null,92986,null,5197,null,2860,null,779,null,0400000US36,New York,36
2794916,null,19899,null,1630423,null,13811,null,1262780,null,14174,null,1176555,null,14453,null,86225,null,4145,null,66621,null,3778,null,78328,null,4266,null,73486,null,4148,null,40579,null,3777,null,107216,null,5729,null,1413,null,705,null,1164493,null,14186,null,811053,null,13665,null,784126,null,13610,null,26927,null,2878,null,101440,null,4879,null,88970,null,5260,null,91109,null,4340,null,27667,null,2599,null,42447,null,3713,null,1807,null,658,null,0400000US37,North Carolina,37
212077,null,4119,null,126812,null,3282,null,85041,null,2868,null,77314,null,2903,null,7727,null,1183,null,7172,null,1110,null,6793,null,1083,null,6322,null,982,null,5188,null,1019,null,16052,null,1339,null,244,null,143,null,85265,null,2636,null,49094,null,2471,null,47319,null,2392,null,1775,null,566,null,13030,null,1294,null,5803,null,766,null,9231,null,1177,null,3004,null,565,null,4888,null,846,null,215,null,145,null,0400000US38,North Dakota,38
3463151,null,22244,null,2013199,null,13791,null,1570401,null,14825,null,1483043,null,14857,null,87358,null,4011,null,97866,null,5030,null,129961,null,5587,null,57488,null,3758,null,46342,null,3042,null,108535,null,4946,null,2606,null,994,null,1449952,null,15034,null,1007422,null,14438,null,981451,null,14337,null,25971,null,2519,null,177049,null,6284,null,122623,null,5156,null,60159,null,3625,null,33403,null,2886,null,46312,null,3254,null,2984,null,882,null,0400000US39,Ohio,39
1099596,null,13252,null,652541,null,8793,null,477925,null,8291,null,443939,null,8172,null,33986,null,2618,null,25558,null,2198,null,33451,null,2872,null,31488,null,2478,null,29686,null,2476,null,53139,null,3469,null,1294,null,469,null,447055,null,9695,null,291826,null,8184,null,280676,null,8348,null,11150,null,1674,null,37231,null,2774,null,34893,null,2801,null,40716,null,3241,null,21504,null,2182,null,19983,null,2474,null,902,null,366,null,0400000US40,Oklahoma,40
1092791,null,15688,null,662881,null,11170,null,506720,null,10516,null,468472,null,10789,null,38248,null,2986,null,31597,null,3048,null,36348,null,2808,null,21811,null,2497,null,13893,null,1838,null,51748,null,3437,null,764,null,509,null,429910,null,8886,null,283759,null,9004,null,270341,null,8989,null,13418,null,1491,null,47296,null,3730,null,34250,null,3017,null,26188,null,2672,null,12156,null,1741,null,24976,null,2505,null,1285,null,578,null,0400000US41,Oregon,41
3828066,null,22206,null,2251772,null,16197,null,1709057,null,16230,null,1608562,null,15906,null,100495,null,4517,null,142378,null,5220,null,113420,null,5405,null,73085,null,3647,null,64133,null,3420,null,146504,null,5215,null,3195,null,780,null,1576294,null,13879,null,1077125,null,12327,null,1051896,null,11906,null,25229,null,2022,null,242122,null,6801,null,106165,null,4814,null,63209,null,3990,null,39831,null,3182,null,45189,null,3132,null,2653,null,695,null,0400000US42,Pennsylvania,42
323562,null,7969,null,189922,null,6314,null,137044,null,5738,null,125795,null,5730,null,11249,null,1745,null,13758,null,2052,null,10814,null,1618,null,8229,null,1374,null,7814,null,1596,null,12224,null,1821,null,39,null,63,null,133640,null,5020,null,87359,null,4397,null,84294,null,4326,null,3065,null,839,null,22841,null,2907,null,8651,null,1577,null,6634,null,1164,null,3326,null,948,null,4780,null,1163,null,49,null,80,null,0400000US44,Rhode Island,44
1340676,null,15953,null,775680,null,10366,null,601903,null,10705,null,558276,null,11092,null,43627,null,3329,null,26481,null,2813,null,38250,null,3446,null,35243,null,2805,null,23531,null,3260,null,49972,null,3941,null,300,null,235,null,564996,null,10276,null,391428,null,9286,null,378700,null,9244,null,12728,null,1503,null,41762,null,2993,null,42921,null,4184,null,55794,null,4037,null,13461,null,1832,null,18915,null,2504,null,715,null,315,null,0400000US45,South Carolina,45
268506,null,5752,null,155785,null,3881,null,104049,null,3989,null,94936,null,3866,null,9113,null,1324,null,8347,null,1414,null,8982,null,1343,null,6152,null,980,null,5709,null,1093,null,21610,null,1547,null,936,null,416,null,112721,null,3405,null,70018,null,2842,null,67737,null,2873,null,2281,null,709,null,15998,null,1645,null,8059,null,1269,null,6851,null,1296,null,4839,null,1050,null,6144,null,982,null,812,null,351,null,0400000US46,South Dakota,46
1893268,null,16055,null,1103787,null,11291,null,833928,null,10462,null,793447,null,10791,null,40481,null,2950,null,45751,null,3643,null,66716,null,4519,null,32941,null,3022,null,31259,null,2772,null,91971,null,4683,null,1221,null,471,null,789481,null,11622,null,550418,null,11707,null,540533,null,11882,null,9885,null,1448,null,75513,null,4586,null,59488,null,3583,null,44852,null,3595,null,24649,null,2535,null,33529,null,3318,null,1032,null,449,null,0400000US47,Tennessee,47
7435427,null,31946,null,4507932,null,22945,null,3536198,null,22744,null,3366801,null,22441,null,169397,null,6908,null,143149,null,6229,null,235821,null,7625,null,132922,null,5503,null,128391,null,6255,null,326719,null,9877,null,4732,null,1294,null,2927495,null,22541,null,2036105,null,23223,null,1988697,null,22979,null,47408,null,3581,null,199574,null,6636,null,290029,null,9415,null,188385,null,7120,null,82226,null,4833,null,126280,null,6166,null,4896,null,1185,null,0400000US48,Texas,48
769748,null,9986,null,500517,null,7062,null,389691,null,7445,null,355997,null,7153,null,33694,null,2503,null,21862,null,2155,null,23234,null,2340,null,21645,null,1773,null,22281,null,2231,null,21637,null,2080,null,167,null,159,null,269231,null,6663,null,186266,null,5923,null,179879,null,5873,null,6387,null,1150,null,22993,null,2138,null,18817,null,2291,null,19402,null,2152,null,12604,null,1462,null,8970,null,1355,null,179,null,150,null,0400000US49,Utah,49
202153,null,4495,null,116116,null,3371,null,79491,null,2898,null,71535,null,2700,null,7956,null,1132,null,9609,null,1554,null,5698,null,1145,null,4279,null,748,null,2969,null,670,null,13927,null,1458,null,143,null,116,null,86037,null,2863,null,47220,null,2352,null,44393,null,2368,null,2827,null,733,null,16753,null,1604,null,7376,null,1126,null,5986,null,1145,null,2797,null,712,null,5825,null,964,null,80,null,88,null,0400000US50,Vermont,50
2589587,null,17020,null,1488065,null,12364,null,1061716,null,14372,null,986141,null,14563,null,75575,null,4633,null,66887,null,4287,null,78651,null,4980,null,50580,null,3784,null,159081,null,5869,null,70151,null,4498,null,999,null,510,null,1101522,null,12625,null,691819,null,10631,null,668288,null,10921,null,23531,null,2197,null,104002,null,5428,null,105391,null,4942,null,63542,null,4259,null,100691,null,5689,null,34917,null,3360,null,1160,null,468,null,0400000US51,Virginia,51
1923959,null,17518,null,1157283,null,13473,null,872992,null,12046,null,813342,null,11867,null,59650,null,3511,null,49383,null,3247,null,68374,null,4891,null,51708,null,3615,null,50287,null,3606,null,64027,null,3852,null,512,null,248,null,766676,null,10827,null,505387,null,8895,null,486862,null,8951,null,18525,null,2173,null,81951,null,4795,null,60230,null,3789,null,57336,null,3957,null,28758,null,2559,null,31625,null,2836,null,1389,null,830,null,0400000US53,Washington,53
489261,null,8868,null,288263,null,5816,null,214849,null,5678,null,203421,null,5701,null,11428,null,1771,null,12438,null,1595,null,15996,null,2402,null,15996,null,1798,null,12700,null,1930,null,16006,null,1735,null,278,null,196,null,200998,null,6222,null,125939,null,5258,null,122660,null,5195,null,3279,null,709,null,23358,null,2641,null,16104,null,2158,null,17240,null,1996,null,11635,null,1505,null,6451,null,1316,null,271,null,270,null,0400000US54,West Virginia,54
1815572,null,11784,null,1070644,null,8192,null,853592,null,8588,null,799717,null,8125,null,53875,null,3006,null,44695,null,3157,null,55832,null,3110,null,31873,null,2344,null,17218,null,1786,null,65831,null,3194,null,1603,null,445,null,744928,null,8351,null,530314,null,7622,null,515769,null,7415,null,14545,null,1510,null,86613,null,3740,null,55447,null,3077,null,31913,null,2159,null,12218,null,1598,null,26948,null,2042,null,1475,null,369,null,0400000US55,Wisconsin,55
179766,null,5697,null,109253,null,3911,null,77460,null,4008,null,71541,null,3936,null,5919,null,1209,null,4687,null,1182,null,7287,null,1452,null,4950,null,953,null,4241,null,962,null,10160,null,1806,null,468,null,415,null,70513,null,4017,null,41963,null,3310,null,39783,null,3141,null,2180,null,787,null,6705,null,1283,null,8833,null,1474,null,5864,null,1163,null,2526,null,740,null,4340,null,1032,null,282,null,185,null,0400000US56,Wyoming,56
790087,null,13389,null,439199,null,8917,null,283242,null,7715,null,264807,null,7641,null,18435,null,2022,null,10193,null,1958,null,24616,null,2509,null,71871,null,4156,null,10860,null,1237,null,38125,null,3058,null,292,null,212,null,350888,null,8288,null,197134,null,6401,null,191012,null,6286,null,6122,null,1079,null,18440,null,2256,null,25161,null,2702,null,87812,null,4028,null,8768,null,1497,null,13129,null,1858,null,444,null,333,null,0400000US72,Puerto Rico,72
