C17022_001E,C17022_001EA,C17022_001M,C17022_001MA,C17022_002E,C17022_002EA,C17022_002M,C17022_002MA,C17022_003E,C17022_003EA,C17022_003M,C17022_003MA,C17022_004E,C17022_004EA,C17022_004M,C17022_004MA,C17022_005E,C17022_005EA,C17022_005M,C17022_005MA,C17022_006E,C17022_006EA,C17022_006M,C17022_006MA,C17022_007E,C17022_007EA,C17022_007M,C17022_007MA,C17022_008E,C17022_008EA,C17022_008M,C17022_008MA,C17022_009E,C17022_009EA,C17022_009M,C17022_009MA,C17022_010E,C17022_010EA,C17022_010M,C17022_010MA,C17022_011E,C17022_011EA,C17022_011M,C17022_011MA,C17022_012E,C17022_012EA,C17022_012M,C17022_012MA,C17022_013E,C17022_013EA,C17022_013M,C17022_013MA,C17022_014E,C17022_014EA,C17022_014M,C17022_014MA,C17022_015E,C17022_015EA,C17022_015M,C17022_015MA,C17022_016E,C17022_016EA,C17022_016M,C17022_016MA,C17022_017E,C17022_017EA,C17022_017M,C17022_017MA,C17022_018E,C17022_018EA,C17022_018M,C17022_018MA,C17022_019E,C17022_019EA,C17022_019M,C17022_019MA,C17022_020E,C17022_020EA,C17022_020M,C17022_020MA,C17022_021E,C17022_021EA,C17022_021M,C17022_021MA,GEO_ID,NAME,state
1245126,null,10267,null,227010,null,7777,null,79359,null,3765,null,147651,null,6832,null,19676,null,2740,null,127975,null,5943,null,48653,null,3184,null,26898,null,2086,null,21755,null,2406,null,5599,null,1307,null,16156,null,2013,null,80135,null,4407,null,50287,null,3597,null,29848,null,2667,null,6280,null,1330,null,23568,null,2336,null,889328,null,9981,null,734929,null,10326,null,154399,null,5500,null,51971,null,3767,null,102428,null,4382,null,0400000US01,Alabama,01
162345,null,3643,null,16637,null,1906,null,5657,null,1174,null,10980,null,1505,null,2398,null,501,null,8582,null,1454,null,3204,null,691,null,1809,null,527,null,1395,null,576,null,297,null,179,null,1098,null,539,null,6830,null,1137,null,3879,null,853,null,2951,null,743,null,1158,null,546,null,1793,null,537,null,135674,null,3272,null,110916,null,3427,null,24758,null,2161,null,9586,null,1608,null,15172,null,1599,null,0400000US02,Alaska,02
1491772,null,13954,null,216898,null,8474,null,99334,null,5730,null,117564,null,5995,null,23817,null,2955,null,93747,null,5188,null,48721,null,3282,null,29950,null,2950,null,18771,null,2452,null,4651,null,1200,null,14120,null,2051,null,92157,null,5212,null,57735,null,4079,null,34422,null,3594,null,9684,null,1815,null,24738,null,3014,null,1133996,null,12784,null,927525,null,11934,null,206471,null,6443,null,74549,null,4948,null,131922,null,5081,null,0400000US04,Arizona,04
756113,null,10348,null,143979,null,6711,null,62183,null,4203,null,81796,null,4709,null,11957,null,1680,null,69839,null,4282,null,34171,null,2992,null,20669,null,2197,null,13502,null,1816,null,3003,null,1155,null,10499,null,1667,null,53962,null,3867,null,35927,null,3035,null,18035,null,2207,null,4764,null,1105,null,13271,null,1944,null,524001,null,8649,null,451296,null,8062,null,72705,null,4328,null,25153,null,2592,null,47552,null,3411,null,0400000US05,Arkansas,05
8330684,null,27121,null,1165883,null,16264,null,546500,null,11347,null,619383,null,11795,null,120556,null,6857,null,498827,null,10920,null,295002,null,9228,null,188770,null,6585,null,106232,null,6287,null,29636,null,3187,null,76596,null,5348,null,480244,null,11529,null,304287,null,9384,null,175957,null,6894,null,49216,null,3889,null,126741,null,6108,null,6389555,null,30559,null,5026189,null,28706,null,1363366,null,17560,null,502044,null,10291,null,861322,null,14316,null,0400000US06,California,06
1202485,null,10691,null,141561,null,6768,null,65571,null,4794,null,75990,null,4864,null,15154,null,2107,null,60836,null,4093,null,31736,null,2604,null,18321,null,2262,null,13415,null,1922,null,3415,null,1107,null,10000,null,1645,null,58125,null,4735,null,38133,null,3450,null,19992,null,2707,null,7829,null,1532,null,12163,null,1925,null,971063,null,10036,null,812401,null,9281,null,158662,null,6423,null,61403,null,3819,null,97259,null,5125,null,0400000US08,Colorado,08
885471,null,7409,null,72678,null,4249,null,21214,null,2589,null,51464,null,3391,null,6255,null,1191,null,45209,null,3135,null,15047,null,2038,null,6944,null,1463,null,8103,null,1448,null,1044,null,541,null,7059,null,1362,null,31980,null,2894,null,17602,null,2301,null,14378,null,2319,null,2200,null,666,null,12178,null,2200,null,765766,null,6991,null,627982,null,7770,null,137784,null,5574,null,42122,null,3465,null,95662,null,4145,null,0400000US09,Connecticut,09
224451,null,4325,null,25643,null,2427,null,8805,null,1263,null,16838,null,2231,null,2540,null,914,null,14298,null,2039,null,6127,null,1237,null,4109,null,1007,null,2018,null,687,null,341,null,293,null,1677,null,629,null,11399,null,1834,null,5353,null,1131,null,6046,null,1359,null,1447,null,559,null,4599,null,1222,null,181282,null,4758,null,144715,null,4967,null,36567,null,2801,null,11880,null,1976,null,24687,null,2289,null,0400000US10,Delaware,10
108181,null,3697,null,19204,null,2272,null,3477,null,1145,null,15727,null,2032,null,1358,null,614,null,14369,null,2004,null,3175,null,1004,null,746,null,499,null,2429,null,869,null,340,null,294,null,2089,null,812,null,5178,null,1158,null,1021,null,507,null,4157,null,1048,null,1075,null,533,null,3082,null,909,null,80624,null,3504,null,50546,null,2558,null,30078,null,2642,null,6661,null,1125,null,23417,null,2350,null,0400000US11,District of Columbia,11
4626215,null,26538,null,607588,null,13278,null,254208,null,7840,null,353380,null,10188,null,57993,null,5258,null,295387,null,10535,null,150479,null,7012,null,85159,null,4634,null,65320,null,5004,null,14250,null,2202,null,51070,null,4222,null,283650,null,8275,null,172242,null,6475,null,111408,null,5492,null,27381,null,2958,null,84027,null,5000,null,3584498,null,25454,null,2903403,null,25433,null,681095,null,15286,null,231690,null,8144,null,449405,null,12616,null,0400000US12,Florida,12
2328569,null,18597,null,356099,null,9906,null,125534,null,5912,null,230565,null,8309,null,30754,null,3116,null,199811,null,7325,null,81295,null,5161,null,46597,null,3561,null,34698,null,3096,null,6937,null,1678,null,27761,null,2721,null,138227,null,6139,null,80096,null,4518,null,58131,null,4415,null,12211,null,2308,null,45920,null,3575,null,1752948,null,16266,null,1418198,null,15604,null,334750,null,9333,null,102780,null,6208,null,231970,null,7748,null,0400000US13,Georgia,13
306623,null,4387,null,24296,null,2099,null,10425,null,1536,null,13871,null,1767,null,2189,null,691,null,11682,null,1723,null,6465,null,1357,null,2644,null,858,null,3821,null,921,null,1313,null,643,null,2508,null,779,null,15522,null,2194,null,8379,null,1636,null,7143,null,1322,null,1424,null,563,null,5719,null,1265,null,260340,null,4599,null,205661,null,5162,null,54679,null,3283,null,17739,null,2001,null,36940,null,2671,null,0400000US15,Hawaii,15
397576,null,5484,null,53148,null,3130,null,28606,null,2588,null,24542,null,2332,null,4932,null,1156,null,19610,null,2069,null,15981,null,2023,null,10317,null,1551,null,5664,null,1366,null,2120,null,781,null,3544,null,1053,null,27423,null,2306,null,19223,null,1759,null,8200,null,1471,null,3234,null,937,null,4966,null,1145,null,301024,null,5678,null,265278,null,5902,null,35746,null,2916,null,14431,null,1767,null,21315,null,2306,null,0400000US16,Idaho,16
3180087,null,18931,null,397968,null,10708,null,154179,null,6359,null,243789,null,8341,null,37782,null,3526,null,206007,null,7488,null,85678,null,4863,null,44710,null,3541,null,40968,null,3633,null,9179,null,1631,null,31789,null,3121,null,162076,null,6495,null,96634,null,5514,null,65442,null,4343,null,15684,null,1824,null,49758,null,3819,null,2534365,null,16074,null,2062680,null,14978,null,471685,null,9782,null,155528,null,5469,null,316157,null,8195,null,0400000US17,Illinois,17
1662403,null,13308,null,208791,null,6139,null,76281,null,3876,null,132510,null,5463,null,22300,null,2867,null,110210,null,4809,null,47701,null,3666,null,26271,null,2664,null,21430,null,2062,null,5524,null,1305,null,15906,null,1903,null,94897,null,4548,null,55934,null,3429,null,38963,null,3107,null,11044,null,1880,null,27919,null,2433,null,1311014,null,12776,null,1107493,null,11787,null,203521,null,6895,null,69630,null,4252,null,133891,null,5641,null,0400000US18,Indiana,18
794320,null,8485,null,84342,null,3482,null,33571,null,2633,null,50771,null,2841,null,8363,null,1325,null,42408,null,2480,null,20880,null,1948,null,12226,null,1378,null,8654,null,1280,null,1235,null,435,null,7419,null,1135,null,44995,null,2616,null,29226,null,2370,null,15769,null,1638,null,4250,null,952,null,11519,null,1412,null,644103,null,8063,null,565252,null,7769,null,78851,null,3880,null,29726,null,2402,null,49125,null,2879,null,0400000US19,Iowa,19
728136,null,8195,null,83873,null,4035,null,37214,null,2820,null,46659,null,3482,null,8172,null,1642,null,38487,null,3247,null,23581,null,2102,null,14838,null,1856,null,8743,null,1232,null,1657,null,628,null,7086,null,1080,null,44860,null,3264,null,28228,null,2352,null,16632,null,2233,null,5021,null,1191,null,11611,null,1840,null,575822,null,7636,null,494889,null,8071,null,80933,null,4090,null,29768,null,2692,null,51165,null,3523,null,0400000US20,Kansas,20
1114146,null,13621,null,204180,null,6485,null,88310,null,4738,null,115870,null,5990,null,19937,null,2441,null,95933,null,5552,null,46575,null,4209,null,28717,null,2745,null,17858,null,2822,null,3987,null,1227,null,13871,null,2418,null,68893,null,4275,null,45062,null,3076,null,23831,null,2909,null,5171,null,1052,null,18660,null,2524,null,794498,null,12126,null,670911,null,11544,null,123587,null,5630,null,44328,null,3301,null,79259,null,4247,null,0400000US21,Kentucky,21
1080025,null,10940,null,215462,null,7009,null,70341,null,4072,null,145121,null,5920,null,18225,null,2148,null,126896,null,5350,null,40198,null,2663,null,22824,null,1902,null,17374,null,2081,null,2619,null,836,null,14755,null,2034,null,72553,null,4219,null,41424,null,3394,null,31129,null,3069,null,8312,null,1772,null,22817,null,2311,null,751812,null,9380,null,611399,null,9499,null,140413,null,5912,null,48040,null,3915,null,92373,null,4444,null,0400000US22,Louisiana,22
355547,null,6511,null,42858,null,3012,null,17934,null,1301,null,24924,null,2477,null,3702,null,889,null,21222,null,2348,null,9873,null,1204,null,6176,null,821,null,3697,null,797,null,1057,null,480,null,2640,null,683,null,22238,null,1996,null,15865,null,1757,null,6373,null,1238,null,1766,null,569,null,4607,null,993,null,280578,null,5683,null,243231,null,5288,null,37347,null,3312,null,14611,null,1875,null,22736,null,2213,null,0400000US23,Maine,23
1392247,null,11564,null,107990,null,5615,null,33332,null,3086,null,74658,null,5001,null,9363,null,1611,null,65295,null,4658,null,27507,null,2365,null,11968,null,1492,null,15539,null,2014,null,3182,null,899,null,12357,null,1899,null,56393,null,3267,null,28054,null,2224,null,28339,null,2723,null,7355,null,1599,null,20984,null,2479,null,1200357,null,11128,null,935543,null,11086,null,264814,null,7759,null,80543,null,4696,null,184271,null,5966,null,0400000US24,Maryland,24
1561198,null,13396,null,153112,null,7007,null,48904,null,3793,null,104208,null,5931,null,13945,null,2139,null,90263,null,5087,null,31388,null,3177,null,15258,null,1930,null,16130,null,2300,null,2621,null,958,null,13509,null,1999,null,62980,null,4207,null,35347,null,3067,null,27633,null,2983,null,5860,null,1363,null,21773,null,2572,null,1313718,null,11129,null,1066514,null,10539,null,247204,null,7761,null,77704,null,4564,null,169500,null,6188,null,0400000US25,Massachusetts,25
2560681,null,14089,null,356938,null,9390,null,132415,null,5174,null,224523,null,7266,null,35715,null,3249,null,188808,null,6266,null,75677,null,3871,null,41951,null,2909,null,33726,null,2587,null,6524,null,1346,null,27202,null,2303,null,133372,null,5080,null,79340,null,3615,null,54032,null,3586,null,13105,null,1721,null,40927,null,3294,null,1994694,null,13317,null,1659761,null,13288,null,334933,null,7544,null,109027,null,4968,null,225906,null,6198,null,0400000US26,Michigan,26
1353390,null,9195,null,124284,null,4783,null,46416,null,2636,null,77868,null,3967,null,13509,null,1913,null,64359,null,3587,null,28269,null,2062,null,17129,null,1648,null,11140,null,1463,null,2767,null,791,null,8373,null,1194,null,58639,null,3724,null,35622,null,2618,null,23017,null,2231,null,7121,null,1345,null,15896,null,2067,null,1142198,null,9332,null,975171,null,9499,null,167027,null,5763,null,61435,null,3370,null,105592,null,4954,null,0400000US27,Minnesota,27
753797,null,9564,null,172778,null,7301,null,56488,null,3871,null,116290,null,5320,null,15333,null,2473,null,100957,null,4720,null,33859,null,3218,null,20677,null,2336,null,13182,null,1993,null,2929,null,1056,null,10253,null,1617,null,55924,null,4469,null,32215,null,3240,null,23709,null,2650,null,5526,null,1218,null,18183,null,2295,null,491236,null,9744,null,402303,null,9187,null,88933,null,5350,null,25425,null,2644,null,63508,null,4012,null,0400000US28,Mississippi,28
1534274,null,13026,null,212277,null,7466,null,85157,null,4467,null,127120,null,6370,null,21574,null,2562,null,105546,null,5377,null,51936,null,3804,null,28094,null,2393,null,23842,null,2867,null,4483,null,1248,null,19359,null,2603,null,90663,null,4447,null,56396,null,3518,null,34267,null,2870,null,8718,null,1542,null,25549,null,2520,null,1179398,null,11758,null,987099,null,11212,null,192299,null,7989,null,65796,null,4714,null,126503,null,5263,null,0400000US29,Missouri,29
240727,null,4609,null,34095,null,2547,null,15922,null,1640,null,18173,null,1941,null,2549,null,785,null,15624,null,1729,null,8389,null,1426,null,5954,null,1175,null,2435,null,688,null,959,null,504,null,1476,null,518,null,14438,null,1756,null,10924,null,1552,null,3514,null,797,null,1204,null,411,null,2310,null,694,null,183805,null,4436,null,162197,null,4314,null,21608,null,2339,null,9695,null,1713,null,11913,null,1537,null,0400000US30,Montana,30
459503,null,6026,null,58190,null,3013,null,23887,null,2115,null,34303,null,2542,null,6227,null,1383,null,28076,null,2253,null,12753,null,1541,null,8418,null,1306,null,4335,null,944,null,1224,null,476,null,3111,null,872,null,26321,null,2238,null,18208,null,1662,null,8113,null,1520,null,2428,null,877,null,5685,null,1084,null,362239,null,5716,null,314015,null,5556,null,48224,null,3147,null,16723,null,1931,null,31501,null,2270,null,0400000US31,Nebraska,31
631720,null,7910,null,69455,null,5482,null,27889,null,2931,null,41566,null,3751,null,7905,null,1408,null,33661,null,3408,null,19816,null,2204,null,10900,null,1802,null,8916,null,1687,null,3339,null,1139,null,5577,null,1315,null,34818,null,3606,null,20886,null,2647,null,13932,null,2284,null,4510,null,1346,null,9422,null,1736,null,507631,null,7873,null,399882,null,7480,null,107749,null,5637,null,43867,null,3414,null,63882,null,4039,null,0400000US32,Nevada,32
341922,null,5518,null,24236,null,2539,null,8559,null,1348,null,15677,null,2265,null,3596,null,991,null,12081,null,1855,null,5781,null,1188,null,3320,null,754,null,2461,null,887,null,473,null,432,null,1988,null,791,null,13071,null,1756,null,7774,null,1379,null,5297,null,1282,null,1381,null,747,null,3916,null,982,null,298834,null,5865,null,256021,null,5637,null,42813,null,2980,null,14142,null,1625,null,28671,null,2496,null,0400000US33,New Hampshire,33
2185324,null,16317,null,194885,null,8011,null,74764,null,4927,null,120121,null,6004,null,17647,null,2942,null,102474,null,5360,null,42456,null,3507,null,22038,null,2587,null,20418,null,2450,null,3753,null,1057,null,16665,null,2066,null,87900,null,5149,null,47388,null,3632,null,40512,null,3745,null,10315,null,2037,null,30197,null,3063,null,1860083,null,13703,null,1489074,null,14906,null,371009,null,9623,null,117165,null,5712,null,253844,null,7402,null,0400000US34,New Jersey,34
482543,null,6995,null,95409,null,4680,null,39145,null,2856,null,56264,null,3747,null,10111,null,1676,null,46153,null,3792,null,20731,null,2712,null,12747,null,2092,null,7984,null,1481,null,1998,null,910,null,5986,null,1237,null,34555,null,2735,null,21345,null,2359,null,13210,null,2083,null,3874,null,1166,null,9336,null,1978,null,331848,null,8242,null,265610,null,6786,null,66238,null,4559,null,25821,null,2627,null,40417,null,3321,null,0400000US35,New Mexico,35
4594823,null,21017,null,664071,null,12737,null,255450,null,8152,null,408621,null,10601,null,60463,null,4027,null,348158,null,9542,null,134140,null,5838,null,73048,null,4221,null,61092,null,3821,null,12704,null,1716,null,48388,null,3474,null,236761,null,8622,null,132395,null,6382,null,104366,null,5656,null,23557,null,2834,null,80809,null,4972,null,3559851,null,19547,null,2761219,null,20205,null,798632,null,12745,null,253264,null,8329,null,545368,null,9190,null,0400000US36,New York,36
2366894,null,16505,null,367897,null,9008,null,148746,null,5955,null,219151,null,7912,null,33331,null,3361,null,185820,null,7380,null,81654,null,5353,null,50340,null,3830,null,31314,null,3426,null,7110,null,1519,null,24204,null,3087,null,150737,null,6086,null,94053,null,4755,null,56684,null,4357,null,13597,null,2168,null,43087,null,3460,null,1766606,null,16009,null,1470658,null,14207,null,295948,null,9438,null,96756,null,5538,null,199192,null,7528,null,0400000US37,North Carolina,37
168128,null,3882,null,18442,null,1548,null,8000,null,1116,null,10442,null,1301,null,1632,null,486,null,8810,null,1200,null,5964,null,1289,null,3230,null,875,null,2734,null,908,null,877,null,519,null,1857,null,708,null,8915,null,1183,null,6260,null,876,null,2655,null,611,null,1062,null,456,null,1593,null,446,null,134807,null,3388,null,119642,null,3503,null,15165,null,1494,null,7014,null,1085,null,8151,null,1095,null,0400000US38,North Dakota,38
2962303,null,17567,null,403547,null,8574,null,132321,null,5183,null,271226,null,7826,null,39028,null,3456,null,232198,null,7734,null,82175,null,4326,null,45638,null,3185,null,36537,null,3038,null,8766,null,1542,null,27771,null,2737,null,166101,null,7343,null,99197,null,4451,null,66904,null,4442,null,15696,null,2184,null,51208,null,3820,null,2310480,null,17282,null,1932529,null,16198,null,377951,null,8504,null,127692,null,5575,null,250259,null,7446,null,0400000US39,Ohio,39
936378,null,8406,null,161093,null,6298,null,70172,null,3925,null,90921,null,4674,null,14579,null,2209,null,76342,null,4235,null,36024,null,2672,null,23233,null,2106,null,12791,null,1754,null,3397,null,734,null,9394,null,1519,null,63029,null,3268,null,41920,null,2726,null,21109,null,2199,null,5770,null,1292,null,15339,null,1758,null,676232,null,7614,null,572172,null,8171,null,104060,null,5010,null,36370,null,2960,null,67690,null,3955,null,0400000US40,Oklahoma,40
