C06007_001E,C06007_001EA,C06007_001M,C06007_001MA,C06007_002E,C06007_002EA,C06007_002M,C06007_002MA,C06007_003E,C06007_003EA,C06007_003M,C06007_003MA,C06007_004E,C06007_004EA,C06007_004M,C06007_004MA,C06007_005E,C06007_005EA,C06007_005M,C06007_005MA,C06007_006E,C06007_006EA,C06007_006M,C06007_006MA,C06007_007E,C06007_007EA,C06007_007M,C06007_007MA,C06007_008E,C06007_008EA,C06007_008M,C06007_008MA,C06007_009E,C06007_009EA,C06007_009M,C06007_009MA,C06007_010E,C06007_010EA,C06007_010M,C06007_010MA,C06007_011E,C06007_011EA,C06007_011M,C06007_011MA,C06007_012E,C06007_012EA,C06007_012M,C06007_012MA,C06007_013E,C06007_013EA,C06007_013M,C06007_013MA,C06007_014E,C06007_014EA,C06007_014M,C06007_014MA,C06007_015E,C06007_015EA,C06007_015M,C06007_015MA,C06007_016E,C06007_016EA,C06007_016M,C06007_016MA,C06007_017E,C06007_017EA,C06007_017M,C06007_017MA,C06007_018E,C06007_018EA,C06007_018M,C06007_018MA,C06007_019E,C06007_019EA,C06007_019M,C06007_019MA,C06007_020E,C06007_020EA,C06007_020M,C06007_020MA,C06007_021E,C06007_021EA,C06007_021M,C06007_021MA,C06007_022E,C06007_022EA,C06007_022M,C06007_022MA,C06007_023E,C06007_023EA,C06007_023M,C06007_023MA,C06007_024E,C06007_024EA,C06007_024M,C06007_024MA,C06007_025E,C06007_025EA,C06007_025M,C06007_025MA,GEO_ID,NAME,state
4318848,null,3512,null,4135017,null,7285,null,183831,null,7129,null,98617,null,5478,null,85214,null,5928,null,3027073,null,18623,null,2990147,null,18035,null,36926,null,3312,null,26966,null,2685,null,9960,null,1698,null,1125276,null,18345,null,1089936,null,17541,null,35340,null,3449,null,28789,null,3272,null,6551,null,1227,null,31650,null,2889,null,25825,null,2509,null,5825,null,1239,null,4303,null,1077,null,1522,null,751,null,134849,null,6641,null,29109,null,3151,null,105740,null,6253,null,38559,null,3524,null,67181,null,5361,null,0400000US01,Alabama,01
632806,null,1002,null,532298,null,4892,null,100508,null,4902,null,60878,null,4061,null,39630,null,3304,null,224908,null,5409,null,186605,null,5390,null,38303,null,2430,null,27972,null,2022,null,10331,null,1401,null,343969,null,6025,null,324726,null,6032,null,19243,null,2399,null,16488,null,2194,null,2755,null,844,null,15337,null,2308,null,10616,null,1827,null,4721,null,1251,null,2620,null,911,null,2101,null,849,null,48592,null,3469,null,10351,null,1719,null,38241,null,2974,null,13798,null,2010,null,24443,null,2552,null,0400000US02,Alaska,02
5839788,null,1598,null,4177239,null,20481,null,1662549,null,20305,null,927604,null,19786,null,734945,null,18541,null,1833827,null,23521,null,1315506,null,20686,null,518321,null,15040,null,416796,null,15277,null,101525,null,7027,null,2961922,null,25163,null,2687832,null,21767,null,274090,null,10570,null,230415,null,10311,null,43675,null,3708,null,62589,null,4617,null,42444,null,3336,null,20145,null,2582,null,16015,null,2172,null,4130,null,1224,null,981450,null,20814,null,131457,null,6713,null,849993,null,19846,null,264378,null,13233,null,585615,null,15292,null,0400000US04,Arizona,04
2637847,null,2141,null,2469885,null,5711,null,167962,null,5401,null,82030,null,4547,null,85932,null,5255,null,1565737,null,13883,null,1538731,null,14375,null,27006,null,2708,null,18517,null,2062,null,8489,null,1567,null,937880,null,13222,null,897848,null,12952,null,40032,null,3811,null,32974,null,3625,null,7058,null,1410,null,17370,null,2339,null,14633,null,2028,null,2737,null,1147,null,1473,null,605,null,1264,null,772,null,116860,null,5838,null,18673,null,3229,null,98187,null,4675,null,29066,null,2934,null,69121,null,4471,null,0400000US05,Arkansas,05
33891325,null,3050,null,19449674,null,51242,null,14441651,null,50920,null,7679566,null,47578,null,6762085,null,46858,null,16741663,null,57916,null,12146673,null,55896,null,4594990,null,35802,null,3840350,null,34126,null,754640,null,16556,null,6823074,null,44071,null,6157856,null,41575,null,665218,null,15728,null,539674,null,13194,null,125544,null,6921,null,356742,null,10427,null,189177,null,7087,null,167565,null,7618,null,117497,null,6926,null,50068,null,4350,null,9969846,null,44218,null,955968,null,18881,null,9013878,null,43175,null,3182045,null,33051,null,5831833,null,42077,null,0400000US06,California,06
4512195,null,1921,null,3756446,null,18491,null,755749,null,18385,null,417996,null,13100,null,337753,null,14024,null,1763645,null,18812,null,1577176,null,18942,null,186469,null,8862,null,144255,null,7020,null,42214,null,4310,null,2207031,null,20309,null,2060864,null,19130,null,146167,null,7517,null,118878,null,6787,null,27289,null,2826,null,61824,null,3786,null,46887,null,3601,null,14937,null,2709,null,11201,null,2275,null,3736,null,1225,null,479695,null,16391,null,71519,null,5189,null,408176,null,15265,null,143662,null,8089,null,264514,null,13362,null,0400000US08,Colorado,08
3290325,null,1348,null,2650739,null,11922,null,639586,null,11805,null,387249,null,10064,null,252337,null,9236,null,1759368,null,17638,null,1616047,null,17035,null,143321,null,6695,null,125392,null,6432,null,17929,null,1895,null,976742,null,14491,null,891412,null,13922,null,85330,null,5648,null,73773,null,4980,null,11557,null,1791,null,108310,null,6843,null,22676,null,2367,null,85634,null,6157,null,42589,null,3640,null,43045,null,4541,null,445905,null,13238,null,120604,null,7225,null,325301,null,10792,null,145495,null,6850,null,179806,null,9179,null,0400000US09,Connecticut,09
805602,null,277,null,708673,null,5087,null,96929,null,5063,null,60751,null,4195,null,36178,null,3661,null,345109,null,9180,null,325235,null,9377,null,19874,null,3220,null,16048,null,2698,null,3826,null,1080,null,383333,null,8975,null,361633,null,9107,null,21700,null,2562,null,17464,null,2160,null,4236,null,1083,null,12302,null,2249,null,6750,null,1639,null,5552,null,1634,null,3411,null,1292,null,2141,null,794,null,64858,null,4053,null,15055,null,1996,null,49803,null,4054,null,23828,null,2683,null,25975,null,3219,null,0400000US10,Delaware,10
551980,null,267,null,471785,null,4774,null,80195,null,4737,null,55011,null,4009,null,25184,null,2938,null,204886,null,5665,null,194336,null,5481,null,10550,null,2030,null,9030,null,1846,null,1520,null,654,null,266770,null,6169,null,249266,null,5970,null,17504,null,2126,null,15300,null,2049,null,2204,null,780,null,6255,null,1312,null,4072,null,1054,null,2183,null,935,null,1769,null,835,null,414,null,398,null,74069,null,4687,null,24111,null,3254,null,49958,null,4144,null,28912,null,3328,null,21046,null,2887,null,0400000US11,District of Columbia,11
17105241,null,3743,null,12639454,null,34530,null,4465787,null,33929,null,2417757,null,32427,null,2048030,null,25452,null,5204363,null,33255,null,4517050,null,34419,null,687313,null,16373,null,595551,null,15264,null,91762,null,6142,null,7939827,null,34065,null,7322773,null,32967,null,617054,null,17098,null,525617,null,16561,null,91437,null,5906,null,539012,null,15226,null,151064,null,6076,null,387948,null,14801,null,224626,null,11842,null,163322,null,8724,null,3422039,null,29919,null,648567,null,15650,null,2773472,null,29322,null,1071963,null,19264,null,1701509,null,23922,null,0400000US12,Florida,12
