B23018_001E,B23018_001EA,B23018_001M,B23018_001MA,B23018_002E,B23018_002EA,B23018_002M,B23018_002MA,B23018_003E,B23018_003EA,B23018_003M,B23018_003MA,GEO_ID,NAME,state
89606847,null,570471,null,50408236,null,389536,null,39198611,null,343301,null,0400000US01,Alabama,01
17263728,null,190840,null,10404781,null,161969,null,6858947,null,136869,null,0400000US02,Alaska,02
123144463,null,640243,null,70991512,null,431534,null,52152951,null,407735,null,0400000US04,Arizona,04
54922936,null,466198,null,30767881,null,356001,null,24155055,null,305819,null,0400000US05,Arkansas,05
726261707,null,1562919,null,421275279,null,1115996,null,304986428,null,1103387,null,0400000US06,California,06
109595457,null,577794,null,63898917,null,403238,null,45696540,null,406279,null,0400000US08,Colorado,08
74448191,null,385610,null,41791780,null,273211,null,32656411,null,290390,null,0400000US09,Connecticut,09
17698363,null,204246,null,9700172,null,132951,null,7998191,null,140782,null,0400000US10,Delaware,10
13463413,null,219447,null,6655076,null,151501,null,6808337,null,154987,null,0400000US11,District of Columbia,11
360697605,null,999307,null,200492735,null,745572,null,160204870,null,759575,null,0400000US12,Florida,12
196919177,null,804362,null,110836808,null,615006,null,86082369,null,575153,null,0400000US13,Georgia,13
27280739,null,290399,null,15440638,null,197583,null,11840101,null,203719,null,0400000US15,Hawaii,15
31161660,null,269213,null,18310544,null,187778,null,12851116,null,193348,null,0400000US16,Idaho,16
264252046,null,705762,null,149753696,null,563817,null,114498350,null,596520,null,0400000US17,Illinois,17
130949667,null,554591,null,74303980,null,395554,null,56645687,null,413739,null,0400000US18,Indiana,18
65159579,null,304470,null,36816891,null,239210,null,28342688,null,233602,null,0400000US19,Iowa,19
59975516,null,403583,null,33952674,null,277931,null,26022842,null,259659,null,0400000US20,Kansas,20
83384067,null,521702,null,46762769,null,387202,null,36621298,null,319799,null,0400000US21,Kentucky,21
85285836,null,651356,null,48719877,null,482039,null,36565959,null,435950,null,0400000US22,Louisiana,22
27949814,null,251793,null,15607811,null,171784,null,12342003,null,180963,null,0400000US23,Maine,23
123286529,null,535403,null,66274123,null,393610,null,57012406,null,396867,null,0400000US24,Maryland,24
137058239,null,569143,null,76083820,null,458923,null,60974419,null,413166,null,0400000US25,Massachusetts,25
195685077,null,784212,null,110742700,null,567673,null,84942377,null,498775,null,0400000US26,Michigan,26
114949716,null,414319,null,64788307,null,328149,null,50161409,null,340534,null,0400000US27,Minnesota,27
54011429,null,470440,null,29926203,null,358749,null,24085226,null,290802,null,0400000US28,Mississippi,28
120659538,null,600966,null,66243987,null,374414,null,54415551,null,446035,null,0400000US29,Missouri,29
20755134,null,223156,null,11805689,null,178345,null,8949445,null,134871,null,0400000US30,Montana,30
39532485,null,222174,null,22535023,null,219414,null,16997462,null,173904,null,0400000US31,Nebraska,31
54378819,null,363509,null,31432085,null,239593,null,22946734,null,277859,null,0400000US32,Nevada,32
29441540,null,239520,null,16555261,null,152760,null,12886279,null,164856,null,0400000US33,New Hampshire,33
179347831,null,732663,null,101646335,null,470214,null,77701496,null,555748,null,0400000US34,New Jersey,34
38279837,null,450246,null,21558195,null,334711,null,16721642,null,261829,null,0400000US35,New Mexico,35
386964514,null,1269235,null,214911643,null,841125,null,172052871,null,850769,null,0400000US36,New York,36
188880435,null,826215,null,105905486,null,464287,null,82974949,null,586473,null,0400000US37,North Carolina,37
14940397,null,153905,null,8714755,null,121129,null,6225642,null,105062,null,0400000US38,North Dakota,38
231659479,null,744168,null,128827803,null,547823,null,102831676,null,499040,null,0400000US39,Ohio,39
73578932,null,473808,null,42313209,null,366273,null,31265723,null,340409,null,0400000US40,Oklahoma,40
76888508,null,532565,null,43873176,null,335797,null,33015332,null,368570,null,0400000US41,Oregon,41
251169717,null,896737,null,142111990,null,628070,null,109057727,null,547760,null,0400000US42,Pennsylvania,42
21898047,null,234607,null,12083303,null,161302,null,9814744,null,177123,null,0400000US44,Rhode Island,44
87852655,null,587090,null,48878064,null,354621,null,38974591,null,400131,null,0400000US45,South Carolina,45
17660615,null,186201,null,10014290,null,121008,null,7646325,null,118361,null,0400000US46,South Dakota,46
125210552,null,530851,null,70274390,null,453284,null,54936162,null,385228,null,0400000US47,Tennessee,47
490595799,null,1126616,null,286302713,null,836531,null,204293086,null,846489,null,0400000US48,Texas,48
53029931,null,338562,null,32036930,null,246999,null,20993001,null,254382,null,0400000US49,Utah,49
14074604,null,154211,null,7740490,null,109559,null,6334114,null,103691,null,0400000US50,Vermont,50
169316718,null,609346,null,94323686,null,415539,null,74993032,null,473076,null,0400000US51,Virginia,51
136554020,null,692703,null,78454580,null,469773,null,58099440,null,443394,null,0400000US53,Washington,53
33578835,null,358420,null,19215095,null,250178,null,14363740,null,249571,null,0400000US54,West Virginia,54
122173293,null,473980,null,69063860,null,324877,null,53109433,null,324064,null,0400000US55,Wisconsin,55
12748123,null,213898,null,7530619,null,153846,null,5217504,null,137205,null,0400000US56,Wyoming,56
48874845,null,495001,null,27170294,null,334868,null,21704551,null,330461,null,0400000US72,Puerto Rico,72
