B18005_001E,B18005_001EA,B18005_001M,B18005_001MA,B18005_002E,B18005_002EA,B18005_002M,B18005_002MA,B18005_003E,B18005_003EA,B18005_003M,B18005_003MA,B18005_004E,B18005_004EA,B18005_004M,B18005_004MA,B18005_005E,B18005_005EA,B18005_005M,B18005_005MA,B18005_006E,B18005_006EA,B18005_006M,B18005_006MA,B18005_007E,B18005_007EA,B18005_007M,B18005_007MA,B18005_008E,B18005_008EA,B18005_008M,B18005_008MA,B18005_009E,B18005_009EA,B18005_009M,B18005_009MA,B18005_010E,B18005_010EA,B18005_010M,B18005_010MA,B18005_011E,B18005_011EA,B18005_011M,B18005_011MA,B18005_012E,B18005_012EA,B18005_012M,B18005_012MA,B18005_013E,B18005_013EA,B18005_013M,B18005_013MA,B18005_014E,B18005_014EA,B18005_014M,B18005_014MA,B18005_015E,B18005_015EA,B18005_015M,B18005_015MA,B18005_016E,B18005_016EA,B18005_016M,B18005_016MA,B18005_017E,B18005_017EA,B18005_017M,B18005_017MA,B18005_018E,B18005_018EA,B18005_018M,B18005_018MA,B18005_019E,B18005_019EA,B18005_019M,B18005_019MA,B18005_020E,B18005_020EA,B18005_020M,B18005_020MA,B18005_021E,B18005_021EA,B18005_021M,B18005_021MA,B18005_022E,B18005_022EA,B18005_022M,B18005_022MA,B18005_023E,B18005_023EA,B18005_023M,B18005_023MA,B18005_024E,B18005_024EA,B18005_024M,B18005_024MA,B18005_025E,B18005_025EA,B18005_025M,B18005_025MA,B18005_026E,B18005_026EA,B18005_026M,B18005_026MA,B18005_027E,B18005_027EA,B18005_027M,B18005_027MA,B18005_028E,B18005_028EA,B18005_028M,B18005_028MA,B18005_029E,B18005_029EA,B18005_029M,B18005_029MA,B18005_030E,B18005_030EA,B18005_030M,B18005_030MA,B18005_031E,B18005_031EA,B18005_031M,B18005_031MA,B18005_032E,B18005_032EA,B18005_032M,B18005_032MA,B18005_033E,B18005_033EA,B18005_033M,B18005_033MA,GEO_ID,NAME,state
4237753,null,4054,null,2027106,null,5662,null,346109,null,4172,null,26365,null,2841,null,319744,null,5020,null,170316,null,4760,null,10828,null,1699,null,159488,null,4553,null,1260250,null,5140,null,85714,null,5068,null,1174536,null,6707,null,150666,null,1914,null,17315,null,1944,null,133351,null,2352,null,99765,null,1733,null,23092,null,2079,null,76673,null,2289,null,2210647,null,4311,null,335649,null,3454,null,13028,null,1780,null,322621,null,3733,null,165576,null,4462,null,7842,null,1366,null,157734,null,4525,null,1360485,null,4823,null,98190,null,4423,null,1262295,null,6118,null,181094,null,1611,null,20015,null,2045,null,161079,null,2354,null,167843,null,1755,null,38112,null,2234,null,129731,null,2683,null,0400000US01,Alabama,01
609541,null,1773,null,310922,null,2283,null,55234,null,1276,null,3168,null,825,null,52066,null,1428,null,28863,null,2171,null,1416,null,497,null,27447,null,2129,null,204828,null,2467,null,9938,null,1537,null,194890,null,2654,null,14320,null,619,null,1384,null,467,null,12936,null,616,null,7677,null,646,null,1865,null,643,null,5812,null,691,null,298619,null,1753,null,50386,null,1355,null,1519,null,581,null,48867,null,1445,null,26637,null,1813,null,1063,null,582,null,25574,null,1804,null,197430,null,1796,null,12626,null,2254,null,184804,null,2679,null,15032,null,1016,null,1671,null,663,null,13361,null,951,null,9134,null,610,null,2596,null,606,null,6538,null,748,null,0400000US02,Alaska,02
5756992,null,2608,null,2853359,null,2932,null,505772,null,3759,null,27651,null,2397,null,478121,null,4243,null,222594,null,5666,null,11683,null,1762,null,210911,null,5888,null,1762636,null,4885,null,73181,null,4678,null,1689455,null,5925,null,196878,null,1155,null,13178,null,1769,null,183700,null,1845,null,165479,null,1023,null,25673,null,2187,null,139806,null,2280,null,2903633,null,2372,null,485718,null,3282,null,13327,null,2043,null,472391,null,3873,null,207673,null,5758,null,4953,null,1108,null,202720,null,5726,null,1765924,null,4530,null,82554,null,4846,null,1683370,null,5650,null,222355,null,1218,null,15394,null,1932,null,206961,null,2117,null,221963,null,1263,null,41228,null,3609,null,180735,null,3623,null,0400000US04,Arizona,04
2585499,null,2488,null,1255092,null,4685,null,217203,null,2543,null,18646,null,2011,null,198557,null,2903,null,102874,null,4106,null,8171,null,1635,null,94703,null,3953,null,770162,null,4824,null,56103,null,4726,null,714059,null,6392,null,95538,null,1513,null,11516,null,1541,null,84022,null,1958,null,69315,null,1266,null,13917,null,1433,null,55398,null,1686,null,1330407,null,3933,null,207246,null,2812,null,11667,null,1776,null,195579,null,3156,null,98697,null,3628,null,5271,null,1361,null,93426,null,3891,null,811567,null,3718,null,60105,null,4185,null,751462,null,5041,null,110788,null,1406,null,12494,null,1436,null,98294,null,1788,null,102109,null,1387,null,23132,null,2128,null,78977,null,2450,null,0400000US05,Arkansas,05
33321461,null,5847,null,16476743,null,7960,null,2876584,null,6958,null,133339,null,5453,null,2743245,null,8285,null,1398614,null,12805,null,58049,null,4047,null,1340565,null,12840,null,10530871,null,12230,null,423744,null,11712,null,10107127,null,17485,null,931379,null,2616,null,73279,null,4135,null,858100,null,4661,null,739295,null,2944,null,127965,null,5156,null,611330,null,5729,null,16844718,null,5704,null,2734679,null,6775,null,65130,null,4052,null,2669549,null,7818,null,1335963,null,11972,null,37767,null,3688,null,1298196,null,12351,null,10548409,null,10258,null,442562,null,11908,null,10105847,null,15108,null,1095115,null,2650,null,89357,null,4801,null,1005758,null,5651,null,1130552,null,3552,null,243828,null,7759,null,886724,null,8180,null,0400000US06,California,06
4427727,null,2911,null,2212616,null,3848,null,361953,null,3154,null,15247,null,2400,null,346706,null,3916,null,168341,null,5191,null,8705,null,1358,null,159636,null,5397,null,1473143,null,4712,null,61420,null,4430,null,1411723,null,5952,null,124653,null,1484,null,7563,null,1175,null,117090,null,1963,null,84526,null,1342,null,12278,null,1451,null,72248,null,1668,null,2215111,null,3192,null,345193,null,3320,null,8904,null,1454,null,336289,null,3741,null,159152,null,4389,null,4641,null,1134,null,154511,null,4384,null,1443741,null,4376,null,59427,null,3598,null,1384314,null,5389,null,138656,null,1639,null,7588,null,1300,null,131068,null,1870,null,128369,null,1616,null,21695,null,1921,null,106674,null,2325,null,0400000US08,Colorado,08
3227395,null,1690,null,1559688,null,2681,null,255888,null,2438,null,14866,null,1982,null,241022,null,3032,null,129491,null,3337,null,7439,null,1418,null,122052,null,3374,null,988184,null,3096,null,35467,null,3058,null,952717,null,3822,null,102910,null,902,null,5157,null,1066,null,97753,null,1183,null,83215,null,1141,null,11715,null,1423,null,71500,null,1861,null,1667707,null,2345,null,247371,null,2548,null,6319,null,1185,null,241052,null,2680,null,123979,null,3167,null,3804,null,932,null,120175,null,3303,null,1039301,null,2437,null,41539,null,2860,null,997762,null,3330,null,122141,null,1162,null,7086,null,1179,null,115055,null,1779,null,134915,null,1417,null,20037,null,1816,null,114878,null,2268,null,0400000US09,Connecticut,09
792060,null,755,null,380229,null,968,null,62808,null,1157,null,4354,null,1133,null,58454,null,1578,null,31207,null,1582,null,1158,null,483,null,30049,null,1655,null,237138,null,1727,null,9620,null,1331,null,227518,null,2108,null,28408,null,699,null,1830,null,516,null,26578,null,796,null,20668,null,473,null,2711,null,738,null,17957,null,835,null,411831,null,765,null,59713,null,1069,null,2657,null,781,null,57056,null,1229,null,31120,null,1543,null,1316,null,511,null,29804,null,1534,null,257867,null,1363,null,11572,null,1832,null,246295,null,2248,null,32410,null,596,null,2196,null,828,null,30214,null,873,null,30721,null,607,null,4578,null,982,null,26143,null,1133,null,0400000US10,Delaware,10
535531,null,1254,null,247457,null,1806,null,32375,null,791,null,3185,null,917,null,29190,null,1179,null,18422,null,1512,null,1422,null,716,null,17000,null,1533,null,170510,null,1526,null,8110,null,1189,null,162400,null,1855,null,15241,null,461,null,1442,null,585,null,13799,null,691,null,10909,null,487,null,1042,null,466,null,9867,null,655,null,288074,null,1543,null,32134,null,1069,null,1197,null,704,null,30937,null,1160,null,21454,null,1491,null,956,null,540,null,20498,null,1542,null,193813,null,1695,null,8162,null,1552,null,185651,null,1999,null,20170,null,507,null,2590,null,700,null,17580,null,694,null,20503,null,610,null,3458,null,903,null,17045,null,1107,null,0400000US11,District of Columbia,11
16787807,null,4869,null,8152320,null,7558,null,1242349,null,6461,null,76803,null,5024,null,1165546,null,8172,null,598900,null,9118,null,30850,null,3351,null,568050,null,9445,null,4979559,null,8274,null,220743,null,8058,null,4758816,null,10726,null,677196,null,3254,null,45761,null,3093,null,631435,null,4341,null,654316,null,3249,null,97721,null,4460,null,556595,null,5529,null,8635487,null,6673,null,1172777,null,5497,null,38367,null,3171,null,1134410,null,6121,null,571830,null,9858,null,17065,null,2355,null,554765,null,10265,null,5212392,null,7630,null,223259,null,7280,null,4989133,null,9675,null,794749,null,3267,null,54173,null,3647,null,740576,null,4869,null,883739,null,4054,null,150213,null,6160,null,733526,null,6881,null,0400000US12,Florida,12
