C02003_001E,C02003_001EA,C02003_001M,C02003_001MA,C02003_002E,C02003_002EA,C02003_002M,C02003_002MA,C02003_003E,C02003_003EA,C02003_003M,C02003_003MA,C02003_004E,C02003_004EA,C02003_004M,C02003_004MA,C02003_005E,C02003_005EA,C02003_005M,C02003_005MA,C02003_006E,C02003_006EA,C02003_006M,C02003_006MA,C02003_007E,C02003_007EA,C02003_007M,C02003_007MA,C02003_008E,C02003_008EA,C02003_008M,C02003_008MA,C02003_009E,C02003_009EA,C02003_009M,C02003_009MA,C02003_010E,C02003_010EA,C02003_010M,C02003_010MA,C02003_011E,C02003_011EA,C02003_011M,C02003_011MA,C02003_012E,C02003_012EA,C02003_012M,C02003_012MA,C02003_013E,C02003_013EA,C02003_013M,C02003_013MA,C02003_014E,C02003_014EA,C02003_014M,C02003_014MA,C02003_015E,C02003_015EA,C02003_015M,C02003_015MA,C02003_016E,C02003_016EA,C02003_016M,C02003_016MA,C02003_017E,C02003_017EA,C02003_017M,C02003_017MA,C02003_018E,C02003_018EA,C02003_018M,C02003_018MA,C02003_019E,C02003_019EA,C02003_019M,C02003_019MA,GEO_ID,NAME,state
10071822,null,0,*****,9880880,null,8082,null,8001673,null,8566,null,1416635,null,8197,null,52228,null,3048,null,240214,null,3128,null,2368,null,817,null,167762,null,9852,null,190942,null,8082,null,24834,null,3306,null,166108,null,7577,null,179954,null,7485,null,58816,null,5984,null,57423,null,3168,null,22000,null,2829,null,11353,null,3454,null,30362,null,3527,null,10242,null,1948,null,746,null,629,null,0400000US26,Michigan,26
5197621,null,0,*****,5101662,null,6696,null,4570486,null,6559,null,225798,null,4327,null,51764,null,3000,null,180700,null,3061,null,1396,null,715,null,71518,null,6700,null,95959,null,6696,null,9726,null,2214,null,86233,null,6012,null,89368,null,6038,null,29069,null,3742,null,25790,null,2571,null,17915,null,2218,null,3723,null,1312,null,12871,null,2381,null,6203,null,1440,null,388,null,449,null,0400000US27,Minnesota,27
2918785,null,0,*****,2892298,null,4369,null,1745130,null,3190,null,1095051,null,6689,null,10984,null,2249,null,20207,null,3076,null,1777,null,1351,null,19149,null,2835,null,26487,null,4369,null,2006,null,1022,null,24481,null,4161,null,24226,null,4006,null,8676,null,2074,null,7463,null,2381,null,3205,null,1689,null,2162,null,1649,null,2720,null,1246,null,2189,null,1849,null,72,null,125,null,0400000US28,Mississippi,28
5878415,null,0,*****,5767484,null,7382,null,4930507,null,6300,null,664022,null,6137,null,22514,null,2308,null,81621,null,3117,null,7669,null,2744,null,61151,null,5017,null,110931,null,7382,null,10562,null,2475,null,100369,null,6755,null,105417,null,7155,null,27869,null,3714,null,43175,null,3358,null,13708,null,2504,null,4885,null,1585,null,15780,null,3025,null,4803,null,1483,null,711,null,650,null,0400000US29,Missouri,29
957861,null,0,*****,934633,null,2802,null,858205,null,2418,null,5961,null,1384,null,59136,null,2727,null,5040,null,907,null,774,null,619,null,5517,null,1644,null,23228,null,2802,null,1898,null,949,null,21330,null,2552,null,21598,null,2620,null,1821,null,849,null,13069,null,1838,null,2544,null,1050,null,910,null,582,null,3254,null,1292,null,1630,null,985,null,0,null,233,null,0400000US30,Montana,30
1774571,null,0,*****,1739015,null,3686,null,1582113,null,4791,null,70333,null,2616,null,11848,null,1601,null,25731,null,1670,null,2945,null,1588,null,46045,null,4205,null,35556,null,3686,null,3933,null,1438,null,31623,null,3420,null,33966,null,3459,null,9633,null,1953,null,9658,null,1678,null,7232,null,1284,null,2591,null,1353,null,4852,null,1348,null,1590,null,672,null,0,null,218,null,0400000US31,Nebraska,31
2565382,null,0,*****,2489155,null,6513,null,1897158,null,13889,null,190238,null,4094,null,32137,null,2465,null,155603,null,3248,null,13691,null,1876,null,200328,null,12865,null,76227,null,6513,null,11905,null,2121,null,64322,null,5731,null,68624,null,6029,null,14254,null,2765,null,15765,null,3058,null,16114,null,2621,null,2853,null,1427,null,19638,null,3002,null,7542,null,2371,null,61,null,112,null,0400000US32,Nevada,32
1315828,null,0,*****,1299497,null,2106,null,1247023,null,2726,null,12546,null,1473,null,2727,null,762,null,26790,null,1360,null,269,null,231,null,10142,null,2586,null,16331,null,2106,null,1584,null,746,null,14747,null,2088,null,14804,null,1842,null,4304,null,1098,null,5323,null,814,null,2606,null,1091,null,541,null,360,null,2030,null,837,null,1527,null,832,null,0,null,253,null,0400000US33,New Hampshire,33
8685920,null,0,*****,8544422,null,8328,null,6037580,null,18406,null,1185829,null,7876,null,18022,null,2224,null,648484,null,4774,null,1677,null,984,null,652830,null,18450,null,141498,null,8328,null,40139,null,4569,null,101359,null,6424,null,134689,null,8042,null,37496,null,4702,null,13225,null,1721,null,26865,null,3658,null,9972,null,2473,null,47131,null,4727,null,6336,null,1428,null,473,null,602,null,0400000US34,New Jersey,34
1969915,null,0,*****,1916909,null,4406,null,1360378,null,11251,null,44646,null,3260,null,177515,null,3707,null,27006,null,1511,null,884,null,713,null,306480,null,10794,null,53006,null,4406,null,19456,null,2579,null,33550,null,4051,null,50929,null,4258,null,7071,null,2263,null,18854,null,2784,null,3565,null,1123,null,817,null,688,null,20622,null,2631,null,1762,null,807,null,315,null,325,null,0400000US35,New Mexico,35
19297729,null,0,*****,18933158,null,15431,null,12742889,null,31915,null,3010970,null,11451,null,63864,null,4161,null,1328767,null,7575,null,8375,null,2046,null,1778293,null,30564,null,364571,null,15431,null,111101,null,8849,null,253470,null,12861,null,342722,null,14636,null,101892,null,9143,null,44473,null,4331,null,47958,null,3850,null,18648,null,3125,null,129751,null,9705,null,19657,null,3120,null,2192,null,1275,null,0400000US36,New York,36
9061032,null,0,*****,8919166,null,8838,null,6340312,null,14126,null,1928080,null,8876,null,101359,null,3917,null,163503,null,3430,null,4172,null,1647,null,381740,null,15305,null,141866,null,8838,null,21100,null,3781,null,120766,null,7818,null,132432,null,8590,null,45171,null,5525,null,26979,null,2386,null,18702,null,2549,null,13961,null,2819,null,27619,null,4401,null,8680,null,2178,null,754,null,576,null,0400000US37,North Carolina,37
639715,null,0,*****,628815,null,1814,null,580333,null,1184,null,5301,null,1018,null,32941,null,1714,null,6708,null,1510,null,744,null,593,null,2788,null,1024,null,10900,null,1814,null,606,null,387,null,10294,null,1760,null,10589,null,1802,null,2532,null,1013,null,4999,null,1292,null,2160,null,1041,null,98,null,134,null,800,null,419,null,267,null,208,null,44,null,76,null,0400000US38,North Dakota,38
11466917,null,0,*****,11279507,null,8199,null,9629758,null,7249,null,1344674,null,7488,null,20414,null,2480,null,177947,null,3737,null,3704,null,1709,null,103010,null,6744,null,187410,null,8199,null,19282,null,2695,null,168128,null,7513,null,175642,null,7877,null,77289,null,5819,null,40673,null,2913,null,22198,null,2954,null,9447,null,2137,null,26035,null,3110,null,11491,null,2449,null,277,null,232,null,0400000US39,Ohio,39
3617316,null,0,*****,3390757,null,10504,null,2710090,null,7689,null,270332,null,4558,null,245716,null,7223,null,57885,null,2936,null,2694,null,1354,null,104040,null,7908,null,226559,null,10504,null,13705,null,2342,null,212854,null,10021,null,219318,null,10215,null,20940,null,3399,null,152357,null,7811,null,11965,null,2375,null,16222,null,3325,null,17834,null,2521,null,6445,null,1408,null,796,null,809,null,0400000US40,Oklahoma,40
3747455,null,0,*****,3623497,null,7816,null,3216232,null,10205,null,62852,null,3262,null,71334,null,7476,null,134150,null,3529,null,7436,null,965,null,131493,null,10733,null,123958,null,7816,null,15223,null,3255,null,108735,null,7401,null,116541,null,7366,null,19192,null,2636,null,44113,null,4207,null,28478,null,3019,null,1081,null,657,null,23677,null,3815,null,7282,null,2233,null,135,null,169,null,0400000US41,Oregon,41
12432792,null,0,*****,12264449,null,8222,null,10408647,null,10856,null,1289389,null,6610,null,16889,null,2076,null,294314,null,3401,null,2636,null,1064,null,252574,null,11178,null,168343,null,8222,null,27882,null,4130,null,140461,null,7068,null,159349,null,7893,null,74155,null,5349,null,21885,null,1861,null,19597,null,2840,null,10992,null,2711,null,32720,null,4639,null,8262,null,2174,null,732,null,487,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,1035424,null,3067,null,875512,null,5204,null,59107,null,3278,null,3006,null,973,null,29635,null,1644,null,58,null,102,null,68106,null,5642,null,22408,null,3067,null,6385,null,1930,null,16023,null,2287,null,21593,null,2972,null,6589,null,1465,null,3576,null,965,null,3223,null,1256,null,1237,null,636,null,6968,null,2002,null,815,null,511,null,0,null,285,null,0400000US44,Rhode Island,44
4407709,null,0,*****,4354323,null,5638,null,2968269,null,5149,null,1253575,null,6783,null,13342,null,2177,null,54720,null,2424,null,1956,null,952,null,62461,null,5702,null,53386,null,5638,null,5297,null,1137,null,48089,null,5411,null,50413,null,5511,null,20158,null,3494,null,13385,null,2357,null,5991,null,1477,null,2432,null,940,null,8447,null,1698,null,2712,null,880,null,261,null,327,null,0400000US45,South Carolina,45
796215,null,0,*****,781668,null,2384,null,695699,null,2126,null,8679,null,1693,null,64812,null,1813,null,6665,null,819,null,331,null,510,null,5482,null,1633,null,14547,null,2384,null,1746,null,921,null,12801,null,2392,null,12977,null,2049,null,1815,null,844,null,7053,null,1750,null,1120,null,547,null,667,null,416,null,2322,null,1099,null,1570,null,896,null,0,null,221,null,0400000US46,South Dakota,46
6156719,null,0,*****,6077660,null,6108,null,4868752,null,7804,null,1029129,null,5361,null,12294,null,1889,null,79214,null,2906,null,3876,null,2037,null,84395,null,7764,null,79059,null,6108,null,9214,null,3149,null,69845,null,4935,null,75289,null,5785,null,22843,null,3046,null,29815,null,2378,null,7836,null,1654,null,2125,null,761,null,12670,null,3662,null,3279,null,1308,null,491,null,387,null,0400000US47,Tennessee,47
23904380,null,0,*****,23461503,null,16627,null,16804155,null,50932,null,2757554,null,10391,null,111209,null,6280,null,806844,null,7050,null,17053,null,2260,null,2964688,null,52327,null,442877,null,16627,null,154668,null,9981,null,288209,null,12578,null,424983,null,16041,null,79674,null,7717,null,103456,null,6037,null,57525,null,5205,null,14845,null,3542,null,169483,null,10059,null,16316,null,2873,null,1578,null,798,null,0400000US48,Texas,48
2645330,null,0,*****,2592807,null,4528,null,2381687,null,7640,null,25465,null,2820,null,31091,null,1959,null,52107,null,2529,null,21241,null,2324,null,81216,null,7061,null,52523,null,4528,null,9132,null,1992,null,43391,null,4104,null,50693,null,4415,null,12224,null,2678,null,12249,null,2309,null,11860,null,2277,null,221,null,226,null,14139,null,2395,null,1779,null,700,null,51,null,85,null,0400000US49,Utah,49
621254,null,0,*****,611259,null,1288,null,597245,null,893,null,3873,null,690,null,1793,null,492,null,6951,null,693,null,78,null,88,null,1319,null,542,null,9995,null,1288,null,760,null,389,null,9235,null,1197,null,9051,null,1162,null,1475,null,543,null,4804,null,883,null,1536,null,679,null,263,null,208,null,973,null,438,null,902,null,555,null,42,null,59,null,0400000US50,Vermont,50
7712091,null,0,*****,7557928,null,8890,null,5429003,null,11229,null,1509278,null,9012,null,22825,null,3490,null,373305,null,3933,null,5184,null,1647,null,218333,null,11782,null,154163,null,8890,null,20178,null,3340,null,133985,null,7963,null,142838,null,8381,null,47530,null,5406,null,24282,null,3028,null,31452,null,3086,null,10044,null,2610,null,29530,null,4039,null,10721,null,3020,null,604,null,673,null,0400000US51,Virginia,51
6468424,null,0,*****,6234064,null,9711,null,5219137,null,12474,null,217876,null,5165,null,89058,null,4959,null,429406,null,5531,null,27564,null,1432,null,251023,null,11098,null,234360,null,9711,null,23622,null,3264,null,210738,null,8832,null,215424,null,8938,null,44618,null,4374,null,60505,null,3962,null,61849,null,4682,null,4873,null,1396,null,43579,null,5050,null,17791,null,2995,null,1145,null,774,null,0400000US53,Washington,53
1812035,null,0,*****,1791446,null,2381,null,1710622,null,2087,null,62397,null,2310,null,2694,null,913,null,10126,null,1421,null,0,null,265,null,5607,null,1509,null,20589,null,2381,null,1290,null,854,null,19299,null,2384,null,19689,null,2356,null,7474,null,1748,null,7451,null,1391,null,2368,null,927,null,748,null,528,null,1648,null,901,null,819,null,649,null,81,null,132,null,0400000US54,West Virginia,54
5601640,null,0,*****,5524749,null,5221,null,4891076,null,6051,null,335859,null,4202,null,46159,null,2214,null,108711,null,3321,null,2173,null,939,null,140771,null,6073,null,76891,null,5221,null,13352,null,2296,null,63539,null,4820,null,71347,null,4682,null,21482,null,2993,null,18607,null,1600,null,12606,null,2054,null,3796,null,1389,null,14856,null,2490,null,4954,null,1415,null,590,null,572,null,0400000US55,Wisconsin,55
522830,null,0,*****,508151,null,2170,null,479076,null,2057,null,3297,null,1419,null,13100,null,1348,null,2939,null,1195,null,53,null,77,null,9686,null,1852,null,14679,null,2170,null,2773,null,1086,null,11906,null,1948,null,13611,null,2047,null,3768,null,1825,null,5464,null,1564,null,1045,null,617,null,122,null,227,null,3212,null,1103,null,1068,null,582,null,0,null,259,null,0400000US56,Wyoming,56
3942375,null,0,*****,3770621,null,8994,null,3004147,null,21157,null,273785,null,11178,null,8693,null,1639,null,9922,null,2492,null,342,null,335,null,473732,null,16238,null,171754,null,8994,null,23368,null,3173,null,148386,null,8992,null,168906,null,8871,null,143200,null,8811,null,921,null,527,null,481,null,340,null,902,null,544,null,23402,null,3172,null,2848,null,1191,null,0,null,283,null,0400000US72,Puerto Rico,72
