C18023_001E,C18023_001EA,C18023_001M,C18023_001MA,C18023_002E,C18023_002EA,C18023_002M,C18023_002MA,C18023_003E,C18023_003EA,C18023_003M,C18023_003MA,C18023_004E,C18023_004EA,C18023_004M,C18023_004MA,C18023_005E,C18023_005EA,C18023_005M,C18023_005MA,C18023_006E,C18023_006EA,C18023_006M,C18023_006MA,C18023_007E,C18023_007EA,C18023_007M,C18023_007MA,C18023_008E,C18023_008EA,C18023_008M,C18023_008MA,C18023_009E,C18023_009EA,C18023_009M,C18023_009MA,C18023_010E,C18023_010EA,C18023_010M,C18023_010MA,C18023_011E,C18023_011EA,C18023_011M,C18023_011MA,C18023_012E,C18023_012EA,C18023_012M,C18023_012MA,C18023_013E,C18023_013EA,C18023_013M,C18023_013MA,C18023_014E,C18023_014EA,C18023_014M,C18023_014MA,C18023_015E,C18023_015EA,C18023_015M,C18023_015MA,GEO_ID,NAME,state
873828,null,2046,null,58103,null,3444,null,31200,null,2243,null,9375,null,1558,null,21825,null,2055,null,26903,null,2518,null,6151,null,1272,null,20752,null,2307,null,815725,null,3928,null,397802,null,2758,null,316864,null,4028,null,80938,null,3304,null,417923,null,2965,null,299728,null,4814,null,118195,null,4419,null,0400000US23,Maine,23
3690245,null,4545,null,141807,null,6281,null,71511,null,4278,null,24291,null,2587,null,47220,null,3691,null,70296,null,4103,null,22887,null,2041,null,47409,null,3381,null,3548438,null,7571,null,1701081,null,5485,null,1363245,null,9709,null,337836,null,9128,null,1847357,null,5572,null,1319062,null,10733,null,528295,null,10326,null,0400000US24,Maryland,24
4294205,null,3939,null,198781,null,8290,null,102291,null,5894,null,32574,null,3503,null,69717,null,4621,null,96490,null,5508,null,26790,null,2832,null,69700,null,4652,null,4095424,null,8564,null,2001968,null,7039,null,1573428,null,10853,null,428540,null,10489,null,2093456,null,6132,null,1506519,null,11339,null,586937,null,10503,null,0400000US25,Massachusetts,25
6567092,null,5345,null,380547,null,9381,null,195467,null,7961,null,48510,null,3583,null,146957,null,6510,null,185080,null,6278,null,43588,null,2943,null,141492,null,5515,null,6186545,null,10988,null,3051221,null,9489,null,2240031,null,12857,null,811190,null,10872,null,3135324,null,7406,null,2052359,null,13148,null,1082965,null,12601,null,0400000US26,Michigan,26
3425883,null,4050,null,140331,null,5183,null,72585,null,3525,null,32451,null,2674,null,40134,null,2432,null,67746,null,3624,null,26333,null,2057,null,41413,null,3019,null,3285552,null,6925,null,1653618,null,4817,null,1355530,null,7190,null,298088,null,6400,null,1631934,null,4900,null,1234825,null,8333,null,397109,null,8288,null,0400000US27,Minnesota,27
1837322,null,4813,null,134316,null,7071,null,67648,null,4666,null,17540,null,2029,null,50108,null,3853,null,66668,null,4644,null,13652,null,2141,null,53016,null,3899,null,1703006,null,7904,null,815215,null,6168,null,585201,null,7757,null,230014,null,7392,null,887791,null,5184,null,542125,null,8262,null,345666,null,9036,null,0400000US28,Mississippi,28
3768289,null,4384,null,210445,null,8140,null,104504,null,5287,null,30583,null,2877,null,73921,null,4769,null,105941,null,5361,null,27530,null,2683,null,78411,null,4754,null,3557844,null,8931,null,1737538,null,6871,null,1364561,null,10455,null,372977,null,8530,null,1820306,null,6471,null,1275753,null,10625,null,544553,null,9778,null,0400000US29,Missouri,29
624378,null,2236,null,32755,null,2795,null,17381,null,2073,null,5395,null,1061,null,11986,null,1770,null,15374,null,1906,null,4601,null,1079,null,10773,null,1682,null,591623,null,3238,null,296012,null,2362,null,232532,null,3932,null,63480,null,3734,null,295611,null,2211,null,208644,null,4168,null,86967,null,3821,null,0400000US30,Montana,30
1126891,null,3088,null,44602,null,2511,null,24332,null,1878,null,9556,null,1398,null,14776,null,1550,null,20270,null,1799,null,6485,null,1358,null,13785,null,1734,null,1082289,null,4010,null,539971,null,2979,null,454634,null,3975,null,85337,null,3824,null,542318,null,2637,null,410070,null,4977,null,132248,null,4502,null,0400000US31,Nebraska,31
1660603,null,3677,null,57356,null,4926,null,28522,null,3101,null,8671,null,1697,null,19851,null,2456,null,28834,null,3022,null,7245,null,1340,null,21589,null,2523,null,1603247,null,5829,null,815630,null,3933,null,658752,null,6406,null,156878,null,5983,null,787617,null,4047,null,523045,null,6905,null,264572,null,6803,null,0400000US32,Nevada,32
885785,null,2323,null,40821,null,3533,null,20993,null,2488,null,8880,null,1471,null,12113,null,1740,null,19828,null,2195,null,6687,null,1098,null,13141,null,1928,null,844964,null,4220,null,417058,null,3215,null,343042,null,3749,null,74016,null,3605,null,427906,null,2569,null,313725,null,4302,null,114181,null,4521,null,0400000US33,New Hampshire,33
5668686,null,4460,null,190993,null,7129,null,97942,null,4884,null,29119,null,2818,null,68823,null,4168,null,93051,null,4839,null,22886,null,2369,null,70165,null,3968,null,5477693,null,8263,null,2702337,null,6358,null,2148249,null,11779,null,554088,null,10263,null,2775356,null,5706,null,1870793,null,14907,null,904563,null,15767,null,0400000US34,New Jersey,34
1256644,null,3071,null,65244,null,4178,null,34195,null,3465,null,9569,null,1679,null,24626,null,2966,null,31049,null,2537,null,7574,null,1287,null,23475,null,2621,null,1191400,null,4855,null,584366,null,4267,null,443600,null,6354,null,140766,null,5205,null,607034,null,3565,null,390106,null,6891,null,216928,null,6301,null,0400000US35,New Mexico,35
12711571,null,7498,null,535881,null,10982,null,271979,null,8249,null,74169,null,4360,null,197810,null,7368,null,263902,null,7448,null,62017,null,3568,null,201885,null,7096,null,12175690,null,12475,null,5933050,null,9670,null,4487401,null,20560,null,1445649,null,18637,null,6242640,null,9327,null,4108126,null,22232,null,2134514,null,19138,null,0400000US36,New York,36
5851250,null,7626,null,296591,null,9296,null,144909,null,6219,null,41172,null,3048,null,103737,null,5259,null,151682,null,6265,null,37508,null,3219,null,114174,null,5350,null,5554659,null,11645,null,2697746,null,9451,null,2107056,null,10810,null,590690,null,11418,null,2856913,null,8396,null,1890993,null,15248,null,965920,null,14852,null,0400000US37,North Carolina,37
413440,null,1786,null,14117,null,1534,null,6926,null,902,null,2991,null,599,null,3935,null,774,null,7191,null,1213,null,2984,null,823,null,4207,null,775,null,399323,null,2358,null,204204,null,1889,null,167982,null,2770,null,36222,null,2465,null,195119,null,1713,null,149985,null,2703,null,45134,null,2541,null,0400000US38,North Dakota,38
7405751,null,5758,null,405334,null,11818,null,204547,null,8337,null,59830,null,4095,null,144717,null,6678,null,200787,null,7373,null,49260,null,3376,null,151527,null,6080,null,7000417,null,13069,null,3430470,null,9321,null,2650900,null,12732,null,779570,null,12222,null,3569947,null,8515,null,2466659,null,14146,null,1103288,null,13964,null,0400000US39,Ohio,39
2272961,null,4865,null,141199,null,6352,null,70260,null,4669,null,22273,null,2490,null,47987,null,3747,null,70939,null,3574,null,16508,null,2243,null,54431,null,3119,null,2131762,null,7798,null,1050807,null,6127,null,834618,null,7491,null,216189,null,5504,null,1080955,null,4826,null,716435,null,8580,null,364520,null,7491,null,0400000US40,Oklahoma,40
2470203,null,4099,null,134654,null,6313,null,66625,null,4073,null,23376,null,2520,null,43249,null,3519,null,68029,null,4366,null,19750,null,2700,null,48279,null,3658,null,2335549,null,7279,null,1162806,null,5249,null,912409,null,8752,null,250397,null,8501,null,1172743,null,5376,null,792506,null,9761,null,380237,null,9377,null,0400000US41,Oregon,41
7981536,null,5319,null,412538,null,10622,null,206228,null,6161,null,61214,null,3305,null,145014,null,5956,null,206310,null,7519,null,52714,null,3952,null,153596,null,6556,null,7568998,null,11914,null,3718391,null,7919,null,2898749,null,14132,null,819642,null,13404,null,3850607,null,9320,null,2646143,null,14246,null,1204464,null,13668,null,0400000US42,Pennsylvania,42
699080,null,2198,null,38474,null,3694,null,18325,null,2420,null,5742,null,1322,null,12583,null,2066,null,20149,null,2132,null,5915,null,1045,null,14234,null,2004,null,660606,null,4402,null,323648,null,2905,null,251233,null,4548,null,72415,null,3889,null,336958,null,2732,null,238296,null,4973,null,98662,null,4768,null,0400000US44,Rhode Island,44
2824448,null,5066,null,152978,null,6161,null,75903,null,4665,null,17032,null,1971,null,58871,null,4107,null,77075,null,4019,null,14287,null,2142,null,62788,null,3660,null,2671470,null,7696,null,1280043,null,6420,null,988241,null,9064,null,291802,null,8385,null,1391427,null,5539,null,896263,null,10582,null,495164,null,10054,null,0400000US45,South Carolina,45
500360,null,1489,null,23184,null,2948,null,12355,null,2006,null,5468,null,1397,null,6887,null,1244,null,10829,null,1576,null,3882,null,1190,null,6947,null,1170,null,477176,null,3325,null,238219,null,2645,null,197376,null,3381,null,40843,null,3052,null,238957,null,2096,null,183486,null,3451,null,55471,null,3080,null,0400000US46,South Dakota,46
4002220,null,6127,null,257422,null,7960,null,128273,null,5193,null,30804,null,2835,null,97469,null,5385,null,129149,null,6257,null,26645,null,2744,null,102504,null,5874,null,3744798,null,10557,null,1830149,null,7033,null,1426133,null,9631,null,404016,null,9896,null,1914649,null,7944,null,1257937,null,10679,null,656712,null,10476,null,0400000US47,Tennessee,47
15230520,null,10514,null,666861,null,14035,null,323179,null,9391,null,101947,null,5387,null,221232,null,7642,null,343682,null,9618,null,89732,null,4833,null,253950,null,8820,null,14563659,null,17714,null,7242485,null,12574,null,5766397,null,20245,null,1476088,null,19082,null,7321174,null,12191,null,4619507,null,23902,null,2701667,null,21328,null,0400000US48,Texas,48
1659641,null,2910,null,70152,null,4130,null,33307,null,3005,null,15352,null,1897,null,17955,null,2250,null,36845,null,2977,null,12233,null,1774,null,24612,null,2367,null,1589489,null,5062,null,802370,null,4003,null,683134,null,5111,null,119236,null,4200,null,787119,null,3555,null,526429,null,6171,null,260690,null,6802,null,0400000US49,Utah,49
421412,null,1632,null,24439,null,2435,null,12604,null,1621,null,5052,null,989,null,7552,null,1200,null,11835,null,1539,null,4445,null,986,null,7390,null,1234,null,396973,null,2686,null,196736,null,1783,null,157349,null,2971,null,39387,null,2592,null,200237,null,1719,null,153516,null,2478,null,46721,null,2257,null,0400000US50,Vermont,50
5018935,null,8502,null,197394,null,7743,null,101280,null,5463,null,29299,null,2578,null,71981,null,4841,null,96114,null,5475,null,24119,null,2668,null,71995,null,4285,null,4821541,null,11973,null,2330203,null,8865,null,1865153,null,9830,null,465050,null,9163,null,2491338,null,8107,null,1718327,null,12280,null,773011,null,11222,null,0400000US51,Virginia,51
4280519,null,4949,null,234477,null,8843,null,120345,null,6838,null,39083,null,3524,null,81262,null,5840,null,114132,null,5439,null,30271,null,2866,null,83861,null,4476,null,4046042,null,9356,null,2011330,null,7786,null,1589610,null,12153,null,421720,null,10194,null,2034712,null,6148,null,1381424,null,10365,null,653288,null,10051,null,0400000US53,Washington,53
1176111,null,2616,null,101535,null,4920,null,51357,null,3408,null,9182,null,1568,null,42175,null,3373,null,50178,null,3195,null,9460,null,1641,null,40718,null,3152,null,1074576,null,5497,null,529635,null,3951,null,380079,null,5704,null,149556,null,5814,null,544941,null,3914,null,331499,null,6969,null,213442,null,5670,null,0400000US54,West Virginia,54
3657858,null,3930,null,161851,null,5425,null,83875,null,4195,null,30859,null,2340,null,53016,null,3746,null,77976,null,3780,null,28378,null,2137,null,49598,null,3256,null,3496007,null,6970,null,1755117,null,5832,null,1422114,null,7720,null,333003,null,6545,null,1740890,null,4820,null,1289649,null,8336,null,451241,null,7772,null,0400000US55,Wisconsin,55
342934,null,2503,null,16852,null,2227,null,8756,null,1472,null,3610,null,893,null,5146,null,1206,null,8096,null,1562,null,3347,null,1162,null,4749,null,1171,null,326082,null,3533,null,166142,null,2366,null,140431,null,3115,null,25711,null,2802,null,159940,null,2297,null,119829,null,3355,null,40111,null,2811,null,0400000US56,Wyoming,56
2520668,null,2910,null,220667,null,7594,null,118516,null,4824,null,13172,null,2084,null,105344,null,4928,null,102151,null,5079,null,9043,null,1334,null,93108,null,4928,null,2300001,null,8691,null,1082941,null,5531,null,602867,null,10048,null,480074,null,9794,null,1217060,null,6039,null,525925,null,9557,null,691135,null,9010,null,0400000US72,Puerto Rico,72
