C18026_001E,C18026_001EA,C18026_001M,C18026_001MA,C18026_002E,C18026_002EA,C18026_002M,C18026_002MA,C18026_003E,C18026_003EA,C18026_003M,C18026_003MA,C18026_004E,C18026_004EA,C18026_004M,C18026_004MA,C18026_005E,C18026_005EA,C18026_005M,C18026_005MA,C18026_006E,C18026_006EA,C18026_006M,C18026_006MA,C18026_007E,C18026_007EA,C18026_007M,C18026_007MA,C18026_008E,C18026_008EA,C18026_008M,C18026_008MA,C18026_009E,C18026_009EA,C18026_009M,C18026_009MA,C18026_010E,C18026_010EA,C18026_010M,C18026_010MA,C18026_011E,C18026_011EA,C18026_011M,C18026_011MA,C18026_012E,C18026_012EA,C18026_012M,C18026_012MA,C18026_013E,C18026_013EA,C18026_013M,C18026_013MA,C18026_014E,C18026_014EA,C18026_014M,C18026_014MA,C18026_015E,C18026_015EA,C18026_015M,C18026_015MA,GEO_ID,NAME,state
2956627,null,5820,null,1430566,null,5516,null,158448,null,6455,null,23495,null,2863,null,134953,null,5902,null,1272118,null,9058,null,1016392,null,10932,null,255726,null,6625,null,1526061,null,3555,null,181428,null,6463,null,19305,null,2350,null,162123,null,6366,null,1344633,null,7154,null,889167,null,9961,null,455466,null,8451,null,0400000US01,Alabama,01
457758,null,2791,null,233691,null,2523,null,13612,null,1666,null,3054,null,856,null,10558,null,1470,null,220079,null,2671,null,170368,null,3191,null,49711,null,3193,null,224067,null,1724,null,14782,null,2086,null,2901,null,818,null,11881,null,1949,null,209285,null,2526,null,144204,null,2809,null,65081,null,2877,null,0400000US02,Alaska,02
3958827,null,4939,null,1985230,null,3993,null,126413,null,6065,null,24101,null,2920,null,102312,null,5213,null,1858817,null,7491,null,1484515,null,10791,null,374302,null,9815,null,1973597,null,3069,null,140149,null,7215,null,22733,null,2411,null,117416,null,6856,null,1833448,null,7968,null,1201857,null,10658,null,631591,null,10562,null,0400000US04,Arizona,04
1783300,null,4047,null,873036,null,4382,null,97784,null,4811,null,14722,null,1664,null,83062,null,4857,null,775252,null,6637,null,612959,null,6845,null,162293,null,5851,null,910264,null,3380,null,106364,null,4144,null,14580,null,1660,null,91784,null,3808,null,803900,null,4782,null,545591,null,8198,null,258309,null,6904,null,0400000US05,Arkansas,05
23813857,null,10948,null,11929485,null,10150,null,675731,null,13295,null,124543,null,6460,null,551188,null,12502,null,11253754,null,14419,null,8853826,null,24076,null,2399928,null,21844,null,11884372,null,7561,null,726322,null,12621,null,118871,null,5385,null,607451,null,11645,null,11158050,null,13496,null,7189477,null,29435,null,3968573,null,27941,null,0400000US06,California,06
3244377,null,4392,null,1641484,null,4000,null,85762,null,5249,null,20231,null,3007,null,65531,null,4432,null,1555722,null,6170,null,1297199,null,8542,null,258523,null,8034,null,1602893,null,3423,null,90966,null,4784,null,18816,null,2005,null,72150,null,4632,null,1511927,null,5550,null,1072055,null,9163,null,439872,null,9100,null,0400000US08,Colorado,08
2280955,null,3659,null,1117675,null,3327,null,59045,null,3882,null,13423,null,1724,null,45622,null,3680,null,1058630,null,4756,null,869516,null,6864,null,189114,null,6722,null,1163280,null,2359,null,62372,null,3598,null,13048,null,1788,null,49324,null,3416,null,1100908,null,4108,null,796576,null,7334,null,304332,null,6839,null,0400000US09,Connecticut,09
557332,null,1905,null,268345,null,1328,null,17929,null,2415,null,4663,null,1161,null,13266,null,1939,null,250416,null,2878,null,200979,null,3736,null,49437,null,3132,null,288987,null,1246,null,20091,null,2293,null,3260,null,968,null,16831,null,1916,null,268896,null,2348,null,190411,null,4054,null,78485,null,4094,null,0400000US10,Delaware,10
404199,null,1682,null,188932,null,1848,null,11574,null,1651,null,2067,null,764,null,9507,null,1492,null,177358,null,2538,null,130747,null,3300,null,46611,null,3384,null,215267,null,1601,null,11458,null,1738,null,1595,null,703,null,9863,null,1607,null,203809,null,1750,null,144839,null,3921,null,58970,null,3770,null,0400000US11,District of Columbia,11
11362681,null,10312,null,5578459,null,8617,null,367161,null,9422,null,67175,null,4315,null,299986,null,8818,null,5211298,null,11167,null,4157280,null,17838,null,1054018,null,17085,null,5784222,null,7819,null,384021,null,9125,null,60115,null,3421,null,323906,null,8809,null,5400201,null,12380,null,3689430,null,20557,null,1710771,null,21037,null,0400000US12,Florida,12
6197084,null,6330,null,3019805,null,6126,null,207497,null,7370,null,34407,null,2736,null,173090,null,7377,null,2812308,null,9482,null,2241666,null,12609,null,570642,null,11639,null,3177279,null,5729,null,237562,null,8246,null,30960,null,3289,null,206602,null,7633,null,2939717,null,9835,null,1972529,null,12876,null,967188,null,11527,null,0400000US13,Georgia,13
804033,null,3163,null,398216,null,2995,null,23219,null,2394,null,5598,null,1350,null,17621,null,1806,null,374997,null,3700,null,297190,null,4597,null,77807,null,3874,null,405817,null,1650,null,18727,null,2323,null,3990,null,929,null,14737,null,1962,null,387090,null,3074,null,271374,null,4690,null,115716,null,4702,null,0400000US15,Hawaii,15
945567,null,3152,null,474310,null,2789,null,29179,null,2615,null,6351,null,1102,null,22828,null,2253,null,445131,null,3683,null,373147,null,4263,null,71984,null,3989,null,471257,null,2287,null,30202,null,2608,null,5113,null,887,null,25089,null,2311,null,441055,null,3240,null,304779,null,4938,null,136276,null,4877,null,0400000US16,Idaho,16
8371247,null,6306,null,4159851,null,5161,null,229412,null,7885,null,46356,null,3477,null,183056,null,7296,null,3930439,null,8990,null,3119577,null,13394,null,810862,null,12457,null,4211396,null,4452,null,235383,null,7484,null,42652,null,2952,null,192731,null,6886,null,3976013,null,8781,null,2742942,null,14884,null,1233071,null,13933,null,0400000US17,Illinois,17
4096381,null,4067,null,2031993,null,3255,null,142161,null,5299,null,25887,null,2555,null,116274,null,4742,null,1889832,null,6388,null,1529344,null,10127,null,360488,null,9602,null,2064388,null,3696,null,162422,null,5459,null,24472,null,1671,null,137950,null,5370,null,1901966,null,6609,null,1331051,null,10344,null,570915,null,9754,null,0400000US18,Indiana,18
1906124,null,3017,null,955880,null,2534,null,57342,null,3431,null,12826,null,1461,null,44516,null,3000,null,898538,null,4446,null,764710,null,6031,null,133828,null,5053,null,950244,null,2617,null,63397,null,3105,null,14440,null,1814,null,48957,null,2982,null,886847,null,4099,null,683346,null,6225,null,203501,null,5776,null,0400000US19,Iowa,19
1772004,null,4069,null,885460,null,3436,null,54890,null,2743,null,12275,null,1597,null,42615,null,2746,null,830570,null,3893,null,693625,null,6970,null,136945,null,6083,null,886544,null,3533,null,57541,null,3352,null,10801,null,1630,null,46740,null,2962,null,829003,null,4715,null,617515,null,6669,null,211488,null,5125,null,0400000US20,Kansas,20
2758808,null,4362,null,1350332,null,4354,null,156460,null,5298,null,19447,null,2333,null,137013,null,5064,null,1193872,null,6352,null,944352,null,9433,null,249520,null,8370,null,1408476,null,3661,null,171458,null,7044,null,19378,null,2752,null,152080,null,6368,null,1237018,null,7759,null,854651,null,9238,null,382367,null,7651,null,0400000US21,Kentucky,21
2748761,null,4585,null,1323107,null,3990,null,120798,null,5490,null,18752,null,2365,null,102046,null,5167,null,1202309,null,6559,null,940558,null,9954,null,261751,null,8097,null,1425654,null,3618,null,127804,null,5983,null,20083,null,2312,null,107721,null,5444,null,1297850,null,5988,null,837780,null,11576,null,460070,null,11147,null,0400000US22,Louisiana,22
873828,null,2046,null,429002,null,1587,null,41602,null,2817,null,7331,null,1205,null,34271,null,2684,null,387400,null,3314,null,318908,null,4061,null,68492,null,3311,null,444826,null,1651,null,44484,null,3093,null,6657,null,1072,null,37827,null,2843,null,400342,null,3222,null,299222,null,4972,null,101120,null,3984,null,0400000US23,Maine,23
3690245,null,4545,null,1772592,null,3633,null,100658,null,5915,null,22403,null,2678,null,78255,null,5091,null,1671934,null,6461,null,1365133,null,9807,null,306801,null,8650,null,1917653,null,3822,null,110134,null,5458,null,21411,null,2617,null,88723,null,4748,null,1807519,null,6706,null,1320538,null,10831,null,486981,null,10615,null,0400000US24,Maryland,24
4294205,null,3939,null,2104259,null,3482,null,136534,null,5317,null,25549,null,2727,null,110985,null,4785,null,1967725,null,5709,null,1580453,null,10244,null,387272,null,9708,null,2189946,null,3605,null,151804,null,6219,null,23591,null,2756,null,128213,null,6001,null,2038142,null,6740,null,1509718,null,10927,null,528424,null,10986,null,0400000US25,Massachusetts,25
6567092,null,5345,null,3246688,null,4229,null,265825,null,8044,null,42146,null,3617,null,223679,null,7182,null,2980863,null,9399,null,2246395,null,12814,null,734468,null,9777,null,3320404,null,4110,null,282344,null,7914,null,42123,null,3246,null,240221,null,7260,null,3038060,null,8965,null,2053824,null,13373,null,984236,null,11721,null,0400000US26,Michigan,26
3425883,null,4050,null,1726203,null,3310,null,92425,null,4005,null,25143,null,2664,null,67282,null,3353,null,1633778,null,5421,null,1362838,null,7033,null,270940,null,6612,null,1699680,null,2870,null,93491,null,3899,null,23049,null,2113,null,70442,null,3706,null,1606189,null,5159,null,1238109,null,8499,null,368080,null,8191,null,0400000US27,Minnesota,27
1837322,null,4813,null,882863,null,4313,null,101987,null,4768,null,16735,null,2007,null,85252,null,4520,null,780876,null,6601,null,586006,null,8044,null,194870,null,7136,null,954459,null,2757,null,111926,null,4589,null,13421,null,2009,null,98505,null,4433,null,842533,null,5157,null,542356,null,8144,null,300177,null,8446,null,0400000US28,Mississippi,28
3768289,null,4384,null,1842042,null,4140,null,154155,null,6019,null,27941,null,2579,null,126214,null,5206,null,1687887,null,7536,null,1367203,null,10562,null,320684,null,7874,null,1926247,null,3703,null,168154,null,6732,null,27424,null,2589,null,140730,null,6231,null,1758093,null,7578,null,1275859,null,10656,null,482234,null,10319,null,0400000US29,Missouri,29
624378,null,2236,null,313393,null,1730,null,23826,null,2100,null,5391,null,1233,null,18435,null,1847,null,289567,null,2644,null,232536,null,4061,null,57031,null,3738,null,310985,null,1503,null,23155,null,2266,null,4638,null,1168,null,18517,null,1941,null,287830,null,2705,null,208607,null,3853,null,79223,null,3521,null,0400000US30,Montana,30
1126891,null,3088,null,564303,null,2476,null,33802,null,2114,null,7376,null,1363,null,26426,null,1835,null,530501,null,3378,null,456814,null,4636,null,73687,null,4033,null,562588,null,2099,null,34902,null,2514,null,7508,null,1349,null,27394,null,2183,null,527686,null,3299,null,409047,null,5095,null,118639,null,4593,null,0400000US31,Nebraska,31
1660603,null,3677,null,844152,null,2952,null,45338,null,3660,null,11398,null,2017,null,33940,null,3206,null,798814,null,3961,null,656025,null,6639,null,142789,null,5743,null,816451,null,2588,null,50221,null,3642,null,8105,null,1451,null,42116,null,3514,null,766230,null,4648,null,522185,null,6944,null,244045,null,6630,null,0400000US32,Nevada,32
885785,null,2323,null,438051,null,1751,null,25443,null,2094,null,5888,null,999,null,19555,null,1868,null,412608,null,2775,null,346034,null,3635,null,66574,null,3593,null,447734,null,1752,null,28919,null,2391,null,6145,null,1211,null,22774,null,2300,null,418815,null,2875,null,314267,null,4637,null,104548,null,4434,null,0400000US33,New Hampshire,33
5668686,null,4460,null,2800279,null,3762,null,141253,null,5679,null,29127,null,3145,null,112126,null,4714,null,2659026,null,7320,null,2148241,null,12020,null,510785,null,10188,null,2868407,null,3477,null,156278,null,5375,null,26036,null,2536,null,130242,null,5272,null,2712129,null,6306,null,1867643,null,14144,null,844486,null,15142,null,0400000US34,New Jersey,34
1256644,null,3071,null,618561,null,2774,null,49434,null,3842,null,10722,null,1628,null,38712,null,3493,null,569127,null,4629,null,442447,null,6276,null,126680,null,4987,null,638083,null,2229,null,43504,null,3235,null,6580,null,1393,null,36924,null,2974,null,594579,null,4018,null,391100,null,7255,null,203479,null,6678,null,0400000US35,New Mexico,35
12711571,null,7498,null,6205029,null,5844,null,395920,null,11252,null,66400,null,4973,null,329520,null,9235,null,5809109,null,12911,null,4495170,null,20659,null,1313939,null,17882,null,6506542,null,5439,null,422476,null,9218,null,57978,null,3256,null,364498,null,9649,null,6084066,null,10773,null,4112165,null,21856,null,1971901,null,18146,null,0400000US36,New York,36
5851250,null,7626,null,2842655,null,6075,null,227323,null,7733,null,40100,null,2976,null,187223,null,7311,null,2615332,null,9079,null,2108128,null,11002,null,507204,null,10411,null,3008595,null,6713,null,266217,null,9045,null,38795,null,3400,null,227422,null,8531,null,2742378,null,11319,null,1889706,null,15276,null,852672,null,14856,null,0400000US37,North Carolina,37
413440,null,1786,null,211130,null,1624,null,9010,null,1130,null,2642,null,619,null,6368,null,983,null,202120,null,1963,null,168331,null,2712,null,33789,null,2428,null,202310,null,1324,null,10243,null,1304,null,2800,null,713,null,7443,null,1203,null,192067,null,1792,null,150169,null,2657,null,41898,null,2246,null,0400000US38,North Dakota,38
7405751,null,5758,null,3635017,null,4425,null,285614,null,8195,null,50829,null,3471,null,234785,null,7508,null,3349403,null,9365,null,2659901,null,12407,null,689502,null,12155,null,3770734,null,4111,null,308493,null,8592,null,44404,null,3473,null,264089,null,8117,null,3462241,null,9501,null,2471515,null,14024,null,990726,null,13121,null,0400000US39,Ohio,39
2272961,null,4865,null,1121067,null,4026,null,99407,null,5513,null,17824,null,2357,null,81583,null,4688,null,1021660,null,7039,null,839067,null,7659,null,182593,null,5313,null,1151894,null,3041,null,113303,null,4090,null,15441,null,1829,null,97862,null,3984,null,1038591,null,4839,null,717502,null,8222,null,321089,null,6806,null,0400000US40,Oklahoma,40
2470203,null,4099,null,1229431,null,3336,null,91582,null,5464,null,20361,null,2213,null,71221,null,5195,null,1137849,null,6149,null,915424,null,8912,null,222425,null,8535,null,1240772,null,3514,null,100426,null,5007,null,20882,null,2154,null,79544,null,4673,null,1140346,null,5715,null,791374,null,9276,null,348972,null,9021,null,0400000US41,Oregon,41
7981536,null,5319,null,3924619,null,5027,null,306287,null,8157,null,57733,null,3580,null,248554,null,7713,null,3618332,null,9269,null,2902230,null,14535,null,716102,null,11290,null,4056917,null,4810,null,332624,null,8286,null,54786,null,3701,null,277838,null,7574,null,3724293,null,10120,null,2644071,null,14029,null,1080222,null,13579,null,0400000US42,Pennsylvania,42
699080,null,2198,null,341973,null,1638,null,26411,null,2543,null,4397,null,885,null,22014,null,2414,null,315562,null,3016,null,252578,null,4421,null,62984,null,3615,null,357107,null,1683,null,27251,null,2673,null,4112,null,1008,null,23139,null,2521,null,329856,null,3162,null,240099,null,4946,null,89757,null,4541,null,0400000US44,Rhode Island,44
