B19215_001E,B19215_001EA,B19215_001M,B19215_001MA,B19215_002E,B19215_002EA,B19215_002M,B19215_002MA,B19215_003E,B19215_003EA,B19215_003M,B19215_003MA,B19215_004E,B19215_004EA,B19215_004M,B19215_004MA,B19215_005E,B19215_005EA,B19215_005M,B19215_005MA,B19215_006E,B19215_006EA,B19215_006M,B19215_006MA,B19215_007E,B19215_007EA,B19215_007M,B19215_007MA,B19215_008E,B19215_008EA,B19215_008M,B19215_008MA,B19215_009E,B19215_009EA,B19215_009M,B19215_009MA,B19215_010E,B19215_010EA,B19215_010M,B19215_010MA,B19215_011E,B19215_011EA,B19215_011M,B19215_011MA,B19215_012E,B19215_012EA,B19215_012M,B19215_012MA,B19215_013E,B19215_013EA,B19215_013M,B19215_013MA,B19215_014E,B19215_014EA,B19215_014M,B19215_014MA,B19215_015E,B19215_015EA,B19215_015M,B19215_015MA,GEO_ID,NAME,state
32352,null,469,null,40079,null,673,null,35663,null,710,null,39563,null,1361,null,24676,null,1011,null,60392,null,2108,null,61266,null,1851,null,49900,null,10616,null,27033,null,542,null,24942,null,597,null,34417,null,1164,null,18548,null,389,null,53160,null,2418,null,54061,null,2974,null,43365,null,8772,null,0400000US17,Illinois,17
28151,null,599,null,35000,null,905,null,31621,null,632,null,33525,null,1268,null,22784,null,1172,null,48548,null,1845,null,49249,null,2078,null,40023,null,7169,null,23160,null,558,null,21406,null,450,null,26943,null,639,null,17314,null,454,null,42604,null,2679,null,42947,null,2643,null,38482,null,6017,null,0400000US18,Indiana,18
26365,null,558,null,31574,null,892,null,27674,null,1011,null,30435,null,948,null,20177,null,1364,null,50251,null,2760,null,50729,null,2526,null,39812,null,7628,null,22302,null,667,null,20686,null,573,null,25046,null,1389,null,17887,null,570,null,40768,null,3563,null,40200,null,4012,null,44698,null,7840,null,0400000US19,Iowa,19
27152,null,696,null,31539,null,893,null,29949,null,1374,null,30968,null,1085,null,24719,null,1570,null,41060,null,2221,null,41310,null,2625,null,29964,null,12941,null,23307,null,1021,null,21698,null,667,null,27650,null,1576,null,17549,null,704,null,40614,null,3268,null,40781,null,3440,null,38556,null,10852,null,0400000US20,Kansas,20
23076,null,726,null,28047,null,1276,null,25638,null,832,null,28564,null,1649,null,16826,null,1077,null,44141,null,3266,null,45488,null,2862,null,33976,null,2740,null,19630,null,749,null,17536,null,689,null,21989,null,898,null,14730,null,457,null,38148,null,3084,null,38710,null,3241,null,29441,null,5793,null,0400000US21,Kentucky,21
22834,null,814,null,30385,null,1045,null,26614,null,1552,null,30327,null,1457,null,18635,null,1189,null,44456,null,2265,null,44863,null,2293,null,38364,null,8468,null,18295,null,984,null,16585,null,706,null,20910,null,1339,null,13602,null,516,null,40194,null,2823,null,40664,null,3146,null,29371,null,10746,null,0400000US22,Louisiana,22
26016,null,963,null,31511,null,1453,null,26466,null,1870,null,29119,null,2426,null,21079,null,2255,null,47274,null,4792,null,48368,null,5094,null,39508,null,19917,null,22321,null,1176,null,18778,null,997,null,24153,null,1519,null,15372,null,862,null,50823,null,2265,null,51009,null,2672,null,49063,null,20111,null,0400000US23,Maine,23
42065,null,766,null,48988,null,1817,null,43191,null,1717,null,47103,null,1852,null,28725,null,1939,null,72584,null,3772,null,73441,null,4270,null,60729,null,10350,null,36828,null,907,null,33268,null,1007,null,43654,null,1670,null,20603,null,848,null,68192,null,4246,null,70008,null,3895,null,50051,null,15534,null,0400000US24,Maryland,24
36888,null,772,null,42984,null,1398,null,35962,null,1047,null,41130,null,971,null,22148,null,1490,null,77209,null,3872,null,78196,null,4060,null,54589,null,8836,null,31731,null,766,null,26692,null,918,null,40388,null,1284,null,17819,null,572,null,69141,null,2402,null,69930,null,2862,null,60940,null,7545,null,0400000US25,Massachusetts,25
28522,null,413,null,34527,null,836,null,31658,null,548,null,34138,null,1107,null,24658,null,673,null,48153,null,1884,null,49218,null,1912,null,37807,null,3962,null,23979,null,509,null,22115,null,397,null,28519,null,876,null,18074,null,350,null,41753,null,1662,null,41720,null,1738,null,42650,null,9832,null,0400000US26,Michigan,26
32879,null,753,null,37990,null,1211,null,33829,null,1205,null,36121,null,908,null,23347,null,1457,null,59887,null,2246,null,60452,null,2197,null,47724,null,7656,null,27779,null,728,null,25138,null,576,null,34197,null,1448,null,18021,null,468,null,52361,null,3579,null,52951,null,4152,null,44261,null,12422,null,0400000US27,Minnesota,27
20124,null,701,null,25417,null,1114,null,22636,null,1708,null,25552,null,1256,null,14272,null,1664,null,38097,null,5374,null,40205,null,5522,null,28616,null,6130,null,16328,null,701,null,15116,null,712,null,19051,null,2299,null,13377,null,569,null,34998,null,8497,null,33672,null,6594,null,61315,null,17985,null,0400000US28,Mississippi,28
25959,null,482,null,31129,null,758,null,27400,null,1092,null,30550,null,824,null,19657,null,850,null,47765,null,2862,null,48687,null,3409,null,38591,null,8676,null,22479,null,535,null,20535,null,542,null,25906,null,880,null,16615,null,430,null,44349,null,2644,null,44642,null,2980,null,40505,null,10106,null,0400000US29,Missouri,29
25185,null,1399,null,30433,null,2340,null,25580,null,2129,null,28936,null,3627,null,18228,null,1595,null,46385,null,4628,null,45814,null,5248,null,56793,null,16638,null,22410,null,1211,null,19844,null,1404,null,23468,null,2195,null,16295,null,1340,null,40069,null,5078,null,40247,null,4708,null,36116,null,14433,null,0400000US30,Montana,30
27885,null,930,null,32529,null,1280,null,29436,null,1771,null,31071,null,974,null,22814,null,1462,null,50616,null,4129,null,50837,null,4158,null,46749,null,32338,null,23751,null,1133,null,21463,null,778,null,27396,null,1780,null,17578,null,802,null,44329,null,2906,null,44867,null,4465,null,33029,null,7151,null,0400000US31,Nebraska,31
38010,null,1052,null,42665,null,1832,null,37091,null,1605,null,39823,null,2032,null,27349,null,2909,null,66793,null,4562,null,69182,null,4960,null,57500,null,12227,null,31408,null,1220,null,26946,null,1173,null,32334,null,1954,null,19234,null,1286,null,54495,null,6440,null,56064,null,7681,null,41344,null,10955,null,0400000US32,Nevada,32
35561,null,1316,null,43037,null,3664,null,35400,null,1998,null,38309,null,3535,null,22256,null,2679,null,70079,null,2853,null,70796,null,2400,null,39908,null,13808,null,30221,null,1831,null,25052,null,1398,null,32271,null,1920,null,19007,null,1630,null,64337,null,5222,null,65147,null,5256,null,44583,null,26963,null,0400000US33,New Hampshire,33
38074,null,822,null,46872,null,1130,null,41074,null,963,null,47255,null,1394,null,24971,null,1323,null,73519,null,3315,null,74425,null,3442,null,61975,null,6225,null,31591,null,678,null,28359,null,915,null,41406,null,1021,null,19492,null,519,null,73471,null,3984,null,76801,null,4072,null,49811,null,6761,null,0400000US34,New Jersey,34
27617,null,912,null,32000,null,1711,null,28050,null,1610,null,30076,null,1744,null,20889,null,1870,null,45691,null,4486,null,46139,null,4533,null,38732,null,14758,null,24525,null,1491,null,21923,null,912,null,27048,null,1358,null,16366,null,1133,null,44660,null,4471,null,44599,null,5209,null,45213,null,19111,null,0400000US35,New Mexico,35
33393,null,648,null,40868,null,627,null,35549,null,695,null,40325,null,812,null,22131,null,808,null,67142,null,2259,null,68442,null,2273,null,53128,null,4899,null,27996,null,625,null,24774,null,542,null,36506,null,838,null,16997,null,271,null,61774,null,1778,null,63343,null,2135,null,46851,null,5807,null,0400000US36,New York,36
26544,null,413,null,31458,null,522,null,28494,null,1135,null,30845,null,597,null,17900,null,1014,null,47560,null,1966,null,48329,null,2108,null,38194,null,9738,null,22938,null,583,null,21039,null,502,null,26763,null,701,null,15281,null,473,null,43687,null,2171,null,43884,null,2448,null,39899,null,8269,null,0400000US37,North Carolina,37
23603,null,941,null,29084,null,1782,null,27061,null,1408,null,29583,null,1703,null,20134,null,2526,null,42062,null,5521,null,42784,null,5500,null,29678,null,2456,null,19426,null,907,null,18553,null,854,null,20670,null,1657,null,16648,null,813,null,33992,null,8660,null,34385,null,9221,null,31484,null,29969,null,0400000US38,North Dakota,38
27209,null,352,null,32698,null,623,null,29826,null,562,null,31887,null,496,null,21775,null,836,null,50588,null,1708,null,51553,null,1717,null,37032,null,4277,null,22859,null,457,null,21127,null,342,null,27495,null,760,null,17404,null,290,null,45012,null,2385,null,46112,null,2738,null,38276,null,6583,null,0400000US39,Ohio,39
24308,null,682,null,28235,null,1039,null,25739,null,831,null,27269,null,925,null,19017,null,1533,null,43826,null,4178,null,44460,null,4472,null,40496,null,7158,null,21091,null,592,null,19542,null,651,null,22533,null,1267,null,16651,null,566,null,35601,null,2324,null,36248,null,2573,null,30578,null,8139,null,0400000US40,Oklahoma,40
30366,null,708,null,34568,null,1462,null,29368,null,1106,null,31193,null,1048,null,23579,null,1960,null,51725,null,2912,null,51765,null,2851,null,50812,null,11806,null,26977,null,909,null,23801,null,898,null,29890,null,1264,null,18693,null,811,null,44811,null,2992,null,45130,null,3323,null,43139,null,10645,null,0400000US41,Oregon,41
26974,null,340,null,34165,null,640,null,31045,null,433,null,34456,null,821,null,21385,null,645,null,55184,null,2066,null,56781,null,1916,null,36132,null,2822,null,22088,null,331,null,20099,null,319,null,27036,null,610,null,16494,null,249,null,52048,null,1744,null,53353,null,2289,null,39642,null,5039,null,0400000US42,Pennsylvania,42
30507,null,1100,null,35331,null,2577,null,31915,null,1365,null,35518,null,2724,null,17405,null,1723,null,62062,null,6369,null,62925,null,7707,null,53227,null,14562,null,25080,null,1996,null,21518,null,1067,null,32304,null,2900,null,16113,null,1511,null,65071,null,6418,null,65873,null,5752,null,49812,null,15426,null,0400000US44,Rhode Island,44
25986,null,594,null,32383,null,1029,null,29802,null,1171,null,31835,null,1039,null,19112,null,1791,null,48127,null,4178,null,49798,null,4006,null,35039,null,10178,null,21046,null,657,null,19042,null,766,null,23732,null,1364,null,14540,null,502,null,44366,null,5704,null,45674,null,6294,null,35400,null,10210,null,0400000US45,South Carolina,45
25299,null,1014,null,30297,null,1477,null,27808,null,1800,null,29594,null,1933,null,19709,null,4117,null,47093,null,4988,null,47177,null,5084,null,44063,null,57098,null,21825,null,940,null,20299,null,932,null,24008,null,1316,null,16501,null,992,null,42716,null,8727,null,42745,null,9980,null,42572,null,63995,null,0400000US46,South Dakota,46
25805,null,491,null,31014,null,598,null,28057,null,1068,null,30515,null,634,null,19191,null,1052,null,44725,null,2098,null,45206,null,1976,null,38594,null,6741,null,21512,null,564,null,19571,null,650,null,25636,null,890,null,14826,null,390,null,41714,null,4126,null,42850,null,5123,null,36135,null,4748,null,0400000US47,Tennessee,47
30720,null,228,null,35498,null,544,null,31905,null,426,null,34472,null,922,null,20648,null,833,null,51930,null,1776,null,52304,null,1807,null,44433,null,5229,null,25892,null,357,null,23368,null,423,null,30375,null,490,null,16569,null,386,null,46029,null,1907,null,46596,null,1820,null,41113,null,3583,null,0400000US48,Texas,48
32325,null,1065,null,40304,null,1623,null,34986,null,2636,null,36934,null,1477,null,23958,null,1217,null,56627,null,4117,null,57405,null,6109,null,41577,null,8288,null,27167,null,1463,null,24127,null,1085,null,29013,null,2620,null,19272,null,1250,null,45887,null,6671,null,47118,null,7002,null,41187,null,8614,null,0400000US49,Utah,49
30128,null,1082,null,35031,null,2391,null,29730,null,1952,null,30877,null,1877,null,25729,null,3647,null,58681,null,4725,null,60095,null,4247,null,34910,null,23324,null,25044,null,1510,null,21096,null,1281,null,28871,null,3353,null,16926,null,1014,null,53374,null,6431,null,55246,null,6315,null,37875,null,24922,null,0400000US50,Vermont,50
37633,null,832,null,44623,null,1569,null,40276,null,892,null,42255,null,1129,null,25638,null,1907,null,62526,null,4361,null,64269,null,4873,null,54112,null,5968,null,31333,null,803,null,27780,null,847,null,37915,null,1667,null,17771,null,706,null,58486,null,4255,null,60256,null,3701,null,43478,null,4879,null,0400000US51,Virginia,51
35875,null,578,null,41632,null,895,null,36734,null,961,null,39110,null,1659,null,29165,null,2599,null,62890,null,2765,null,64507,null,3128,null,46550,null,6220,null,30824,null,678,null,26382,null,684,null,32627,null,1207,null,21025,null,566,null,58220,null,2467,null,58613,null,2498,null,55360,null,5142,null,0400000US53,Washington,53
20043,null,753,null,24923,null,2006,null,21851,null,1274,null,23398,null,3247,null,19933,null,1250,null,39721,null,7419,null,39938,null,7972,null,38811,null,14031,null,16858,null,579,null,15647,null,643,null,17934,null,1575,null,14529,null,507,null,36990,null,6379,null,38917,null,7018,null,32711,null,5069,null,0400000US54,West Virginia,54
29803,null,494,null,34836,null,891,null,31045,null,541,null,33385,null,1225,null,21277,null,994,null,54117,null,2460,null,55020,null,2505,null,41975,null,13500,null,25359,null,543,null,22232,null,489,null,29688,null,896,null,17349,null,406,null,48249,null,3359,null,48462,null,3316,null,44368,null,8313,null,0400000US55,Wisconsin,55
29564,null,2320,null,35215,null,4698,null,30738,null,2436,null,32072,null,4610,null,19904,null,6816,null,51177,null,11452,null,51743,null,11331,null,41523,null,46741,null,24411,null,1620,null,22563,null,1660,null,26106,null,3873,null,19027,null,1686,null,56471,null,12703,null,57482,null,19884,null,37008,null,22730,null,0400000US56,Wyoming,56
9539,null,279,null,11303,null,529,null,10300,null,549,null,11783,null,666,null,8272,null,604,null,21312,null,2950,null,23161,null,3534,null,15979,null,4286,null,8493,null,321,null,7894,null,355,null,9770,null,702,null,6966,null,243,null,20041,null,2541,null,20597,null,2580,null,17567,null,3983,null,0400000US72,Puerto Rico,72
