B18023_001E,B18023_001EA,B18023_001M,B18023_001MA,B18023_002E,B18023_002EA,B18023_002M,B18023_002MA,B18023_003E,B18023_003EA,B18023_003M,B18023_003MA,B18023_004E,B18023_004EA,B18023_004M,B18023_004MA,B18023_005E,B18023_005EA,B18023_005M,B18023_005MA,B18023_006E,B18023_006EA,B18023_006M,B18023_006MA,B18023_007E,B18023_007EA,B18023_007M,B18023_007MA,B18023_008E,B18023_008EA,B18023_008M,B18023_008MA,B18023_009E,B18023_009EA,B18023_009M,B18023_009MA,B18023_010E,B18023_010EA,B18023_010M,B18023_010MA,B18023_011E,B18023_011EA,B18023_011M,B18023_011MA,B18023_012E,B18023_012EA,B18023_012M,B18023_012MA,B18023_013E,B18023_013EA,B18023_013M,B18023_013MA,B18023_014E,B18023_014EA,B18023_014M,B18023_014MA,B18023_015E,B18023_015EA,B18023_015M,B18023_015MA,B18023_016E,B18023_016EA,B18023_016M,B18023_016MA,B18023_017E,B18023_017EA,B18023_017M,B18023_017MA,B18023_018E,B18023_018EA,B18023_018M,B18023_018MA,B18023_019E,B18023_019EA,B18023_019M,B18023_019MA,B18023_020E,B18023_020EA,B18023_020M,B18023_020MA,B18023_021E,B18023_021EA,B18023_021M,B18023_021MA,B18023_022E,B18023_022EA,B18023_022M,B18023_022MA,B18023_023E,B18023_023EA,B18023_023M,B18023_023MA,B18023_024E,B18023_024EA,B18023_024M,B18023_024MA,B18023_025E,B18023_025EA,B18023_025M,B18023_025MA,B18023_026E,B18023_026EA,B18023_026M,B18023_026MA,B18023_027E,B18023_027EA,B18023_027M,B18023_027MA,B18023_028E,B18023_028EA,B18023_028M,B18023_028MA,B18023_029E,B18023_029EA,B18023_029M,B18023_029MA,B18023_030E,B18023_030EA,B18023_030M,B18023_030MA,B18023_031E,B18023_031EA,B18023_031M,B18023_031MA,GEO_ID,NAME,state
3690245,null,4545,null,141807,null,6281,null,71511,null,4278,null,27506,null,2942,null,11773,null,2033,null,15733,null,2228,null,44005,null,3182,null,12518,null,1547,null,31487,null,2921,null,70296,null,4103,null,20717,null,2351,null,9462,null,1887,null,11255,null,1726,null,49579,null,3401,null,13425,null,1705,null,36154,null,2814,null,3548438,null,7571,null,1701081,null,5485,null,654113,null,5139,null,469520,null,7160,null,184593,null,6624,null,1046968,null,4340,null,893725,null,5693,null,153243,null,5248,null,1847357,null,5572,null,687699,null,4109,null,452521,null,6689,null,235178,null,6631,null,1159658,null,4606,null,866541,null,7949,null,293117,null,7308,null,0400000US24,Maryland,24
4294205,null,3939,null,198781,null,8290,null,102291,null,5894,null,39089,null,3695,null,14812,null,2315,null,24277,null,2880,null,63202,null,4064,null,17762,null,2043,null,45440,null,3522,null,96490,null,5508,null,25019,null,2477,null,9315,null,1499,null,15704,null,2114,null,71471,null,4801,null,17475,null,2229,null,53996,null,4184,null,4095424,null,8564,null,2001968,null,7039,null,765444,null,5134,null,533757,null,8285,null,231687,null,7995,null,1236524,null,4695,null,1039671,null,7437,null,196853,null,6891,null,2093456,null,6132,null,786099,null,4068,null,527485,null,7826,null,258614,null,7425,null,1307357,null,5032,null,979034,null,8744,null,328323,null,7069,null,0400000US25,Massachusetts,25
6567092,null,5345,null,380547,null,9381,null,195467,null,7961,null,73138,null,5053,null,22449,null,2444,null,50689,null,3960,null,122329,null,5228,null,26061,null,2656,null,96268,null,4536,null,185080,null,6278,null,55225,null,3462,null,16248,null,1790,null,38977,null,3137,null,129855,null,5364,null,27340,null,2292,null,102515,null,4650,null,6186545,null,10988,null,3051221,null,9489,null,1176800,null,7477,null,784207,null,9277,null,392593,null,8117,null,1874421,null,6135,null,1455824,null,8960,null,418597,null,7984,null,3135324,null,7406,null,1190350,null,5073,null,744405,null,7155,null,445945,null,7228,null,1944974,null,5979,null,1307954,null,9940,null,637020,null,9823,null,0400000US26,Michigan,26
3425883,null,4050,null,140331,null,5183,null,72585,null,3525,null,28412,null,2530,null,13726,null,1878,null,14686,null,1710,null,44173,null,2759,null,18725,null,2038,null,25448,null,2034,null,67746,null,3624,null,24528,null,2234,null,10934,null,1588,null,13594,null,1563,null,43218,null,3071,null,15399,null,1805,null,27819,null,2435,null,3285552,null,6925,null,1653618,null,4817,null,645409,null,4165,null,494871,null,4254,null,150538,null,4209,null,1008209,null,3408,null,860659,null,5605,null,147550,null,5044,null,1631934,null,4900,null,625855,null,3758,null,455735,null,4958,null,170120,null,5587,null,1006079,null,3470,null,779090,null,6468,null,226989,null,6093,null,0400000US27,Minnesota,27
1837322,null,4813,null,134316,null,7071,null,67648,null,4666,null,20350,null,2449,null,5813,null,1281,null,14537,null,2308,null,47298,null,3813,null,11727,null,1947,null,35571,null,3244,null,66668,null,4644,null,14438,null,2123,null,3658,null,1053,null,10780,null,1876,null,52230,null,3865,null,9994,null,1735,null,42236,null,3181,null,1703006,null,7904,null,815215,null,6168,null,346796,null,4934,null,219087,null,5194,null,127709,null,4932,null,468419,null,5484,null,366114,null,6708,null,102305,null,5263,null,887791,null,5184,null,366927,null,3781,null,204176,null,5763,null,162751,null,5818,null,520864,null,5159,null,337949,null,7313,null,182915,null,6146,null,0400000US28,Mississippi,28
3768289,null,4384,null,210445,null,8140,null,104504,null,5287,null,34945,null,3221,null,12382,null,1627,null,22563,null,2754,null,69559,null,4288,null,18201,null,2084,null,51358,null,3825,null,105941,null,5361,null,28623,null,2835,null,11056,null,1654,null,17567,null,2233,null,77318,null,4141,null,16474,null,2106,null,60844,null,3728,null,3557844,null,8931,null,1737538,null,6871,null,690616,null,4733,null,503577,null,6660,null,187039,null,5753,null,1046922,null,5665,null,860984,null,7998,null,185938,null,5861,null,1820306,null,6471,null,706069,null,4532,null,470084,null,6396,null,235985,null,6776,null,1114237,null,4653,null,805669,null,7590,null,308568,null,6800,null,0400000US29,Missouri,29
624378,null,2236,null,32755,null,2795,null,17381,null,2073,null,5457,null,1194,null,2252,null,786,null,3205,null,990,null,11924,null,1671,null,3143,null,774,null,8781,null,1402,null,15374,null,1906,null,5151,null,1147,null,2098,null,720,null,3053,null,952,null,10223,null,1649,null,2503,null,746,null,7720,null,1337,null,591623,null,3238,null,296012,null,2362,null,114623,null,1947,null,82901,null,3171,null,31722,null,2906,null,181389,null,2286,null,149631,null,3345,null,31758,null,2580,null,295611,null,2211,null,110094,null,1778,null,73842,null,2747,null,36252,null,2386,null,185517,null,1943,null,134802,null,3101,null,50715,null,2862,null,0400000US30,Montana,30
1126891,null,3088,null,44602,null,2511,null,24332,null,1878,null,10086,null,1555,null,5133,null,1255,null,4953,null,962,null,14246,null,1555,null,4423,null,848,null,9823,null,1260,null,20270,null,1799,null,6316,null,1232,null,3018,null,1024,null,3298,null,938,null,13954,null,1388,null,3467,null,773,null,10487,null,1406,null,1082289,null,4010,null,539971,null,2979,null,221465,null,3077,null,173310,null,3755,null,48155,null,3067,null,318506,null,2259,null,281324,null,2480,null,37182,null,2070,null,542318,null,2637,null,218356,null,2188,null,158444,null,3315,null,59912,null,3009,null,323962,null,2162,null,251626,null,3430,null,72336,null,2775,null,0400000US31,Nebraska,31
1660603,null,3677,null,57356,null,4926,null,28522,null,3101,null,8313,null,1743,null,2100,null,879,null,6213,null,1447,null,20209,null,2422,null,6571,null,1375,null,13638,null,2070,null,28834,null,3022,null,6961,null,1341,null,2481,null,810,null,4480,null,1040,null,21873,null,2455,null,4764,null,948,null,17109,null,2299,null,1603247,null,5829,null,815630,null,3933,null,324310,null,3094,null,251238,null,4021,null,73072,null,4446,null,491320,null,3652,null,407514,null,5225,null,83806,null,3956,null,787617,null,4047,null,307477,null,3443,null,191569,null,4434,null,115908,null,5261,null,480140,null,2660,null,331476,null,4817,null,148664,null,4814,null,0400000US32,Nevada,32
885785,null,2323,null,40821,null,3533,null,20993,null,2488,null,8937,null,1552,null,4802,null,1156,null,4135,null,947,null,12056,null,1625,null,4078,null,946,null,7978,null,1322,null,19828,null,2195,null,6649,null,1110,null,3090,null,834,null,3559,null,775,null,13179,null,1923,null,3597,null,823,null,9582,null,1739,null,844964,null,4220,null,417058,null,3215,null,144962,null,2644,null,105912,null,3029,null,39050,null,2874,null,272096,null,1793,null,237130,null,2834,null,34966,null,2470,null,427906,null,2569,null,148109,null,1896,null,101709,null,2724,null,46400,null,2404,null,279797,null,1972,null,212016,null,3687,null,67781,null,3836,null,0400000US33,New Hampshire,33
5668686,null,4460,null,190993,null,7129,null,97942,null,4884,null,34985,null,3430,null,11457,null,1777,null,23528,null,3118,null,62957,null,4228,null,17662,null,2138,null,45295,null,3570,null,93051,null,4839,null,23206,null,2442,null,6803,null,1188,null,16403,null,2255,null,69845,null,3808,null,16083,null,1950,null,53762,null,3221,null,5477693,null,8263,null,2702337,null,6358,null,1000922,null,4780,null,690110,null,7423,null,310812,null,6932,null,1701415,null,5160,null,1458139,null,8513,null,243276,null,7235,null,2775356,null,5706,null,984963,null,3707,null,606633,null,9699,null,378330,null,10451,null,1790393,null,4586,null,1264160,null,9710,null,526233,null,10780,null,0400000US34,New Jersey,34
1256644,null,3071,null,65244,null,4178,null,34195,null,3465,null,11410,null,2081,null,3377,null,1052,null,8033,null,1724,null,22785,null,2251,null,6192,null,1297,null,16593,null,1934,null,31049,null,2537,null,8218,null,1431,null,2823,null,815,null,5395,null,1172,null,22831,null,2475,null,4751,null,1106,null,18080,null,2385,null,1191400,null,4855,null,584366,null,4267,null,247714,null,3651,null,174982,null,4677,null,72732,null,4018,null,336652,null,3172,null,268618,null,4915,null,68034,null,3752,null,607034,null,3565,null,243807,null,3053,null,142930,null,4544,null,100877,null,4709,null,363227,null,3685,null,247176,null,5390,null,116051,null,4048,null,0400000US35,New Mexico,35
12711571,null,7498,null,535881,null,10982,null,271979,null,8249,null,98974,null,5147,null,30026,null,2895,null,68948,null,4821,null,173005,null,6506,null,44143,null,3413,null,128862,null,5775,null,263902,null,7448,null,72774,null,4541,null,21264,null,2245,null,51510,null,3932,null,191128,null,5929,null,40753,null,2767,null,150375,null,5466,null,12175690,null,12475,null,5933050,null,9670,null,2353260,null,6898,null,1541551,null,12290,null,811709,null,12304,null,3579790,null,7359,null,2945850,null,13498,null,633940,null,11584,null,6242640,null,9327,null,2406786,null,6911,null,1435673,null,14043,null,971113,null,12971,null,3835854,null,6985,null,2672453,null,15412,null,1163401,null,14132,null,0400000US36,New York,36
5851250,null,7626,null,296591,null,9296,null,144909,null,6219,null,49652,null,3655,null,17452,null,2207,null,32200,null,3044,null,95257,null,4965,null,23720,null,2353,null,71537,null,4449,null,151682,null,6265,null,37194,null,3184,null,11920,null,1900,null,25274,null,2785,null,114488,null,5380,null,25588,null,2621,null,88900,null,4635,null,5554659,null,11645,null,2697746,null,9451,null,1047768,null,7276,null,745584,null,8192,null,302184,null,8068,null,1649978,null,8058,null,1361472,null,8766,null,288506,null,7773,null,2856913,null,8396,null,1095469,null,7947,null,671010,null,8372,null,424459,null,9684,null,1761444,null,7191,null,1219983,null,13792,null,541461,null,11538,null,0400000US37,North Carolina,37
