B10053_001E,B10053_001EA,B10053_001M,B10053_001MA,B10053_002E,B10053_002EA,B10053_002M,B10053_002MA,B10053_003E,B10053_003EA,B10053_003M,B10053_003MA,B10053_004E,B10053_004EA,B10053_004M,B10053_004MA,B10053_005E,B10053_005EA,B10053_005M,B10053_005MA,B10053_006E,B10053_006EA,B10053_006M,B10053_006MA,B10053_007E,B10053_007EA,B10053_007M,B10053_007MA,B10053_008E,B10053_008EA,B10053_008M,B10053_008MA,B10053_009E,B10053_009EA,B10053_009M,B10053_009MA,B10053_010E,B10053_010EA,B10053_010M,B10053_010MA,B10053_011E,B10053_011EA,B10053_011M,B10053_011MA,GEO_ID,NAME,state
109141,null,5275,null,104696,null,5289,null,57284,null,4538,null,39316,null,3871,null,17968,null,2428,null,47412,null,3222,null,4445,null,1229,null,1510,null,685,null,1264,null,638,null,246,null,213,null,2935,null,996,null,0400000US01,Alabama,01
15875,null,2786,null,13360,null,2475,null,5478,null,1297,null,3328,null,948,null,2150,null,691,null,7882,null,1930,null,2515,null,874,null,475,null,329,null,435,null,310,null,40,null,68,null,2040,null,796,null,0400000US02,Alaska,02
149205,null,8551,null,98867,null,6600,null,46882,null,4368,null,32356,null,3587,null,14526,null,2240,null,51985,null,5095,null,50338,null,5379,null,16392,null,3095,null,12156,null,2696,null,4236,null,1251,null,33946,null,4634,null,0400000US04,Arizona,04
68828,null,5019,null,62109,null,4653,null,37298,null,4008,null,24974,null,3040,null,12324,null,2050,null,24811,null,2990,null,6719,null,1772,null,3050,null,1289,null,2747,null,1273,null,303,null,285,null,3669,null,1402,null,0400000US05,Arkansas,05
964937,null,17706,null,381803,null,11766,null,147090,null,6655,null,88796,null,4935,null,58294,null,4098,null,234713,null,9429,null,583134,null,13138,null,128897,null,7298,null,84897,null,6031,null,44000,null,4300,null,454237,null,11602,null,0400000US06,California,06
80887,null,5552,null,62231,null,4839,null,30473,null,3062,null,21127,null,2939,null,9346,null,1317,null,31758,null,3499,null,18656,null,2896,null,4489,null,1457,null,3541,null,1379,null,948,null,515,null,14167,null,2869,null,0400000US08,Colorado,08
59095,null,5080,null,43493,null,4451,null,16836,null,2427,null,10877,null,1795,null,5959,null,1382,null,26657,null,3131,null,15602,null,2442,null,3418,null,1052,null,2370,null,899,null,1048,null,587,null,12184,null,2164,null,0400000US09,Connecticut,09
18132,null,2776,null,16556,null,2667,null,7960,null,1426,null,5558,null,1061,null,2402,null,873,null,8596,null,1879,null,1576,null,610,null,265,null,234,null,116,null,169,null,149,null,163,null,1311,null,551,null,0400000US10,Delaware,10
13258,null,2201,null,11084,null,1883,null,5585,null,1499,null,3282,null,1236,null,2303,null,838,null,5499,null,1280,null,2174,null,1089,null,579,null,692,null,530,null,688,null,49,null,82,null,1595,null,850,null,0400000US11,District of Columbia,11
396952,null,14654,null,255691,null,12156,null,115460,null,7415,null,75351,null,5626,null,40109,null,3787,null,140231,null,7989,null,141261,null,9564,null,35797,null,4357,null,22167,null,3181,null,13630,null,2546,null,105464,null,8002,null,0400000US12,Florida,12
227160,null,9803,null,196276,null,8642,null,94141,null,6606,null,63692,null,5283,null,30449,null,3214,null,102135,null,6493,null,30884,null,3750,null,6354,null,1575,null,3877,null,1122,null,2477,null,1022,null,24530,null,3507,null,0400000US13,Georgia,13
48288,null,3594,null,30785,null,2977,null,8941,null,1630,null,4753,null,1147,null,4188,null,1132,null,21844,null,2512,null,17503,null,2676,null,3806,null,912,null,1938,null,769,null,1868,null,653,null,13697,null,2382,null,0400000US15,Hawaii,15
18959,null,2525,null,17253,null,2272,null,7843,null,1303,null,5387,null,1075,null,2456,null,653,null,9410,null,1560,null,1706,null,767,null,541,null,381,null,367,null,285,null,174,null,248,null,1165,null,644,null,0400000US16,Idaho,16
263363,null,8214,null,179399,null,6601,null,83800,null,4423,null,56064,null,3880,null,27736,null,2962,null,95599,null,5371,null,83964,null,5286,null,18079,null,3064,null,12880,null,2676,null,5199,null,1252,null,65885,null,4922,null,0400000US17,Illinois,17
102978,null,5713,null,94940,null,5349,null,47335,null,4071,null,33556,null,3327,null,13779,null,1867,null,47605,null,4057,null,8038,null,1994,null,1709,null,678,null,1161,null,545,null,548,null,394,null,6329,null,1975,null,0400000US18,Indiana,18
30311,null,2756,null,27573,null,2658,null,11753,null,1709,null,8309,null,1405,null,3444,null,942,null,15820,null,2224,null,2738,null,925,null,1188,null,570,null,735,null,405,null,453,null,291,null,1550,null,709,null,0400000US19,Iowa,19
42157,null,3860,null,35623,null,3416,null,16720,null,2415,null,11408,null,1976,null,5312,null,1093,null,18903,null,2381,null,6534,null,1450,null,2028,null,847,null,1769,null,817,null,259,null,208,null,4506,null,1188,null,0400000US20,Kansas,20
82436,null,5279,null,79844,null,5186,null,45481,null,4112,null,31902,null,3411,null,13579,null,2093,null,34363,null,3332,null,2592,null,895,null,831,null,522,null,702,null,491,null,129,null,151,null,1761,null,816,null,0400000US21,Kentucky,21
114611,null,6355,null,109190,null,6188,null,59135,null,4325,null,39858,null,3601,null,19277,null,2391,null,50055,null,4325,null,5421,null,1685,null,1536,null,802,null,1382,null,808,null,154,null,169,null,3885,null,1561,null,0400000US22,Louisiana,22
16225,null,2264,null,15537,null,2295,null,7270,null,1586,null,4704,null,1386,null,2566,null,914,null,8267,null,1426,null,688,null,443,null,201,null,206,null,130,null,190,null,71,null,82,null,487,null,345,null,0400000US23,Maine,23
118525,null,6624,null,95162,null,5972,null,37409,null,3775,null,24039,null,2984,null,13370,null,1911,null,57753,null,4229,null,23363,null,2943,null,5308,null,1428,null,3065,null,1109,null,2243,null,821,null,18055,null,2170,null,0400000US24,Maryland,24
106577,null,6037,null,73732,null,4700,null,21369,null,2708,null,12541,null,2091,null,8828,null,1443,null,52363,null,4062,null,32845,null,3884,null,7542,null,1853,null,5268,null,1593,null,2274,null,851,null,25303,null,3592,null,0400000US25,Massachusetts,25
156240,null,5809,null,134220,null,4842,null,64736,null,4290,null,44244,null,3364,null,20492,null,2561,null,69484,null,3996,null,22020,null,3134,null,4272,null,1137,null,2615,null,854,null,1657,null,621,null,17748,null,2878,null,0400000US26,Michigan,26
55683,null,3737,null,43379,null,3531,null,21638,null,2477,null,15304,null,2295,null,6334,null,1034,null,21741,null,2235,null,12304,null,1794,null,3016,null,1158,null,1892,null,849,null,1124,null,687,null,9288,null,1632,null,0400000US27,Minnesota,27
82249,null,5281,null,81231,null,5263,null,47351,null,4350,null,32649,null,3721,null,14702,null,2320,null,33880,null,3218,null,1018,null,563,null,793,null,509,null,690,null,515,null,103,null,140,null,225,null,251,null,0400000US28,Mississippi,28
102150,null,5941,null,96231,null,5563,null,45488,null,2961,null,30472,null,2510,null,15016,null,1889,null,50743,null,4603,null,5919,null,1617,null,1410,null,685,null,962,null,584,null,448,null,308,null,4509,null,1370,null,0400000US29,Missouri,29
12774,null,1787,null,12534,null,1791,null,6678,null,1326,null,3452,null,846,null,3226,null,770,null,5856,null,1215,null,240,null,186,null,192,null,182,null,70,null,125,null,122,null,145,null,48,null,61,null,0400000US30,Montana,30
19626,null,2551,null,16733,null,2492,null,8183,null,1494,null,5912,null,1240,null,2271,null,604,null,8550,null,1723,null,2893,null,888,null,786,null,461,null,709,null,448,null,77,null,95,null,2107,null,705,null,0400000US31,Nebraska,31
56048,null,4855,null,36860,null,4028,null,16854,null,2766,null,9999,null,2121,null,6855,null,1435,null,20006,null,2897,null,19188,null,2745,null,5735,null,1306,null,3871,null,1183,null,1864,null,649,null,13453,null,2392,null,0400000US32,Nevada,32
18501,null,2155,null,16842,null,2149,null,6415,null,1466,null,4640,null,1213,null,1775,null,648,null,10427,null,1841,null,1659,null,829,null,474,null,373,null,410,null,364,null,64,null,85,null,1185,null,778,null,0400000US33,New Hampshire,33
180415,null,8068,null,108130,null,6351,null,38613,null,3808,null,25208,null,3088,null,13405,null,2266,null,69517,null,4848,null,72285,null,5697,null,11119,null,1889,null,5564,null,1503,null,5555,null,1068,null,61166,null,5037,null,0400000US34,New Jersey,34
47893,null,4035,null,38993,null,3718,null,20402,null,2589,null,14352,null,2271,null,6050,null,1229,null,18591,null,2396,null,8900,null,1763,null,3869,null,1276,null,2928,null,1203,null,941,null,439,null,5031,null,1326,null,0400000US35,New Mexico,35
408917,null,10956,null,224021,null,7814,null,86591,null,5595,null,58104,null,4763,null,28487,null,2651,null,137430,null,5880,null,184896,null,8124,null,45419,null,4230,null,24563,null,3084,null,20856,null,2797,null,139477,null,7486,null,0400000US36,New York,36
