C06008_001E,C06008_001EA,C06008_001M,C06008_001MA,C06008_002E,C06008_002EA,C06008_002M,C06008_002MA,C06008_003E,C06008_003EA,C06008_003M,C06008_003MA,C06008_004E,C06008_004EA,C06008_004M,C06008_004MA,C06008_005E,C06008_005EA,C06008_005M,C06008_005MA,C06008_006E,C06008_006EA,C06008_006M,C06008_006MA,C06008_007E,C06008_007EA,C06008_007M,C06008_007MA,C06008_008E,C06008_008EA,C06008_008M,C06008_008MA,C06008_009E,C06008_009EA,C06008_009M,C06008_009MA,C06008_010E,C06008_010EA,C06008_010M,C06008_010MA,C06008_011E,C06008_011EA,C06008_011M,C06008_011MA,C06008_012E,C06008_012EA,C06008_012M,C06008_012MA,C06008_013E,C06008_013EA,C06008_013M,C06008_013MA,C06008_014E,C06008_014EA,C06008_014M,C06008_014MA,C06008_015E,C06008_015EA,C06008_015M,C06008_015MA,C06008_016E,C06008_016EA,C06008_016M,C06008_016MA,C06008_017E,C06008_017EA,C06008_017M,C06008_017MA,C06008_018E,C06008_018EA,C06008_018M,C06008_018MA,C06008_019E,C06008_019EA,C06008_019M,C06008_019MA,C06008_020E,C06008_020EA,C06008_020M,C06008_020MA,C06008_021E,C06008_021EA,C06008_021M,C06008_021MA,C06008_022E,C06008_022EA,C06008_022M,C06008_022MA,C06008_023E,C06008_023EA,C06008_023M,C06008_023MA,C06008_024E,C06008_024EA,C06008_024M,C06008_024MA,C06008_025E,C06008_025EA,C06008_025M,C06008_025MA,GEO_ID,NAME,state
7438414,null,4178,null,2334466,null,21514,null,3638394,null,29507,null,1027697,null,17395,null,437857,null,10217,null,3698190,null,22559,null,1290367,null,19663,null,1615444,null,19964,null,527746,null,12327,null,264633,null,7499,null,2851537,null,22543,null,786137,null,13705,null,1513065,null,19882,null,409520,null,11630,null,142815,null,6249,null,85262,null,5233,null,30836,null,3113,null,40609,null,3553,null,12469,null,2134,null,1348,null,584,null,803425,null,13572,null,227126,null,9715,null,469276,null,11910,null,77962,null,5636,null,29061,null,3267,null,0400000US13,Georgia,13
1047000,null,707,null,327375,null,7772,null,536911,null,9424,null,114058,null,6532,null,68656,null,3365,null,520997,null,10360,null,195252,null,5526,null,235644,null,7467,null,51261,null,3733,null,38840,null,2710,null,284601,null,5627,null,80073,null,4719,null,154414,null,4897,null,40352,null,3405,null,9762,null,1117,null,28909,null,3051,null,8929,null,1791,null,15340,null,2484,null,3232,null,927,null,1408,null,719,null,212493,null,8257,null,43121,null,3676,null,131513,null,6633,null,19213,null,2604,null,18646,null,1998,null,0400000US15,Hawaii,15
1159925,null,2020,null,276841,null,7266,null,676786,null,10929,null,145610,null,6696,null,60688,null,2911,null,454841,null,8110,null,133976,null,5148,null,247824,null,6017,null,52743,null,3604,null,20298,null,2018,null,616606,null,8353,null,122732,null,5523,null,370837,null,9928,null,85699,null,5139,null,37338,null,2295,null,10245,null,1608,null,2855,null,858,null,6029,null,1096,null,1078,null,612,null,283,null,243,null,78233,null,4252,null,17278,null,2495,null,52096,null,3432,null,6090,null,1070,null,2769,null,809,null,0400000US16,Idaho,16
10208594,null,2850,null,3341867,null,23587,null,5083965,null,31977,null,1149912,null,16757,null,632850,null,9554,null,6304116,null,26589,null,2362259,null,22330,null,2846135,null,21889,null,723607,null,13584,null,372115,null,8317,null,2123056,null,22676,null,562187,null,12557,null,1116275,null,18375,null,271599,null,8357,null,172995,null,4764,null,106724,null,6794,null,31191,null,2934,null,54396,null,4224,null,15557,null,2524,null,5580,null,1234,null,1674698,null,23284,null,386230,null,14037,null,1067159,null,18565,null,139149,null,7535,null,82160,null,4597,null,0400000US17,Illinois,17
5035925,null,2853,null,1383045,null,14413,null,2652655,null,22791,null,686078,null,13542,null,314147,null,6567,null,3246737,null,18024,null,954561,null,13265,null,1656049,null,16901,null,449776,null,11314,null,186351,null,4861,null,1514332,null,17332,null,353151,null,8292,null,836190,null,14660,null,208951,null,6959,null,116040,null,5388,null,31939,null,3435,null,9355,null,1452,null,15769,null,1971,null,5154,null,1402,null,1661,null,664,null,242917,null,7878,null,65978,null,6055,null,144647,null,6076,null,22197,null,2414,null,10095,null,1346,null,0400000US18,Indiana,18
2403350,null,2552,null,647506,null,10067,null,1326033,null,14976,null,267980,null,7530,null,161831,null,4474,null,1685552,null,11595,null,455072,null,9109,null,928109,null,12475,null,181679,null,5821,null,120692,null,3935,null,598909,null,11155,null,158912,null,6105,null,327424,null,8731,null,75820,null,4591,null,36753,null,2506,null,11870,null,1600,null,3452,null,755,null,7044,null,1276,null,1277,null,476,null,97,null,87,null,107019,null,4964,null,30070,null,2875,null,63456,null,3882,null,9204,null,1379,null,4289,null,1020,null,0400000US19,Iowa,19
2200722,null,2978,null,579857,null,9976,null,1204324,null,16666,null,275232,null,8721,null,141309,null,4560,null,1195757,null,12364,null,348808,null,7242,null,620429,null,12209,null,145548,null,6492,null,80972,null,3695,null,834122,null,13232,null,188259,null,7860,null,478830,null,10315,null,113294,null,5704,null,53739,null,2941,null,17247,null,2136,null,6149,null,1248,null,8578,null,1350,null,2374,null,795,null,146,null,119,null,153596,null,4624,null,36641,null,3465,null,96487,null,5520,null,14016,null,1962,null,6452,null,1225,null,0400000US20,Kansas,20
3414048,null,2839,null,903078,null,13980,null,1760367,null,25076,null,501069,null,13315,null,249534,null,6983,null,2351156,null,16155,null,633242,null,12702,null,1178004,null,20823,null,346013,null,10140,null,193897,null,6379,null,941170,null,15342,null,237415,null,8372,null,511896,null,11240,null,140357,null,7100,null,51502,null,3144,null,23963,null,2358,null,7395,null,1447,null,11733,null,1721,null,4361,null,1254,null,474,null,334,null,97759,null,4756,null,25026,null,2808,null,58734,null,4457,null,10338,null,1902,null,3661,null,1021,null,0400000US21,Kentucky,21
3405579,null,2414,null,1096073,null,14324,null,1603353,null,19250,null,461489,null,13571,null,244664,null,6427,null,2625067,null,15321,null,907606,null,15571,null,1169396,null,17720,null,354002,null,11746,null,194063,null,5969,null,628080,null,14479,null,147407,null,7565,null,343949,null,10488,null,92412,null,4950,null,44312,null,2786,null,18888,null,2256,null,4657,null,1449,null,10976,null,1617,null,2755,null,999,null,500,null,287,null,133544,null,6427,null,36403,null,4734,null,79032,null,4671,null,12320,null,2131,null,5789,null,1358,null,0400000US22,Louisiana,22
1093023,null,1529,null,282331,null,6986,null,587927,null,11303,null,150395,null,6299,null,72370,null,3600,null,657480,null,8485,null,181314,null,6425,null,338640,null,8312,null,90108,null,4850,null,47418,null,2845,null,385438,null,8301,null,89098,null,4969,null,221501,null,7450,null,53508,null,3469,null,21331,null,1903,null,9716,null,1365,null,2483,null,737,null,5311,null,982,null,1715,null,633,null,207,null,172,null,40389,null,3574,null,9436,null,1823,null,22475,null,2647,null,5064,null,1162,null,3414,null,839,null,0400000US23,Maine,23
4507480,null,2077,null,1501038,null,14450,null,2183212,null,20969,null,546311,null,14246,null,276919,null,6540,null,1878973,null,18127,null,779828,null,12497,null,759808,null,13539,null,222954,null,8041,null,116383,null,4474,null,1920056,null,16038,null,531884,null,12638,null,1004763,null,15855,null,255919,null,9228,null,127490,null,4988,null,54196,null,4151,null,19647,null,2673,null,26201,null,2586,null,6390,null,1169,null,1958,null,723,null,654255,null,11361,null,169679,null,7547,null,392440,null,8959,null,61048,null,4626,null,31088,null,2876,null,0400000US24,Maryland,24
5281448,null,1164,null,1848809,null,18474,null,2524255,null,23098,null,577194,null,14554,null,331190,null,7415,null,3128933,null,21385,null,1169170,null,14976,null,1401367,null,19701,null,337276,null,12100,null,221120,null,5472,null,1157708,null,17719,null,389035,null,11647,null,580237,null,13376,null,128749,null,5790,null,59687,null,3256,null,126267,null,6592,null,51214,null,4284,null,47021,null,4238,null,22690,null,2293,null,5342,null,1023,null,868540,null,18585,null,239390,null,10318,null,495630,null,13913,null,88479,null,5825,null,45041,null,3808,null,0400000US25,Massachusetts,25
8081548,null,2648,null,2524499,null,17239,null,4026336,null,25824,null,1016196,null,14059,null,514517,null,7342,null,5882795,null,23155,null,2009366,null,19261,null,2812085,null,24025,null,743318,null,12437,null,318026,null,6501,null,1581985,null,19204,null,373074,null,9685,null,827763,null,14442,null,222469,null,6579,null,158679,null,4976,null,51131,null,3861,null,18563,null,2390,null,23776,null,2558,null,7057,null,1287,null,1735,null,661,null,565637,null,13602,null,123496,null,7333,null,362712,null,9085,null,43352,null,4396,null,36077,null,3415,null,0400000US26,Michigan,26
4163745,null,2318,null,1252031,null,12642,null,2237301,null,17342,null,444692,null,9424,null,229721,null,5414,null,2725870,null,13004,null,863110,null,11249,null,1429765,null,14747,null,277042,null,7111,null,155953,null,4370,null,1103529,null,13679,null,287007,null,7489,null,620954,null,9857,null,133466,null,5568,null,62102,null,3258,null,24000,null,2186,null,8534,null,1584,null,11683,null,1435,null,2993,null,861,null,790,null,430,null,310346,null,8779,null,93380,null,5425,null,174899,null,6313,null,31191,null,3064,null,10876,null,1469,null,0400000US27,Minnesota,27
2286965,null,2543,null,715810,null,11830,null,1085040,null,18138,null,310963,null,9149,null,175152,null,5393,null,1585377,null,12188,null,531216,null,11342,null,705164,null,14811,null,212883,null,7699,null,136114,null,4965,null,641530,null,10761,null,166100,null,7376,null,346755,null,8909,null,91838,null,5144,null,36837,null,2954,null,14201,null,2240,null,6326,null,1884,null,5053,null,960,null,2504,null,821,null,318,null,279,null,45857,null,4526,null,12168,null,2339,null,28068,null,3204,null,3738,null,980,null,1883,null,834,null,0400000US28,Mississippi,28
4708846,null,2600,null,1313227,null,15715,null,2432436,null,24823,null,651387,null,13122,null,311796,null,6731,null,2955678,null,18343,null,904205,null,12327,null,1459312,null,19182,null,403056,null,9370,null,189105,null,5524,null,1536313,null,18099,null,351222,null,11682,null,846645,null,14348,null,225524,null,7303,null,112922,null,4191,null,28937,null,2753,null,9450,null,1607,null,14003,null,1797,null,4524,null,1015,null,960,null,521,null,187918,null,6113,null,48350,null,3972,null,112476,null,6144,null,18283,null,2717,null,8809,null,1262,null,0400000US29,Missouri,29
778701,null,1622,null,216348,null,5445,null,411480,null,8515,null,105815,null,4883,null,45058,null,2284,null,382342,null,6652,null,123078,null,5015,null,189901,null,6025,null,48546,null,2920,null,20817,null,1975,null,375485,null,6282,null,87784,null,4640,null,209843,null,6612,null,54980,null,3824,null,22878,null,1950,null,5354,null,1279,null,1825,null,851,null,2756,null,762,null,583,null,395,null,190,null,122,null,15520,null,1650,null,3661,null,1079,null,8980,null,1267,null,1706,null,707,null,1173,null,447,null,0400000US30,Montana,30
1405522,null,1763,null,398887,null,8046,null,761725,null,10963,null,153750,null,5886,null,91160,null,2942,null,874895,null,10075,null,265542,null,7601,null,456861,null,8471,null,91798,null,5099,null,60694,null,2287,null,431182,null,9602,null,102948,null,4983,null,246942,null,6918,null,54331,null,3212,null,26961,null,2232,null,10072,null,1472,null,3778,null,965,null,5414,null,1153,null,723,null,317,null,157,null,179,null,89373,null,4672,null,26619,null,3150,null,52508,null,3729,null,6898,null,1442,null,3348,null,860,null,0400000US31,Nebraska,31
2009549,null,2043,null,577769,null,10688,null,1013012,null,12596,null,317358,null,9129,null,101410,null,4424,null,239405,null,7955,null,129288,null,5644,null,76850,null,5448,null,28623,null,2726,null,4644,null,1109,null,1275491,null,11627,null,324861,null,10391,null,648919,null,11742,null,224549,null,7354,null,77162,null,3636,null,28604,null,2867,null,9238,null,1999,null,12787,null,1879,null,5848,null,1262,null,731,null,536,null,466049,null,9782,null,114382,null,6876,null,274456,null,8470,null,58338,null,5003,null,18873,null,2192,null,0400000US32,Nevada,32
1075473,null,1210,null,302570,null,6653,null,577283,null,10366,null,136541,null,6695,null,59079,null,2935,null,393017,null,9452,null,146682,null,5376,null,180805,null,6994,null,43959,null,3520,null,21571,null,2158,null,606433,null,9998,null,140633,null,5940,null,350818,null,9672,null,81785,null,5325,null,33197,null,2552,null,13345,null,2077,null,3287,null,976,null,6415,null,1430,null,3028,null,1053,null,615,null,402,null,62678,null,4432,null,11968,null,2047,null,39245,null,3852,null,7769,null,1484,null,3696,null,970,null,0400000US33,New Hampshire,33
6992064,null,1544,null,2224590,null,20188,null,3565496,null,30516,null,726704,null,15800,null,475274,null,8614,null,3201860,null,22941,null,1319477,null,15033,null,1370531,null,19053,null,309750,null,10769,null,202102,null,6184,null,1955191,null,23925,null,472701,null,13276,null,1087770,null,19118,null,225217,null,8312,null,169503,null,5226,null,182605,null,6952,null,50901,null,4485,null,87570,null,5271,null,32006,null,3448,null,12128,null,1900,null,1652408,null,20239,null,381511,null,12347,null,1019625,null,18282,null,159731,null,7623,null,91541,null,5139,null,0400000US34,New Jersey,34
1560804,null,1805,null,499674,null,10485,null,736986,null,14282,null,227977,null,7702,null,96167,null,4036,null,703223,null,10765,null,291036,null,9095,null,275837,null,8677,null,98105,null,5401,null,38245,null,2840,null,670523,null,9192,null,163940,null,7872,null,349470,null,9069,null,107203,null,5840,null,49910,null,3142,null,16914,null,2426,null,5284,null,1492,null,8486,null,1713,null,2675,null,936,null,469,null,297,null,170144,null,7658,null,39414,null,4187,null,103193,null,5964,null,19994,null,2587,null,7543,null,1333,null,0400000US35,New Mexico,35
15699941,null,2740,null,5661896,null,30428,null,7235552,null,38810,null,1756942,null,25162,null,1045551,null,13726,null,9201474,null,34560,null,3684328,null,26704,null,3961108,null,28051,null,968153,null,18494,null,587885,null,11757,null,2043712,null,20205,null,749672,null,17375,null,885962,null,12609,null,242370,null,7531,null,165708,null,4770,null,413849,null,12589,null,133191,null,7608,null,154637,null,6324,null,81740,null,5148,null,44281,null,3191,null,4040906,null,33859,null,1094705,null,22623,null,2233845,null,26419,null,464679,null,12797,null,247677,null,6575,null,0400000US36,New York,36
7220711,null,3728,null,2053875,null,19006,null,3752324,null,27988,null,949591,null,17982,null,464921,null,8117,null,3936216,null,23145,null,1195573,null,16771,null,1885874,null,23865,null,540696,null,12917,null,314073,null,7634,null,2639627,null,21507,null,682271,null,12704,null,1469063,null,18057,null,354103,null,10291,null,134190,null,5379,null,67978,null,4715,null,23530,null,2741,null,34655,null,3295,null,7708,null,1645,null,2085,null,700,null,576890,null,11033,null,152501,null,8054,null,362732,null,10308,null,47084,null,4384,null,14573,null,1862,null,0400000US37,North Carolina,37
522336,null,1258,null,155615,null,5514,null,282147,null,8081,null,47780,null,3253,null,36794,null,1826,null,348496,null,4680,null,99691,null,4955,null,189233,null,6077,null,30375,null,2344,null,29197,null,1715,null,155948,null,4856,null,49200,null,3902,null,84130,null,4420,null,16082,null,2327,null,6536,null,1028,null,3381,null,817,null,1577,null,665,null,1277,null,436,null,516,null,336,null,11,null,20,null,14511,null,2078,null,5147,null,1280,null,7507,null,1496,null,807,null,405,null,1050,null,425,null,0400000US38,North Dakota,38
9210542,null,3040,null,2709803,null,24015,null,4635908,null,33800,null,1240128,null,20941,null,624703,null,10305,null,6590445,null,21783,null,2132832,null,21196,null,3189370,null,27760,null,883189,null,19244,null,385054,null,9221,null,2162493,null,19338,null,471153,null,10653,null,1170030,null,14721,null,309818,null,9596,null,211492,null,6161,null,67778,null,4363,null,22911,null,2671,null,30638,null,2970,null,11111,null,1951,null,3118,null,879,null,389826,null,9809,null,82907,null,5627,null,245870,null,9384,null,36010,null,3600,null,25039,null,2265,null,0400000US39,Ohio,39
2868295,null,3212,null,732599,null,11356,null,1507466,null,16915,null,428595,null,9043,null,199635,null,5898,null,1626240,null,15387,null,463269,null,10155,null,802499,null,11741,null,238777,null,6756,null,121695,null,4970,null,1046586,null,14465,null,219591,null,7039,null,587281,null,12874,null,168615,null,5398,null,71099,null,3994,null,26702,null,2501,null,8349,null,1377,null,13444,null,1811,null,4397,null,1007,null,512,null,277,null,168767,null,6349,null,41390,null,4431,null,104242,null,4637,null,16806,null,2512,null,6329,null,1135,null,0400000US40,Oklahoma,40
3038939,null,2212,null,861390,null,12749,null,1564758,null,18154,null,439335,null,10837,null,173456,null,6450,null,1150955,null,13761,null,420922,null,9888,null,520359,null,11185,null,161310,null,6586,null,48364,null,3241,null,1512586,null,14417,null,342337,null,9895,null,819191,null,12393,null,240278,null,8687,null,110780,null,5344,null,32614,null,2868,null,12072,null,2136,null,15341,null,1789,null,4575,null,979,null,626,null,311,null,342784,null,10126,null,86059,null,6683,null,209867,null,7672,null,33172,null,3416,null,13686,null,1873,null,0400000US41,Oregon,41
10171340,null,2377,null,3138479,null,18000,null,5113295,null,31715,null,1158250,null,20054,null,761316,null,10879,null,7432279,null,23792,null,2339187,null,17734,null,3656601,null,30895,null,849877,null,16367,null,586614,null,9903,null,1963538,null,22632,null,593970,null,10925,null,1015784,null,16596,null,227067,null,7953,null,126717,null,4357,null,155138,null,6636,null,56097,null,4136,null,65200,null,5005,null,24554,null,2384,null,9287,null,1699,null,620385,null,15219,null,149225,null,7287,null,375710,null,9790,null,56752,null,5171,null,38698,null,2582,null,0400000US42,Pennsylvania,42
866045,null,1364,null,289157,null,7164,null,409819,null,9991,null,106050,null,5622,null,61019,null,2920,null,468472,null,8555,null,160554,null,6242,null,212702,null,7366,null,57930,null,4429,null,37286,null,2596,null,251919,null,7396,null,88398,null,4446,null,120234,null,5341,null,28027,null,2326,null,15260,null,1756,null,17257,null,2667,null,7878,null,1706,null,5965,null,1381,null,2910,null,1012,null,504,null,395,null,128397,null,6044,null,32327,null,3987,null,70918,null,5029,null,17183,null,2459,null,7969,null,1259,null,0400000US44,Rhode Island,44
3540132,null,2587,null,1059563,null,13293,null,1756368,null,22176,null,477193,null,12171,null,247008,null,7464,null,1984079,null,15518,null,672556,null,11727,null,870684,null,16010,null,278461,null,8489,null,162378,null,5450,null,1348476,null,15667,null,333789,null,10679,null,758116,null,12990,null,178900,null,7900,null,77671,null,4144,null,34678,null,3188,null,13028,null,1833,null,16373,null,2061,null,4374,null,1152,null,903,null,433,null,172899,null,6111,null,40190,null,3468,null,111195,null,5818,null,15458,null,2109,null,6056,null,1310,null,0400000US45,South Carolina,45
634217,null,991,null,186208,null,4722,null,337339,null,6386,null,69408,null,3564,null,41262,null,2164,null,398701,null,6639,null,122511,null,4935,null,206436,null,5813,null,40718,null,2798,null,29036,null,1736,null,218875,null,6308,null,56977,null,3790,null,122538,null,4862,null,27641,null,2521,null,11719,null,1318,null,3438,null,1100,null,1877,null,963,null,1171,null,465,null,363,null,245,null,27,null,34,null,13203,null,1857,null,4843,null,1230,null,7194,null,1297,null,686,null,319,null,480,null,273,null,0400000US46,South Dakota,46
4944487,null,3620,null,1346373,null,16004,null,2513124,null,26056,null,743479,null,16852,null,341511,null,8529,null,2844081,null,18115,null,837727,null,13078,null,1354543,null,18280,null,435779,null,13055,null,216032,null,6627,null,1828230,null,19716,null,426033,null,12607,null,1005195,null,17703,null,280742,null,8420,null,116260,null,5390,null,43266,null,3569,null,15178,null,2294,null,19884,null,2038,null,7313,null,1609,null,891,null,451,null,228910,null,8084,null,67435,null,5234,null,133502,null,6416,null,19645,null,2561,null,8328,null,1685,null,0400000US47,Tennessee,47
18342931,null,5949,null,5467755,null,32780,null,9427677,null,46723,null,2432843,null,26268,null,1014656,null,12607,null,9837380,null,43172,null,3493566,null,31559,null,4417494,null,35661,null,1356979,null,21003,null,569341,null,10029,null,4694362,null,31752,null,1069974,null,20885,null,2630785,null,25302,null,702458,null,14973,null,291145,null,7227,null,226036,null,8108,null,71825,null,5143,null,118316,null,5948,null,30779,null,2889,null,5116,null,1238,null,3585153,null,30932,null,832390,null,21236,null,2261082,null,25348,null,342627,null,9718,null,149054,null,5763,null,0400000US48,Texas,48
1952609,null,1689,null,558566,null,10463,null,1117299,null,13938,null,199920,null,6857,null,76824,null,3938,null,1097877,null,13825,null,341054,null,10771,null,610763,null,11442,null,104440,null,5199,null,41620,null,2850,null,637521,null,11501,null,160072,null,7502,null,374317,null,8409,null,74573,null,4099,null,28559,null,2425,null,22847,null,2654,null,7210,null,1489,null,12249,null,1855,null,2741,null,810,null,647,null,376,null,194364,null,6288,null,50230,null,4110,null,119970,null,5696,null,18166,null,2606,null,5998,null,1258,null,0400000US49,Utah,49
516558,null,1181,null,151012,null,4652,null,264354,null,7151,null,70202,null,4584,null,30990,null,1912,null,246880,null,5581,null,78410,null,3367,null,117165,null,4568,null,34136,null,2942,null,17169,null,1572,null,245853,null,5579,null,67724,null,3952,null,133597,null,5063,null,33053,null,2930,null,11479,null,1200,null,3344,null,657,null,948,null,333,null,1652,null,430,null,690,null,330,null,54,null,74,null,20481,null,1842,null,3930,null,995,null,11940,null,1610,null,2323,null,631,null,2288,null,491,null,0400000US50,Vermont,50
6209045,null,3973,null,1871416,null,18284,null,3212485,null,26622,null,752022,null,11961,null,373122,null,8888,null,2772390,null,25402,null,984099,null,16322,null,1229241,null,20543,null,361357,null,10230,null,197693,null,6274,null,2589407,null,24323,null,658320,null,15168,null,1477850,null,18041,null,312228,null,8168,null,141009,null,6077,null,102264,null,5784,null,36582,null,3629,null,51925,null,3862,null,11514,null,2056,null,2243,null,770,null,744984,null,11879,null,192415,null,8184,null,453469,null,10225,null,66923,null,4650,null,32177,null,3188,null,0400000US51,Virginia,51
