B19126_001E,B19126_001EA,B19126_001M,B19126_001MA,B19126_002E,B19126_002EA,B19126_002M,B19126_002MA,B19126_003E,B19126_003EA,B19126_003M,B19126_003MA,B19126_004E,B19126_004EA,B19126_004M,B19126_004MA,B19126_005E,B19126_005EA,B19126_005M,B19126_005MA,B19126_006E,B19126_006EA,B19126_006M,B19126_006MA,B19126_007E,B19126_007EA,B19126_007M,B19126_007MA,B19126_008E,B19126_008EA,B19126_008M,B19126_008MA,B19126_009E,B19126_009EA,B19126_009M,B19126_009MA,B19126_010E,B19126_010EA,B19126_010M,B19126_010MA,B19126_011E,B19126_011EA,B19126_011M,B19126_011MA,GEO_ID,NAME,state
50770,null,703,null,63187,null,950,null,67460,null,1365,null,60395,null,906,null,25548,null,879,null,36628,null,1751,null,32280,null,3289,null,39109,null,1985,null,22178,null,618,null,17620,null,1148,null,30133,null,1126,null,0400000US01,Alabama,01
72865,null,2630,null,86897,null,1946,null,85684,null,3662,null,87950,null,2369,null,39668,null,4040,null,50071,null,3804,null,42886,null,11872,null,56497,null,2462,null,35240,null,3273,null,31524,null,3169,null,47296,null,7504,null,0400000US02,Alaska,02
58627,null,757,null,69079,null,863,null,71471,null,1300,null,67434,null,980,null,34529,null,1151,null,42017,null,1766,null,37525,null,3111,null,46743,null,3146,null,31189,null,1104,null,25911,null,972,null,42883,null,2117,null,0400000US04,Arizona,04
47021,null,871,null,56157,null,946,null,58737,null,2370,null,54655,null,1240,null,24060,null,965,null,34814,null,2607,null,29135,null,4395,null,39938,null,3776,null,21403,null,968,null,16984,null,1128,null,29807,null,1638,null,0400000US05,Arkansas,05
67484,null,375,null,80597,null,458,null,78948,null,699,null,82170,null,606,null,40510,null,421,null,50732,null,791,null,42688,null,1570,null,58084,null,1996,null,35884,null,587,null,27273,null,526,null,49460,null,776,null,0400000US06,California,06
67491,null,916,null,77629,null,971,null,78682,null,1474,null,76864,null,1379,null,37269,null,1156,null,45685,null,2155,null,41053,null,2685,null,49844,null,3372,null,33457,null,1548,null,25863,null,1862,null,46852,null,3439,null,0400000US08,Colorado,08
81421,null,1081,null,95054,null,1363,null,102958,null,1731,null,88271,null,1852,null,42378,null,1268,null,59531,null,3240,null,46561,null,5370,null,70826,null,4614,null,38004,null,1603,null,30036,null,1418,null,52087,null,2875,null,0400000US09,Connecticut,09
66198,null,2182,null,79066,null,2055,null,83624,null,3740,null,75824,null,2565,null,40486,null,2505,null,48994,null,5556,null,43950,null,6388,null,54366,null,10712,null,36222,null,3504,null,27653,null,3160,null,52923,null,4690,null,0400000US10,Delaware,10
66672,null,3043,null,119735,null,8770,null,112852,null,12331,null,125083,null,9919,null,36430,null,4016,null,48454,null,12583,null,31083,null,9067,null,56744,null,10975,null,34601,null,4065,null,26771,null,3998,null,46015,null,4857,null,0400000US11,District of Columbia,11
56966,null,328,null,66748,null,430,null,71660,null,745,null,63760,null,616,null,34243,null,582,null,43322,null,1232,null,36673,null,1210,null,49264,null,1452,null,30971,null,583,null,25660,null,678,null,41142,null,1012,null,0400000US12,Florida,12
58403,null,646,null,71094,null,678,null,74364,null,1339,null,68280,null,874,null,31409,null,620,null,41797,null,1528,null,35181,null,2380,null,49311,null,2328,null,28136,null,836,null,23383,null,894,null,36308,null,1060,null,0400000US13,Georgia,13
73879,null,1983,null,82934,null,2052,null,81505,null,2723,null,84905,null,2997,null,47093,null,3451,null,58380,null,6702,null,40607,null,4255,null,66524,null,6270,null,43716,null,2368,null,30289,null,2366,null,61376,null,4990,null,0400000US15,Hawaii,15
54342,null,907,null,60829,null,944,null,62809,null,2471,null,59085,null,1223,null,28915,null,1485,null,35882,null,3286,null,31432,null,2660,null,43517,null,6018,null,25646,null,1633,null,22369,null,1833,null,35207,null,4163,null,0400000US16,Idaho,16
65761,null,393,null,77393,null,523,null,80675,null,716,null,74570,null,677,null,35889,null,613,null,47296,null,1541,null,40416,null,1686,null,52569,null,1765,null,32261,null,554,null,25912,null,619,null,44835,null,1439,null,0400000US17,Illinois,17
57734,null,593,null,66972,null,519,null,71172,null,852,null,63816,null,836,null,30704,null,788,null,39309,null,1756,null,35098,null,1920,null,47873,null,3572,null,27642,null,792,null,22542,null,908,null,39476,null,1655,null,0400000US18,Indiana,18
59587,null,670,null,66853,null,712,null,72086,null,1147,null,63040,null,926,null,29729,null,975,null,38208,null,1935,null,35408,null,2532,null,41968,null,3766,null,26359,null,901,null,22942,null,1078,null,37084,null,2834,null,0400000US19,Iowa,19
60510,null,718,null,69075,null,884,null,71933,null,964,null,66451,null,1239,null,32918,null,1356,null,40703,null,1556,null,35660,null,2936,null,48085,null,3061,null,29669,null,1386,null,25020,null,1295,null,39136,null,1559,null,0400000US20,Kansas,20
50291,null,581,null,60150,null,748,null,66410,null,1486,null,55834,null,834,null,25248,null,920,null,34704,null,2135,null,31316,null,1304,null,38131,null,3245,null,22264,null,813,null,18306,null,949,null,31804,null,1946,null,0400000US21,Kentucky,21
50727,null,656,null,65059,null,899,null,71682,null,1291,null,60489,null,1059,null,25307,null,792,null,39146,null,3887,null,33555,null,2984,null,43736,null,2665,null,22035,null,785,null,16692,null,607,null,31791,null,1438,null,0400000US22,Louisiana,22
