B24091_001E,B24091_001EA,B24091_001M,B24091_001MA,B24091_002E,B24091_002EA,B24091_002M,B24091_002MA,B24091_003E,B24091_003EA,B24091_003M,B24091_003MA,B24091_004E,B24091_004EA,B24091_004M,B24091_004MA,B24091_005E,B24091_005EA,B24091_005M,B24091_005MA,B24091_006E,B24091_006EA,B24091_006M,B24091_006MA,B24091_007E,B24091_007EA,B24091_007M,B24091_007MA,B24091_008E,B24091_008EA,B24091_008M,B24091_008MA,B24091_009E,B24091_009EA,B24091_009M,B24091_009MA,B24091_010E,B24091_010EA,B24091_010M,B24091_010MA,GEO_ID,NAME,state
36514,null,311,null,36129,null,350,null,35869,null,382,null,44788,null,3457,null,33861,null,1361,null,38819,null,1262,null,42781,null,1119,null,51164,null,2340,null,30971,null,675,null,15878,null,3963,null,0400000US19,Iowa,19
37007,null,351,null,37110,null,458,null,36665,null,465,null,51790,null,3282,null,38687,null,2227,null,35914,null,983,null,36807,null,1185,null,50899,null,1387,null,28682,null,2450,null,11850,null,8979,null,0400000US20,Kansas,20
34933,null,423,null,34472,null,587,null,33938,null,579,null,50594,null,2396,null,35554,null,1317,null,35979,null,1125,null,34975,null,1274,null,47989,null,2469,null,28321,null,2411,null,27694,null,18927,null,0400000US21,Kentucky,21
35520,null,343,null,35349,null,455,null,34392,null,815,null,54694,null,5454,null,36212,null,1266,null,32960,null,1370,null,36475,null,1415,null,45751,null,2485,null,33204,null,2925,null,34054,null,5169,null,0400000US22,Louisiana,22
37026,null,433,null,36917,null,558,null,36443,null,589,null,46962,null,4716,null,34517,null,1533,null,40797,null,1355,null,38654,null,3134,null,53313,null,5407,null,31363,null,1867,null,11969,null,24030,null,0400000US23,Maine,23
50318,null,280,null,46648,null,500,null,45880,null,522,null,65487,null,4939,null,50700,null,955,null,50480,null,792,null,46498,null,1200,null,75724,null,2147,null,38381,null,2920,null,73262,null,79346,null,0400000US24,Maryland,24
49505,null,651,null,48706,null,936,null,47606,null,831,null,66821,null,5512,null,49080,null,2403,null,51875,null,610,null,52406,null,1707,null,54662,null,2633,null,40854,null,1052,null,14357,null,8644,null,0400000US25,Massachusetts,25
41760,null,194,null,41149,null,233,null,40808,null,241,null,52048,null,1354,null,42044,null,796,null,47436,null,966,null,49290,null,1515,null,51879,null,1166,null,30662,null,874,null,14625,null,13332,null,0400000US26,Michigan,26
42320,null,228,null,42185,null,253,null,41780,null,246,null,55041,null,2929,null,41695,null,669,null,45442,null,889,null,45969,null,1550,null,52715,null,1792,null,32770,null,1938,null,21499,null,4163,null,0400000US27,Minnesota,27
32045,null,370,null,31739,null,409,null,31281,null,420,null,52307,null,4939,null,33864,null,2868,null,29612,null,1475,null,33087,null,1649,null,47562,null,3289,null,30874,null,1671,null,30073,null,6995,null,0400000US28,Mississippi,28
36181,null,309,null,36090,null,401,null,35740,null,388,null,50144,null,2917,null,36792,null,1079,null,36887,null,704,null,34320,null,880,null,50924,null,1146,null,27324,null,1927,null,20701,null,8915,null,0400000US29,Missouri,29
32343,null,629,null,31520,null,709,null,31061,null,698,null,41884,null,4621,null,32030,null,1791,null,34994,null,1685,null,36078,null,2192,null,48054,null,3408,null,26008,null,2137,null,11859,null,3900,null,0400000US30,Montana,30
35131,null,384,null,35092,null,507,null,34593,null,657,null,44871,null,4449,null,35415,null,1546,null,36669,null,1162,null,37170,null,1765,null,48084,null,3095,null,27322,null,2368,null,10345,null,6243,null,0400000US31,Nebraska,31
39821,null,993,null,36892,null,544,null,36255,null,544,null,67953,null,11206,null,41487,null,1959,null,48897,null,2013,null,50556,null,1606,null,48766,null,5074,null,42397,null,4029,null,40199,null,9845,null,0400000US32,Nevada,32
44644,null,965,null,45509,null,737,null,44964,null,1101,null,58613,null,6629,null,40609,null,1520,null,43878,null,2777,null,40318,null,1929,null,56280,null,5550,null,39832,null,4729,null,12648,null,11046,null,0400000US33,New Hampshire,33
50171,null,232,null,49121,null,726,null,47836,null,705,null,66966,null,4106,null,48916,null,2141,null,51805,null,688,null,54632,null,1671,null,54899,null,1936,null,45466,null,3788,null,15929,null,11489,null,0400000US34,New Jersey,34
34225,null,930,null,32456,null,939,null,31982,null,572,null,50909,null,3268,null,31867,null,1620,null,32854,null,2605,null,37474,null,1981,null,49463,null,3279,null,29384,null,4340,null,31697,null,7459,null,0400000US35,New Mexico,35
42624,null,363,null,41339,null,206,null,40794,null,218,null,60742,null,1018,null,42607,null,883,null,50424,null,504,null,51797,null,625,null,52259,null,720,null,32403,null,1132,null,22106,null,2905,null,0400000US36,New York,36
35994,null,255,null,35245,null,319,null,34577,null,431,null,51161,null,1240,null,40139,null,954,null,35684,null,670,null,38101,null,1275,null,50021,null,1206,null,32448,null,1565,null,33649,null,9325,null,0400000US37,North Carolina,37
33557,null,909,null,33826,null,1260,null,33163,null,1299,null,41344,null,5032,null,31902,null,1415,null,31929,null,1502,null,35846,null,3072,null,45577,null,3276,null,30185,null,2395,null,13000,null,10029,null,0400000US38,North Dakota,38
39789,null,328,null,38464,null,393,null,37847,null,407,null,52022,null,927,null,39706,null,942,null,42812,null,767,null,46550,null,1040,null,52916,null,1755,null,32228,null,976,null,21628,null,2463,null,0400000US39,Ohio,39
33873,null,453,null,32623,null,633,null,32087,null,342,null,51716,null,2207,null,32417,null,1381,null,33999,null,1195,null,35141,null,918,null,50035,null,1303,null,29698,null,3637,null,30978,null,12239,null,0400000US40,Oklahoma,40
38771,null,699,null,37059,null,485,null,36436,null,485,null,51282,null,1379,null,39115,null,2463,null,46337,null,1251,null,42203,null,2082,null,51777,null,1341,null,35478,null,2890,null,20896,null,12169,null,0400000US41,Oregon,41
40161,null,147,null,39195,null,325,null,38632,null,322,null,53758,null,3185,null,40120,null,500,null,42446,null,696,null,42605,null,1176,null,51809,null,668,null,34314,null,1905,null,14715,null,3525,null,0400000US42,Pennsylvania,42
42801,null,1265,null,41352,null,845,null,40727,null,866,null,54840,null,7517,null,45341,null,3882,null,54034,null,4571,null,46443,null,2924,null,57030,null,13801,null,40816,null,4133,null,55255,null,81369,null,0400000US44,Rhode Island,44
35292,null,281,null,34640,null,534,null,33933,null,518,null,51221,null,1403,null,36168,null,1055,null,35326,null,749,null,36129,null,692,null,48299,null,4886,null,33449,null,3444,null,11846,null,9185,null,0400000US45,South Carolina,45
32176,null,399,null,32055,null,514,null,31698,null,533,null,45078,null,5929,null,32519,null,1972,null,31920,null,1163,null,33940,null,3249,null,41892,null,3939,null,29251,null,2989,null,22143,null,12012,null,0400000US46,South Dakota,46
34738,null,406,null,33485,null,468,null,32917,null,450,null,56662,null,5426,null,37196,null,1152,null,36084,null,644,null,35521,null,1565,null,51137,null,1197,null,32333,null,1893,null,11477,null,3905,null,0400000US47,Tennessee,47
36349,null,183,null,35641,null,225,null,35143,null,232,null,58168,null,3582,null,36583,null,712,null,39378,null,650,null,37601,null,788,null,51154,null,638,null,32036,null,521,null,21773,null,2737,null,0400000US48,Texas,48
38677,null,724,null,36510,null,505,null,35653,null,526,null,52325,null,5608,null,44597,null,2707,null,40809,null,1145,null,39738,null,1174,null,52278,null,1786,null,35918,null,4243,null,36875,null,69660,null,0400000US49,Utah,49
37746,null,797,null,36708,null,753,null,36227,null,733,null,48030,null,5812,null,38537,null,1982,null,39962,null,1959,null,42988,null,3165,null,46933,null,4555,null,32124,null,2752,null,28075,null,22243,null,0400000US50,Vermont,50
42765,null,627,null,40581,null,345,null,40151,null,354,null,59722,null,5432,null,47354,null,1299,null,41500,null,612,null,41604,null,964,null,74670,null,2271,null,35848,null,1552,null,22332,null,6355,null,0400000US51,Virginia,51
44900,null,472,null,43069,null,674,null,42267,null,343,null,61405,null,1115,null,41843,null,826,null,52022,null,857,null,46528,null,899,null,55683,null,1413,null,40016,null,2976,null,17617,null,3438,null,0400000US53,Washington,53
33360,null,819,null,32703,null,995,null,32292,null,553,null,54343,null,5751,null,31136,null,990,null,32397,null,1132,null,32791,null,1408,null,52897,null,2448,null,26976,null,3664,null,21104,null,806,null,0400000US54,West Virginia,54
39277,null,435,null,38282,null,553,null,37693,null,543,null,51430,null,1340,null,39366,null,1167,null,43498,null,801,null,44656,null,1399,null,52110,null,1000,null,30119,null,1590,null,20493,null,6616,null,0400000US55,Wisconsin,55
36372,null,916,null,36425,null,1283,null,35945,null,1279,null,50643,null,14826,null,33961,null,2591,null,37227,null,3845,null,41561,null,3740,null,42469,null,7220,null,28219,null,5078,null,23227,null,1672,null,0400000US56,Wyoming,56
20093,null,304,null,17975,null,403,null,17641,null,389,null,24617,null,4166,null,20088,null,1514,null,15844,null,716,null,24772,null,461,null,34100,null,3394,null,18515,null,1871,null,12603,null,1888,null,0400000US72,Puerto Rico,72
