C08014_001E,C08014_001EA,C08014_001M,C08014_001MA,C08014_002E,C08014_002EA,C08014_002M,C08014_002MA,C08014_003E,C08014_003EA,C08014_003M,C08014_003MA,C08014_004E,C08014_004EA,C08014_004M,C08014_004MA,C08014_005E,C08014_005EA,C08014_005M,C08014_005MA,C08014_006E,C08014_006EA,C08014_006M,C08014_006MA,C08014_007E,C08014_007EA,C08014_007M,C08014_007MA,C08014_008E,C08014_008EA,C08014_008M,C08014_008MA,C08014_009E,C08014_009EA,C08014_009M,C08014_009MA,C08014_010E,C08014_010EA,C08014_010M,C08014_010MA,C08014_011E,C08014_011EA,C08014_011M,C08014_011MA,C08014_012E,C08014_012EA,C08014_012M,C08014_012MA,C08014_013E,C08014_013EA,C08014_013M,C08014_013MA,C08014_014E,C08014_014EA,C08014_014M,C08014_014MA,C08014_015E,C08014_015EA,C08014_015M,C08014_015MA,GEO_ID,NAME,state
1966126,null,16450,null,38218,null,4103,null,387175,null,10560,null,806636,null,15908,null,734097,null,16820,null,1059989,null,11034,null,19383,null,2760,null,168562,null,6525,null,454771,null,10947,null,417273,null,9395,null,906137,null,10900,null,18835,null,2512,null,218613,null,7393,null,351865,null,8244,null,316824,null,9234,null,0400000US01,Alabama,01
316239,null,4843,null,17884,null,2626,null,71643,null,4100,null,126248,null,5657,null,100464,null,6736,null,173216,null,3363,null,8716,null,1775,null,37844,null,2550,null,70158,null,3756,null,56498,null,4136,null,143023,null,3214,null,9168,null,1223,null,33799,null,2763,null,56090,null,3018,null,43966,null,3405,null,0400000US02,Alaska,02
2764691,null,16945,null,87460,null,8007,null,612411,null,14713,null,1213223,null,23217,null,851597,null,23774,null,1542376,null,10546,null,53428,null,6630,null,312076,null,10276,null,697776,null,15600,null,479096,null,16387,null,1222315,null,11290,null,34032,null,3552,null,300335,null,8551,null,515447,null,11695,null,372501,null,10548,null,0400000US04,Arizona,04
1202000,null,11466,null,23611,null,2992,null,251894,null,8403,null,545233,null,13838,null,381262,null,12106,null,643412,null,7987,null,11144,null,1942,null,118684,null,5072,null,297712,null,8482,null,215872,null,7902,null,558588,null,7662,null,12467,null,2027,null,133210,null,6492,null,247521,null,7670,null,165390,null,6496,null,0400000US05,Arkansas,05
16266455,null,42942,null,548288,null,18193,null,3244863,null,36258,null,6469568,null,45905,null,6003736,null,49062,null,9066858,null,26966,null,316836,null,12412,null,1646299,null,23607,null,3683778,null,29078,null,3419945,null,32540,null,7199597,null,28533,null,231452,null,10232,null,1598564,null,21581,null,2785790,null,25559,null,2583791,null,27713,null,0400000US06,California,06
2424246,null,14064,null,58738,null,4995,null,484902,null,11776,null,1042916,null,16654,null,837690,null,16291,null,1341547,null,9790,null,35363,null,3983,null,242717,null,8637,null,588119,null,10732,null,475348,null,10428,null,1082699,null,9783,null,23375,null,2830,null,242185,null,6822,null,454797,null,8659,null,362342,null,8191,null,0400000US08,Colorado,08
1695282,null,10462,null,55617,null,4876,null,325325,null,9333,null,737021,null,14244,null,577319,null,14386,null,893286,null,7012,null,29069,null,3691,null,141471,null,6356,null,407602,null,8434,null,315144,null,8804,null,801996,null,7366,null,26548,null,2405,null,183854,null,6494,null,329419,null,8378,null,262175,null,7770,null,0400000US09,Connecticut,09
402504,null,6649,null,10962,null,2376,null,84435,null,5472,null,183037,null,7883,null,124070,null,6433,null,211282,null,4215,null,6146,null,1693,null,39479,null,3686,null,97558,null,4640,null,68099,null,4013,null,191222,null,4074,null,4816,null,1233,null,44956,null,3308,null,85479,null,4373,null,55971,null,3469,null,0400000US10,Delaware,10
280850,null,5114,null,68565,null,5357,null,117554,null,5496,null,70659,null,5744,null,24072,null,4996,null,136804,null,3543,null,29952,null,3688,null,55523,null,3348,null,37414,null,3704,null,13915,null,3377,null,144046,null,4319,null,38613,null,3374,null,62031,null,3814,null,33245,null,3165,null,10157,null,2220,null,0400000US11,District of Columbia,11
8125381,null,32362,null,218502,null,11917,null,1886470,null,26898,null,3774002,null,40969,null,2246407,null,32474,null,4353712,null,19835,null,128036,null,9315,null,908171,null,18672,null,2075125,null,24459,null,1242380,null,19746,null,3771669,null,23281,null,90466,null,5763,null,978299,null,17352,null,1698877,null,22647,null,1004027,null,17354,null,0400000US12,Florida,12
