B18010_001E,B18010_001EA,B18010_001M,B18010_001MA,B18010_002E,B18010_002EA,B18010_002M,B18010_002MA,B18010_003E,B18010_003EA,B18010_003M,B18010_003MA,B18010_004E,B18010_004EA,B18010_004M,B18010_004MA,B18010_005E,B18010_005EA,B18010_005M,B18010_005MA,B18010_006E,B18010_006EA,B18010_006M,B18010_006MA,B18010_007E,B18010_007EA,B18010_007M,B18010_007MA,B18010_008E,B18010_008EA,B18010_008M,B18010_008MA,B18010_009E,B18010_009EA,B18010_009M,B18010_009MA,B18010_010E,B18010_010EA,B18010_010M,B18010_010MA,B18010_011E,B18010_011EA,B18010_011M,B18010_011MA,B18010_012E,B18010_012EA,B18010_012M,B18010_012MA,B18010_013E,B18010_013EA,B18010_013M,B18010_013MA,B18010_014E,B18010_014EA,B18010_014M,B18010_014MA,B18010_015E,B18010_015EA,B18010_015M,B18010_015MA,B18010_016E,B18010_016EA,B18010_016M,B18010_016MA,B18010_017E,B18010_017EA,B18010_017M,B18010_017MA,B18010_018E,B18010_018EA,B18010_018M,B18010_018MA,B18010_019E,B18010_019EA,B18010_019M,B18010_019MA,GEO_ID,NAME,state
1019359,null,5332,null,98740,null,5877,null,17849,null,2193,null,5407,null,1205,null,12442,null,2003,null,80891,null,5685,null,29116,null,3662,null,30612,null,3258,null,17052,null,2356,null,4111,null,970,null,920619,null,7900,null,255764,null,6752,null,36948,null,3262,null,218816,null,6992,null,664855,null,10202,null,122002,null,6689,null,238627,null,8715,null,179428,null,7110,null,124798,null,6077,null,0400000US01,Alabama,01
159100,null,2455,null,13552,null,1754,null,2967,null,893,null,520,null,320,null,2447,null,875,null,10585,null,1624,null,2934,null,727,null,4512,null,1089,null,2602,null,1058,null,537,null,322,null,145548,null,2966,null,34650,null,3070,null,8782,null,1589,null,25868,null,2796,null,110898,null,3931,null,11375,null,1539,null,48615,null,3341,null,31269,null,2795,null,19639,null,2010,null,0400000US02,Alaska,02
1470640,null,3527,null,93173,null,6134,null,17263,null,2140,null,4837,null,955,null,12426,null,1939,null,75910,null,5478,null,19343,null,2806,null,33281,null,3505,null,18414,null,2219,null,4872,null,1394,null,1377467,null,7345,null,336965,null,9318,null,51637,null,4214,null,285328,null,9031,null,1040502,null,10206,null,225583,null,8525,null,354741,null,11197,null,270924,null,10463,null,189254,null,6610,null,0400000US04,Arizona,04
622037,null,4681,null,58690,null,3801,null,10737,null,1756,null,3884,null,840,null,6853,null,1512,null,47953,null,3560,null,14407,null,1850,null,23754,null,2565,null,8346,null,1636,null,1446,null,684,null,563347,null,5633,null,146429,null,4839,null,24812,null,2767,null,121617,null,4808,null,416918,null,7381,null,65839,null,4286,null,164724,null,7124,null,111920,null,4772,null,74435,null,5044,null,0400000US05,Arkansas,05
8780370,null,7937,null,484509,null,14826,null,124553,null,5525,null,27431,null,2992,null,97122,null,5302,null,359956,null,13303,null,108451,null,6683,null,134530,null,6779,null,90505,null,5974,null,26470,null,2759,null,8295861,null,16841,null,2441190,null,23126,null,312742,null,9307,null,2128448,null,25236,null,5854671,null,27243,null,1264661,null,22376,null,1837264,null,23538,null,1386439,null,19148,null,1366307,null,16116,null,0400000US06,California,06
1150965,null,4537,null,74891,null,5387,null,16815,null,2272,null,4714,null,995,null,12101,null,2043,null,58076,null,4678,null,12851,null,2310,null,23578,null,2680,null,14577,null,2087,null,7070,null,2146,null,1076074,null,5991,null,280324,null,7130,null,37165,null,2728,null,243159,null,7294,null,795750,null,8858,null,115663,null,6432,null,250328,null,9878,null,208612,null,8588,null,221147,null,7115,null,0400000US08,Colorado,08
706827,null,2629,null,44024,null,3162,null,8964,null,1349,null,2399,null,654,null,6565,null,1186,null,35060,null,3136,null,9056,null,1587,null,15419,null,2569,null,7618,null,1454,null,2967,null,864,null,662803,null,3781,null,225660,null,5590,null,26942,null,2274,null,198718,null,5992,null,437143,null,6591,null,45732,null,3968,null,146662,null,6858,null,100700,null,5022,null,144049,null,4448,null,0400000US09,Connecticut,09
187123,null,1176,null,12324,null,2030,null,3236,null,1095,null,973,null,572,null,2263,null,764,null,9088,null,1583,null,2307,null,770,null,3218,null,1012,null,2796,null,1022,null,767,null,420,null,174799,null,2312,null,55012,null,2792,null,6379,null,1197,null,48633,null,2913,null,119787,null,3166,null,19794,null,2094,null,42204,null,2907,null,28242,null,1910,null,29547,null,2869,null,0400000US10,Delaware,10
173420,null,1532,null,8708,null,1516,null,2616,null,867,null,568,null,535,null,2048,null,605,null,6092,null,1362,null,1568,null,712,null,2294,null,929,null,486,null,369,null,1744,null,780,null,164712,null,2038,null,49453,null,3449,null,4270,null,1406,null,45183,null,3452,null,115259,null,3306,null,12456,null,2566,null,25457,null,3272,null,13382,null,1928,null,63964,null,3568,null,0400000US11,District of Columbia,11
3753929,null,8563,null,227518,null,10378,null,44998,null,4404,null,15314,null,2037,null,29684,null,3607,null,182520,null,10198,null,54579,null,5138,null,77201,null,6500,null,37966,null,4155,null,12774,null,1778,null,3526411,null,12100,null,970882,null,16544,null,145596,null,7236,null,825286,null,13989,null,2555529,null,18169,null,431469,null,15139,null,947070,null,19530,null,635622,null,17318,null,541368,null,13430,null,0400000US12,Florida,12
2185895,null,7075,null,134111,null,6965,null,27603,null,3224,null,8871,null,1496,null,18732,null,2739,null,106508,null,6551,null,30866,null,3273,null,46673,null,4226,null,20082,null,2440,null,8887,null,1724,null,2051784,null,9439,null,548610,null,11208,null,84851,null,5753,null,463759,null,11129,null,1503174,null,12395,null,288472,null,9710,null,524338,null,11246,null,356335,null,11022,null,334029,null,8047,null,0400000US13,Georgia,13
271102,null,2795,null,17306,null,2537,null,3111,null,1085,null,574,null,428,null,2537,null,1003,null,14195,null,2101,null,2136,null,814,null,6757,null,1555,null,3413,null,1128,null,1889,null,946,null,253796,null,3849,null,70275,null,4081,null,9802,null,1786,null,60473,null,3734,null,183521,null,4844,null,12725,null,1911,null,71148,null,4586,null,57759,null,3792,null,41889,null,3242,null,0400000US15,Hawaii,15
347326,null,2289,null,24445,null,2439,null,4870,null,1016,null,1466,null,527,null,3404,null,870,null,19575,null,2227,null,5115,null,1285,null,8035,null,1410,null,5213,null,1225,null,1212,null,562,null,322881,null,3678,null,75527,null,3593,null,12415,null,1593,null,63112,null,3594,null,247354,null,5040,null,33151,null,3275,null,89720,null,5071,null,77798,null,4407,null,46685,null,3781,null,0400000US16,Idaho,16
3010607,null,4596,null,162983,null,6353,null,35097,null,3431,null,10875,null,1612,null,24222,null,2797,null,127886,null,5297,null,33441,null,3360,null,55035,null,3921,null,28239,null,2987,null,11171,null,1538,null,2847624,null,7667,null,862202,null,12501,null,116205,null,5632,null,745997,null,12222,null,1985422,null,14356,null,269170,null,9762,null,641640,null,12799,null,512122,null,12498,null,562490,null,9985,null,0400000US17,Illinois,17
1425788,null,3784,null,104265,null,5669,null,22633,null,2261,null,8083,null,1657,null,14550,null,1546,null,81632,null,5099,null,21942,null,2911,null,35194,null,3293,null,19307,null,2670,null,5189,null,936,null,1321523,null,6610,null,397839,null,7621,null,58752,null,3740,null,339087,null,6974,null,923684,null,9975,null,133396,null,5422,null,333092,null,8528,null,255240,null,7160,null,201956,null,7724,null,0400000US18,Indiana,18
660700,null,3132,null,46326,null,3279,null,12164,null,1436,null,3208,null,866,null,8956,null,1223,null,34162,null,2769,null,6607,null,1317,null,16139,null,2088,null,9225,null,1658,null,2191,null,669,null,614374,null,4454,null,195118,null,5185,null,23395,null,1934,null,171723,null,5197,null,419256,null,5757,null,39949,null,3245,null,129374,null,4615,null,143821,null,5486,null,106112,null,4489,null,0400000US19,Iowa,19
629023,null,3535,null,42852,null,3483,null,10450,null,1570,null,2730,null,761,null,7720,null,1373,null,32402,null,3220,null,6671,null,1395,null,16074,null,2391,null,8135,null,1361,null,1522,null,690,null,586171,null,4960,null,186835,null,5665,null,27492,null,2113,null,159343,null,5199,null,399336,null,6910,null,48294,null,3959,null,126476,null,6293,null,122747,null,5722,null,101819,null,4547,null,0400000US20,Kansas,20
940950,null,4023,null,99733,null,5632,null,17396,null,2722,null,4621,null,1157,null,12775,null,2253,null,82337,null,5040,null,33199,null,3815,null,34318,null,3457,null,12250,null,1846,null,2570,null,948,null,841217,null,6684,null,229150,null,7042,null,34243,null,3065,null,194907,null,6664,null,612067,null,8083,null,82275,null,4428,null,245700,null,7271,null,165490,null,5558,null,118602,null,6162,null,0400000US21,Kentucky,21
991942,null,4862,null,84856,null,4775,null,15860,null,1921,null,6268,null,1352,null,9592,null,1462,null,68996,null,4129,null,26909,null,3123,null,26220,null,3231,null,12307,null,1631,null,3560,null,966,null,907086,null,6437,null,251209,null,7142,null,42461,null,3238,null,208748,null,6587,null,655877,null,8604,null,116640,null,5617,null,266316,null,8329,null,163676,null,7299,null,109245,null,5534,null,0400000US22,Louisiana,22
257445,null,1421,null,26860,null,2625,null,4562,null,1023,null,1028,null,466,null,3534,null,910,null,22298,null,2524,null,5214,null,1248,null,10345,null,1942,null,4858,null,1123,null,1881,null,651,null,230585,null,2805,null,69236,null,3392,null,9389,null,1367,null,59847,null,3378,null,161349,null,3709,null,13958,null,2040,null,60406,null,4685,null,45602,null,3440,null,41383,null,3308,null,0400000US23,Maine,23
1224381,null,3801,null,75876,null,4822,null,19309,null,2291,null,5272,null,1210,null,14037,null,1841,null,56567,null,4151,null,14630,null,2275,null,23339,null,2859,null,13464,null,2483,null,5134,null,1154,null,1148505,null,5563,null,364123,null,7722,null,38141,null,3195,null,325982,null,7948,null,784382,null,8581,null,98729,null,6134,null,252437,null,8644,null,187821,null,7557,null,245395,null,7909,null,0400000US24,Maryland,24
1443071,null,3353,null,98042,null,5202,null,28827,null,2806,null,6525,null,1105,null,22302,null,2726,null,69215,null,4756,null,19604,null,2391,null,27516,null,2867,null,15773,null,2096,null,6322,null,1425,null,1345029,null,5603,null,458032,null,9626,null,51205,null,4205,null,406827,null,9796,null,886997,null,10694,null,81188,null,5982,null,254099,null,8654,null,189504,null,6269,null,362206,null,10500,null,0400000US25,Massachusetts,25
2187042,null,4367,null,184206,null,7265,null,41979,null,3311,null,15194,null,2331,null,26785,null,2326,null,142227,null,6654,null,42341,null,4078,null,57836,null,4330,null,33963,null,2898,null,8087,null,1259,null,2002836,null,8350,null,673793,null,9433,null,81767,null,3665,null,592026,null,9613,null,1329043,null,11532,null,156300,null,6435,null,470703,null,11033,null,401155,null,10484,null,300885,null,7943,null,0400000US26,Michigan,26
1173679,null,3245,null,75541,null,3719,null,17954,null,1995,null,5389,null,1062,null,12565,null,1655,null,57587,null,3571,null,10614,null,1460,null,26276,null,2496,null,16254,null,1540,null,4443,null,1108,null,1098138,null,4553,null,324638,null,6311,null,51075,null,2806,null,273563,null,6122,null,773500,null,7432,null,67106,null,4150,null,224075,null,6931,null,255036,null,6792,null,227283,null,5943,null,0400000US27,Minnesota,27
656218,null,5329,null,61177,null,4838,null,10972,null,2083,null,3269,null,945,null,7703,null,1684,null,50205,null,4075,null,18883,null,2668,null,19932,null,2749,null,9567,null,1869,null,1823,null,707,null,595041,null,7116,null,175323,null,5807,null,33515,null,3169,null,141808,null,5552,null,419718,null,8566,null,82452,null,6579,null,150862,null,6409,null,121635,null,6339,null,64769,null,4269,null,0400000US28,Mississippi,28
1292351,null,3880,null,102529,null,5562,null,21033,null,2221,null,6948,null,1418,null,14085,null,1826,null,81496,null,5688,null,21588,null,2571,null,36981,null,3634,null,18063,null,2613,null,4864,null,1029,null,1189822,null,7101,null,343914,null,8789,null,51715,null,3006,null,292199,null,8240,null,845908,null,10210,null,106266,null,5349,null,302946,null,8975,null,237627,null,9425,null,199069,null,8207,null,0400000US29,Missouri,29
208737,null,2431,null,15129,null,2183,null,3118,null,828,null,1061,null,498,null,2057,null,694,null,12011,null,1846,null,2972,null,794,null,5253,null,1207,null,3507,null,1029,null,279,null,187,null,193608,null,2947,null,56070,null,3740,null,9346,null,1467,null,46724,null,3364,null,137538,null,4079,null,13524,null,2220,null,54678,null,4034,null,40175,null,2995,null,29161,null,3307,null,0400000US30,Montana,30
402630,null,2662,null,26497,null,2307,null,5447,null,1179,null,1779,null,596,null,3668,null,918,null,21050,null,2060,null,5303,null,1254,null,8773,null,1373,null,5544,null,1143,null,1430,null,479,null,376133,null,3594,null,120840,null,5067,null,17202,null,1754,null,103638,null,4780,null,255293,null,5159,null,28089,null,2892,null,72393,null,3808,null,86959,null,4109,null,67852,null,3720,null,0400000US31,Nebraska,31
577346,null,3452,null,30153,null,3306,null,4764,null,1125,null,2036,null,971,null,2728,null,835,null,25389,null,3157,null,7392,null,1574,null,10672,null,2179,null,5397,null,1167,null,1928,null,839,null,547193,null,4714,null,104158,null,5674,null,17807,null,2363,null,86351,null,5430,null,443035,null,6097,null,98647,null,6351,null,160425,null,6015,null,116382,null,5984,null,67581,null,5079,null,0400000US32,Nevada,32
268286,null,2224,null,20942,null,2123,null,3861,null,737,null,819,null,324,null,3042,null,713,null,17081,null,2042,null,2947,null,923,null,8809,null,1563,null,3812,null,1127,null,1513,null,644,null,247344,null,2973,null,78348,null,3460,null,9749,null,1358,null,68599,null,3488,null,168996,null,4806,null,13769,null,2162,null,60246,null,4391,null,42877,null,3358,null,52104,null,3956,null,0400000US33,New Hampshire,33
1795811,null,3009,null,91284,null,5181,null,25565,null,2692,null,8959,null,1898,null,16606,null,2070,null,65719,null,4673,null,14344,null,2210,null,28950,null,3241,null,15039,null,2039,null,7386,null,1272,null,1704527,null,6093,null,508549,null,8231,null,72165,null,4520,null,436384,null,9058,null,1195978,null,8181,null,138562,null,7029,null,385656,null,9430,null,269733,null,9621,null,402027,null,9679,null,0400000US34,New Jersey,34
450984,null,3847,null,32868,null,3273,null,6781,null,1454,null,2399,null,758,null,4382,null,1198,null,26087,null,3343,null,6900,null,1622,null,11179,null,1943,null,6592,null,1286,null,1416,null,660,null,418116,null,4741,null,124410,null,5315,null,22167,null,3074,null,102243,null,4733,null,293706,null,6800,null,54874,null,5203,null,113814,null,6200,null,79959,null,6224,null,45059,null,3751,null,0400000US35,New Mexico,35
4398334,null,4897,null,270459,null,7687,null,71538,null,4202,null,22292,null,2474,null,49246,null,3643,null,198921,null,7441,null,60387,null,5030,null,82085,null,4700,null,37919,null,3098,null,18530,null,2415,null,4127875,null,9316,null,1317327,null,18121,null,152143,null,6273,null,1165184,null,17632,null,2810548,null,18373,null,387842,null,14597,null,838117,null,17880,null,642041,null,13548,null,942548,null,13798,null,0400000US36,New York,36
1980760,null,9180,null,151618,null,7009,null,31237,null,3246,null,7767,null,1184,null,23470,null,3085,null,120381,null,6707,null,38589,null,4270,null,45215,null,3888,null,26779,null,3280,null,9798,null,1917,null,1829142,null,10266,null,504668,null,9721,null,72457,null,4490,null,432211,null,8952,null,1324474,null,13231,null,230798,null,9122,null,432291,null,12447,null,349320,null,9153,null,312065,null,9310,null,0400000US37,North Carolina,37
155265,null,1610,null,8576,null,1547,null,1962,null,656,null,542,null,304,null,1420,null,561,null,6614,null,1438,null,1259,null,544,null,2085,null,641,null,2673,null,891,null,597,null,431,null,146689,null,1798,null,52187,null,2806,null,5594,null,927,null,46593,null,2723,null,94502,null,2852,null,5252,null,936,null,29435,null,2830,null,34060,null,2482,null,25755,null,2246,null,0400000US38,North Dakota,38
2486608,null,4621,null,199122,null,7588,null,45071,null,3805,null,15104,null,2082,null,29967,null,3086,null,154051,null,6972,null,43202,null,3926,null,74373,null,4865,null,28091,null,2377,null,8385,null,1468,null,2287486,null,8961,null,701196,null,11073,null,98770,null,4157,null,602426,null,10599,null,1586290,null,13188,null,182433,null,7346,null,598638,null,11883,null,433424,null,9815,null,371795,null,9118,null,0400000US39,Ohio,39
819833,null,4556,null,71846,null,4412,null,11382,null,1704,null,3317,null,835,null,8065,null,1493,null,60464,null,4329,null,17838,null,2362,null,27136,null,2916,null,12437,null,1710,null,3053,null,881,null,747987,null,4883,null,212027,null,7024,null,33366,null,2531,null,178661,null,6487,null,535960,null,8707,null,81556,null,4511,null,209045,null,6676,null,146272,null,6349,null,99087,null,5449,null,0400000US40,Oklahoma,40
845754,null,3895,null,65178,null,4581,null,15649,null,2169,null,3609,null,987,null,12040,null,1898,null,49529,null,4458,null,11507,null,2261,null,19636,null,2292,null,14698,null,2284,null,3688,null,1058,null,780576,null,5536,null,204722,null,7623,null,27183,null,2351,null,177539,null,7549,null,575854,null,8369,null,88697,null,6464,null,202896,null,6909,null,154734,null,6193,null,129527,null,5755,null,0400000US41,Oregon,41
2586898,null,4762,null,199779,null,7383,null,43801,null,3378,null,12376,null,1855,null,31425,null,2627,null,155978,null,6749,null,37105,null,3294,null,77832,null,4300,null,30915,null,2596,null,10126,null,1628,null,2387119,null,8615,null,776515,null,10702,null,91129,null,3845,null,685386,null,10253,null,1610604,null,11538,null,164106,null,7891,null,589263,null,11257,null,401135,null,9921,null,456100,null,10086,null,0400000US42,Pennsylvania,42
239839,null,1689,null,16991,null,2262,null,4839,null,1395,null,730,null,503,null,4109,null,1260,null,12152,null,1793,null,3254,null,862,null,4610,null,1132,null,3345,null,888,null,943,null,508,null,222848,null,2736,null,82216,null,3884,null,5181,null,1027,null,77035,null,3711,null,140632,null,4361,null,19979,null,2994,null,46646,null,4234,null,33586,null,2888,null,40421,null,3061,null,0400000US44,Rhode Island,44
949352,null,5072,null,66262,null,5044,null,11018,null,1781,null,3796,null,1167,null,7222,null,1482,null,55244,null,4424,null,19171,null,2457,null,21680,null,2902,null,11827,null,2015,null,2566,null,824,null,883090,null,6335,null,234338,null,7572,null,33672,null,3195,null,200666,null,8176,null,648752,null,9581,null,102950,null,6349,null,246715,null,9141,null,167629,null,6899,null,131458,null,5752,null,0400000US45,South Carolina,45
177038,null,1652,null,14059,null,2131,null,3120,null,919,null,1356,null,779,null,1764,null,668,null,10939,null,1947,null,2885,null,1009,null,4801,null,1302,null,1949,null,732,null,1304,null,690,null,162979,null,2440,null,49928,null,3087,null,8416,null,1367,null,41512,null,2880,null,113051,null,3528,null,11625,null,1976,null,37966,null,3657,null,35915,null,2393,null,27545,null,2177,null,0400000US46,South Dakota,46
1358995,null,5124,null,123602,null,5896,null,22358,null,2290,null,7769,null,1566,null,14589,null,1961,null,101244,null,5723,null,30070,null,3028,null,46004,null,3640,null,20152,null,2522,null,5018,null,1580,null,1235393,null,7727,null,312469,null,8145,null,46221,null,2843,null,266248,null,7916,null,922924,null,10079,null,139947,null,7431,null,374252,null,11286,null,227901,null,8924,null,180824,null,7160,null,0400000US47,Tennessee,47
5717830,null,8844,null,357043,null,9880,null,80599,null,5188,null,28925,null,2902,null,51674,null,4341,null,276444,null,9007,null,72711,null,5075,null,124746,null,6871,null,60210,null,4576,null,18777,null,2527,null,5360787,null,13400,null,1380808,null,17107,null,221112,null,6623,null,1159696,null,17397,null,3979979,null,19064,null,862324,null,18195,null,1359970,null,19065,null,987212,null,17369,null,770473,null,14814,null,0400000US48,Texas,48
747213,null,2194,null,47178,null,4172,null,10805,null,1908,null,3015,null,1083,null,7790,null,1459,null,36373,null,3417,null,8550,null,1583,null,17646,null,2330,null,7849,null,1135,null,2328,null,735,null,700035,null,4621,null,210467,null,7538,null,23792,null,2295,null,186675,null,7421,null,489568,null,8651,null,56393,null,4436,null,176138,null,7840,null,154627,null,5932,null,102410,null,4813,null,0400000US49,Utah,49
131786,null,1048,null,13960,null,1694,null,4346,null,970,null,1407,null,535,null,2939,null,830,null,9614,null,1455,null,1934,null,621,null,4727,null,1050,null,1834,null,651,null,1119,null,506,null,117826,null,1769,null,38794,null,2183,null,4323,null,784,null,34471,null,2136,null,79032,null,2535,null,4958,null,973,null,31576,null,2302,null,18399,null,2185,null,24099,null,2385,null,0400000US50,Vermont,50
1692448,null,6788,null,103468,null,5975,null,23581,null,2981,null,7449,null,1680,null,16132,null,2147,null,79887,null,5330,null,20770,null,2666,null,33476,null,3897,null,17364,null,2360,null,8277,null,1628,null,1588980,null,9355,null,487599,null,10855,null,58522,null,3357,null,429077,null,9840,null,1101381,null,13482,null,130010,null,7017,null,380464,null,12248,null,258681,null,8979,null,332226,null,8971,null,0400000US51,Virginia,51
1450379,null,4969,null,120264,null,6670,null,23867,null,2751,null,6566,null,1577,null,17301,null,2136,null,96397,null,6165,null,25788,null,3569,null,37915,null,3799,null,25674,null,2750,null,7020,null,1350,null,1330115,null,7621,null,338849,null,7843,null,51178,null,2964,null,287671,null,7461,null,991266,null,9195,null,132025,null,6885,null,311274,null,8545,null,295979,null,8296,null,251988,null,8443,null,0400000US53,Washington,53
380024,null,2637,null,42483,null,3655,null,8397,null,1591,null,3264,null,1032,null,5133,null,1184,null,34086,null,3706,null,10306,null,1683,null,17266,null,2547,null,5015,null,1408,null,1499,null,675,null,337541,null,4080,null,93792,null,4107,null,14149,null,1993,null,79643,null,3837,null,243749,null,5336,null,32886,null,3197,null,108517,null,5194,null,60178,null,3634,null,42168,null,3818,null,0400000US54,West Virginia,54
1232780,null,3494,null,85666,null,4735,null,20023,null,2057,null,4630,null,862,null,15393,null,1853,null,65643,null,4141,null,13230,null,2065,null,31713,null,2979,null,15641,null,1939,null,5059,null,1243,null,1147114,null,5525,null,339512,null,7947,null,45712,null,2607,null,293800,null,7702,null,807602,null,8948,null,76794,null,4431,null,293238,null,6892,null,241351,null,6863,null,196219,null,5734,null,0400000US55,Wisconsin,55
118801,null,2213,null,9891,null,1701,null,1648,null,542,null,381,null,270,null,1267,null,512,null,8243,null,1707,null,2164,null,761,null,3543,null,1088,null,2196,null,914,null,340,null,325,null,108910,null,2587,null,23984,null,2037,null,3637,null,1019,null,20347,null,1911,null,84926,null,3144,null,7962,null,1677,null,30438,null,2291,null,30553,null,2884,null,15973,null,2158,null,0400000US56,Wyoming,56
936768,null,2065,null,103141,null,5353,null,22810,null,2547,null,5486,null,1242,null,17324,null,2209,null,80331,null,4586,null,35035,null,3744,null,23696,null,2826,null,13983,null,2084,null,7617,null,1688,null,833627,null,5255,null,254691,null,7161,null,35145,null,2999,null,219546,null,7192,null,578936,null,8008,null,109949,null,5613,null,184774,null,6498,null,161592,null,6352,null,122621,null,5811,null,0400000US72,Puerto Rico,72
