C05010_001E,C05010_001EA,C05010_001M,C05010_001MA,C05010_002E,C05010_002EA,C05010_002M,C05010_002MA,C05010_003E,C05010_003EA,C05010_003M,C05010_003MA,C05010_004E,C05010_004EA,C05010_004M,C05010_004MA,C05010_005E,C05010_005EA,C05010_005M,C05010_005MA,C05010_006E,C05010_006EA,C05010_006M,C05010_006MA,C05010_007E,C05010_007EA,C05010_007M,C05010_007MA,GEO_ID,NAME,state
1040931,null,6526,null,473717,null,13178,null,443885,null,12913,null,29832,null,2909,null,567214,null,12793,null,540916,null,11988,null,26298,null,2838,null,0400000US01,Alabama,01
169607,null,1952,null,50695,null,4342,null,44449,null,3879,null,6246,null,1947,null,118912,null,4263,null,105625,null,3962,null,13287,null,2101,null,0400000US02,Alaska,02
1564752,null,7211,null,687861,null,19046,null,371353,null,17297,null,316508,null,11711,null,876891,null,18220,null,696368,null,16290,null,180523,null,9739,null,0400000US04,Arizona,04
648598,null,4544,null,330770,null,9968,null,289723,null,9290,null,41047,null,3892,null,317828,null,10137,null,299851,null,9662,null,17977,null,2784,null,0400000US05,Arkansas,05
8807512,null,18790,null,3519337,null,40591,null,1267044,null,28202,null,2252293,null,34391,null,5288175,null,39233,null,3085969,null,29990,null,2202206,null,29756,null,0400000US06,California,06
1127106,null,6096,null,386054,null,12491,null,252927,null,11490,null,133127,null,9004,null,741052,null,11927,null,638800,null,11238,null,102252,null,7438,null,0400000US08,Colorado,08
780647,null,4334,null,188393,null,7922,null,140184,null,8156,null,48209,null,5136,null,592254,null,7061,null,481770,null,6772,null,110484,null,6587,null,0400000US09,Connecticut,09
189945,null,2669,null,65716,null,4920,null,52249,null,4559,null,13467,null,3123,null,124229,null,4908,null,110337,null,4150,null,13892,null,2279,null,0400000US10,Delaware,10
103732,null,2229,null,47093,null,3804,null,40439,null,3602,null,6654,null,2195,null,56639,null,3937,null,43927,null,4167,null,12712,null,2468,null,0400000US11,District of Columbia,11
3785381,null,12463,null,1512362,null,28262,null,973332,null,25283,null,539030,null,19651,null,2273019,null,27408,null,1656277,null,22515,null,616742,null,17513,null,0400000US12,Florida,12
2361281,null,10547,null,968979,null,20227,null,764453,null,19000,null,204526,null,10589,null,1392302,null,20756,null,1208042,null,18256,null,184260,null,9238,null,0400000US13,Georgia,13
269071,null,2116,null,76651,null,6121,null,55261,null,5429,null,21390,null,3433,null,192420,null,6100,null,141359,null,6662,null,51061,null,3698,null,0400000US15,Hawaii,15
385353,null,2922,null,159323,null,7956,null,131634,null,7996,null,27689,null,3345,null,226030,null,7872,null,207011,null,7654,null,19019,null,2841,null,0400000US16,Idaho,16
3032249,null,9062,null,1072785,null,19304,null,733562,null,16086,null,339223,null,14026,null,1959464,null,19370,null,1539820,null,19373,null,419644,null,12359,null,0400000US17,Illinois,17
1489530,null,5797,null,558787,null,14916,null,495803,null,13955,null,62984,null,4600,null,930743,null,14933,null,876040,null,15465,null,54703,null,4353,null,0400000US18,Indiana,18
677364,null,3786,null,227090,null,7583,null,202163,null,7557,null,24927,null,3379,null,450274,null,7838,null,422378,null,8039,null,27896,null,3301,null,0400000US19,Iowa,19
655795,null,4199,null,237184,null,9674,null,190149,null,9361,null,47035,null,3633,null,418611,null,8870,null,383011,null,8315,null,35600,null,3778,null,0400000US20,Kansas,20
925962,null,5654,null,421610,null,11260,null,402211,null,11068,null,19399,null,3235,null,504352,null,10706,null,483482,null,10351,null,20870,null,2823,null,0400000US21,Kentucky,21
999689,null,6299,null,476322,null,11459,null,452549,null,11245,null,23773,null,3917,null,523367,null,11507,null,495625,null,11414,null,27742,null,3334,null,0400000US22,Louisiana,22
262415,null,2632,null,99270,null,4959,null,92387,null,4997,null,6883,null,2389,null,163145,null,5036,null,154363,null,5110,null,8782,null,1816,null,0400000US23,Maine,23
1273995,null,5883,null,310525,null,13659,null,237937,null,12573,null,72588,null,6368,null,963470,null,14004,null,767579,null,13572,null,195891,null,8760,null,0400000US24,Maryland,24
1363619,null,4993,null,341169,null,10968,null,231071,null,10078,null,110098,null,8058,null,1022450,null,10510,null,821800,null,11396,null,200650,null,8767,null,0400000US25,Massachusetts,25
2322821,null,6773,null,887887,null,17988,null,781829,null,16249,null,106058,null,8146,null,1434934,null,18255,null,1296262,null,18352,null,138672,null,7236,null,0400000US26,Michigan,26
1205994,null,4600,null,331937,null,10128,null,243359,null,8886,null,88578,null,7508,null,874057,null,9933,null,799709,null,9879,null,74348,null,4801,null,0400000US27,Minnesota,27
696715,null,6191,null,365339,null,10947,null,356436,null,11183,null,8903,null,1737,null,331376,null,11561,null,324146,null,11707,null,7230,null,1635,null,0400000US28,Mississippi,28
1345113,null,5807,null,533312,null,15379,null,492223,null,14984,null,41089,null,5475,null,811801,null,14452,null,767363,null,13652,null,44438,null,3930,null,0400000US29,Missouri,29
207357,null,2154,null,86437,null,5588,null,84737,null,5429,null,1700,null,880,null,120920,null,5322,null,116060,null,5301,null,4860,null,1563,null,0400000US30,Montana,30
424187,null,3143,null,154284,null,6475,null,125799,null,6311,null,28485,null,3728,null,269903,null,6146,null,250126,null,6540,null,19777,null,2654,null,0400000US31,Nebraska,31
614365,null,5981,null,221687,null,10623,null,116260,null,8838,null,105427,null,7485,null,392678,null,10892,null,266230,null,9738,null,126448,null,7767,null,0400000US32,Nevada,32
284019,null,2199,null,61751,null,5232,null,57041,null,5136,null,4710,null,1367,null,222268,null,5420,null,203016,null,5342,null,19252,null,2756,null,0400000US33,New Hampshire,33
1970078,null,7268,null,502160,null,15270,null,299346,null,13634,null,202814,null,10144,null,1467918,null,16195,null,1030738,null,16484,null,437180,null,12965,null,0400000US34,New Jersey,34
457699,null,4179,null,230508,null,8986,null,164003,null,8327,null,66505,null,5191,null,227191,null,8178,null,195099,null,8547,null,32092,null,3582,null,0400000US35,New Mexico,35
4168092,null,10477,null,1573177,null,23097,null,914707,null,20482,null,658470,null,18303,null,2594915,null,22187,null,1834421,null,20536,null,760494,null,16988,null,0400000US36,New York,36
2077440,null,7509,null,870173,null,18782,null,700019,null,17569,null,170154,null,7821,null,1207267,null,17371,null,1082997,null,17611,null,124270,null,7849,null,0400000US37,North Carolina,37
135428,null,1744,null,43235,null,3909,null,41015,null,3974,null,2220,null,1085,null,92193,null,3588,null,88307,null,3552,null,3886,null,1250,null,0400000US38,North Dakota,38
2594120,null,8493,null,988032,null,21242,null,931568,null,21823,null,56464,null,6043,null,1606088,null,20924,null,1515210,null,21755,null,90878,null,6305,null,0400000US39,Ohio,39
834595,null,4711,null,398476,null,10441,null,340265,null,10097,null,58211,null,4319,null,436119,null,10252,null,405945,null,10870,null,30174,null,2806,null,0400000US40,Oklahoma,40
809596,null,4797,null,314793,null,9995,null,219381,null,9984,null,95412,null,6654,null,494803,null,8847,null,415880,null,8581,null,78923,null,5265,null,0400000US41,Oregon,41
2635787,null,8708,null,932133,null,17968,null,834513,null,17382,null,97620,null,7302,null,1703654,null,18021,null,1559053,null,19707,null,144601,null,7212,null,0400000US42,Pennsylvania,42
227058,null,2198,null,76486,null,5145,null,44347,null,5277,null,32139,null,3859,null,150572,null,5299,null,122601,null,5044,null,27971,null,4010,null,0400000US44,Rhode Island,44
982554,null,6748,null,423453,null,11909,null,383471,null,11816,null,39982,null,4124,null,559101,null,10948,null,518918,null,11423,null,40183,null,5304,null,0400000US45,South Carolina,45
187364,null,1715,null,75161,null,4303,null,71919,null,4246,null,3242,null,1096,null,112203,null,3933,null,108755,null,3774,null,3448,null,1056,null,0400000US46,South Dakota,46
1360487,null,7135,null,606478,null,15669,null,547348,null,15468,null,59130,null,5876,null,754009,null,14584,null,702883,null,14169,null,51126,null,4478,null,0400000US47,Tennessee,47
6212359,null,15676,null,2899842,null,32324,null,1609922,null,29251,null,1289920,null,22520,null,3312517,null,26379,null,2592657,null,23850,null,719860,null,19254,null,0400000US48,Texas,48
788589,null,3070,null,268943,null,9053,null,199688,null,9206,null,69255,null,5813,null,519646,null,9619,null,461383,null,9319,null,58263,null,5303,null,0400000US49,Utah,49
125001,null,1644,null,39221,null,3284,null,37261,null,3288,null,1960,null,875,null,85780,null,3339,null,80890,null,3313,null,4890,null,1169,null,0400000US50,Vermont,50
1712949,null,7843,null,489704,null,15382,null,401673,null,12672,null,88031,null,8348,null,1223245,null,15240,null,1009985,null,14370,null,213260,null,9374,null,0400000US51,Virginia,51
1451078,null,5656,null,491932,null,14471,null,325087,null,12725,null,166845,null,8483,null,959146,null,14753,null,784825,null,15010,null,174321,null,6960,null,0400000US53,Washington,53
356964,null,3736,null,164736,null,7433,null,162224,null,7492,null,2512,null,1096,null,192228,null,6794,null,185420,null,7066,null,6808,null,2167,null,0400000US54,West Virginia,54
1256373,null,4865,null,412990,null,11671,null,355896,null,10980,null,57094,null,5921,null,843383,null,11439,null,787527,null,11094,null,55856,null,3986,null,0400000US55,Wisconsin,55
117558,null,2581,null,37442,null,3856,null,35176,null,3935,null,2266,null,1055,null,80116,null,3892,null,77037,null,3675,null,3079,null,1068,null,0400000US56,Wyoming,56
908264,null,5677,null,708607,null,9125,null,679887,null,10226,null,28720,null,4296,null,199657,null,7698,null,185893,null,7643,null,13764,null,2587,null,0400000US72,Puerto Rico,72
