C08412_001E,C08412_001EA,C08412_001M,C08412_001MA,C08412_002E,C08412_002EA,C08412_002M,C08412_002MA,C08412_003E,C08412_003EA,C08412_003M,C08412_003MA,C08412_004E,C08412_004EA,C08412_004M,C08412_004MA,C08412_005E,C08412_005EA,C08412_005M,C08412_005MA,C08412_006E,C08412_006EA,C08412_006M,C08412_006MA,C08412_007E,C08412_007EA,C08412_007M,C08412_007MA,C08412_008E,C08412_008EA,C08412_008M,C08412_008MA,C08412_009E,C08412_009EA,C08412_009M,C08412_009MA,C08412_010E,C08412_010EA,C08412_010M,C08412_010MA,C08412_011E,C08412_011EA,C08412_011M,C08412_011MA,C08412_012E,C08412_012EA,C08412_012M,C08412_012MA,C08412_013E,C08412_013EA,C08412_013M,C08412_013MA,C08412_014E,C08412_014EA,C08412_014M,C08412_014MA,C08412_015E,C08412_015EA,C08412_015M,C08412_015MA,C08412_016E,C08412_016EA,C08412_016M,C08412_016MA,C08412_017E,C08412_017EA,C08412_017M,C08412_017MA,C08412_018E,C08412_018EA,C08412_018M,C08412_018MA,C08412_019E,C08412_019EA,C08412_019M,C08412_019MA,C08412_020E,C08412_020EA,C08412_020M,C08412_020MA,C08412_021E,C08412_021EA,C08412_021M,C08412_021MA,C08412_022E,C08412_022EA,C08412_022M,C08412_022MA,C08412_023E,C08412_023EA,C08412_023M,C08412_023MA,C08412_024E,C08412_024EA,C08412_024M,C08412_024MA,C08412_025E,C08412_025EA,C08412_025M,C08412_025MA,C08412_026E,C08412_026EA,C08412_026M,C08412_026MA,C08412_027E,C08412_027EA,C08412_027M,C08412_027MA,C08412_028E,C08412_028EA,C08412_028M,C08412_028MA,C08412_029E,C08412_029EA,C08412_029M,C08412_029MA,C08412_030E,C08412_030EA,C08412_030M,C08412_030MA,GEO_ID,NAME,state
1892996,null,17669,null,264027,null,9079,null,280824,null,10113,null,340919,null,11400,null,280777,null,9581,null,117892,null,6792,null,255925,null,8936,null,105471,null,5590,null,135944,null,5959,null,111217,null,5378,null,1023141,null,11786,null,133624,null,6030,null,139854,null,6395,null,176516,null,8158,null,150559,null,7089,null,63737,null,4268,null,141290,null,6594,null,61430,null,4736,null,80107,null,4380,null,76024,null,4198,null,869855,null,11858,null,130403,null,6060,null,140970,null,5793,null,164403,null,6800,null,130218,null,5116,null,54155,null,4062,null,114635,null,5644,null,44041,null,3486,null,55837,null,3954,null,35193,null,2599,null,0400000US01,Alabama,01
315430,null,6079,null,90852,null,4261,null,62775,null,3878,null,54190,null,3657,null,41244,null,3249,null,14724,null,2296,null,20118,null,2321,null,6531,null,1307,null,8754,null,1323,null,16242,null,2279,null,176343,null,4490,null,49007,null,3043,null,34078,null,2738,null,29859,null,2535,null,24245,null,2383,null,7600,null,1571,null,10524,null,1614,null,4128,null,1078,null,4937,null,1019,null,11965,null,1989,null,139087,null,3460,null,41845,null,2691,null,28697,null,2324,null,24331,null,2434,null,16999,null,1994,null,7124,null,1486,null,9594,null,1516,null,2403,null,694,null,3817,null,754,null,4277,null,937,null,0400000US02,Alaska,02
2618947,null,18653,null,330954,null,10237,null,354922,null,11659,null,399185,null,11806,null,389343,null,12513,null,161323,null,6951,null,419758,null,11134,null,180546,null,7492,null,207069,null,9653,null,175847,null,7278,null,1466146,null,11823,null,163228,null,6659,null,189179,null,7834,null,212147,null,7815,null,215135,null,7435,null,88629,null,5496,null,255411,null,9133,null,105187,null,5463,null,121617,null,7202,null,115613,null,5864,null,1152801,null,11790,null,167726,null,6944,null,165743,null,7046,null,187038,null,8339,null,174208,null,7784,null,72694,null,4112,null,164347,null,6598,null,75359,null,4823,null,85452,null,5021,null,60234,null,4198,null,0400000US04,Arizona,04
1173523,null,11991,null,231673,null,7470,null,199215,null,6812,null,198552,null,7876,null,166642,null,6892,null,59134,null,3520,null,144428,null,6236,null,56715,null,3750,null,63679,null,4223,null,53485,null,3501,null,630392,null,8250,null,119267,null,5405,null,101044,null,5298,null,103533,null,5369,null,90133,null,4834,null,31060,null,2398,null,80710,null,4791,null,31043,null,2712,null,37768,null,2759,null,35834,null,2848,null,543131,null,7743,null,112406,null,4550,null,98171,null,4676,null,95019,null,4837,null,76509,null,4294,null,28074,null,2559,null,63718,null,3942,null,25672,null,2756,null,25911,null,2823,null,17651,null,2227,null,0400000US05,Arkansas,05
15632222,null,43894,null,1807448,null,22450,null,2124184,null,20468,null,2401887,null,25800,null,2247178,null,26469,null,844886,null,17020,null,2298825,null,24619,null,1011028,null,19394,null,1242513,null,19269,null,1654273,null,24686,null,8770703,null,30050,null,899638,null,16451,null,1094269,null,16941,null,1291419,null,19303,null,1255879,null,18373,null,472827,null,12935,null,1351187,null,21377,null,604087,null,13306,null,739484,null,13993,null,1061913,null,20166,null,6861519,null,27612,null,907810,null,14617,null,1029915,null,15215,null,1110468,null,16675,null,991299,null,15793,null,372059,null,9794,null,947638,null,14047,null,406941,null,11940,null,503029,null,13334,null,592360,null,13638,null,0400000US06,California,06
2288532,null,14417,null,337421,null,9454,null,329280,null,8142,null,365462,null,10019,null,337067,null,10126,null,162546,null,6352,null,303768,null,9332,null,137266,null,6020,null,176778,null,7187,null,138944,null,6843,null,1273120,null,9958,null,167503,null,7190,null,168813,null,6617,null,200097,null,7537,null,186196,null,6612,null,89759,null,5290,null,179748,null,6537,null,77244,null,4747,null,110334,null,5305,null,93426,null,6103,null,1015412,null,10582,null,169918,null,6249,null,160467,null,5709,null,165365,null,5660,null,150871,null,6508,null,72787,null,3697,null,124020,null,6475,null,60022,null,3726,null,66444,null,3951,null,45518,null,3262,null,0400000US08,Colorado,08
1644000,null,12981,null,224770,null,7853,null,259708,null,7431,null,274237,null,9294,null,254930,null,6492,null,113043,null,5368,null,203728,null,6642,null,103508,null,4670,null,104950,null,5178,null,105126,null,5664,null,857203,null,9186,null,104626,null,5182,null,128912,null,5135,null,135016,null,6451,null,130282,null,4807,null,58153,null,3938,null,110481,null,4519,null,59728,null,4199,null,62312,null,4339,null,67693,null,4391,null,786797,null,8364,null,120144,null,5380,null,130796,null,5452,null,139221,null,5796,null,124648,null,4404,null,54890,null,3420,null,93247,null,4296,null,43780,null,3218,null,42638,null,2812,null,37433,null,2969,null,0400000US09,Connecticut,09
401095,null,8667,null,49862,null,3355,null,58803,null,3936,null,70730,null,3992,null,63779,null,3980,null,25392,null,2398,null,56641,null,4642,null,23507,null,2210,null,29047,null,2720,null,23334,null,2199,null,208636,null,5063,null,25489,null,2506,null,28756,null,2801,null,34816,null,2976,null,31900,null,2601,null,13643,null,1848,null,29201,null,2880,null,14255,null,1628,null,15517,null,1932,null,15059,null,1668,null,192459,null,5690,null,24373,null,2204,null,30047,null,3038,null,35914,null,2647,null,31879,null,2882,null,11749,null,1616,null,27440,null,2789,null,9252,null,1546,null,13530,null,1635,null,8275,null,1378,null,0400000US10,Delaware,10
702795,null,11765,null,22868,null,2572,null,30246,null,3327,null,47055,null,4037,null,73383,null,4475,null,38431,null,3631,null,113102,null,5067,null,75805,null,4575,null,121533,null,6801,null,180372,null,8002,null,362856,null,7531,null,11398,null,2000,null,15595,null,2117,null,26175,null,2901,null,36653,null,3216,null,20808,null,2911,null,58346,null,4326,null,40723,null,3173,null,60873,null,4505,null,92285,null,4559,null,339939,null,8314,null,11470,null,1670,null,14651,null,2380,null,20880,null,2576,null,36730,null,3024,null,17623,null,1891,null,54756,null,3469,null,35082,null,3387,null,60660,null,4258,null,88087,null,5576,null,0400000US11,District of Columbia,11
7801754,null,34325,null,845589,null,18656,null,1012190,null,21297,null,1185802,null,18760,null,1243695,null,18529,null,487064,null,14747,null,1273035,null,19614,null,543588,null,12804,null,648944,null,14853,null,561847,null,15318,null,4175412,null,21699,null,419081,null,12944,null,498853,null,13363,null,601375,null,12058,null,659782,null,12509,null,260690,null,10376,null,714081,null,16502,null,301755,null,8674,null,369615,null,11774,null,350180,null,11477,null,3626342,null,23146,null,426508,null,11441,null,513337,null,12982,null,584427,null,14378,null,583913,null,12089,null,226374,null,8595,null,558954,null,12442,null,241833,null,9459,null,279329,null,8788,null,211667,null,8073,null,0400000US12,Florida,12
