B17003_001E,B17003_001EA,B17003_001M,B17003_001MA,B17003_002E,B17003_002EA,B17003_002M,B17003_002MA,B17003_003E,B17003_003EA,B17003_003M,B17003_003MA,B17003_004E,B17003_004EA,B17003_004M,B17003_004MA,B17003_005E,B17003_005EA,B17003_005M,B17003_005MA,B17003_006E,B17003_006EA,B17003_006M,B17003_006MA,B17003_007E,B17003_007EA,B17003_007M,B17003_007MA,B17003_008E,B17003_008EA,B17003_008M,B17003_008MA,B17003_009E,B17003_009EA,B17003_009M,B17003_009MA,B17003_010E,B17003_010EA,B17003_010M,B17003_010MA,B17003_011E,B17003_011EA,B17003_011M,B17003_011MA,B17003_012E,B17003_012EA,B17003_012M,B17003_012MA,B17003_013E,B17003_013EA,B17003_013M,B17003_013MA,B17003_014E,B17003_014EA,B17003_014M,B17003_014MA,B17003_015E,B17003_015EA,B17003_015M,B17003_015MA,B17003_016E,B17003_016EA,B17003_016M,B17003_016MA,B17003_017E,B17003_017EA,B17003_017M,B17003_017MA,B17003_018E,B17003_018EA,B17003_018M,B17003_018MA,B17003_019E,B17003_019EA,B17003_019M,B17003_019MA,B17003_020E,B17003_020EA,B17003_020M,B17003_020MA,B17003_021E,B17003_021EA,B17003_021M,B17003_021MA,B17003_022E,B17003_022EA,B17003_022M,B17003_022MA,B17003_023E,B17003_023EA,B17003_023M,B17003_023MA,GEO_ID,NAME,state
5948043,null,7896,null,650244,null,15999,null,242806,null,9245,null,102132,null,6314,null,80560,null,5611,null,37457,null,3813,null,22657,null,2878,null,407438,null,11238,null,155928,null,6397,null,140785,null,7671,null,79194,null,5519,null,31531,null,3088,null,5297799,null,16320,null,2573580,null,9924,null,395867,null,10350,null,766767,null,14288,null,642550,null,12385,null,768396,null,11608,null,2724219,null,11225,null,328157,null,9127,null,819410,null,15115,null,761786,null,13305,null,814866,null,12297,null,0400000US13,Georgia,13
860700,null,2458,null,57209,null,3907,null,23643,null,2339,null,3998,null,838,null,9106,null,1715,null,6102,null,1220,null,4437,null,1033,null,33566,null,3063,null,7515,null,1511,null,10292,null,1707,null,9332,null,1604,null,6427,null,1162,null,803491,null,4674,null,397874,null,3000,null,34536,null,2647,null,123109,null,4285,null,121823,null,4500,null,118406,null,3477,null,405617,null,3248,null,43660,null,3068,null,114825,null,4779,null,122303,null,5572,null,124829,null,4530,null,0400000US15,Hawaii,15
929049,null,2385,null,83426,null,4715,null,31273,null,2978,null,7614,null,1266,null,11195,null,1807,null,8746,null,1655,null,3718,null,911,null,52153,null,3074,null,12279,null,1850,null,18736,null,1741,null,16301,null,1784,null,4837,null,1000,null,845623,null,4946,null,427959,null,3555,null,45411,null,2778,null,122986,null,5637,null,143195,null,4828,null,116367,null,4386,null,417664,null,3233,null,39268,null,2686,null,123717,null,4578,null,149237,null,4555,null,105442,null,4132,null,0400000US16,Idaho,16
8198102,null,4470,null,736840,null,16169,null,292852,null,9517,null,94287,null,5625,null,106393,null,5478,null,54742,null,3429,null,37430,null,3185,null,443988,null,10794,null,140140,null,6314,null,153259,null,6572,null,104975,null,5481,null,45614,null,3586,null,7461262,null,16853,null,3647765,null,10575,null,465626,null,11216,null,1036262,null,14967,null,970939,null,12070,null,1174938,null,12436,null,3813497,null,11122,null,435991,null,9054,null,1079142,null,15889,null,1106944,null,13143,null,1191420,null,14057,null,0400000US17,Illinois,17
4057586,null,4420,null,360856,null,9488,null,136271,null,5572,null,47691,null,3360,null,51286,null,3878,null,25456,null,2696,null,11838,null,1723,null,224585,null,6702,null,71035,null,4006,null,88099,null,4905,null,50710,null,3212,null,14741,null,1800,null,3696730,null,10955,null,1814962,null,6954,null,225146,null,6302,null,673508,null,10891,null,475841,null,9198,null,440467,null,7822,null,1881768,null,7543,null,213610,null,6286,null,696186,null,10360,null,530653,null,9443,null,441319,null,7277,null,0400000US18,Indiana,18
1928236,null,3177,null,156385,null,7979,null,60925,null,4682,null,17144,null,2079,null,26525,null,2556,null,12030,null,1718,null,5226,null,1323,null,95460,null,4460,null,25128,null,2375,null,37819,null,2648,null,26145,null,2372,null,6368,null,1090,null,1771851,null,8375,null,873917,null,4997,null,82150,null,3147,null,315031,null,5720,null,250065,null,6227,null,226671,null,5528,null,897934,null,4780,null,67010,null,3327,null,301978,null,5592,null,292679,null,6010,null,236267,null,4897,null,0400000US19,Iowa,19
1748622,null,4352,null,144585,null,5912,null,58466,null,3881,null,16628,null,2056,null,21824,null,1985,null,12529,null,1720,null,7485,null,1119,null,86119,null,3768,null,25149,null,2495,null,29137,null,2504,null,24913,null,2307,null,6920,null,1224,null,1604037,null,7807,null,788162,null,5048,null,76621,null,3549,null,233102,null,6802,null,230796,null,6071,null,247643,null,5907,null,815875,null,4962,null,63577,null,3591,null,238488,null,6491,null,264260,null,6152,null,249550,null,6071,null,0400000US20,Kansas,20
2784808,null,4401,null,383480,null,12127,null,149744,null,6835,null,72337,null,4684,null,52456,null,4472,null,17443,null,2247,null,7508,null,1294,null,233736,null,7785,null,89596,null,5048,null,88385,null,5114,null,45323,null,3503,null,10432,null,1572,null,2401328,null,13479,null,1172007,null,7411,null,201296,null,6207,null,423259,null,7770,null,282712,null,8135,null,264740,null,7222,null,1229321,null,8668,null,176078,null,6183,null,420342,null,9110,null,349795,null,8491,null,283106,null,7306,null,0400000US21,Kentucky,21
2669501,null,4835,null,376580,null,10671,null,127801,null,5910,null,54002,null,3653,null,44788,null,3802,null,18326,null,2265,null,10685,null,1895,null,248779,null,7785,null,99603,null,4997,null,94504,null,4854,null,40400,null,3237,null,14272,null,1976,null,2292921,null,11568,null,1123061,null,7222,null,202539,null,6701,null,401424,null,8786,null,272679,null,7633,null,246419,null,6523,null,1169860,null,8210,null,162269,null,5489,null,414476,null,6609,null,309285,null,7309,null,283830,null,7004,null,0400000US22,Louisiana,22
910154,null,1871,null,91212,null,4864,null,35289,null,2554,null,10494,null,1357,null,14512,null,1599,null,6708,null,1149,null,3575,null,901,null,55923,null,3736,null,12918,null,1747,null,24562,null,2476,null,12973,null,1623,null,5470,null,1145,null,818942,null,5131,null,399786,null,2788,null,40020,null,3024,null,144953,null,4491,null,102975,null,4571,null,111838,null,3760,null,419156,null,3831,null,29991,null,1950,null,146440,null,4714,null,118359,null,4079,null,124366,null,3932,null,0400000US23,Maine,23
3648552,null,3180,null,236978,null,10038,null,86752,null,5910,null,32535,null,3396,null,28583,null,3416,null,14072,null,2291,null,11562,null,2220,null,150226,null,6406,null,48058,null,4291,null,53810,null,3794,null,29779,null,3299,null,18579,null,2178,null,3411574,null,10611,null,1621242,null,6649,null,184803,null,7040,null,437608,null,10827,null,379490,null,8344,null,619341,null,10884,null,1790332,null,7000,null,178308,null,6301,null,475641,null,9609,null,481179,null,10162,null,655204,null,9042,null,0400000US24,Maryland,24
4292954,null,3489,null,346640,null,12141,null,134539,null,7069,null,43014,null,3687,null,46151,null,3993,null,23185,null,3032,null,22189,null,2794,null,212101,null,7021,null,65391,null,3903,null,70762,null,4415,null,42405,null,3212,null,33543,null,3346,null,3946314,null,12361,null,1901347,null,7480,null,194573,null,7401,null,526575,null,12107,null,407029,null,9223,null,773170,null,12199,null,2044967,null,7249,null,181648,null,6492,null,539496,null,10900,null,507466,null,9195,null,816357,null,12347,null,0400000US25,Massachusetts,25
6533222,null,4356,null,691012,null,16142,null,275529,null,8994,null,86639,null,4574,null,100844,null,5830,null,61354,null,4457,null,26692,null,3292,null,415483,null,9546,null,112576,null,4482,null,157498,null,6410,null,114615,null,5155,null,30794,null,2655,null,5842210,null,16384,null,2855669,null,10060,null,316279,null,7604,null,894425,null,13581,null,858347,null,12328,null,786618,null,10839,null,2986541,null,9814,null,285802,null,8381,null,947184,null,9829,null,959959,null,12709,null,793596,null,10401,null,0400000US26,Michigan,26
3372070,null,3060,null,246532,null,7959,null,98834,null,4648,null,26746,null,2776,null,36904,null,2672,null,22865,null,2137,null,12319,null,1817,null,147698,null,5446,null,38261,null,2969,null,53948,null,3433,null,41226,null,3236,null,14263,null,1656,null,3125538,null,8494,null,1555585,null,5258,null,123770,null,4363,null,439673,null,7087,null,483780,null,7774,null,508362,null,7755,null,1569953,null,5713,null,100875,null,3623,null,427914,null,7143,null,519505,null,6530,null,521659,null,6733,null,0400000US27,Minnesota,27
1791177,null,4857,null,277438,null,9862,null,100477,null,6000,null,44056,null,3488,null,34842,null,3432,null,17005,null,2545,null,4574,null,1144,null,176961,null,6091,null,70544,null,3684,null,60260,null,3622,null,38133,null,3238,null,8024,null,1464,null,1513739,null,10747,null,727189,null,6918,null,139009,null,6166,null,233138,null,7005,null,204450,null,7402,null,150592,null,5480,null,786550,null,6731,null,119713,null,5148,null,242689,null,8008,null,241699,null,7111,null,182449,null,7204,null,0400000US28,Mississippi,28
3800812,null,4600,null,384398,null,10170,null,150352,null,6350,null,51875,null,3674,null,56207,null,3775,null,28515,null,3050,null,13755,null,1719,null,234046,null,7371,null,76293,null,5597,null,87049,null,5099,null,54787,null,3306,null,15917,null,1924,null,3416414,null,11496,null,1655025,null,7518,null,198409,null,6768,null,560714,null,8838,null,451382,null,8555,null,444520,null,8005,null,1761389,null,7505,null,200163,null,6594,null,568657,null,9333,null,519163,null,9344,null,473406,null,9339,null,0400000US29,Missouri,29
628644,null,2307,null,68494,null,4462,null,29030,null,2388,null,6881,null,1314,null,10451,null,1485,null,7257,null,1338,null,4441,null,974,null,39464,null,3030,null,8715,null,1498,null,14002,null,1756,null,12056,null,1668,null,4691,null,1228,null,560150,null,4954,null,279534,null,2827,null,24188,null,2140,null,92963,null,3176,null,80312,null,3349,null,82071,null,3216,null,280616,null,3070,null,21065,null,2191,null,84790,null,3638,null,93789,null,4202,null,80972,null,3852,null,0400000US30,Montana,30
1112827,null,3139,null,89907,null,4783,null,35148,null,2631,null,9469,null,1604,null,13166,null,1644,null,9287,null,1595,null,3226,null,824,null,54759,null,3666,null,13624,null,1703,null,19675,null,2045,null,15934,null,1805,null,5526,null,1086,null,1022920,null,5610,null,507703,null,3377,null,47047,null,2887,null,154411,null,4099,null,157756,null,5053,null,148489,null,4108,null,515217,null,4223,null,40434,null,3153,null,152977,null,4441,null,168713,null,4636,null,153093,null,5040,null,0400000US31,Nebraska,31
1667946,null,2833,null,135163,null,8755,null,53897,null,4448,null,15853,null,2726,null,17156,null,2291,null,12449,null,2046,null,8439,null,1708,null,81266,null,5689,null,25659,null,3096,null,27392,null,3002,null,21779,null,2976,null,6436,null,1157,null,1532783,null,9449,null,784674,null,5627,null,119501,null,5209,null,240895,null,7336,null,242584,null,7783,null,181694,null,5730,null,748109,null,5471,null,108510,null,5577,null,228808,null,6943,null,241275,null,7476,null,169516,null,6726,null,0400000US32,Nevada,32
881351,null,1621,null,48861,null,4217,null,19052,null,2249,null,6246,null,1401,null,6466,null,1139,null,3906,null,1083,null,2434,null,751,null,29809,null,2830,null,5934,null,1211,null,11465,null,1867,null,8303,null,1251,null,4107,null,1325,null,832490,null,4463,null,406290,null,2376,null,37896,null,3185,null,125709,null,4680,null,100616,null,4372,null,142069,null,4489,null,426200,null,3185,null,30800,null,2822,null,128092,null,4915,null,126430,null,5069,null,140878,null,5623,null,0400000US33,New Hampshire,33
5754112,null,2712,null,404594,null,12522,null,149573,null,7120,null,49656,null,3983,null,55952,null,4281,null,21938,null,2414,null,22027,null,2961,null,255021,null,9129,null,81706,null,5357,null,94532,null,5523,null,46307,null,3482,null,32476,null,3102,null,5349518,null,12565,null,2590105,null,7680,null,297887,null,7830,null,772543,null,14285,null,556575,null,11555,null,963100,null,13176,null,2759413,null,9335,null,292417,null,8727,null,859001,null,12263,null,650694,null,11932,null,957301,null,10640,null,0400000US34,New Jersey,34
1247318,null,4166,null,176587,null,8239,null,70317,null,4267,null,26213,null,2655,null,22298,null,2741,null,14572,null,2027,null,7234,null,1544,null,106270,null,5778,null,40501,null,3368,null,31104,null,3040,null,24882,null,2934,null,9783,null,1683,null,1070731,null,9270,null,528208,null,5187,null,77818,null,4726,null,150155,null,5078,null,154183,null,5838,null,146052,null,4512,null,542523,null,6253,null,71756,null,3636,null,152078,null,5809,null,168238,null,5397,null,150451,null,5435,null,0400000US35,New Mexico,35
12675394,null,5454,null,1386273,null,22836,null,531939,null,13154,null,194913,null,7863,null,174020,null,7996,null,88566,null,5818,null,74440,null,5043,null,854334,null,15427,null,311018,null,10143,null,279789,null,8011,null,161436,null,5329,null,102091,null,5233,null,11289121,null,23879,null,5449067,null,14522,null,736116,null,14077,null,1571851,null,18450,null,1258990,null,17596,null,1882110,null,18488,null,5840054,null,16167,null,728338,null,11334,null,1681433,null,20691,null,1417348,null,16467,null,2012935,null,17311,null,0400000US36,New York,36
5850977,null,8153,null,646078,null,14880,null,242046,null,8176,null,100978,null,5452,null,79662,null,5244,null,40190,null,3535,null,21216,null,2719,null,404032,null,9893,null,136253,null,6076,null,143174,null,7066,null,94159,null,4843,null,30446,null,2443,null,5204899,null,16202,null,2520794,null,10344,null,401446,null,10424,null,755874,null,13745,null,665070,null,11972,null,698404,null,10211,null,2684105,null,10996,null,330978,null,8199,null,752871,null,13284,null,830806,null,12020,null,769450,null,11499,null,0400000US37,North Carolina,37
403146,null,1908,null,34546,null,2555,null,14259,null,1455,null,3916,null,850,null,5538,null,978,null,3640,null,831,null,1165,null,522,null,20287,null,1727,null,4881,null,878,null,6806,null,1112,null,6014,null,1202,null,2586,null,569,null,368600,null,3213,null,185098,null,1975,null,19038,null,1593,null,52305,null,2231,null,64805,null,2902,null,48950,null,2216,null,183502,null,2043,null,13837,null,1367,null,49581,null,2368,null,67294,null,2853,null,52790,null,2388,null,0400000US38,North Dakota,38
7476319,null,5136,null,742168,null,14489,null,289178,null,7806,null,87318,null,5957,null,120107,null,5144,null,54263,null,3656,null,27490,null,2772,null,452990,null,10766,null,130373,null,5477,null,174659,null,5967,null,114335,null,5922,null,33623,null,2771,null,6734151,null,15380,null,3261415,null,8131,null,368302,null,9445,null,1190205,null,14661,null,827917,null,10901,null,874991,null,11395,null,3472736,null,11658,null,350763,null,7605,null,1256269,null,14668,null,978970,null,12643,null,886734,null,11065,null,0400000US39,Ohio,39
2280652,null,4549,null,274147,null,9240,null,109068,null,5803,null,38581,null,3413,null,38274,null,3431,null,21813,null,2140,null,10400,null,1767,null,165079,null,5557,null,50876,null,3701,null,63199,null,3960,null,39260,null,2576,null,11744,null,1672,null,2006505,null,9860,null,980176,null,6086,null,124831,null,5331,null,313999,null,8118,null,288369,null,6845,null,252977,null,5960,null,1026329,null,6506,null,120207,null,4595,null,332359,null,7683,null,319176,null,7359,null,254587,null,6742,null,0400000US40,Oklahoma,40
2511985,null,3524,null,252890,null,9958,null,105190,null,5911,null,21773,null,2779,null,34624,null,3084,null,31355,null,3089,null,17438,null,2418,null,147700,null,5959,null,36858,null,3470,null,48195,null,4025,null,45816,null,3573,null,16831,null,1803,null,2259095,null,10650,null,1116923,null,6848,null,132289,null,5781,null,293826,null,7017,null,345924,null,6891,null,344884,null,7517,null,1142172,null,6941,null,104985,null,4585,null,305844,null,8619,null,392768,null,7755,null,338575,null,7446,null,0400000US41,Oregon,41
8240207,null,3717,null,724597,null,16430,null,265811,null,8377,null,85150,null,4585,null,110854,null,5816,null,43110,null,3941,null,26697,null,2345,null,458786,null,11943,null,137701,null,6487,null,194763,null,7384,null,86556,null,5089,null,39766,null,3064,null,7515610,null,16407,null,3630482,null,8721,null,407647,null,8325,null,1359811,null,14271,null,816988,null,11629,null,1046036,null,13738,null,3885128,null,11568,null,416059,null,10051,null,1494502,null,14138,null,926114,null,12524,null,1048453,null,11697,null,0400000US42,Pennsylvania,42
697224,null,1589,null,63935,null,4757,null,25301,null,2901,null,12145,null,2026,null,6754,null,1428,null,3283,null,895,null,3119,null,1101,null,38634,null,3256,null,14042,null,2139,null,14255,null,2143,null,7475,null,1217,null,2862,null,955,null,633289,null,4988,null,303583,null,3045,null,46098,null,4192,null,83000,null,3617,null,76525,null,4458,null,97960,null,4027,null,329706,null,3676,null,41996,null,3146,null,97896,null,3953,null,83213,null,4076,null,106601,null,4460,null,0400000US44,Rhode Island,44
2850526,null,4338,null,337850,null,11115,null,122525,null,6505,null,56276,null,4216,null,39510,null,3689,null,17397,null,2258,null,9342,null,1794,null,215325,null,7293,null,79797,null,4834,null,81805,null,5340,null,40441,null,3517,null,13282,null,2178,null,2512676,null,12383,null,1210469,null,7620,null,189061,null,6917,null,394915,null,9807,null,309684,null,8506,null,316809,null,8095,null,1302207,null,8419,null,172738,null,5880,null,418372,null,9634,null,373020,null,9599,null,338077,null,7874,null,0400000US45,South Carolina,45
499187,null,2165,null,47050,null,2892,null,18966,null,1808,null,5912,null,1051,null,6848,null,1168,null,3958,null,883,null,2248,null,763,null,28084,null,2033,null,8978,null,1570,null,10248,null,1197,null,6410,null,988,null,2448,null,602,null,452137,null,3689,null,225427,null,2524,null,23659,null,2166,null,76670,null,3594,null,65482,null,3099,null,59616,null,2906,null,226710,null,2513,null,18103,null,2045,null,74247,null,2851,null,71560,null,2929,null,62800,null,2896,null,0400000US46,South Dakota,46
4047685,null,4872,null,495692,null,14000,null,189178,null,8133,null,84210,null,5382,null,63848,null,3960,null,28008,null,3001,null,13112,null,1675,null,306514,null,8535,null,116682,null,5243,null,115137,null,5794,null,57518,null,3840,null,17177,null,2321,null,3551993,null,15407,null,1735891,null,8938,null,283976,null,7599,null,590730,null,9926,null,441511,null,9726,null,419674,null,8013,null,1816102,null,9645,null,246017,null,7309,null,617379,null,10718,null,506814,null,11029,null,445892,null,9713,null,0400000US47,Tennessee,47
14505508,null,10136,null,1759555,null,25836,null,684025,null,14844,null,318357,null,11135,null,197055,null,8678,null,112908,null,5666,null,55705,null,3874,null,1075530,null,16104,null,466553,null,11016,null,317354,null,9497,null,213614,null,8039,null,78009,null,4993,null,12745953,null,28652,null,6342366,null,16100,null,1155826,null,17949,null,1670845,null,20649,null,1696116,null,18841,null,1819579,null,16665,null,6403587,null,18858,null,1024256,null,16565,null,1722513,null,21162,null,1898038,null,22314,null,1758780,null,20168,null,0400000US48,Texas,48
1477160,null,2830,null,104851,null,6088,null,41295,null,3662,null,10093,null,1819,null,11547,null,2066,null,12632,null,1819,null,7023,null,1399,null,63556,null,4118,null,14748,null,1975,null,22290,null,2530,null,18145,null,2184,null,8373,null,1430,null,1372309,null,6071,null,686724,null,3792,null,62322,null,4486,null,173103,null,6246,null,224181,null,6347,null,227118,null,5437,null,685585,null,4152,null,55386,null,3711,null,185921,null,5595,null,259489,null,6232,null,184789,null,4974,null,0400000US49,Utah,49
421842,null,1266,null,33302,null,2759,null,12426,null,1527,null,3089,null,606,null,5091,null,990,null,2017,null,577,null,2229,null,605,null,20876,null,1982,null,3863,null,804,null,8002,null,1400,null,5455,null,1117,null,3556,null,1003,null,388540,null,3033,null,192284,null,1595,null,19327,null,1713,null,65811,null,2866,null,41643,null,2532,null,65503,null,2899,null,196256,null,2121,null,13291,null,1554,null,57936,null,2551,null,53024,null,2562,null,72005,null,2709,null,0400000US50,Vermont,50
5000071,null,7785,null,379450,null,11607,null,136583,null,6781,null,55864,null,4223,null,44460,null,3824,null,20674,null,2276,null,15585,null,2280,null,242867,null,8091,null,91824,null,5949,null,81799,null,4798,null,46760,null,3744,null,22484,null,2353,null,4620621,null,13934,null,2238109,null,8992,null,287478,null,8631,null,595940,null,10375,null,530625,null,12100,null,824066,null,12092,null,2382512,null,9499,null,252961,null,8016,null,626738,null,12351,null,661590,null,11969,null,841223,null,10039,null,0400000US51,Virginia,51
4276725,null,3803,null,381652,null,10140,null,160356,null,7119,null,41678,null,3691,null,51110,null,3828,null,43613,null,3803,null,23955,null,2965,null,221296,null,6285,null,55018,null,3988,null,68508,null,4455,null,73100,null,4983,null,24670,null,2890,null,3895073,null,10902,null,1925707,null,7410,null,187378,null,6782,null,477679,null,9388,null,620072,null,11244,null,640578,null,8773,null,1969366,null,6848,null,165058,null,6064,null,491277,null,10042,null,697199,null,11850,null,615832,null,9330,null,0400000US53,Washington,53
1239153,null,3084,null,167646,null,7395,null,68439,null,4008,null,28265,null,2729,null,27062,null,2712,null,9099,null,1561,null,4013,null,1005,null,99207,null,5035,null,33984,null,2801,null,40948,null,3650,null,20468,null,1924,null,3807,null,1032,null,1071507,null,8162,null,524563,null,4756,null,86466,null,3965,null,222647,null,5129,null,115490,null,4784,null,99960,null,4715,null,546944,null,5310,null,78896,null,4033,null,218736,null,5920,null,140041,null,5856,null,109271,null,4416,null,0400000US54,West Virginia,54
3656988,null,3948,null,288440,null,8666,null,116945,null,4904,null,32929,null,3059,null,45447,null,3675,null,26148,null,2536,null,12421,null,1455,null,171495,null,5869,null,42524,null,3626,null,69353,null,3757,null,43859,null,3193,null,15759,null,1685,null,3368548,null,9186,null,1666131,null,5749,null,169019,null,5082,null,573513,null,7922,null,470876,null,6953,null,452723,null,6671,null,1702417,null,6315,null,140175,null,3734,null,583796,null,8108,null,517288,null,6738,null,461158,null,7378,null,0400000US55,Wisconsin,55
336966,null,2174,null,20824,null,2416,null,7438,null,1488,null,2281,null,832,null,1871,null,569,null,2523,null,900,null,763,null,503,null,13386,null,1866,null,2786,null,767,null,5001,null,1307,null,4453,null,1009,null,1146,null,432,null,316142,null,3338,null,161175,null,1868,null,12393,null,1818,null,54338,null,3600,null,54572,null,3137,null,39872,null,3227,null,154967,null,2395,null,11114,null,1496,null,45597,null,2821,null,60316,null,2702,null,37940,null,2206,null,0400000US56,Wyoming,56
