B23004_001E,B23004_001EA,B23004_001M,B23004_001MA,B23004_002E,B23004_002EA,B23004_002M,B23004_002MA,B23004_003E,B23004_003EA,B23004_003M,B23004_003MA,B23004_004E,B23004_004EA,B23004_004M,B23004_004MA,B23004_005E,B23004_005EA,B23004_005M,B23004_005MA,B23004_006E,B23004_006EA,B23004_006M,B23004_006MA,B23004_007E,B23004_007EA,B23004_007M,B23004_007MA,B23004_008E,B23004_008EA,B23004_008M,B23004_008MA,B23004_009E,B23004_009EA,B23004_009M,B23004_009MA,B23004_010E,B23004_010EA,B23004_010M,B23004_010MA,B23004_011E,B23004_011EA,B23004_011M,B23004_011MA,B23004_012E,B23004_012EA,B23004_012M,B23004_012MA,B23004_013E,B23004_013EA,B23004_013M,B23004_013MA,B23004_014E,B23004_014EA,B23004_014M,B23004_014MA,B23004_015E,B23004_015EA,B23004_015M,B23004_015MA,B23004_016E,B23004_016EA,B23004_016M,B23004_016MA,B23004_017E,B23004_017EA,B23004_017M,B23004_017MA,B23004_018E,B23004_018EA,B23004_018M,B23004_018MA,B23004_019E,B23004_019EA,B23004_019M,B23004_019MA,GEO_ID,NAME,state
940461,null,3778,null,173674,null,5635,null,146658,null,5032,null,121902,null,4509,null,118782,null,4557,null,3120,null,882,null,24756,null,2268,null,27016,null,2389,null,21577,null,2404,null,21085,null,2365,null,492,null,361,null,5439,null,915,null,766787,null,6574,null,380601,null,5781,null,1757,null,724,null,378844,null,5601,null,386186,null,3866,null,771,null,368,null,385415,null,3859,null,0400000US13,Georgia,13
184492,null,803,null,35120,null,2331,null,26460,null,1803,null,22293,null,1488,null,21961,null,1471,null,332,null,319,null,4167,null,894,null,8660,null,1307,null,6995,null,1180,null,6995,null,1180,null,0,null,271,null,1665,null,729,null,149372,null,2390,null,61312,null,2023,null,101,null,108,null,61211,null,2028,null,88060,null,1474,null,0,null,271,null,88060,null,1474,null,0400000US15,Hawaii,15
174901,null,1278,null,34112,null,2529,null,27256,null,2192,null,20517,null,2023,null,19972,null,1953,null,545,null,340,null,6739,null,1100,null,6856,null,978,null,4863,null,852,null,4710,null,839,null,153,null,156,null,1993,null,595,null,140789,null,2718,null,64751,null,2295,null,169,null,149,null,64582,null,2302,null,76038,null,1415,null,0,null,257,null,76038,null,1415,null,0400000US16,Idaho,16
1548083,null,2244,null,292565,null,6841,null,238470,null,5522,null,195421,null,5443,null,190550,null,5442,null,4871,null,1004,null,43049,null,2698,null,54095,null,3135,null,41870,null,2966,null,41143,null,2912,null,727,null,347,null,12225,null,1537,null,1255518,null,6859,null,548365,null,6393,null,1827,null,672,null,546538,null,6363,null,707153,null,3883,null,994,null,445,null,706159,null,3880,null,0400000US17,Illinois,17
793156,null,1930,null,153439,null,4082,null,124005,null,3602,null,102351,null,3432,null,100011,null,3546,null,2340,null,732,null,21654,null,2128,null,29434,null,1889,null,23138,null,1847,null,22700,null,1863,null,438,null,274,null,6296,null,960,null,639717,null,4334,null,283763,null,3902,null,1685,null,570,null,282078,null,3869,null,355954,null,2290,null,330,null,232,null,355624,null,2321,null,0400000US18,Indiana,18
438600,null,1487,null,95381,null,3263,null,72914,null,2700,null,57783,null,2443,null,56718,null,2394,null,1065,null,423,null,15131,null,1661,null,22467,null,1744,null,16312,null,1542,null,15824,null,1468,null,488,null,321,null,6155,null,1063,null,343219,null,3127,null,135072,null,2761,null,156,null,132,null,134916,null,2754,null,208147,null,1988,null,48,null,79,null,208099,null,1987,null,0400000US19,Iowa,19
358875,null,2023,null,80696,null,2990,null,62989,null,2388,null,52313,null,2316,null,51509,null,2329,null,804,null,326,null,10676,null,1354,null,17707,null,1868,null,14318,null,1500,null,14117,null,1489,null,201,null,169,null,3389,null,746,null,278179,null,2706,null,112246,null,2398,null,613,null,328,null,111633,null,2408,null,165933,null,2021,null,77,null,103,null,165856,null,2024,null,0400000US20,Kansas,20
546014,null,1582,null,84576,null,4103,null,69722,null,3431,null,57163,null,3122,null,56210,null,3108,null,953,null,405,null,12559,null,1790,null,14854,null,1808,null,11141,null,1553,null,11036,null,1574,null,105,null,124,null,3713,null,841,null,461438,null,4444,null,227121,null,3862,null,576,null,329,null,226545,null,3854,null,234317,null,2076,null,113,null,133,null,234204,null,2080,null,0400000US21,Kentucky,21
522181,null,2217,null,90624,null,4458,null,75018,null,3723,null,64025,null,3321,null,63066,null,3288,null,959,null,358,null,10993,null,1517,null,15606,null,1760,null,11885,null,1568,null,11865,null,1571,null,20,null,36,null,3721,null,829,null,431557,null,5061,null,201049,null,4353,null,838,null,347,null,200211,null,4398,null,230508,null,2710,null,247,null,238,null,230261,null,2720,null,0400000US22,Louisiana,22
194951,null,865,null,38261,null,2126,null,30519,null,1952,null,24151,null,1703,null,23579,null,1713,null,572,null,257,null,6368,null,972,null,7742,null,1125,null,6190,null,1031,null,6046,null,995,null,144,null,173,null,1552,null,418,null,156690,null,2089,null,68947,null,1965,null,254,null,264,null,68693,null,1921,null,87743,null,1233,null,41,null,64,null,87702,null,1229,null,0400000US23,Maine,23
661293,null,1441,null,144262,null,4523,null,119296,null,4045,null,100791,null,3976,null,99011,null,3857,null,1780,null,590,null,18505,null,1910,null,24966,null,2202,null,19709,null,2017,null,19387,null,2026,null,322,null,215,null,5257,null,928,null,517031,null,4768,null,231080,null,4287,null,1184,null,441,null,229896,null,4251,null,285951,null,2752,null,438,null,267,null,285513,null,2754,null,0400000US24,Maryland,24
859867,null,1779,null,168937,null,5269,null,135976,null,4594,null,114733,null,4574,null,112185,null,4614,null,2548,null,671,null,21243,null,1754,null,32961,null,2489,null,25551,null,2069,null,25213,null,2072,null,338,null,222,null,7410,null,1171,null,690930,null,5391,null,279111,null,5266,null,1951,null,727,null,277160,null,5321,null,411819,null,3020,null,388,null,375,null,411431,null,2940,null,0400000US25,Massachusetts,25
1279034,null,1937,null,196629,null,5917,null,158985,null,4948,null,126569,null,4312,null,123060,null,4231,null,3509,null,656,null,32416,null,2281,null,37644,null,2447,null,26960,null,2097,null,26194,null,2052,null,766,null,315,null,10684,null,1402,null,1082405,null,6242,null,495391,null,4840,null,2538,null,657,null,492853,null,4947,null,587014,null,2973,null,689,null,283,null,586325,null,3011,null,0400000US26,Michigan,26
635764,null,1386,null,130527,null,3559,null,104636,null,3081,null,82200,null,2970,null,80421,null,2951,null,1779,null,463,null,22436,null,1702,null,25891,null,1788,null,18717,null,1536,null,18462,null,1545,null,255,null,193,null,7174,null,833,null,505237,null,3905,null,211991,null,3333,null,788,null,335,null,211203,null,3390,null,293246,null,2114,null,327,null,184,null,292919,null,2127,null,0400000US27,Minnesota,27
361741,null,2411,null,59294,null,3205,null,50332,null,3170,null,41878,null,3051,null,41271,null,3060,null,607,null,323,null,8454,null,1333,null,8962,null,1238,null,6553,null,1052,null,6349,null,1049,null,204,null,209,null,2409,null,692,null,302447,null,3506,null,143701,null,3169,null,504,null,278,null,143197,null,3183,null,158746,null,3032,null,295,null,242,null,158451,null,3067,null,0400000US28,Mississippi,28
786201,null,1973,null,144975,null,4326,null,116324,null,3747,null,93867,null,3502,null,91703,null,3559,null,2164,null,558,null,22457,null,1816,null,28651,null,2138,null,21262,null,1923,null,20902,null,1868,null,360,null,282,null,7389,null,1067,null,641226,null,4621,null,285855,null,3921,null,1062,null,550,null,284793,null,3885,null,355371,null,2383,null,302,null,206,null,355069,null,2448,null,0400000US29,Missouri,29
131467,null,756,null,26579,null,1675,null,21148,null,1497,null,15326,null,1377,null,15004,null,1366,null,322,null,250,null,5822,null,881,null,5431,null,834,null,3753,null,723,null,3741,null,725,null,12,null,22,null,1678,null,479,null,104888,null,1863,null,46097,null,1530,null,112,null,175,null,45985,null,1550,null,58791,null,871,null,0,null,233,null,58791,null,871,null,0400000US30,Montana,30
235631,null,799,null,55867,null,2398,null,43877,null,2078,null,35748,null,1927,null,35399,null,1932,null,349,null,203,null,8129,null,1134,null,11990,null,1210,null,8977,null,1055,null,8890,null,1056,null,87,null,112,null,3013,null,570,null,179764,null,2385,null,69911,null,2190,null,268,null,191,null,69643,null,2215,null,109853,null,1369,null,49,null,81,null,109804,null,1372,null,0400000US31,Nebraska,31
284768,null,1271,null,61664,null,3124,null,50945,null,2693,null,42319,null,2488,null,41222,null,2467,null,1097,null,519,null,8626,null,1265,null,10719,null,1472,null,8693,null,1385,null,8406,null,1390,null,287,null,239,null,2026,null,579,null,223104,null,3392,null,112869,null,2759,null,505,null,325,null,112364,null,2783,null,110235,null,1998,null,513,null,392,null,109722,null,2063,null,0400000US32,Nevada,32
165668,null,938,null,35009,null,2352,null,29047,null,2178,null,23910,null,2115,null,23190,null,2080,null,720,null,355,null,5137,null,740,null,5962,null,1038,null,4616,null,868,null,4577,null,874,null,39,null,66,null,1346,null,521,null,130659,null,2553,null,56572,null,2374,null,375,null,287,null,56197,null,2377,null,74087,null,1237,null,55,null,91,null,74032,null,1231,null,0400000US33,New Hampshire,33
1134691,null,1952,null,216985,null,4944,null,176342,null,4480,null,150930,null,4281,null,147082,null,4454,null,3848,null,872,null,25412,null,2015,null,40643,null,3056,null,33914,null,2786,null,33043,null,2811,null,871,null,393,null,6729,null,1093,null,917706,null,5189,null,397015,null,5223,null,1860,null,704,null,395155,null,5418,null,520691,null,3891,null,632,null,302,null,520059,null,3948,null,0400000US34,New Jersey,34
252570,null,1700,null,43069,null,2356,null,35451,null,2386,null,28577,null,2261,null,28029,null,2167,null,548,null,270,null,6874,null,1005,null,7618,null,1408,null,6405,null,1423,null,6405,null,1423,null,0,null,281,null,1213,null,387,null,209501,null,2831,null,99132,null,2629,null,491,null,392,null,98641,null,2624,null,110369,null,2164,null,0,null,281,null,110369,null,2164,null,0400000US35,New Mexico,35
2543787,null,2380,null,437891,null,7986,null,349766,null,6510,null,296273,null,6332,null,288900,null,6486,null,7373,null,1239,null,53493,null,2716,null,88125,null,4355,null,71234,null,3946,null,69596,null,3897,null,1638,null,536,null,16891,null,1776,null,2105896,null,8278,null,932279,null,7040,null,3357,null,823,null,928922,null,7046,null,1173617,null,5059,null,1462,null,627,null,1172155,null,5112,null,0400000US36,New York,36
1103036,null,3417,null,192950,null,6190,null,159557,null,5189,null,129243,null,4562,null,126047,null,4473,null,3196,null,878,null,30314,null,2444,null,33393,null,2566,null,25572,null,2073,null,25048,null,2047,null,524,null,319,null,7821,null,1364,null,910086,null,7094,null,436649,null,6755,null,2405,null,640,null,434244,null,6792,null,473437,null,3702,null,279,null,210,null,473158,null,3666,null,0400000US37,North Carolina,37
92373,null,393,null,20962,null,1403,null,16406,null,1214,null,13021,null,1053,null,12907,null,1043,null,114,null,87,null,3385,null,581,null,4556,null,635,null,3383,null,570,null,3374,null,567,null,9,null,16,null,1173,null,401,null,71411,null,1444,null,25720,null,1230,null,45,null,68,null,25675,null,1235,null,45691,null,700,null,41,null,60,null,45650,null,697,null,0400000US38,North Dakota,38
1546539,null,2690,null,270148,null,6581,null,219561,null,6021,null,178288,null,5570,null,174705,null,5485,null,3583,null,843,null,41273,null,2377,null,50587,null,2894,null,38698,null,2564,null,38318,null,2499,null,380,null,279,null,11889,null,1530,null,1276391,null,6827,null,566514,null,6140,null,2187,null,641,null,564327,null,6057,null,709877,null,3377,null,597,null,313,null,709280,null,3309,null,0400000US39,Ohio,39
478818,null,2342,null,87413,null,3571,null,70174,null,3175,null,56910,null,2994,null,56095,null,2947,null,815,null,352,null,13264,null,1484,null,17239,null,1401,null,13955,null,1283,null,13901,null,1270,null,54,null,90,null,3284,null,602,null,391405,null,3774,null,182986,null,3031,null,682,null,382,null,182304,null,3104,null,208419,null,2104,null,44,null,60,null,208375,null,2106,null,0400000US40,Oklahoma,40
487669,null,2075,null,78217,null,4174,null,64821,null,3762,null,51147,null,3326,null,49535,null,3290,null,1612,null,616,null,13674,null,1517,null,13396,null,1617,null,10396,null,1483,null,10285,null,1477,null,111,null,135,null,3000,null,638,null,409452,null,4402,null,185793,null,3729,null,934,null,591,null,184859,null,3760,null,223659,null,2300,null,54,null,76,null,223605,null,2309,null,0400000US41,Oregon,41
1887376,null,2548,null,323266,null,5765,null,255307,null,5687,null,210099,null,5372,null,205920,null,5344,null,4179,null,726,null,45208,null,3318,null,67959,null,3458,null,52889,null,3071,null,51551,null,3055,null,1338,null,601,null,15070,null,1657,null,1564110,null,5810,null,641744,null,5863,null,3066,null,652,null,638678,null,5760,null,922366,null,3820,null,1021,null,444,null,921345,null,3787,null,0400000US42,Pennsylvania,42
146260,null,958,null,25629,null,1980,null,20327,null,1834,null,16848,null,1583,null,16627,null,1567,null,221,null,230,null,3479,null,729,null,5302,null,994,null,4133,null,908,null,3975,null,907,null,158,null,156,null,1169,null,478,null,120631,null,2110,null,48129,null,1873,null,179,null,187,null,47950,null,1871,null,72502,null,1108,null,52,null,87,null,72450,null,1134,null,0400000US44,Rhode Island,44
572382,null,2236,null,99024,null,4607,null,80847,null,3512,null,65711,null,3306,null,63650,null,3253,null,2061,null,618,null,15136,null,1786,null,18177,null,2042,null,13568,null,1729,null,13487,null,1732,null,81,null,128,null,4609,null,1087,null,473358,null,5018,null,231299,null,4362,null,1713,null,1074,null,229586,null,4088,null,242059,null,2924,null,232,null,186,null,241827,null,2911,null,0400000US45,South Carolina,45
113804,null,973,null,29968,null,2088,null,23268,null,1661,null,19255,null,1586,null,19162,null,1593,null,93,null,90,null,4013,null,677,null,6700,null,1144,null,4751,null,943,null,4700,null,947,null,51,null,80,null,1949,null,633,null,83836,null,1935,null,30440,null,1440,null,162,null,195,null,30278,null,1426,null,53396,null,1404,null,28,null,46,null,53368,null,1407,null,0400000US46,South Dakota,46
790563,null,2801,null,135162,null,4638,null,111549,null,4009,null,90590,null,3723,null,88379,null,3613,null,2211,null,771,null,20959,null,2098,null,23613,null,2039,null,18393,null,1501,null,18168,null,1462,null,225,null,197,null,5220,null,1091,null,655401,null,5673,null,319963,null,4764,null,1009,null,454,null,318954,null,4745,null,335438,null,2615,null,382,null,248,null,335056,null,2656,null,0400000US47,Tennessee,47
2389802,null,4438,null,470261,null,9174,null,383892,null,8038,null,323155,null,7496,null,317056,null,7373,null,6099,null,1001,null,60737,null,3553,null,86369,null,3803,null,68553,null,3589,null,67267,null,3639,null,1286,null,508,null,17816,null,1786,null,1919541,null,10534,null,896801,null,9226,null,4751,null,990,null,892050,null,9061,null,1022740,null,5331,null,1071,null,421,null,1021669,null,5361,null,0400000US48,Texas,48
232044,null,1075,null,45139,null,2725,null,37617,null,2246,null,29805,null,2194,null,29374,null,2131,null,431,null,429,null,7812,null,1246,null,7522,null,1173,null,5560,null,961,null,5448,null,938,null,112,null,131,null,1962,null,524,null,186905,null,2766,null,85757,null,2289,null,466,null,440,null,85291,null,2275,null,101148,null,1272,null,40,null,66,null,101108,null,1272,null,0400000US49,Utah,49
84085,null,583,null,21057,null,1162,null,16414,null,981,null,12793,null,1028,null,12218,null,1014,null,575,null,304,null,3621,null,654,null,4643,null,801,null,3203,null,618,null,3179,null,615,null,24,null,42,null,1440,null,438,null,63028,null,1338,null,26828,null,961,null,0,null,208,null,26828,null,961,null,36200,null,932,null,12,null,20,null,36188,null,933,null,0400000US50,Vermont,50
905831,null,3605,null,187500,null,5506,null,156459,null,5068,null,130726,null,4593,null,129122,null,4610,null,1604,null,524,null,25733,null,2355,null,31041,null,2156,null,23576,null,1917,null,23361,null,1903,null,215,null,204,null,7465,null,1220,null,718331,null,6666,null,333733,null,5980,null,824,null,373,null,332909,null,5975,null,384598,null,3493,null,114,null,150,null,384484,null,3487,null,0400000US51,Virginia,51
756683,null,2071,null,129785,null,4530,null,108477,null,4075,null,85598,null,3999,null,82995,null,4001,null,2603,null,861,null,22879,null,2140,null,21308,null,2266,null,14922,null,1576,null,14495,null,1543,null,427,null,254,null,6386,null,1157,null,626898,null,5004,null,286615,null,4433,null,755,null,342,null,285860,null,4487,null,340283,null,2853,null,477,null,328,null,339806,null,2840,null,0400000US53,Washington,53
280657,null,986,null,36427,null,1962,null,30388,null,1880,null,24468,null,1913,null,24257,null,1900,null,211,null,157,null,5920,null,990,null,6039,null,1099,null,4545,null,953,null,4545,null,953,null,0,null,265,null,1494,null,510,null,244230,null,2194,null,114953,null,1946,null,42,null,74,null,114911,null,1946,null,129277,null,1439,null,156,null,194,null,129121,null,1422,null,0400000US54,West Virginia,54
736913,null,1564,null,136597,null,3849,null,107174,null,3082,null,84187,null,2832,null,82113,null,2756,null,2074,null,590,null,22987,null,1896,null,29423,null,1940,null,22479,null,1708,null,21928,null,1749,null,551,null,267,null,6944,null,1000,null,600316,null,3896,null,254598,null,2969,null,829,null,294,null,253769,null,2966,null,345718,null,2253,null,337,null,270,null,345381,null,2300,null,0400000US55,Wisconsin,55
62865,null,1010,null,14817,null,1619,null,11570,null,1298,null,9338,null,1138,null,9127,null,1134,null,211,null,239,null,2232,null,625,null,3247,null,867,null,2620,null,815,null,2620,null,815,null,0,null,259,null,627,null,270,null,48048,null,1696,null,22097,null,1376,null,158,null,138,null,21939,null,1368,null,25951,null,962,null,0,null,259,null,25951,null,962,null,0400000US56,Wyoming,56
522893,null,0,*****,39646,null,2805,null,32390,null,2371,null,27823,null,2141,null,27367,null,2118,null,456,null,235,null,4567,null,981,null,7256,null,1204,null,5751,null,1010,null,5711,null,1018,null,40,null,67,null,1505,null,634,null,483247,null,2804,null,262571,null,2458,null,1143,null,475,null,261428,null,2431,null,220676,null,1303,null,233,null,175,null,220443,null,1315,null,0400000US72,Puerto Rico,72
