B25093_001E,B25093_001EA,B25093_001M,B25093_001MA,B25093_002E,B25093_002EA,B25093_002M,B25093_002MA,B25093_003E,B25093_003EA,B25093_003M,B25093_003MA,B25093_004E,B25093_004EA,B25093_004M,B25093_004MA,B25093_005E,B25093_005EA,B25093_005M,B25093_005MA,B25093_006E,B25093_006EA,B25093_006M,B25093_006MA,B25093_007E,B25093_007EA,B25093_007M,B25093_007MA,B25093_008E,B25093_008EA,B25093_008M,B25093_008MA,B25093_009E,B25093_009EA,B25093_009M,B25093_009MA,B25093_010E,B25093_010EA,B25093_010M,B25093_010MA,B25093_011E,B25093_011EA,B25093_011M,B25093_011MA,B25093_012E,B25093_012EA,B25093_012M,B25093_012MA,B25093_013E,B25093_013EA,B25093_013M,B25093_013MA,B25093_014E,B25093_014EA,B25093_014M,B25093_014MA,B25093_015E,B25093_015EA,B25093_015M,B25093_015MA,B25093_016E,B25093_016EA,B25093_016M,B25093_016MA,B25093_017E,B25093_017EA,B25093_017M,B25093_017MA,B25093_018E,B25093_018EA,B25093_018M,B25093_018MA,B25093_019E,B25093_019EA,B25093_019M,B25093_019MA,B25093_020E,B25093_020EA,B25093_020M,B25093_020MA,B25093_021E,B25093_021EA,B25093_021M,B25093_021MA,B25093_022E,B25093_022EA,B25093_022M,B25093_022MA,B25093_023E,B25093_023EA,B25093_023M,B25093_023MA,B25093_024E,B25093_024EA,B25093_024M,B25093_024MA,B25093_025E,B25093_025EA,B25093_025M,B25093_025MA,B25093_026E,B25093_026EA,B25093_026M,B25093_026MA,B25093_027E,B25093_027EA,B25093_027M,B25093_027MA,B25093_028E,B25093_028EA,B25093_028M,B25093_028MA,B25093_029E,B25093_029EA,B25093_029M,B25093_029MA,GEO_ID,NAME,state
2341965,null,17528,null,32216,null,3483,null,10269,null,2006,null,5351,null,1394,null,2767,null,715,null,2611,null,907,null,10029,null,1618,null,1189,null,729,null,290545,null,9564,null,102853,null,5677,null,51816,null,3874,null,36467,null,3163,null,29073,null,3317,null,68911,null,4831,null,1425,null,832,null,1553043,null,12389,null,727245,null,10323,null,220820,null,7324,null,158603,null,6777,null,109010,null,5367,null,325898,null,9316,null,11467,null,1798,null,466161,null,6729,null,261144,null,6539,null,45783,null,2978,null,31392,null,2686,null,24214,null,1954,null,101657,null,4946,null,1971,null,565,null,0400000US13,Georgia,13
261918,null,5659,null,1550,null,728,null,175,null,168,null,121,null,207,null,0,null,271,null,101,null,121,null,1085,null,678,null,68,null,111,null,20731,null,2419,null,5103,null,1276,null,2241,null,777,null,2337,null,746,null,2005,null,680,null,9031,null,1866,null,14,null,24,null,161206,null,4576,null,64399,null,3282,null,18618,null,1947,null,16688,null,1684,null,12004,null,1450,null,47715,null,3530,null,1782,null,617,null,78431,null,2801,null,48786,null,2625,null,6502,null,1040,null,5583,null,1198,null,2682,null,600,null,14685,null,1664,null,193,null,192,null,0400000US15,Hawaii,15
403904,null,6149,null,9511,null,1704,null,1974,null,638,null,2242,null,764,null,1984,null,874,null,736,null,474,null,2575,null,711,null,0,null,257,null,56710,null,3394,null,19041,null,2265,null,9589,null,1556,null,7653,null,1265,null,5992,null,1311,null,13857,null,2055,null,578,null,433,null,245264,null,4160,null,120906,null,4351,null,37832,null,2816,null,23533,null,2134,null,17501,null,1708,null,43980,null,3033,null,1512,null,606,null,92419,null,2399,null,56364,null,2463,null,9432,null,1111,null,6666,null,1035,null,4519,null,1058,null,14761,null,1587,null,677,null,378,null,0400000US16,Idaho,16
3334539,null,17121,null,41030,null,3080,null,10999,null,1753,null,5975,null,1151,null,4506,null,1146,null,4113,null,1002,null,15063,null,1874,null,374,null,275,null,424885,null,8043,null,124967,null,4979,null,71100,null,3996,null,56670,null,3630,null,42787,null,3283,null,127486,null,5901,null,1875,null,771,null,2109033,null,13061,null,909103,null,12452,null,301090,null,7666,null,237428,null,6911,null,164712,null,6596,null,487601,null,9399,null,9099,null,1585,null,759591,null,7482,null,383405,null,6626,null,84839,null,3621,null,62339,null,2722,null,46580,null,2717,null,179103,null,5040,null,3325,null,879,null,0400000US17,Illinois,17
1763734,null,13721,null,30836,null,2767,null,10466,null,1597,null,5432,null,1179,null,3726,null,852,null,3850,null,1027,null,7309,null,1298,null,53,null,92,null,230337,null,6145,null,98538,null,4734,null,44938,null,3219,null,28989,null,2620,null,18450,null,2034,null,39135,null,3431,null,287,null,181,null,1100875,null,10173,null,592522,null,8573,null,158521,null,4903,null,110198,null,4050,null,69701,null,3821,null,165022,null,5170,null,4911,null,979,null,401686,null,4525,null,237115,null,4807,null,41505,null,2717,null,29435,null,2392,null,20657,null,1890,null,71967,null,3406,null,1007,null,395,null,0400000US18,Indiana,18
894841,null,8409,null,19944,null,2444,null,6631,null,1339,null,3517,null,1045,null,2550,null,667,null,2980,null,965,null,4266,null,939,null,0,null,226,null,114858,null,3436,null,50696,null,2721,null,23371,null,2220,null,13453,null,1658,null,8265,null,1244,null,18754,null,1882,null,319,null,234,null,535487,null,6173,null,301700,null,5810,null,79803,null,3348,null,49122,null,2857,null,31406,null,2334,null,71752,null,3895,null,1704,null,576,null,224552,null,3478,null,137007,null,3255,null,24100,null,1843,null,16906,null,1821,null,11223,null,1255,null,34901,null,1989,null,415,null,239,null,0400000US19,Iowa,19
763887,null,8440,null,15267,null,1832,null,6961,null,1219,null,2263,null,759,null,1199,null,532,null,1564,null,729,null,3280,null,918,null,0,null,242,null,97026,null,4020,null,39203,null,2658,null,18166,null,2006,null,13344,null,1492,null,7855,null,1201,null,18245,null,1997,null,213,null,179,null,475535,null,5324,null,268176,null,5524,null,69257,null,3372,null,47307,null,2660,null,27341,null,2466,null,62209,null,3341,null,1245,null,483,null,176059,null,3046,null,105826,null,2837,null,17251,null,1695,null,14115,null,1524,null,9405,null,1211,null,28562,null,1924,null,900,null,346,null,0400000US20,Kansas,20
1170947,null,13354,null,19114,null,2571,null,6424,null,1475,null,2441,null,901,null,2515,null,838,null,1116,null,412,null,6618,null,1498,null,0,null,271,null,136846,null,5328,null,64255,null,3922,null,26566,null,2618,null,14163,null,1620,null,11235,null,1666,null,20111,null,2128,null,516,null,341,null,732301,null,8652,null,414048,null,7528,null,95801,null,4233,null,63826,null,3331,null,39986,null,2263,null,113077,null,4797,null,5563,null,1088,null,282686,null,4985,null,179489,null,4479,null,28714,null,2735,null,17782,null,1724,null,13070,null,1917,null,42670,null,2557,null,961,null,416,null,0400000US21,Kentucky,21
1085054,null,10659,null,20331,null,2559,null,8451,null,1599,null,2946,null,915,null,1692,null,851,null,986,null,593,null,5907,null,1307,null,349,null,252,null,125844,null,5611,null,62470,null,3668,null,20129,null,2278,null,10333,null,1633,null,7075,null,1486,null,24935,null,2429,null,902,null,496,null,671908,null,7614,null,401060,null,7084,null,72136,null,3845,null,51031,null,3102,null,32466,null,2530,null,109012,null,4879,null,6203,null,1263,null,266971,null,4476,null,165894,null,4495,null,24404,null,1920,null,16648,null,1695,null,13101,null,1657,null,45655,null,3126,null,1269,null,708,null,0400000US22,Louisiana,22
402257,null,5711,null,4069,null,960,null,1107,null,406,null,840,null,420,null,389,null,374,null,608,null,402,null,1081,null,564,null,44,null,76,null,39372,null,2351,null,12201,null,1414,null,7508,null,1283,null,6511,null,1111,null,4105,null,886,null,8932,null,1227,null,115,null,114,null,264293,null,3894,null,122462,null,3392,null,36682,null,2766,null,26000,null,1930,null,18514,null,1728,null,59314,null,3198,null,1321,null,533,null,94523,null,2466,null,50732,null,2116,null,10914,null,1302,null,7895,null,1058,null,4946,null,775,null,19804,null,1706,null,232,null,157,null,0400000US23,Maine,23
1456103,null,10748,null,12646,null,2015,null,2913,null,940,null,1536,null,610,null,1144,null,538,null,1586,null,655,null,5189,null,1207,null,278,null,237,null,158307,null,4997,null,37831,null,2981,null,24588,null,2676,null,22627,null,2308,null,18438,null,2415,null,54033,null,3167,null,790,null,525,null,974860,null,9149,null,404612,null,7068,null,144054,null,5141,null,115983,null,5121,null,79252,null,3812,null,226717,null,7987,null,4242,null,1071,null,310290,null,4134,null,166241,null,4541,null,30825,null,2118,null,21335,null,1589,null,19180,null,1922,null,71003,null,3727,null,1706,null,556,null,0400000US24,Maryland,24
1594159,null,12154,null,7729,null,1526,null,1193,null,595,null,857,null,566,null,567,null,369,null,556,null,400,null,4223,null,1183,null,333,null,264,null,144372,null,5004,null,28885,null,2718,null,23262,null,2449,null,24852,null,2569,null,16634,null,1803,null,50171,null,3838,null,568,null,376,null,1074401,null,9090,null,418067,null,7900,null,155134,null,5694,null,129464,null,4924,null,90118,null,4666,null,278404,null,8115,null,3214,null,847,null,367657,null,6146,null,161401,null,4908,null,40583,null,2927,null,30700,null,2256,null,24562,null,2111,null,108455,null,4210,null,1956,null,641,null,0400000US25,Massachusetts,25
2880401,null,15379,null,37109,null,3127,null,9437,null,1618,null,4724,null,905,null,4410,null,846,null,4191,null,968,null,13804,null,1630,null,543,null,335,null,323377,null,6033,null,94774,null,3831,null,60114,null,3631,null,49162,null,3120,null,35251,null,2767,null,82016,null,3820,null,2060,null,673,null,1847830,null,10773,null,823920,null,9735,null,268040,null,6273,null,201694,null,6392,null,137621,null,5407,null,405802,null,8957,null,10753,null,1547,null,672085,null,5769,null,351364,null,4935,null,72784,null,3393,null,53410,null,2635,null,41936,null,2476,null,150356,null,3874,null,2235,null,484,null,0400000US26,Michigan,26
1551989,null,10480,null,31356,null,2334,null,8263,null,1280,null,4772,null,1011,null,3876,null,976,null,3246,null,879,null,11044,null,1559,null,155,null,135,null,210053,null,4683,null,61205,null,3355,null,37386,null,2333,null,32048,null,2459,null,27641,null,2351,null,51489,null,3174,null,284,null,211,null,996124,null,7646,null,460714,null,5959,null,150696,null,4026,null,112475,null,4742,null,77451,null,3928,null,191662,null,4559,null,3126,null,653,null,314456,null,4083,null,178648,null,3474,null,30864,null,2160,null,24888,null,1945,null,18104,null,1347,null,61102,null,2998,null,850,null,302,null,0400000US27,Minnesota,27
769923,null,10715,null,12872,null,2181,null,5371,null,1505,null,1515,null,652,null,850,null,419,null,1248,null,758,null,3155,null,1067,null,733,null,514,null,83881,null,4821,null,38448,null,2976,null,13816,null,1758,null,9920,null,1709,null,6341,null,1535,null,14600,null,2241,null,756,null,554,null,471000,null,7414,null,252619,null,6294,null,56603,null,3538,null,40788,null,3304,null,28518,null,2490,null,88499,null,4943,null,3973,null,1123,null,202170,null,4527,null,113917,null,4221,null,20039,null,1960,null,15943,null,1906,null,11669,null,1481,null,39736,null,2703,null,866,null,427,null,0400000US28,Mississippi,28
1632012,null,11988,null,27525,null,2403,null,9134,null,1362,null,4785,null,1103,null,3699,null,992,null,2299,null,778,null,7447,null,1207,null,161,null,193,null,198780,null,5702,null,84431,null,4186,null,36180,null,2838,null,25978,null,2515,null,15831,null,1880,null,35551,null,2870,null,809,null,407,null,1010780,null,8583,null,532620,null,7672,null,139527,null,5434,null,101978,null,4972,null,62667,null,4143,null,170004,null,6082,null,3984,null,893,null,394927,null,4468,null,237696,null,4516,null,39590,null,2626,null,27488,null,2067,null,20059,null,1819,null,68620,null,2750,null,1474,null,577,null,0400000US29,Missouri,29
258965,null,4745,null,2778,null,792,null,625,null,359,null,475,null,326,null,276,null,219,null,450,null,404,null,716,null,388,null,236,null,379,null,25088,null,1860,null,9309,null,1325,null,4216,null,760,null,3252,null,854,null,2642,null,759,null,5410,null,1156,null,259,null,398,null,166896,null,3502,null,90412,null,3053,null,21778,null,1974,null,13691,null,1522,null,9800,null,1281,null,30427,null,2011,null,788,null,362,null,64203,null,2251,null,38388,null,1901,null,5744,null,922,null,5064,null,843,null,3056,null,630,null,11821,null,1425,null,130,null,122,null,0400000US30,Montana,30
481154,null,5751,null,8347,null,1398,null,3336,null,1035,null,1743,null,669,null,847,null,364,null,676,null,358,null,1739,null,643,null,6,null,10,null,61574,null,2804,null,23767,null,2017,null,12618,null,1367,null,10086,null,1390,null,5275,null,988,null,9593,null,1367,null,235,null,236,null,293029,null,4053,null,157903,null,3818,null,42652,null,2514,null,30095,null,2369,null,18813,null,2081,null,42851,null,2820,null,715,null,247,null,118204,null,2258,null,67184,null,2442,null,12500,null,1393,null,8443,null,1121,null,6557,null,893,null,23226,null,1773,null,294,null,170,null,0400000US31,Nebraska,31
576376,null,8004,null,8086,null,1501,null,2171,null,790,null,730,null,432,null,663,null,503,null,784,null,419,null,3609,null,964,null,129,null,139,null,72930,null,3876,null,15176,null,1736,null,9017,null,1481,null,9327,null,1347,null,7543,null,1495,null,31712,null,2753,null,155,null,151,null,369165,null,7183,null,130918,null,5557,null,48076,null,3213,null,40453,null,2928,null,34431,null,2775,null,113306,null,5355,null,1981,null,651,null,126195,null,3020,null,57916,null,2997,null,14302,null,1639,null,9260,null,1162,null,9209,null,1602,null,35168,null,2704,null,340,null,255,null,0400000US32,Nevada,32
371658,null,5042,null,2530,null,621,null,642,null,371,null,171,null,175,null,326,null,248,null,255,null,252,null,1083,null,418,null,53,null,91,null,34510,null,2377,null,6620,null,1023,null,6197,null,1328,null,6013,null,1009,null,5113,null,1040,null,10412,null,1705,null,155,null,137,null,259103,null,4250,null,96557,null,4394,null,41750,null,2506,null,32907,null,2579,null,21080,null,1967,null,65986,null,3360,null,823,null,370,null,75515,null,2241,null,32457,null,1989,null,10173,null,1215,null,6596,null,1190,null,5431,null,892,null,20445,null,2127,null,413,null,274,null,0400000US33,New Hampshire,33
2118998,null,12665,null,9518,null,1700,null,1449,null,554,null,858,null,641,null,504,null,234,null,1191,null,593,null,5250,null,1378,null,266,null,226,null,188321,null,7517,null,37288,null,3073,null,26054,null,2644,null,28964,null,2561,null,26108,null,2787,null,69325,null,4484,null,582,null,404,null,1417867,null,10735,null,492245,null,8989,null,194515,null,5608,null,171667,null,5948,null,124482,null,5091,null,429491,null,10918,null,5467,null,1056,null,503292,null,6653,null,188261,null,5251,null,56527,null,3096,null,48521,null,3055,null,34810,null,2442,null,172945,null,5312,null,2228,null,563,null,0400000US34,New Jersey,34
514491,null,6930,null,8843,null,1493,null,2992,null,1058,null,492,null,367,null,794,null,425,null,701,null,458,null,3776,null,944,null,88,null,98,null,56521,null,3531,null,22314,null,2475,null,7118,null,1353,null,8090,null,1426,null,4130,null,1068,null,14685,null,1999,null,184,null,167,null,316903,null,5996,null,172366,null,5838,null,38263,null,2968,null,26020,null,2185,null,18540,null,1973,null,59917,null,4081,null,1797,null,573,null,132224,null,3237,null,83242,null,3362,null,10682,null,1385,null,8018,null,1186,null,6760,null,1233,null,22886,null,2094,null,636,null,328,null,0400000US35,New Mexico,35
3941790,null,18254,null,30422,null,2918,null,9065,null,1661,null,3337,null,973,null,2604,null,823,null,1952,null,636,null,12656,null,1986,null,808,null,476,null,339474,null,7053,null,111959,null,5689,null,52140,null,3571,null,42306,null,3381,null,28535,null,2955,null,102671,null,4603,null,1863,null,695,null,2582181,null,15616,null,1111890,null,11358,null,333335,null,8108,null,255797,null,7846,null,185347,null,6492,null,684877,null,13027,null,10935,null,1596,null,989713,null,10205,null,452361,null,8178,null,106550,null,3924,null,80355,null,3895,null,63535,null,3141,null,283894,null,7008,null,3018,null,710,null,0400000US36,New York,36
2418252,null,19344,null,32610,null,3291,null,9961,null,1862,null,4896,null,1240,null,4510,null,1093,null,2948,null,943,null,9397,null,1830,null,898,null,519,null,278254,null,8716,null,114072,null,4885,null,48313,null,3858,null,36209,null,3358,null,21064,null,2232,null,57000,null,4140,null,1596,null,623,null,1537197,null,12802,null,788045,null,11724,null,213720,null,7334,null,155863,null,6164,null,93441,null,5096,null,275261,null,7979,null,10867,null,1867,null,570191,null,6185,null,314072,null,5828,null,60635,null,2923,null,42526,null,3142,null,29575,null,2755,null,120593,null,4408,null,2790,null,721,null,0400000US37,North Carolina,37
178590,null,3260,null,5020,null,1075,null,2722,null,735,null,497,null,290,null,483,null,307,null,289,null,226,null,924,null,448,null,105,null,213,null,20541,null,1548,null,8803,null,1166,null,4480,null,900,null,2686,null,680,null,1604,null,658,null,2963,null,690,null,5,null,9,null,111040,null,2192,null,69804,null,2436,null,14089,null,1209,null,9687,null,1234,null,5221,null,829,null,11807,null,1371,null,432,null,199,null,41989,null,1229,null,25277,null,1282,null,4408,null,851,null,3536,null,705,null,1736,null,397,null,6754,null,916,null,278,null,194,null,0400000US38,North Dakota,38
3139659,null,16496,null,31850,null,2508,null,10509,null,1551,null,4373,null,1197,null,4233,null,982,null,3537,null,830,null,8983,null,1418,null,215,null,163,null,361561,null,7150,null,131935,null,5501,null,71315,null,3771,null,52780,null,3939,null,35239,null,3073,null,69146,null,4438,null,1146,null,498,null,1977564,null,11728,null,964679,null,10271,null,308969,null,6581,null,213344,null,5712,null,138811,null,5304,null,342465,null,8673,null,9296,null,1690,null,768684,null,7347,null,407216,null,5797,null,83230,null,3792,null,66995,null,3373,null,46007,null,2689,null,162283,null,5333,null,2953,null,652,null,0400000US39,Ohio,39
955146,null,8888,null,21038,null,2124,null,9012,null,1476,null,3127,null,1006,null,1882,null,590,null,1637,null,646,null,5234,null,1175,null,146,null,148,null,111498,null,4410,null,50977,null,3190,null,18898,null,2230,null,13678,null,1635,null,7351,null,1028,null,20131,null,2372,null,463,null,363,null,571741,null,5922,null,336581,null,6256,null,73869,null,3757,null,46757,null,3032,null,31613,null,2094,null,78986,null,4252,null,3935,null,882,null,250869,null,4133,null,159883,null,4132,null,22762,null,1986,null,17511,null,1555,null,14096,null,1731,null,35929,null,2282,null,688,null,303,null,0400000US40,Oklahoma,40
950773,null,10065,null,8503,null,1380,null,1418,null,574,null,1272,null,493,null,955,null,442,null,536,null,447,null,4201,null,1122,null,121,null,120,null,103261,null,4668,null,22663,null,2228,null,17971,null,2161,null,16018,null,2069,null,12694,null,1778,null,33791,null,2700,null,124,null,152,null,606824,null,6679,null,250214,null,5302,null,85543,null,4205,null,67468,null,4004,null,51892,null,3241,null,147883,null,5621,null,3824,null,1074,null,232185,null,4268,null,126390,null,3893,null,22412,null,2050,null,17891,null,2075,null,14610,null,1622,null,50259,null,3286,null,623,null,316,null,0400000US41,Oregon,41
3491156,null,15066,null,31153,null,3127,null,8855,null,1448,null,4711,null,951,null,3816,null,1071,null,3426,null,820,null,9936,null,1692,null,409,null,281,null,344522,null,6747,null,123879,null,4450,null,67019,null,4000,null,48912,null,3032,null,30592,null,2581,null,73127,null,3749,null,993,null,508,null,2212455,null,12263,null,1094763,null,11262,null,314554,null,7165,null,226814,null,5783,null,153231,null,5072,null,412532,null,9347,null,10561,null,1522,null,903026,null,6314,null,462451,null,6619,null,101276,null,4146,null,82228,null,3879,null,59410,null,3047,null,192555,null,5204,null,5106,null,981,null,0400000US42,Pennsylvania,42
256033,null,4325,null,1691,null,720,null,209,null,249,null,369,null,314,null,324,null,321,null,124,null,162,null,665,null,413,null,0,null,285,null,22969,null,2247,null,4536,null,1206,null,2514,null,710,null,3345,null,853,null,2658,null,941,null,9916,null,1427,null,0,null,285,null,173158,null,3890,null,64508,null,3401,null,26125,null,2576,null,23354,null,2213,null,14063,null,1819,null,43749,null,2536,null,1359,null,663,null,58215,null,2260,null,24666,null,1806,null,7200,null,1080,null,4283,null,804,null,4003,null,1064,null,17577,null,1626,null,486,null,234,null,0400000US44,Rhode Island,44
1192466,null,12800,null,17418,null,2204,null,6694,null,1528,null,2345,null,882,null,2093,null,801,null,852,null,528,null,4878,null,1389,null,556,null,429,null,131341,null,4467,null,57189,null,4249,null,21763,null,2277,null,14674,null,1839,null,9539,null,1695,null,26993,null,2645,null,1183,null,497,null,746769,null,9717,null,393910,null,8124,null,100321,null,4307,null,64339,null,3804,null,45998,null,3826,null,135894,null,5748,null,6307,null,1011,null,296938,null,4571,null,170868,null,4070,null,30033,null,2592,null,21176,null,1949,null,15704,null,1832,null,57617,null,3428,null,1540,null,435,null,0400000US45,South Carolina,45
