B20002_001E,B20002_001EA,B20002_001M,B20002_001MA,B20002_002E,B20002_002EA,B20002_002M,B20002_002MA,B20002_003E,B20002_003EA,B20002_003M,B20002_003MA,GEO_ID,NAME,state
25298,null,274,null,31266,null,304,null,19885,null,350,null,0400000US01,Alabama,01
30931,null,570,null,37103,null,1195,null,25190,null,727,null,0400000US02,Alaska,02
28283,null,465,null,32461,null,456,null,23547,null,486,null,0400000US04,Arizona,04
22692,null,470,null,27972,null,777,null,18950,null,506,null,0400000US05,Arkansas,05
30702,null,90,null,35449,null,165,null,25339,null,163,null,0400000US06,California,06
30476,null,245,null,35875,null,390,null,24146,null,376,null,0400000US08,Colorado,08
35281,null,366,null,42765,null,955,null,28904,null,629,null,0400000US09,Connecticut,09
31837,null,537,null,36916,null,831,null,27265,null,756,null,0400000US10,Delaware,10
38814,null,2065,null,42017,null,1062,null,35054,null,1906,null,0400000US11,District of Columbia,11
27353,null,144,null,31619,null,178,null,23649,null,242,null,0400000US12,Florida,12
28178,null,366,null,32527,null,374,null,23606,null,394,null,0400000US13,Georgia,13
31252,null,338,null,36054,null,691,null,27101,null,652,null,0400000US15,Hawaii,15
24798,null,500,null,30879,null,488,null,18749,null,663,null,0400000US16,Idaho,16
30322,null,151,null,36772,null,254,null,23810,null,253,null,0400000US17,Illinois,17
27330,null,200,null,34477,null,422,null,21371,null,239,null,0400000US18,Indiana,18
26247,null,240,null,32112,null,252,null,20854,null,260,null,0400000US19,Iowa,19
26307,null,292,null,32145,null,388,null,21144,null,281,null,0400000US20,Kansas,20
25134,null,238,null,30620,null,318,null,20207,null,270,null,0400000US21,Kentucky,21
25147,null,332,null,32439,null,508,null,18897,null,446,null,0400000US22,Louisiana,22
25876,null,364,null,31639,null,518,null,21022,null,356,null,0400000US23,Maine,23
36723,null,310,null,42509,null,656,null,31392,null,323,null,0400000US24,Maryland,24
34542,null,409,null,41498,null,330,null,28351,null,452,null,0400000US25,Massachusetts,25
27096,null,190,null,34700,null,500,null,21286,null,201,null,0400000US26,Michigan,26
30963,null,174,null,36878,null,274,null,24935,null,352,null,0400000US27,Minnesota,27
22566,null,447,null,27898,null,812,null,18176,null,585,null,0400000US28,Mississippi,28
26037,null,232,null,31529,null,257,null,21354,null,286,null,0400000US29,Missouri,29
22170,null,384,null,28053,null,1161,null,17460,null,657,null,0400000US30,Montana,30
25802,null,321,null,31445,null,382,null,20662,null,365,null,0400000US31,Nebraska,31
30859,null,340,null,35346,null,592,null,26468,null,390,null,0400000US32,Nevada,32
31596,null,409,null,40974,null,471,null,24987,null,723,null,0400000US33,New Hampshire,33
36700,null,258,null,44198,null,683,null,30301,null,258,null,0400000US34,New Jersey,34
23565,null,667,null,28033,null,1168,null,19777,null,690,null,0400000US35,New Mexico,35
31263,null,139,null,36210,null,274,null,26646,null,222,null,0400000US36,New York,36
26316,null,175,null,30913,null,187,null,22024,null,239,null,0400000US37,North Carolina,37
24255,null,617,null,30637,null,580,null,19410,null,637,null,0400000US38,North Dakota,38
27255,null,180,null,33955,null,420,null,21695,null,187,null,0400000US39,Ohio,39
24710,null,359,null,30244,null,305,null,19800,null,407,null,0400000US40,Oklahoma,40
26444,null,258,null,31953,null,366,null,21480,null,298,null,0400000US41,Oregon,41
28155,null,232,null,34751,null,324,null,22249,null,172,null,0400000US42,Pennsylvania,42
30566,null,553,null,36314,null,854,null,24315,null,1181,null,0400000US44,Rhode Island,44
26140,null,261,null,31447,null,323,null,21389,null,295,null,0400000US45,South Carolina,45
23699,null,533,null,30017,null,876,null,20042,null,553,null,0400000US46,South Dakota,46
25639,null,199,null,30781,null,247,null,21146,null,232,null,0400000US47,Tennessee,47
26484,null,153,null,31249,null,156,null,21517,null,154,null,0400000US48,Texas,48
25205,null,310,null,32059,null,417,null,17584,null,574,null,0400000US49,Utah,49
26585,null,535,null,31343,null,611,null,22053,null,700,null,0400000US50,Vermont,50
31800,null,200,null,38105,null,548,null,26121,null,271,null,0400000US51,Virginia,51
31143,null,213,null,38568,null,583,null,24180,null,432,null,0400000US53,Washington,53
23599,null,639,null,30493,null,475,null,18296,null,637,null,0400000US54,West Virginia,54
28202,null,255,null,34922,null,381,null,22320,null,186,null,0400000US55,Wisconsin,55
26561,null,643,null,35762,null,1403,null,20489,null,635,null,0400000US56,Wyoming,56
14113,null,233,null,14169,null,342,null,14055,null,271,null,0400000US72,Puerto Rico,72
