C17025_001E,C17025_001EA,C17025_001M,C17025_001MA,C17025_002E,C17025_002EA,C17025_002M,C17025_002MA,C17025_003E,C17025_003EA,C17025_003M,C17025_003MA,C17025_004E,C17025_004EA,C17025_004M,C17025_004MA,C17025_005E,C17025_005EA,C17025_005M,C17025_005MA,C17025_006E,C17025_006EA,C17025_006M,C17025_006MA,C17025_007E,C17025_007EA,C17025_007M,C17025_007MA,C17025_008E,C17025_008EA,C17025_008M,C17025_008MA,C17025_009E,C17025_009EA,C17025_009M,C17025_009MA,C17025_010E,C17025_010EA,C17025_010M,C17025_010MA,C17025_011E,C17025_011EA,C17025_011M,C17025_011MA,GEO_ID,NAME,state
4506549,null,3723,null,759835,null,22998,null,731905,null,21856,null,27930,null,3804,null,2184,null,712,null,25746,null,3771,null,3746714,null,22694,null,3640075,null,22681,null,106639,null,5849,null,38174,null,3891,null,68465,null,5737,null,0400000US01,Alabama,01
666618,null,1056,null,59625,null,5440,null,55011,null,4770,null,4614,null,1580,null,1168,null,647,null,3446,null,1359,null,606993,null,5514,null,563073,null,6393,null,43920,null,2883,null,23738,null,2217,null,20182,null,2253,null,0400000US02,Alaska,02
6225486,null,3631,null,881257,null,31475,null,670450,null,24592,null,210807,null,13196,null,35528,null,3975,null,175279,null,12425,null,5344229,null,32346,null,4574427,null,30220,null,769802,null,21337,null,257620,null,9626,null,512182,null,18439,null,0400000US04,Arizona,04
2753919,null,2217,null,492052,null,16318,null,465846,null,15793,null,26206,null,3937,null,3860,null,1152,null,22346,null,3994,null,2261867,null,16450,null,2172404,null,15774,null,89463,null,5275,null,29013,null,2933,null,60450,null,3883,null,0400000US05,Arkansas,05
35768016,null,9033,null,4433014,null,63400,null,2996844,null,52700,null,1436170,null,27112,null,351862,null,13210,null,1084308,null,25264,null,31335002,null,63049,null,22854410,null,65839,null,8480592,null,44854,null,3984076,null,33009,null,4496516,null,42978,null,0400000US06,California,06
4756244,null,3068,null,569386,null,19957,null,465397,null,15654,null,103989,null,8512,null,13516,null,2507,null,90473,null,8269,null,4186858,null,20044,null,3813886,null,22907,null,372972,null,16078,null,137709,null,8104,null,235263,null,13944,null,0400000US08,Colorado,08
3387524,null,2001,null,268880,null,12898,null,230000,null,12287,null,38880,null,4600,null,12863,null,2357,null,26017,null,3959,null,3118644,null,12790,null,2715016,null,17050,null,403628,null,13678,null,196634,null,8042,null,206994,null,10627,null,0400000US09,Connecticut,09
838497,null,1393,null,87956,null,7512,null,80654,null,7412,null,7302,null,1820,null,1955,null,811,null,5347,null,1505,null,750541,null,7492,null,692812,null,7807,null,57729,null,3844,null,25369,null,2681,null,32360,null,3461,null,0400000US10,Delaware,10
559557,null,297,null,91934,null,7937,null,82868,null,7654,null,9066,null,1948,null,3179,null,1036,null,5887,null,1588,null,467623,null,7947,null,405288,null,8278,null,62335,null,4801,null,22631,null,3146,null,39704,null,4649,null,0400000US11,District of Columbia,11
17846751,null,5850,null,2158832,null,38730,null,1670388,null,33861,null,488444,null,19801,null,155747,null,8498,null,332697,null,17145,null,15687919,null,39162,null,12778328,null,45471,null,2909591,null,28865,null,1396495,null,20586,null,1513096,null,28151,null,0400000US12,Florida,12
9286158,null,4457,null,1323828,null,31219,null,1186496,null,27546,null,137332,null,10240,null,25833,null,3566,null,111499,null,9720,null,7962330,null,32091,null,7246612,null,29518,null,715718,null,14917,null,253984,null,10211,null,461734,null,13173,null,0400000US13,Georgia,13
1254854,null,925,null,100051,null,6916,null,79941,null,6583,null,20110,null,3046,null,8194,null,1431,null,11916,null,2444,null,1154803,null,6724,null,957987,null,10597,null,196816,null,8548,null,114736,null,5792,null,82080,null,6359,null,0400000US15,Hawaii,15
1464460,null,1774,null,177806,null,9436,null,160910,null,9050,null,16896,null,3044,null,3786,null,1078,null,13110,null,2608,null,1286654,null,9937,null,1220732,null,10545,null,65922,null,4041,null,25223,null,2544,null,40699,null,3684,null,0400000US16,Idaho,16
12541198,null,3976,null,1496248,null,34817,null,1275295,null,31554,null,220953,null,14957,null,64396,null,6403,null,156557,null,12774,null,11044950,null,35613,null,9517019,null,43692,null,1527931,null,25082,null,700286,null,15888,null,827645,null,20195,null,0400000US17,Illinois,17
6145040,null,3956,null,757813,null,19999,null,713752,null,19634,null,44061,null,5174,null,8014,null,1508,null,36047,null,4912,null,5387227,null,20649,null,5173530,null,22554,null,213697,null,7786,null,86572,null,5532,null,127125,null,6433,null,0400000US18,Indiana,18
