C14006_001E,C14006_001EA,C14006_001M,C14006_001MA,C14006_002E,C14006_002EA,C14006_002M,C14006_002MA,C14006_003E,C14006_003EA,C14006_003M,C14006_003MA,C14006_004E,C14006_004EA,C14006_004M,C14006_004MA,C14006_005E,C14006_005EA,C14006_005M,C14006_005MA,C14006_006E,C14006_006EA,C14006_006M,C14006_006MA,C14006_007E,C14006_007EA,C14006_007M,C14006_007MA,C14006_008E,C14006_008EA,C14006_008M,C14006_008MA,C14006_009E,C14006_009EA,C14006_009M,C14006_009MA,C14006_010E,C14006_010EA,C14006_010M,C14006_010MA,C14006_011E,C14006_011EA,C14006_011M,C14006_011MA,C14006_012E,C14006_012EA,C14006_012M,C14006_012MA,C14006_013E,C14006_013EA,C14006_013M,C14006_013MA,C14006_014E,C14006_014EA,C14006_014M,C14006_014MA,C14006_015E,C14006_015EA,C14006_015M,C14006_015MA,C14006_016E,C14006_016EA,C14006_016M,C14006_016MA,C14006_017E,C14006_017EA,C14006_017M,C14006_017MA,GEO_ID,NAME,state
5478340,null,6083,null,689851,null,18472,null,241423,null,11281,null,29336,null,2975,null,53853,null,4256,null,45678,null,3932,null,44965,null,3840,null,67591,null,5269,null,448428,null,11685,null,4788489,null,19298,null,1197410,null,12274,null,137708,null,5153,null,242956,null,6280,null,267560,null,6760,null,283291,null,5919,null,265895,null,8167,null,3591079,null,15752,null,0400000US29,Missouri,29
897790,null,1911,null,123764,null,7554,null,44162,null,4105,null,3734,null,1027,null,8201,null,1238,null,8166,null,1513,null,7983,null,1401,null,16078,null,2301,null,79602,null,5533,null,774026,null,7260,null,175408,null,4924,null,18468,null,2008,null,36353,null,2019,null,39798,null,2485,null,44634,null,2388,null,36155,null,2974,null,598618,null,6331,null,0400000US30,Montana,30
1642987,null,3263,null,177207,null,7891,null,69231,null,4652,null,7046,null,1193,null,14498,null,1920,null,11481,null,1615,null,12030,null,1751,null,24176,null,2844,null,107976,null,5391,null,1465780,null,8740,null,387069,null,7339,null,45467,null,2852,null,77126,null,2995,null,80027,null,3816,null,95007,null,2367,null,89442,null,4805,null,1078711,null,8107,null,0400000US31,Nebraska,31
2414847,null,4281,null,250858,null,15594,null,86370,null,7274,null,7241,null,1512,null,24463,null,3691,null,20728,null,2967,null,18944,null,2307,null,14994,null,2029,null,164488,null,10434,null,2163989,null,16159,null,515339,null,9580,null,50498,null,3767,null,119458,null,4751,null,120260,null,5181,null,119696,null,4005,null,105427,null,5590,null,1648650,null,12266,null,0400000US32,Nevada,32
1232642,null,2924,null,85610,null,7011,null,28814,null,3830,null,2564,null,972,null,5239,null,1450,null,4887,null,1367,null,5876,null,1287,null,10248,null,1905,null,56796,null,4866,null,1147032,null,8086,null,281379,null,5218,null,30775,null,2366,null,57398,null,2800,null,63004,null,2762,null,69096,null,2656,null,61106,null,4005,null,865653,null,6533,null,0400000US33,New Hampshire,33
8177390,null,5977,null,681019,null,21101,null,228552,null,10689,null,31007,null,3568,null,50590,null,4713,null,48260,null,4475,null,50313,null,4272,null,48382,null,4667,null,452467,null,14017,null,7496371,null,22203,null,1961802,null,16094,null,248241,null,6980,null,391807,null,8541,null,406666,null,7837,null,448430,null,8553,null,466658,null,10698,null,5534569,null,16990,null,0400000US34,New Jersey,34
1845716,null,3578,null,325946,null,14902,null,117432,null,8246,null,14813,null,2021,null,24677,null,2772,null,24394,null,2946,null,26464,null,3937,null,27084,null,3391,null,208514,null,9636,null,1519770,null,15539,null,396091,null,10173,null,39460,null,2830,null,76270,null,4019,null,77950,null,4068,null,95173,null,4485,null,107238,null,6143,null,1123679,null,10931,null,0400000US35,New Mexico,35
18072417,null,8828,null,2415428,null,39060,null,866440,null,20484,null,97177,null,5873,null,187049,null,7801,null,183961,null,7494,null,191041,null,8141,null,207212,null,10399,null,1548988,null,26216,null,15656989,null,39920,null,3936020,null,29493,null,433077,null,9900,null,724820,null,11483,null,812341,null,11539,null,918806,null,10842,null,1046976,null,17741,null,11720969,null,32828,null,0400000US36,New York,36
8418507,null,5973,null,1169774,null,27120,null,416584,null,13619,null,49948,null,2867,null,93522,null,5407,null,81842,null,5659,null,82982,null,5421,null,108290,null,5858,null,753190,null,18494,null,7248733,null,27942,null,1796801,null,17608,null,208618,null,6970,null,388289,null,8431,null,390317,null,9578,null,407046,null,7522,null,402531,null,10199,null,5451932,null,21961,null,0400000US37,North Carolina,37
586337,null,1602,null,69661,null,4993,null,29178,null,3459,null,2205,null,751,null,3696,null,1056,null,2881,null,675,null,3823,null,792,null,16573,null,2501,null,40483,null,2782,null,516676,null,5153,null,121402,null,3247,null,12709,null,1334,null,24057,null,1713,null,27577,null,1862,null,30933,null,1577,null,26126,null,2278,null,395274,null,4252,null,0400000US38,North Dakota,38
10710611,null,7365,null,1360807,null,26584,null,522073,null,16119,null,61628,null,5344,null,107214,null,6341,null,105023,null,6664,null,98258,null,6045,null,149950,null,6986,null,838734,null,16781,null,9349804,null,27720,null,2324660,null,18557,null,260373,null,7300,null,474183,null,9727,null,501031,null,10173,null,558204,null,7512,null,530869,null,8923,null,7025144,null,19379,null,0400000US39,Ohio,39
3348091,null,4809,null,513488,null,15446,null,186847,null,8393,null,26747,null,3160,null,44526,null,3813,null,35221,null,3028,null,32247,null,2776,null,48106,null,4336,null,326641,null,11582,null,2834603,null,15718,null,695193,null,11048,null,83158,null,4167,null,150871,null,4804,null,148648,null,5124,null,163041,null,4477,null,149475,null,6054,null,2139410,null,12972,null,0400000US40,Oklahoma,40
3532706,null,4213,null,444624,null,17965,null,161706,null,9770,null,15976,null,2401,null,30642,null,3105,null,26380,null,2669,null,29670,null,3202,null,59038,null,5368,null,282918,null,12742,null,3088082,null,17836,null,716787,null,11388,null,77446,null,4045,null,152972,null,5372,null,154459,null,5429,null,168791,null,5358,null,163119,null,7865,null,2371295,null,14898,null,0400000US41,Oregon,41
11567476,null,6568,null,1304370,null,29940,null,470722,null,16366,null,47386,null,3947,null,91951,null,5744,null,95633,null,5795,null,97543,null,5453,null,138209,null,8425,null,833648,null,20056,null,10263106,null,31371,null,2408360,null,20318,null,280243,null,7500,null,479937,null,9661,null,528352,null,11712,null,577613,null,7307,null,542215,null,10532,null,7854746,null,21474,null,0400000US42,Pennsylvania,42
983027,null,2261,null,113980,null,9062,null,43619,null,5477,null,4689,null,1600,null,8747,null,1840,null,8689,null,1789,null,7653,null,1723,null,13841,null,3007,null,70361,null,5546,null,869047,null,9112,null,215924,null,7048,null,24474,null,2548,null,39516,null,2852,null,42221,null,3252,null,46837,null,2095,null,62876,null,4126,null,653123,null,6733,null,0400000US44,Rhode Island,44
4095704,null,5076,null,598254,null,18432,null,200527,null,9250,null,25950,null,2830,null,45599,null,3739,null,43755,null,4328,null,42148,null,4173,null,43075,null,4320,null,397727,null,13950,null,3497450,null,18388,null,837490,null,13715,null,98741,null,4849,null,178554,null,6128,null,191047,null,7001,null,197067,null,5423,null,172081,null,8472,null,2659960,null,15097,null,0400000US45,South Carolina,45
734951,null,1726,null,92301,null,5544,null,34720,null,3462,null,3525,null,863,null,7419,null,1590,null,4287,null,1115,null,6757,null,1438,null,12732,null,1751,null,57581,null,3553,null,642650,null,5477,null,156871,null,5293,null,18635,null,1721,null,33081,null,2089,null,37590,null,2263,null,39618,null,2365,null,27947,null,2939,null,485779,null,4893,null,0400000US46,South Dakota,46
5761102,null,7105,null,885008,null,26282,null,292938,null,13301,null,35254,null,3700,null,68957,null,5446,null,62515,null,4893,null,64388,null,4580,null,61824,null,5355,null,592070,null,17050,null,4876094,null,27495,null,1124227,null,15695,null,127049,null,5654,null,238994,null,7211,null,253918,null,6992,null,270857,null,6248,null,233409,null,7687,null,3751867,null,20369,null,0400000US47,Tennessee,47
22128061,null,13250,null,3468710,null,45652,null,1360222,null,24650,null,183185,null,8120,null,328442,null,11662,null,303788,null,11038,null,266195,null,9924,null,278612,null,10415,null,2108488,null,31651,null,18659351,null,44892,null,5033816,null,29928,null,623282,null,11056,null,1083922,null,15245,null,1097654,null,13003,null,1131837,null,13244,null,1097121,null,16787,null,13625535,null,33269,null,0400000US48,Texas,48
2449620,null,3970,null,231447,null,12242,null,104153,null,7685,null,10450,null,2000,null,19507,null,2575,null,16336,null,2200,null,13824,null,1899,null,44036,null,4336,null,127294,null,7738,null,2218173,null,12777,null,713453,null,10728,null,85437,null,4139,null,155471,null,4402,null,148067,null,4963,null,153464,null,4044,null,171014,null,6382,null,1504720,null,9978,null,0400000US49,Utah,49
582679,null,1414,null,57828,null,5104,null,20315,null,3052,null,2084,null,647,null,3986,null,928,null,2581,null,728,null,3933,null,1025,null,7731,null,1737,null,37513,null,3105,null,524851,null,5350,null,118827,null,3328,null,12399,null,1517,null,24408,null,1778,null,26114,null,1689,null,31048,null,1543,null,24858,null,2364,null,406024,null,4570,null,0400000US50,Vermont,50
7167530,null,6409,null,699438,null,22175,null,259351,null,12917,null,26042,null,3081,null,53438,null,4704,null,45246,null,4179,null,51071,null,4228,null,83554,null,5384,null,440087,null,13783,null,6468092,null,22882,null,1666450,null,17507,null,195123,null,7396,null,335653,null,8202,null,347333,null,8923,null,371473,null,6290,null,416868,null,11875,null,4801642,null,17955,null,0400000US51,Virginia,51
6082829,null,5690,null,676559,null,17487,null,237294,null,9753,null,21918,null,2648,null,46326,null,3978,null,40711,null,3818,null,49679,null,3375,null,78660,null,4965,null,439265,null,12269,null,5406270,null,18766,null,1304566,null,14771,null,148010,null,5289,null,270851,null,6199,null,287360,null,6444,null,308856,null,5613,null,289489,null,9370,null,4101704,null,15948,null,0400000US53,Washington,53
1707100,null,3144,null,281381,null,10765,null,86378,null,4891,null,11581,null,1937,null,18241,null,2096,null,16014,null,2138,null,17300,null,2139,null,23242,null,2628,null,195003,null,8534,null,1425719,null,11034,null,303888,null,6532,null,32935,null,2573,null,59929,null,3078,null,69125,null,3996,null,78494,null,2900,null,63405,null,3699,null,1121831,null,9823,null,0400000US54,West Virginia,54
5238936,null,4884,null,552467,null,16393,null,214916,null,9546,null,20915,null,2327,null,39910,null,3222,null,36664,null,3428,null,42296,null,3022,null,75131,null,5413,null,337551,null,10338,null,4686469,null,17683,null,1148754,null,11893,null,131848,null,4213,null,236537,null,5445,null,248277,null,5562,null,273937,null,4311,null,258155,null,7799,null,3537715,null,14345,null,0400000US55,Wisconsin,55
487409,null,1862,null,40680,null,5389,null,16479,null,3212,null,3133,null,1262,null,2166,null,806,null,2675,null,908,null,2749,null,956,null,5756,null,1393,null,24201,null,3356,null,446729,null,5434,null,105050,null,4182,null,12984,null,1775,null,23068,null,1969,null,24429,null,1958,null,24888,null,1643,null,19681,null,2338,null,341679,null,4004,null,0400000US56,Wyoming,56
3738874,null,6140,null,1683333,null,25486,null,539306,null,12071,null,55336,null,3549,null,119316,null,5340,null,132464,null,5104,null,137404,null,4915,null,94786,null,5780,null,1144027,null,19198,null,2055541,null,24934,null,548178,null,12568,null,52094,null,3384,null,98362,null,4572,null,98915,null,4585,null,115954,null,4668,null,182853,null,7094,null,1507363,null,18509,null,0400000US72,Puerto Rico,72
