B23005_001E,B23005_001EA,B23005_001M,B23005_001MA,B23005_002E,B23005_002EA,B23005_002M,B23005_002MA,B23005_003E,B23005_003EA,B23005_003M,B23005_003MA,B23005_004E,B23005_004EA,B23005_004M,B23005_004MA,B23005_005E,B23005_005EA,B23005_005M,B23005_005MA,B23005_006E,B23005_006EA,B23005_006M,B23005_006MA,B23005_007E,B23005_007EA,B23005_007M,B23005_007MA,B23005_008E,B23005_008EA,B23005_008M,B23005_008MA,B23005_009E,B23005_009EA,B23005_009M,B23005_009MA,B23005_010E,B23005_010EA,B23005_010M,B23005_010MA,B23005_011E,B23005_011EA,B23005_011M,B23005_011MA,B23005_012E,B23005_012EA,B23005_012M,B23005_012MA,B23005_013E,B23005_013EA,B23005_013M,B23005_013MA,B23005_014E,B23005_014EA,B23005_014M,B23005_014MA,B23005_015E,B23005_015EA,B23005_015M,B23005_015MA,B23005_016E,B23005_016EA,B23005_016M,B23005_016MA,B23005_017E,B23005_017EA,B23005_017M,B23005_017MA,B23005_018E,B23005_018EA,B23005_018M,B23005_018MA,B23005_019E,B23005_019EA,B23005_019M,B23005_019MA,B23005_020E,B23005_020EA,B23005_020M,B23005_020MA,B23005_021E,B23005_021EA,B23005_021M,B23005_021MA,B23005_022E,B23005_022EA,B23005_022M,B23005_022MA,B23005_023E,B23005_023EA,B23005_023M,B23005_023MA,B23005_024E,B23005_024EA,B23005_024M,B23005_024MA,B23005_025E,B23005_025EA,B23005_025M,B23005_025MA,B23005_026E,B23005_026EA,B23005_026M,B23005_026MA,B23005_027E,B23005_027EA,B23005_027M,B23005_027MA,B23005_028E,B23005_028EA,B23005_028M,B23005_028MA,B23005_029E,B23005_029EA,B23005_029M,B23005_029MA,B23005_030E,B23005_030EA,B23005_030M,B23005_030MA,B23005_031E,B23005_031EA,B23005_031M,B23005_031MA,GEO_ID,NAME,state
5651954,null,7935,null,672494,null,16025,null,182438,null,7534,null,38363,null,3989,null,32,null,65,null,38331,null,3987,null,23095,null,2758,null,15236,null,2244,null,144075,null,7014,null,490056,null,13985,null,292870,null,11509,null,463,null,350,null,292407,null,11444,null,227317,null,9783,null,65090,null,5381,null,197186,null,8950,null,4979460,null,16670,null,530129,null,13970,null,244662,null,8424,null,1448,null,642,null,243214,null,8378,null,217395,null,7737,null,25819,null,2895,null,285467,null,9954,null,4449331,null,19356,null,3817860,null,20735,null,27840,null,2415,null,3790020,null,19973,null,3627139,null,20993,null,162881,null,7608,null,631471,null,10207,null,0400000US13,Georgia,13
761317,null,1592,null,57551,null,3924,null,16816,null,2120,null,3705,null,1083,null,0,null,271,null,3705,null,1083,null,3134,null,1034,null,571,null,313,null,13111,null,1774,null,40735,null,3187,null,19810,null,2532,null,204,null,237,null,19606,null,2523,null,16014,null,2549,null,3592,null,902,null,20925,null,2373,null,703766,null,4202,null,60362,null,4546,null,32620,null,3085,null,567,null,392,null,32053,null,3064,null,30291,null,2945,null,1762,null,594,null,27742,null,2752,null,643404,null,6114,null,547126,null,6427,null,24058,null,2909,null,523068,null,7163,null,505827,null,7329,null,17241,null,2158,null,96278,null,4476,null,0400000US15,Hawaii,15
860664,null,2969,null,91925,null,5064,null,21919,null,2159,null,6061,null,1251,null,0,null,257,null,6061,null,1251,null,5108,null,1112,null,953,null,405,null,15858,null,1942,null,70006,null,4700,null,47021,null,3755,null,0,null,257,null,47021,null,3755,null,40309,null,3493,null,6712,null,1266,null,22985,null,2466,null,768739,null,5274,null,85218,null,4255,null,44820,null,2865,null,43,null,72,null,44777,null,2878,null,41415,null,2866,null,3362,null,801,null,40398,null,3017,null,683521,null,6739,null,584623,null,7178,null,2771,null,913,null,581852,null,7204,null,563632,null,6874,null,18220,null,2177,null,98898,null,4857,null,0400000US16,Idaho,16
7594480,null,4629,null,790397,null,17288,null,187439,null,6660,null,47449,null,3960,null,0,null,265,null,47449,null,3960,null,27911,null,2960,null,19538,null,2268,null,139990,null,5385,null,602958,null,15875,null,361637,null,9672,null,160,null,221,null,361477,null,9679,null,276689,null,8768,null,84788,null,5599,null,241321,null,10475,null,6804083,null,17820,null,594535,null,11445,null,311076,null,8103,null,340,null,240,null,310736,null,8070,null,277229,null,8024,null,33507,null,2416,null,283459,null,8062,null,6209548,null,22130,null,5338879,null,21292,null,9403,null,1582,null,5329476,null,21395,null,5082661,null,22447,null,246815,null,8202,null,870669,null,12529,null,0400000US17,Illinois,17
3701791,null,5223,null,402192,null,10414,null,120063,null,5414,null,31376,null,2813,null,0,null,265,null,31376,null,2813,null,19589,null,2101,null,11787,null,1931,null,88687,null,4697,null,282129,null,8961,null,173231,null,6890,null,49,null,94,null,173182,null,6900,null,132352,null,6601,null,40830,null,3582,null,108898,null,6259,null,3299599,null,10837,null,380299,null,10523,null,184124,null,6969,null,270,null,296,null,183854,null,6933,null,166703,null,6574,null,17151,null,1823,null,196175,null,6653,null,2919300,null,14326,null,2544420,null,14303,null,3938,null,1047,null,2540482,null,14435,null,2441230,null,14480,null,99252,null,5408,null,374880,null,9341,null,0400000US18,Indiana,18
1713344,null,3608,null,176790,null,7717,null,50505,null,3490,null,17094,null,2059,null,0,null,226,null,17094,null,2059,null,12101,null,1554,null,4993,null,1244,null,33411,null,2840,null,126285,null,6471,null,89095,null,5523,null,0,null,226,null,89095,null,5523,null,72195,null,4518,null,16900,null,2368,null,37190,null,3454,null,1536554,null,8347,null,156679,null,6835,null,88752,null,5323,null,31,null,37,null,88721,null,5321,null,81797,null,4897,null,6924,null,1246,null,67927,null,3556,null,1379875,null,10921,null,1242885,null,9761,null,1512,null,526,null,1241373,null,9863,null,1209067,null,10400,null,32306,null,2932,null,136990,null,5415,null,0400000US19,Iowa,19
1605662,null,4510,null,159935,null,7049,null,44071,null,3101,null,11984,null,1456,null,0,null,242,null,11984,null,1456,null,7522,null,1088,null,4462,null,1066,null,32087,null,2775,null,115864,null,5812,null,74217,null,4914,null,59,null,101,null,74158,null,4935,null,62364,null,4540,null,11794,null,1733,null,41647,null,3562,null,1445727,null,7585,null,150386,null,5332,null,84829,null,4281,null,220,null,203,null,84609,null,4260,null,77012,null,3730,null,7597,null,1571,null,65557,null,3514,null,1295341,null,8253,null,1149215,null,8242,null,11023,null,1681,null,1138192,null,8709,null,1105641,null,9037,null,32551,null,2797,null,146126,null,5273,null,0400000US20,Kansas,20
2516014,null,5135,null,386213,null,12489,null,162448,null,8460,null,30241,null,3591,null,0,null,271,null,30241,null,3591,null,20027,null,2788,null,10214,null,1915,null,132207,null,7467,null,223765,null,8994,null,135531,null,7232,null,191,null,143,null,135340,null,7226,null,104890,null,6633,null,30450,null,3582,null,88234,null,5404,null,2129801,null,12843,null,328564,null,10643,null,136329,null,6878,null,232,null,237,null,136097,null,6868,null,125041,null,6507,null,11056,null,1840,null,192235,null,7282,null,1801237,null,15580,null,1558001,null,14980,null,8063,null,1710,null,1549938,null,14887,null,1492596,null,15186,null,57342,null,3964,null,243236,null,7193,null,0400000US21,Kentucky,21
2487465,null,4780,null,391584,null,11479,null,115654,null,6909,null,24537,null,3355,null,64,null,110,null,24473,null,3348,null,16099,null,2697,null,8374,null,1521,null,91117,null,5852,null,275930,null,9133,null,161259,null,6027,null,320,null,256,null,160939,null,6060,null,130662,null,5962,null,30277,null,2907,null,114671,null,6789,null,2095881,null,12471,null,285300,null,7180,null,128788,null,5326,null,519,null,340,null,128269,null,5374,null,117585,null,5457,null,10684,null,1924,null,156512,null,6492,null,1810581,null,13945,null,1526910,null,13556,null,9569,null,1299,null,1517341,null,13586,null,1463916,null,14720,null,53425,null,4315,null,283671,null,9183,null,0400000US22,Louisiana,22
795780,null,1903,null,89779,null,5326,null,36954,null,2879,null,8159,null,1424,null,0,null,226,null,8159,null,1424,null,4949,null,1098,null,3210,null,1019,null,28795,null,2539,null,52825,null,3909,null,33814,null,3192,null,0,null,226,null,33814,null,3192,null,27103,null,3177,null,6711,null,1232,null,19011,null,2272,null,706001,null,5555,null,100464,null,4723,null,52258,null,3381,null,438,null,445,null,51820,null,3409,null,46035,null,2971,null,5785,null,1295,null,48206,null,3138,null,605537,null,6348,null,538646,null,6345,null,2167,null,616,null,536479,null,6294,null,518686,null,6406,null,17793,null,2064,null,66891,null,3153,null,0400000US23,Maine,23
3367597,null,3621,null,242727,null,10468,null,72715,null,5427,null,17561,null,2525,null,0,null,281,null,17561,null,2525,null,12360,null,2059,null,5201,null,1337,null,55154,null,4799,null,170012,null,10043,null,100335,null,7402,null,197,null,173,null,100138,null,7416,null,77071,null,6048,null,23067,null,3011,null,69677,null,5945,null,3124870,null,10117,null,291847,null,9759,null,159074,null,7057,null,609,null,344,null,158465,null,7085,null,145439,null,6521,null,13026,null,1940,null,132773,null,5895,null,2833023,null,13812,null,2478962,null,14664,null,20294,null,1981,null,2458668,null,14551,null,2368678,null,15278,null,89990,null,4930,null,354061,null,9969,null,0400000US24,Maryland,24
3884349,null,4467,null,343157,null,12403,null,112317,null,5806,null,20753,null,2068,null,0,null,281,null,20753,null,2068,null,12756,null,2004,null,7997,null,1236,null,91564,null,5451,null,230840,null,11101,null,137159,null,7534,null,273,null,147,null,136886,null,7508,null,105785,null,6656,null,31101,null,3823,null,93681,null,6834,null,3541192,null,12723,null,335200,null,9509,null,166875,null,7311,null,291,null,303,null,166584,null,7261,null,148055,null,6931,null,18529,null,2581,null,168325,null,6833,null,3205992,null,13424,null,2834886,null,15263,null,4570,null,1336,null,2830316,null,15412,null,2714900,null,16443,null,115416,null,6378,null,371106,null,10823,null,0400000US25,Massachusetts,25
5951501,null,4882,null,757782,null,16072,null,238845,null,8086,null,59686,null,3805,null,0,null,237,null,59686,null,3805,null,32352,null,3204,null,27334,null,2667,null,179159,null,6908,null,518937,null,13204,null,333449,null,10346,null,36,null,66,null,333413,null,10353,null,239055,null,8025,null,94358,null,5567,null,185488,null,8748,null,5193719,null,16599,null,607898,null,11498,null,277195,null,8597,null,247,null,212,null,276948,null,8627,null,239201,null,7533,null,37747,null,2893,null,330703,null,8967,null,4585821,null,18163,null,3896184,null,19549,null,4331,null,879,null,3891853,null,19706,null,3656941,null,20122,null,234912,null,7987,null,689637,null,12474,null,0400000US26,Michigan,26
3111000,null,3568,null,263207,null,8275,null,74154,null,3984,null,23831,null,2491,null,0,null,211,null,23831,null,2491,null,15928,null,2036,null,7903,null,1347,null,50323,null,3063,null,189053,null,7098,null,128942,null,5523,null,19,null,32,null,128923,null,5523,null,103612,null,4868,null,25311,null,2465,null,60111,null,3940,null,2847793,null,9652,null,245326,null,6683,null,146789,null,5384,null,183,null,220,null,146606,null,5426,null,133042,null,5158,null,13564,null,1918,null,98537,null,3950,null,2602467,null,9963,null,2325478,null,12323,null,2484,null,570,null,2322994,null,12379,null,2244864,null,12060,null,78130,null,4055,null,276989,null,8183,null,0400000US27,Minnesota,27
1642657,null,5849,null,286197,null,9485,null,100611,null,5686,null,21725,null,2628,null,0,null,289,null,21725,null,2628,null,13674,null,2288,null,8051,null,1618,null,78886,null,5054,null,185586,null,7650,null,120106,null,6028,null,137,null,146,null,119969,null,6028,null,84398,null,4950,null,35571,null,3209,null,65480,null,3731,null,1356460,null,11700,null,223182,null,6855,null,93335,null,5217,null,167,null,175,null,93168,null,5197,null,84711,null,4672,null,8457,null,1509,null,129847,null,5510,null,1133278,null,13821,null,971020,null,13507,null,6703,null,1284,null,964317,null,13319,null,918407,null,13400,null,45910,null,4005,null,162258,null,6392,null,0400000US28,Mississippi,28
3427523,null,4461,null,398683,null,11290,null,130590,null,6291,null,31195,null,3537,null,0,null,255,null,31195,null,3537,null,20170,null,2755,null,11025,null,1767,null,99395,null,5070,null,268093,null,8867,null,173823,null,7750,null,345,null,375,null,173478,null,7743,null,134784,null,6757,null,38694,null,3341,null,94270,null,5346,null,3028840,null,12648,null,386540,null,9730,null,190787,null,6947,null,366,null,228,null,190421,null,6961,null,172414,null,6856,null,18007,null,2180,null,195753,null,6557,null,2642300,null,14795,null,2315675,null,15509,null,8070,null,1465,null,2307605,null,15171,null,2223604,null,15378,null,84001,null,4221,null,326625,null,7869,null,0400000US29,Missouri,29
568420,null,2344,null,74538,null,4885,null,20906,null,2517,null,6062,null,1206,null,0,null,233,null,6062,null,1206,null,5336,null,1121,null,726,null,345,null,14844,null,2168,null,53632,null,3906,null,34945,null,3116,null,0,null,233,null,34945,null,3116,null,29768,null,3005,null,5177,null,1283,null,18687,null,3009,null,493882,null,5508,null,57586,null,3828,null,30611,null,2512,null,53,null,86,null,30558,null,2494,null,28350,null,2503,null,2208,null,834,null,26975,null,2593,null,436296,null,6586,null,378939,null,6644,null,2029,null,629,null,376910,null,6651,null,363456,null,6651,null,13454,null,2089,null,57357,null,3333,null,0400000US30,Montana,30
1018253,null,2886,null,101614,null,5198,null,28031,null,2313,null,9210,null,1407,null,0,null,218,null,9210,null,1407,null,6299,null,1118,null,2911,null,849,null,18821,null,2060,null,73583,null,4281,null,52637,null,3419,null,0,null,218,null,52637,null,3419,null,43646,null,3177,null,8991,null,1535,null,20946,null,2510,null,916639,null,5948,null,88437,null,4653,null,51395,null,3495,null,44,null,73,null,51351,null,3502,null,47401,null,3372,null,3950,null,837,null,37042,null,2629,null,828202,null,5911,null,748113,null,5921,null,4639,null,974,null,743474,null,5958,null,724628,null,5484,null,18846,null,2296,null,80089,null,3777,null,0400000US31,Nebraska,31
1538772,null,2841,null,140764,null,8828,null,31535,null,3654,null,7830,null,1587,null,0,null,298,null,7830,null,1587,null,5580,null,1331,null,2250,null,841,null,23705,null,3279,null,109229,null,7023,null,61354,null,5172,null,197,null,189,null,61157,null,5158,null,50242,null,4543,null,10915,null,2494,null,47875,null,3922,null,1398008,null,9381,null,137427,null,6881,null,69961,null,5074,null,218,null,284,null,69743,null,5026,null,63097,null,4796,null,6646,null,1429,null,67466,null,4330,null,1260581,null,11253,null,1078109,null,11601,null,7179,null,1134,null,1070930,null,11700,null,1030425,null,11566,null,40505,null,2786,null,182472,null,5729,null,0400000US32,Nevada,32
798484,null,1725,null,50316,null,4303,null,17411,null,2358,null,4870,null,1235,null,0,null,253,null,4870,null,1235,null,2884,null,818,null,1986,null,721,null,12541,null,2108,null,32905,null,3550,null,20556,null,2472,null,74,null,121,null,20482,null,2456,null,17679,null,2154,null,2803,null,1079,null,12349,null,1808,null,748168,null,4475,null,73517,null,3836,null,40484,null,2755,null,114,null,189,null,40370,null,2773,null,36761,null,2618,null,3609,null,979,null,33033,null,2471,null,674651,null,5974,null,598981,null,7049,null,804,null,586,null,598177,null,6994,null,577142,null,7199,null,21035,null,2831,null,75670,null,4241,null,0400000US33,New Hampshire,33
5179719,null,3752,null,375931,null,12182,null,93010,null,5810,null,16197,null,2407,null,0,null,277,null,16197,null,2407,null,9669,null,1925,null,6528,null,1685,null,76813,null,5097,null,282921,null,11494,null,150523,null,7565,null,0,null,277,null,150523,null,7565,null,112806,null,5729,null,37717,null,4021,null,132398,null,7188,null,4803788,null,13390,null,386408,null,8475,null,192598,null,7381,null,43,null,71,null,192555,null,7370,null,170543,null,6529,null,22012,null,2362,null,193810,null,6991,null,4417380,null,15120,null,3781705,null,16657,null,6905,null,1466,null,3774800,null,16910,null,3619687,null,17540,null,155113,null,6503,null,635675,null,11812,null,0400000US34,New Jersey,34
1138598,null,4431,null,180337,null,8529,null,44781,null,4166,null,12002,null,2147,null,0,null,281,null,12002,null,2147,null,8554,null,1721,null,3448,null,959,null,32779,null,3590,null,135556,null,7482,null,81525,null,6015,null,59,null,104,null,81466,null,6041,null,71018,null,5662,null,10448,null,1688,null,54031,null,4289,null,958261,null,10276,null,115125,null,5574,null,55275,null,4328,null,24,null,45,null,55251,null,4327,null,51022,null,4062,null,4229,null,1180,null,59850,null,3573,null,843136,null,10952,null,707878,null,10575,null,6338,null,1221,null,701540,null,10588,null,677599,null,10813,null,23941,null,2855,null,135258,null,5553,null,0400000US35,New Mexico,35
11522094,null,5955,null,1351314,null,23535,null,370145,null,10164,null,70445,null,4257,null,0,null,273,null,70445,null,4257,null,46715,null,3077,null,23730,null,2673,null,299700,null,9066,null,981169,null,21818,null,522494,null,13077,null,142,null,153,null,522352,null,13083,null,410224,null,11509,null,112128,null,5968,null,458675,null,14098,null,10170780,null,24558,null,957174,null,13464,null,446992,null,10153,null,1285,null,829,null,445707,null,10205,null,401436,null,10051,null,44271,null,3409,null,510182,null,10167,null,9213606,null,26612,null,7858617,null,28617,null,14145,null,1822,null,7844472,null,28620,null,7529428,null,28301,null,315044,null,8263,null,1354989,null,17307,null,0400000US36,New York,36
5355744,null,7790,null,678497,null,17042,null,198600,null,9209,null,48009,null,4687,null,0,null,287,null,48009,null,4687,null,27002,null,3153,null,21007,null,3355,null,150591,null,7793,null,479897,null,13442,null,308555,null,10454,null,501,null,334,null,308054,null,10505,null,239546,null,9641,null,68508,null,5571,null,171342,null,7263,null,4677247,null,17455,null,582025,null,14663,null,274588,null,8600,null,2440,null,727,null,272148,null,8624,null,249076,null,7926,null,23072,null,2941,null,307437,null,10537,null,4095222,null,20149,null,3554798,null,20783,null,35225,null,3536,null,3519573,null,21138,null,3383101,null,21730,null,136472,null,6350,null,540424,null,12239,null,0400000US37,North Carolina,37
373080,null,1972,null,41122,null,3269,null,9075,null,1326,null,2962,null,709,null,0,null,203,null,2962,null,709,null,2327,null,637,null,635,null,351,null,6113,null,1087,null,32047,null,3192,null,22479,null,2608,null,0,null,203,null,22479,null,2608,null,20233,null,2439,null,2246,null,739,null,9568,null,1416,null,331958,null,3987,null,28198,null,2028,null,18357,null,1864,null,520,null,397,null,17837,null,1860,null,16986,null,1869,null,851,null,377,null,9841,null,1333,null,303760,null,4304,null,274289,null,4487,null,3645,null,912,null,270644,null,4325,null,264617,null,4480,null,6027,null,1112,null,29471,null,2258,null,0400000US38,North Dakota,38
6722166,null,5495,null,789965,null,16890,null,253493,null,9181,null,57306,null,4058,null,0,null,265,null,57306,null,4058,null,32970,null,3203,null,24336,null,2688,null,196187,null,7538,null,536472,null,13924,null,342819,null,10001,null,95,null,140,null,342724,null,9986,null,252832,null,9013,null,89892,null,4935,null,193653,null,8432,null,5932201,null,16822,null,689621,null,13920,null,337057,null,9991,null,173,null,162,null,336884,null,9971,null,300928,null,9155,null,35956,null,2729,null,352564,null,9753,null,5242580,null,20561,null,4565975,null,21370,null,7970,null,1355,null,4558005,null,21384,null,4369005,null,21334,null,189000,null,6139,null,676605,null,13008,null,0400000US39,Ohio,39
2072718,null,4584,null,293266,null,9325,null,94832,null,4918,null,23410,null,2840,null,48,null,81,null,23362,null,2842,null,16059,null,2265,null,7303,null,1361,null,71422,null,4175,null,198434,null,7384,null,124591,null,5853,null,258,null,221,null,124333,null,5863,null,103927,null,5598,null,20406,null,2587,null,73843,null,5002,null,1779452,null,9123,null,261083,null,7201,null,128906,null,5539,null,682,null,398,null,128224,null,5521,null,117911,null,5226,null,10313,null,1614,null,132177,null,5180,null,1518369,null,11548,null,1314867,null,11628,null,14334,null,1928,null,1300533,null,11761,null,1262978,null,11390,null,37555,null,2882,null,203502,null,5458,null,0400000US40,Oklahoma,40
