B20017B_001E,B20017B_001EA,B20017B_001M,B20017B_001MA,B20017B_002E,B20017B_002EA,B20017B_002M,B20017B_002MA,B20017B_003E,B20017B_003EA,B20017B_003M,B20017B_003MA,B20017B_004E,B20017B_004EA,B20017B_004M,B20017B_004MA,B20017B_005E,B20017B_005EA,B20017B_005M,B20017B_005MA,B20017B_006E,B20017B_006EA,B20017B_006M,B20017B_006MA,B20017B_007E,B20017B_007EA,B20017B_007M,B20017B_007MA,GEO_ID,NAME,state
20213,null,850,null,21815,null,1562,null,32525,null,2153,null,7262,null,805,null,18822,null,1150,null,27227,null,1217,null,7771,null,1010,null,0400000US21,Kentucky,21
17615,null,621,null,21617,null,536,null,30823,null,653,null,8221,null,1082,null,15463,null,461,null,21516,null,505,null,7905,null,764,null,0400000US22,Louisiana,22
16993,null,6394,null,25235,null,12948,null,31020,null,2084,null,4341,null,1554,null,14102,null,9514,null,20144,null,4663,null,3714,null,3018,null,0400000US23,Maine,23
32644,null,756,null,34598,null,1119,null,46256,null,952,null,12232,null,629,null,31811,null,488,null,41667,null,567,null,11869,null,619,null,0400000US24,Maryland,24
26458,null,1049,null,29789,null,1849,null,37749,null,3610,null,11062,null,1491,null,23881,null,2251,null,35151,null,2645,null,11697,null,990,null,0400000US25,Massachusetts,25
22950,null,751,null,24024,null,1245,null,37559,null,2292,null,8992,null,923,null,22257,null,646,null,32436,null,1138,null,10467,null,568,null,0400000US26,Michigan,26
22767,null,1332,null,25615,null,1416,null,35185,null,2135,null,10353,null,1243,null,20655,null,1373,null,29401,null,2235,null,10448,null,1395,null,0400000US27,Minnesota,27
16720,null,405,null,20368,null,737,null,28233,null,1470,null,8129,null,742,null,14915,null,620,null,21857,null,717,null,7303,null,480,null,0400000US28,Mississippi,28
21829,null,580,null,22303,null,850,null,31869,null,681,null,8791,null,1293,null,21465,null,742,null,29969,null,1136,null,8812,null,664,null,0400000US29,Missouri,29
19779,null,6379,null,19253,null,6570,null,29709,null,36903,null,9867,null,13842,null,23046,null,9378,null,21402,null,17389,null,23153,null,25736,null,0400000US30,Montana,30
19619,null,2226,null,21599,null,2040,null,30623,null,3315,null,10283,null,2974,null,17020,null,1961,null,28065,null,5201,null,8656,null,2132,null,0400000US31,Nebraska,31
27774,null,1833,null,31094,null,1287,null,37124,null,2293,null,12352,null,4573,null,24860,null,1569,null,30972,null,1054,null,12003,null,2625,null,0400000US32,Nevada,32
29473,null,12750,null,36445,null,12939,null,46262,null,27771,null,9512,null,6097,null,26558,null,11516,null,43750,null,5414,null,6394,null,972,null,0400000US33,New Hampshire,33
30375,null,480,null,31905,null,635,null,41189,null,843,null,13148,null,1441,null,28109,null,1101,null,37384,null,1233,null,11768,null,611,null,0400000US34,New Jersey,34
19487,null,2548,null,19890,null,6469,null,37410,null,8946,null,8163,null,1889,null,18877,null,3373,null,28596,null,2985,null,8023,null,3317,null,0400000US35,New Mexico,35
28978,null,517,null,30042,null,637,null,38182,null,1203,null,11078,null,487,null,28337,null,596,null,36150,null,497,null,11445,null,350,null,0400000US36,New York,36
21570,null,346,null,24144,null,781,null,31803,null,467,null,8958,null,848,null,19631,null,680,null,27270,null,450,null,9101,null,408,null,0400000US37,North Carolina,37
14341,null,8487,null,19694,null,14522,null,32022,null,33230,null,8782,null,3368,null,12926,null,14278,null,14884,null,14810,null,2499,"2,500-",0,***,0400000US38,North Dakota,38
21375,null,348,null,21946,null,599,null,33546,null,1285,null,8401,null,867,null,20810,null,520,null,30800,null,467,null,9183,null,750,null,0400000US39,Ohio,39
18885,null,1013,null,20966,null,1325,null,29866,null,2091,null,8595,null,1265,null,17560,null,1074,null,26645,null,1309,null,7390,null,1125,null,0400000US40,Oklahoma,40
25135,null,3483,null,27143,null,2387,null,38997,null,5243,null,10913,null,5914,null,18872,null,3375,null,32512,null,8301,null,10620,null,4136,null,0400000US41,Oregon,41
22865,null,697,null,24204,null,1144,null,35521,null,808,null,9256,null,870,null,22050,null,559,null,31635,null,553,null,9872,null,526,null,0400000US42,Pennsylvania,42
23180,null,3079,null,26180,null,5776,null,32402,null,4917,null,12755,null,4837,null,21077,null,1786,null,28600,null,3939,null,10251,null,2116,null,0400000US44,Rhode Island,44
20627,null,323,null,22730,null,1021,null,30762,null,815,null,8439,null,875,null,18462,null,792,null,24757,null,701,null,8340,null,659,null,0400000US45,South Carolina,45
17457,null,8463,null,16484,null,12034,null,22074,null,6949,null,5071,null,4835,null,17917,null,10815,null,19012,null,1019,null,10815,null,5252,null,0400000US46,South Dakota,46
21558,null,506,null,24233,null,1273,null,32347,null,1000,null,8906,null,815,null,19866,null,866,null,27974,null,741,null,8054,null,730,null,0400000US47,Tennessee,47
24020,null,503,null,26449,null,454,null,35688,null,746,null,10023,null,598,null,21704,null,417,null,30342,null,500,null,9692,null,466,null,0400000US48,Texas,48
21945,null,4719,null,25108,null,7255,null,32282,null,5501,null,11726,null,2205,null,19656,null,6088,null,24318,null,9134,null,13887,null,6271,null,0400000US49,Utah,49
11776,null,22003,null,18333,null,19598,null,30824,null,4775,null,2499,"2,500-",0,***,8146,null,33285,null,29265,null,14475,null,4459,null,2464,null,0400000US50,Vermont,50
26188,null,460,null,29665,null,1005,null,36938,null,587,null,11208,null,549,null,23256,null,808,null,31250,null,621,null,10323,null,454,null,0400000US51,Virginia,51
25546,null,1122,null,27421,null,2703,null,37661,null,3550,null,12921,null,3233,null,22123,null,1866,null,36878,null,3544,null,10395,null,2032,null,0400000US53,Washington,53
16588,null,1642,null,17238,null,2663,null,31626,null,11079,null,7216,null,1788,null,15719,null,2879,null,25078,null,4852,null,6056,null,1378,null,0400000US54,West Virginia,54
19234,null,1343,null,19870,null,2038,null,33056,null,2303,null,6769,null,1087,null,18863,null,1375,null,28354,null,1419,null,8322,null,1130,null,0400000US55,Wisconsin,55
25546,null,6402,null,25146,null,6046,null,26447,null,6366,null,13449,null,13211,null,28227,null,22601,null,30407,null,8945,null,13512,null,4739,null,0400000US56,Wyoming,56
13298,null,773,null,13364,null,1061,null,19892,null,2623,null,6911,null,689,null,13207,null,1089,null,17900,null,1159,null,6962,null,593,null,0400000US72,Puerto Rico,72
