B18040_001E,B18040_001EA,B18040_001M,B18040_001MA,B18040_002E,B18040_002EA,B18040_002M,B18040_002MA,B18040_003E,B18040_003EA,B18040_003M,B18040_003MA,B18040_004E,B18040_004EA,B18040_004M,B18040_004MA,B18040_005E,B18040_005EA,B18040_005M,B18040_005MA,B18040_006E,B18040_006EA,B18040_006M,B18040_006MA,B18040_007E,B18040_007EA,B18040_007M,B18040_007MA,GEO_ID,NAME,state
25348,null,281,null,17157,null,709,null,21443,null,960,null,13278,null,1111,null,26177,null,286,null,32160,null,344,null,20552,null,275,null,0400000US01,Alabama,01
30865,null,593,null,23275,null,2173,null,26365,null,4308,null,18331,null,3601,null,31556,null,612,null,40111,null,1750,null,25740,null,822,null,0400000US02,Alaska,02
28354,null,465,null,19542,null,1077,null,22164,null,1734,null,16693,null,784,null,29356,null,475,null,33677,null,593,null,24196,null,520,null,0400000US04,Arizona,04
22764,null,482,null,16034,null,671,null,20146,null,1437,null,11990,null,637,null,23832,null,493,null,29667,null,739,null,19857,null,494,null,0400000US05,Arkansas,05
30788,null,92,null,21111,null,398,null,24863,null,803,null,17193,null,531,null,31277,null,94,null,36331,null,173,null,25922,null,165,null,0400000US06,California,06
30610,null,244,null,20637,null,860,null,24866,null,1807,null,16421,null,1462,null,31232,null,246,null,36938,null,426,null,24943,null,399,null,0400000US08,Colorado,08
35490,null,366,null,20798,null,1312,null,23590,null,2508,null,17779,null,1737,null,36426,null,382,null,45340,null,668,null,30078,null,456,null,0400000US09,Connecticut,09
31835,null,540,null,20723,null,2663,null,26181,null,3133,null,16653,null,1982,null,32517,null,960,null,37771,null,1554,null,28604,null,1275,null,0400000US10,Delaware,10
39182,null,1887,null,20880,null,3073,null,21534,null,6638,null,20632,null,4537,null,40477,null,780,null,43761,null,3519,null,36662,null,1564,null,0400000US11,District of Columbia,11
27417,null,143,null,19706,null,693,null,22038,null,588,null,16321,null,691,null,28370,null,271,null,32320,null,181,null,24366,null,242,null,0400000US12,Florida,12
28331,null,370,null,19294,null,1096,null,22537,null,1326,null,15638,null,882,null,29349,null,371,null,34132,null,446,null,24387,null,405,null,0400000US13,Georgia,13
31012,null,360,null,21746,null,1675,null,24960,null,2771,null,18458,null,2918,null,31392,null,342,null,36452,null,878,null,27542,null,863,null,0400000US15,Hawaii,15
24914,null,484,null,15980,null,1364,null,20600,null,2689,null,11085,null,1366,null,25642,null,403,null,31824,null,514,null,19555,null,715,null,0400000US16,Idaho,16
30415,null,151,null,19874,null,849,null,23388,null,1626,null,16299,null,721,null,30945,null,156,null,38098,null,506,null,24505,null,284,null,0400000US17,Illinois,17
27431,null,216,null,18118,null,884,null,23288,null,1174,null,13822,null,1057,null,28568,null,301,null,35723,null,251,null,21980,null,246,null,0400000US18,Indiana,18
26335,null,241,null,15263,null,1122,null,19685,null,2002,null,11675,null,761,null,27207,null,272,null,33428,null,515,null,21456,null,283,null,0400000US19,Iowa,19
26276,null,290,null,16437,null,792,null,19464,null,1996,null,14067,null,988,null,27172,null,289,null,33646,null,623,null,21627,null,282,null,0400000US20,Kansas,20
25234,null,234,null,16415,null,852,null,20829,null,1738,null,12110,null,705,null,26035,null,237,null,31676,null,339,null,20894,null,275,null,0400000US21,Kentucky,21
25245,null,329,null,16368,null,697,null,23517,null,1562,null,11827,null,788,null,26064,null,324,null,34496,null,847,null,19925,null,407,null,0400000US22,Louisiana,22
25878,null,362,null,16214,null,1157,null,22359,null,1896,null,10870,null,1143,null,26738,null,366,null,32692,null,815,null,21820,null,381,null,0400000US23,Maine,23
