C07001_001E,C07001_001EA,C07001_001M,C07001_001MA,C07001_002E,C07001_002EA,C07001_002M,C07001_002MA,C07001_003E,C07001_003EA,C07001_003M,C07001_003MA,C07001_004E,C07001_004EA,C07001_004M,C07001_004MA,C07001_005E,C07001_005EA,C07001_005M,C07001_005MA,C07001_006E,C07001_006EA,C07001_006M,C07001_006MA,C07001_007E,C07001_007EA,C07001_007M,C07001_007MA,C07001_008E,C07001_008EA,C07001_008M,C07001_008MA,C07001_009E,C07001_009EA,C07001_009M,C07001_009MA,C07001_010E,C07001_010EA,C07001_010M,C07001_010MA,C07001_011E,C07001_011EA,C07001_011M,C07001_011MA,C07001_012E,C07001_012EA,C07001_012M,C07001_012MA,C07001_013E,C07001_013EA,C07001_013M,C07001_013MA,C07001_014E,C07001_014EA,C07001_014M,C07001_014MA,C07001_015E,C07001_015EA,C07001_015M,C07001_015MA,C07001_016E,C07001_016EA,C07001_016M,C07001_016MA,C07001_017E,C07001_017EA,C07001_017M,C07001_017MA,C07001_018E,C07001_018EA,C07001_018M,C07001_018MA,C07001_019E,C07001_019EA,C07001_019M,C07001_019MA,C07001_020E,C07001_020EA,C07001_020M,C07001_020MA,C07001_021E,C07001_021EA,C07001_021M,C07001_021MA,C07001_022E,C07001_022EA,C07001_022M,C07001_022MA,C07001_023E,C07001_023EA,C07001_023M,C07001_023MA,C07001_024E,C07001_024EA,C07001_024M,C07001_024MA,C07001_025E,C07001_025EA,C07001_025M,C07001_025MA,C07001_026E,C07001_026EA,C07001_026M,C07001_026MA,C07001_027E,C07001_027EA,C07001_027M,C07001_027MA,C07001_028E,C07001_028EA,C07001_028M,C07001_028MA,C07001_029E,C07001_029EA,C07001_029M,C07001_029MA,C07001_030E,C07001_030EA,C07001_030M,C07001_030MA,C07001_031E,C07001_031EA,C07001_031M,C07001_031MA,C07001_032E,C07001_032EA,C07001_032M,C07001_032MA,C07001_033E,C07001_033EA,C07001_033M,C07001_033MA,C07001_034E,C07001_034EA,C07001_034M,C07001_034MA,C07001_035E,C07001_035EA,C07001_035M,C07001_035MA,C07001_036E,C07001_036EA,C07001_036M,C07001_036MA,C07001_037E,C07001_037EA,C07001_037M,C07001_037MA,C07001_038E,C07001_038EA,C07001_038M,C07001_038MA,C07001_039E,C07001_039EA,C07001_039M,C07001_039MA,C07001_040E,C07001_040EA,C07001_040M,C07001_040MA,C07001_041E,C07001_041EA,C07001_041M,C07001_041MA,C07001_042E,C07001_042EA,C07001_042M,C07001_042MA,C07001_043E,C07001_043EA,C07001_043M,C07001_043MA,C07001_044E,C07001_044EA,C07001_044M,C07001_044MA,C07001_045E,C07001_045EA,C07001_045M,C07001_045MA,C07001_046E,C07001_046EA,C07001_046M,C07001_046MA,C07001_047E,C07001_047EA,C07001_047M,C07001_047MA,C07001_048E,C07001_048EA,C07001_048M,C07001_048MA,C07001_049E,C07001_049EA,C07001_049M,C07001_049MA,C07001_050E,C07001_050EA,C07001_050M,C07001_050MA,C07001_051E,C07001_051EA,C07001_051M,C07001_051MA,C07001_052E,C07001_052EA,C07001_052M,C07001_052MA,C07001_053E,C07001_053EA,C07001_053M,C07001_053MA,C07001_054E,C07001_054EA,C07001_054M,C07001_054MA,C07001_055E,C07001_055EA,C07001_055M,C07001_055MA,C07001_056E,C07001_056EA,C07001_056M,C07001_056MA,C07001_057E,C07001_057EA,C07001_057M,C07001_057MA,C07001_058E,C07001_058EA,C07001_058M,C07001_058MA,C07001_059E,C07001_059EA,C07001_059M,C07001_059MA,C07001_060E,C07001_060EA,C07001_060M,C07001_060MA,GEO_ID,NAME,state
4567337,null,4144,null,248489,null,4053,null,815647,null,3096,null,457308,null,4446,null,589251,null,5331,null,636403,null,4173,null,668705,null,3931,null,526787,null,2500,null,336042,null,2396,null,288705,null,2490,null,3806523,null,22129,null,188761,null,5211,null,685583,null,8049,null,295930,null,7816,null,422087,null,9125,null,533746,null,6907,null,601057,null,5717,null,487751,null,3411,null,320204,null,3272,null,271404,null,3220,null,448808,null,17391,null,42021,null,3940,null,82058,null,6821,null,85821,null,6150,null,100318,null,6220,null,57659,null,4902,null,41028,null,3689,null,19481,null,2106,null,8972,null,1402,null,11450,null,1514,null,155479,null,8974,null,8791,null,1635,null,23331,null,3323,null,41708,null,3962,null,33319,null,3352,null,22050,null,2622,null,11987,null,1836,null,8573,null,1459,null,2570,null,877,null,3150,null,898,null,137795,null,8827,null,7836,null,1819,null,22076,null,3160,null,28479,null,3430,null,29566,null,3978,null,19743,null,2729,null,13657,null,1951,null,9739,null,1770,null,4107,null,1189,null,2592,null,731,null,18732,null,4010,null,1080,null,507,null,2599,null,1072,null,5370,null,2163,null,3961,null,1241,null,3205,null,1190,null,976,null,505,null,1243,null,618,null,189,null,158,null,109,null,130,null,0400000US01,Alabama,01
673007,null,1494,null,40201,null,1482,null,130447,null,1142,null,80541,null,2637,null,94734,null,3080,null,97391,null,2359,null,109955,null,1785,null,72657,null,1320,null,29463,null,1196,null,17618,null,934,null,529739,null,9472,null,27934,null,1937,null,108833,null,3355,null,47379,null,3370,null,60246,null,2704,null,78746,null,3319,null,98097,null,2487,null,64689,null,1918,null,27759,null,1225,null,16056,null,1019,null,78048,null,7724,null,7513,null,1475,null,13906,null,2740,null,15368,null,2590,null,17996,null,2419,null,9965,null,1848,null,6825,null,1475,null,4580,null,1020,null,1002,null,464,null,893,null,347,null,20464,null,3277,null,1263,null,752,null,2556,null,1257,null,4254,null,1060,null,5650,null,1642,null,3181,null,969,null,2138,null,791,null,1236,null,637,null,97,null,82,null,89,null,95,null,36367,null,4147,null,3116,null,1084,null,3732,null,1175,null,10509,null,1958,null,8805,null,1481,null,4498,null,1292,null,2575,null,1015,null,1958,null,966,null,594,null,432,null,580,null,531,null,8389,null,2553,null,375,null,400,null,1420,null,798,null,3031,null,1353,null,2037,null,1012,null,1001,null,524,null,320,null,266,null,194,null,225,null,11,null,18,null,0,null,237,null,0400000US02,Alaska,02
6242274,null,5209,null,402486,null,5509,null,1171588,null,1805,null,592375,null,3007,null,916059,null,3672,null,864660,null,2883,null,820377,null,2110,null,655553,null,1466,null,421231,null,1696,null,397945,null,1566,null,4988012,null,29989,null,296883,null,7441,null,957637,null,10751,null,374887,null,9112,null,632994,null,10675,null,695228,null,8759,null,706248,null,7000,null,580083,null,5128,null,382332,null,3477,null,361720,null,3712,null,823853,null,25427,null,73822,null,5736,null,157595,null,9448,null,138859,null,7692,null,190702,null,9737,null,113741,null,7475,null,70744,null,5311,null,40383,null,3643,null,18483,null,2717,null,19524,null,2408,null,105543,null,9460,null,7353,null,1921,null,12166,null,2451,null,26404,null,3561,null,24691,null,3489,null,12391,null,1884,null,10462,null,1992,null,6015,null,1524,null,2954,null,964,null,3107,null,1069,null,262787,null,17087,null,21136,null,4041,null,32843,null,4762,null,42846,null,4786,null,51037,null,5360,null,34989,null,3778,null,26808,null,3606,null,26385,null,2587,null,14435,null,2088,null,12308,null,2072,null,62079,null,7393,null,3292,null,1317,null,11347,null,2780,null,9379,null,1917,null,16635,null,3147,null,8311,null,2420,null,6115,null,1921,null,2687,null,893,null,3027,null,1210,null,1286,null,578,null,0400000US04,Arizona,04
2794570,null,3125,null,156723,null,3165,null,504542,null,2229,null,271495,null,4062,null,366011,null,5165,null,381359,null,3968,null,395682,null,3402,null,320822,null,2136,null,209866,null,2084,null,188070,null,1595,null,2270297,null,18055,null,113177,null,4207,null,407770,null,7123,null,168284,null,5735,null,261470,null,6947,null,311641,null,5368,null,349943,null,4710,null,290056,null,3615,null,193224,null,2891,null,174732,null,2265,null,315070,null,15134,null,28645,null,3180,null,63412,null,5989,null,57660,null,4609,null,62900,null,5151,null,40579,null,4179,null,27366,null,3300,null,16628,null,2207,null,8939,null,1559,null,8941,null,1480,null,110178,null,7171,null,7194,null,1326,null,14427,null,2710,null,29668,null,3226,null,22784,null,2944,null,15061,null,2070,null,8656,null,1550,null,6526,null,1345,null,3283,null,869,null,2579,null,890,null,89148,null,8262,null,6780,null,1726,null,16687,null,2991,null,13951,null,2078,null,17166,null,2499,null,12663,null,2412,null,8465,null,1495,null,7423,null,1503,null,4238,null,1078,null,1775,null,670,null,9877,null,2356,null,927,null,467,null,2246,null,846,null,1932,null,640,null,1691,null,863,null,1415,null,644,null,1252,null,650,null,189,null,161,null,182,null,205,null,43,null,73,null,0400000US05,Arkansas,05
36025074,null,12085,null,2133749,null,12223,null,6721731,null,3273,null,3837832,null,6155,null,5205540,null,7195,null,5449923,null,6012,null,5114104,null,6046,null,3561246,null,3531,null,2048331,null,3600,null,1952618,null,3378,null,30425142,null,75652,null,1720201,null,16155,null,5831349,null,27158,null,2720602,null,23087,null,3883318,null,22754,null,4647694,null,19188,null,4595396,null,14735,null,3287487,null,11627,null,1918695,null,7528,null,1820400,null,7432,null,3682248,null,61163,null,294385,null,9593,null,659525,null,20796,null,654703,null,17646,null,857358,null,18387,null,533840,null,15612,null,350672,null,12397,null,170843,null,8280,null,75580,null,4483,null,85342,null,4869,null,1137687,null,27902,null,72509,null,5349,null,139741,null,9926,null,278424,null,11361,null,272850,null,11459,null,161253,null,8293,null,99032,null,5756,null,57587,null,4473,null,27151,null,2563,null,29140,null,3171,null,491058,null,17595,null,30574,null,3198,null,56114,null,5628,null,120229,null,6373,null,120642,null,7734,null,68126,null,5177,null,41355,null,3819,null,29327,null,3412,null,12024,null,2045,null,12667,null,2153,null,288939,null,13653,null,16080,null,2569,null,35002,null,3480,null,63874,null,5584,null,71372,null,6296,null,39010,null,4121,null,27649,null,3769,null,16002,null,2534,null,14881,null,2535,null,5069,null,1298,null,0400000US06,California,06
4792832,null,3927,null,280637,null,4290,null,842819,null,1901,null,465672,null,3767,null,722345,null,5178,null,726940,null,4221,null,740009,null,4059,null,521017,null,1979,null,266163,null,2326,null,227230,null,2123,null,3856888,null,21914,null,206461,null,5296,null,703482,null,8369,null,267119,null,7489,null,497727,null,9158,null,593168,null,8480,null,653221,null,6490,null,479581,null,3910,null,249184,null,2828,null,206945,null,3073,null,471129,null,19131,null,38242,null,3549,null,75949,null,7290,null,100554,null,7107,null,104429,null,6508,null,63113,null,5401,null,47085,null,4473,null,23281,null,2446,null,8083,null,1585,null,10393,null,1473,null,238031,null,12408,null,19664,null,3086,null,32231,null,4056,null,52640,null,4082,null,57489,null,4310,null,36007,null,3583,null,21644,null,2979,null,8334,null,1775,null,4097,null,1008,null,5925,null,1033,null,197883,null,11721,null,14511,null,2391,null,27685,null,4179,null,38668,null,3524,null,53333,null,4219,null,30712,null,4147,null,16346,null,2231,null,8325,null,1794,null,4487,null,1169,null,3816,null,918,null,28901,null,3969,null,1759,null,774,null,3472,null,1114,null,6691,null,1310,null,9367,null,2586,null,3940,null,1239,null,1713,null,720,null,1496,null,612,null,312,null,274,null,151,null,167,null,0400000US08,Colorado,08
3460793,null,2862,null,170468,null,2812,null,607066,null,1588,null,323691,null,2097,null,402657,null,1984,null,527378,null,1873,null,556192,null,1681,null,401881,null,1246,null,228688,null,1269,null,242772,null,1152,null,3029108,null,16145,null,144389,null,3883,null,550375,null,6178,null,231768,null,4988,null,304939,null,5664,null,462727,null,5520,null,512068,null,4399,null,379609,null,2759,null,216275,null,2355,null,226958,null,2657,null,268677,null,14212,null,18953,null,2562,null,40687,null,5099,null,46198,null,4014,null,57216,null,5208,null,43015,null,4255,null,29434,null,3574,null,14319,null,2031,null,7746,null,1625,null,11109,null,1447,null,65412,null,5235,null,2396,null,884,null,5326,null,1626,null,19450,null,2155,null,16415,null,2012,null,8124,null,1665,null,6262,null,1427,null,4513,null,1196,null,1152,null,585,null,1774,null,616,null,78663,null,5788,null,3424,null,1040,null,6899,null,1846,null,23586,null,2174,null,19038,null,2333,null,10681,null,1994,null,6292,null,1619,null,3163,null,1053,null,2885,null,1119,null,2695,null,844,null,18933,null,2713,null,1306,null,540,null,3779,null,1246,null,2689,null,661,null,5049,null,1075,null,2831,null,1052,null,2136,null,841,null,277,null,239,null,630,null,403,null,236,null,197,null,0400000US09,Connecticut,09
855328,null,1499,null,49726,null,1531,null,146470,null,300,null,85197,null,904,null,105980,null,1225,null,125249,null,1389,null,126353,null,1119,null,99272,null,775,null,61737,null,841,null,55344,null,636,null,727191,null,8683,null,39651,null,1905,null,126341,null,2991,null,57972,null,2754,null,81559,null,2596,null,106726,null,3081,null,114056,null,2160,null,91804,null,1721,null,57890,null,1262,null,51192,null,1180,null,74650,null,6705,null,6410,null,1835,null,12589,null,2391,null,14788,null,2076,null,14442,null,2222,null,11149,null,2123,null,7449,null,1511,null,3459,null,1024,null,1700,null,572,null,2664,null,862,null,8336,null,2106,null,129,null,136,null,1229,null,583,null,1963,null,680,null,1541,null,724,null,1302,null,733,null,1156,null,534,null,225,null,172,null,329,null,279,null,462,null,356,null,40392,null,4806,null,3314,null,1194,null,5205,null,1772,null,10065,null,1413,null,6970,null,1655,null,5532,null,1807,null,3205,null,954,null,3431,null,984,null,1644,null,862,null,1026,null,437,null,4759,null,1490,null,222,null,233,null,1106,null,566,null,409,null,245,null,1468,null,685,null,540,null,399,null,487,null,505,null,353,null,279,null,174,null,274,null,0,null,261,null,0400000US10,Delaware,10
579800,null,1573,null,27820,null,1512,null,77262,null,3,null,73700,null,756,null,108002,null,885,null,85760,null,657,null,76006,null,645,null,60986,null,396,null,36283,null,517,null,33981,null,540,null,467040,null,7392,null,22838,null,1782,null,64259,null,2760,null,44865,null,2508,null,73959,null,2914,null,72552,null,2346,null,66441,null,1744,null,56073,null,1361,null,34626,null,740,null,31427,null,935,null,58181,null,6847,null,2965,null,1249,null,9980,null,2550,null,9533,null,1878,null,17174,null,2595,null,7915,null,1861,null,5592,null,1294,null,2783,null,1233,null,982,null,417,null,1257,null,652,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,0,null,300,null,47654,null,4236,null,1598,null,826,null,2563,null,1026,null,17858,null,2261,null,13717,null,2363,null,4882,null,1517,null,3421,null,1072,null,1735,null,663,null,675,null,377,null,1205,null,591,null,6925,null,1878,null,419,null,520,null,460,null,427,null,1444,null,559,null,3152,null,1237,null,411,null,375,null,552,null,430,null,395,null,381,null,0,null,300,null,92,null,150,null,0400000US11,District of Columbia,11
18024300,null,7463,null,919059,null,8119,null,2896667,null,3545,null,1620491,null,7951,null,2247180,null,7921,null,2559703,null,7081,null,2579771,null,6785,null,2104854,null,4163,null,1484665,null,4542,null,1611910,null,4538,null,14989068,null,42980,null,712203,null,9733,null,2416828,null,17233,null,1095302,null,11977,null,1614672,null,15338,null,2108739,null,14625,null,2268983,null,13553,null,1900889,null,9230,null,1375453,null,7416,null,1495999,null,7741,null,1800459,null,34259,null,136670,null,8282,null,316828,null,13616,null,301075,null,9807,null,367612,null,14128,null,268455,null,10339,null,181338,null,9104,null,109096,null,5708,null,51029,null,4089,null,68356,null,5107,null,588502,null,20193,null,36174,null,4532,null,77481,null,6442,null,113049,null,6140,null,135708,null,7401,null,90827,null,6105,null,64304,null,4588,null,33323,null,3108,null,19181,null,2447,null,18455,null,2395,null,493527,null,20268,null,26591,null,3419,null,61189,null,6403,null,87412,null,5623,null,94827,null,7077,null,68622,null,6496,null,51069,null,4453,null,49707,null,3504,null,29870,null,2852,null,24240,null,3373,null,152744,null,11028,null,7421,null,1987,null,24341,null,3538,null,23653,null,3282,null,34361,null,3616,null,23060,null,3451,null,14077,null,2265,null,11839,null,1799,null,9132,null,2107,null,4860,null,1401,null,0400000US12,Florida,12
