C17003_001E,C17003_001EA,C17003_001M,C17003_001MA,C17003_002E,C17003_002EA,C17003_002M,C17003_002MA,C17003_003E,C17003_003EA,C17003_003M,C17003_003MA,C17003_004E,C17003_004EA,C17003_004M,C17003_004MA,C17003_005E,C17003_005EA,C17003_005M,C17003_005MA,C17003_006E,C17003_006EA,C17003_006M,C17003_006MA,C17003_007E,C17003_007EA,C17003_007M,C17003_007MA,C17003_008E,C17003_008EA,C17003_008M,C17003_008MA,C17003_009E,C17003_009EA,C17003_009M,C17003_009MA,C17003_010E,C17003_010EA,C17003_010M,C17003_010MA,C17003_011E,C17003_011EA,C17003_011M,C17003_011MA,GEO_ID,NAME,state
5948043,null,7896,null,650244,null,15999,null,258060,null,9350,null,221345,null,9872,null,116651,null,7405,null,54188,null,4368,null,5297799,null,16320,null,724024,null,15115,null,1586177,null,21332,null,1404336,null,20367,null,1583262,null,18547,null,0400000US13,Georgia,13
860700,null,2458,null,57209,null,3907,null,11513,null,1833,null,19398,null,2526,null,15434,null,2168,null,10864,null,1680,null,803491,null,4674,null,78196,null,4405,null,237934,null,7106,null,244126,null,8563,null,243235,null,6139,null,0400000US15,Hawaii,15
929049,null,2385,null,83426,null,4715,null,19893,null,2531,null,29931,null,2445,null,25047,null,2475,null,8555,null,1500,null,845623,null,4946,null,84679,null,4066,null,246703,null,7868,null,292432,null,6949,null,221809,null,6616,null,0400000US16,Idaho,16
8198102,null,4470,null,736840,null,16169,null,234427,null,8786,null,259652,null,8286,null,159717,null,6665,null,83044,null,5223,null,7461262,null,16853,null,901617,null,16610,null,2115404,null,24110,null,2077883,null,17129,null,2366358,null,19954,null,0400000US17,Illinois,17
4057586,null,4420,null,360856,null,9488,null,118726,null,5656,null,139385,null,6590,null,76166,null,4253,null,26579,null,2641,null,3696730,null,10955,null,438756,null,9911,null,1369694,null,17005,null,1006494,null,13239,null,881786,null,12208,null,0400000US18,Indiana,18
1928236,null,3177,null,156385,null,7979,null,42272,null,3456,null,64344,null,4468,null,38175,null,3185,null,11594,null,1790,null,1771851,null,8375,null,149160,null,4612,null,617009,null,8601,null,542744,null,9586,null,462938,null,8764,null,0400000US19,Iowa,19
1748622,null,4352,null,144585,null,5912,null,41777,null,3760,null,50961,null,3322,null,37442,null,3011,null,14405,null,1845,null,1604037,null,7807,null,140198,null,5611,null,471590,null,9805,null,495056,null,8484,null,497193,null,8913,null,0400000US20,Kansas,20
2784808,null,4401,null,383480,null,12127,null,161933,null,8054,null,140841,null,7386,null,62766,null,4410,null,17940,null,2049,null,2401328,null,13479,null,377374,null,9431,null,843601,null,13005,null,632507,null,11395,null,547846,null,11260,null,0400000US21,Kentucky,21
2669501,null,4835,null,376580,null,10671,null,153605,null,7086,null,139292,null,6305,null,58726,null,4218,null,24957,null,2889,null,2292921,null,11568,null,364808,null,9627,null,815900,null,11611,null,581964,null,11301,null,530249,null,10477,null,0400000US22,Louisiana,22
910154,null,1871,null,91212,null,4864,null,23412,null,2196,null,39074,null,3191,null,19681,null,2178,null,9045,null,1547,null,818942,null,5131,null,70011,null,3781,null,291393,null,6371,null,221334,null,6346,null,236204,null,6098,null,0400000US23,Maine,23
3648552,null,3180,null,236978,null,10038,null,80593,null,6499,null,82393,null,5597,null,43851,null,3895,null,30141,null,3256,null,3411574,null,10611,null,363111,null,10525,null,913249,null,16056,null,860669,null,13907,null,1274545,null,16619,null,0400000US24,Maryland,24
4292954,null,3489,null,346640,null,12141,null,108405,null,5552,null,116913,null,6399,null,65590,null,4723,null,55732,null,4674,null,3946314,null,12361,null,376221,null,10842,null,1066071,null,18337,null,914495,null,12943,null,1589527,null,18541,null,0400000US25,Massachusetts,25
6533222,null,4356,null,691012,null,16142,null,199215,null,7129,null,258342,null,9548,null,175969,null,6545,null,57486,null,4403,null,5842210,null,16384,null,602081,null,11830,null,1841609,null,18704,null,1818306,null,19496,null,1580214,null,16006,null,0400000US26,Michigan,26
3372070,null,3060,null,246532,null,7959,null,65007,null,4436,null,90852,null,4346,null,64091,null,3840,null,26582,null,2581,null,3125538,null,8494,null,224645,null,6477,null,867587,null,11737,null,1003285,null,11041,null,1030021,null,11386,null,0400000US27,Minnesota,27
1791177,null,4857,null,277438,null,9862,null,114600,null,5546,null,95102,null,5003,null,55138,null,4739,null,12598,null,1831,null,1513739,null,10747,null,258722,null,8406,null,475827,null,11046,null,446149,null,10225,null,333041,null,9721,null,0400000US28,Mississippi,28
3800812,null,4600,null,384398,null,10170,null,128168,null,6593,null,143256,null,6608,null,83302,null,4852,null,29672,null,2654,null,3416414,null,11496,null,398572,null,9635,null,1129371,null,12888,null,970545,null,13187,null,917926,null,14437,null,0400000US29,Missouri,29
628644,null,2307,null,68494,null,4462,null,15596,null,2348,null,24453,null,2456,null,19313,null,2282,null,9132,null,1578,null,560150,null,4954,null,45253,null,3250,null,177753,null,5176,null,174101,null,5808,null,163043,null,5702,null,0400000US30,Montana,30
1112827,null,3139,null,89907,null,4783,null,23093,null,2545,null,32841,null,2735,null,25221,null,2503,null,8752,null,1485,null,1022920,null,5610,null,87481,null,4722,null,307388,null,6498,null,326469,null,7078,null,301582,null,7242,null,0400000US31,Nebraska,31
1667946,null,2833,null,135163,null,8755,null,41512,null,4817,null,44548,null,4195,null,34228,null,4012,null,14875,null,2009,null,1532783,null,9449,null,228011,null,8096,null,469703,null,10165,null,483859,null,12110,null,351210,null,9656,null,0400000US32,Nevada,32
881351,null,1621,null,48861,null,4217,null,12180,null,2007,null,17931,null,2353,null,12209,null,1557,null,6541,null,1683,null,832490,null,4463,null,68696,null,4396,null,253801,null,7138,null,227046,null,7016,null,282947,null,8193,null,0400000US33,New Hampshire,33
5754112,null,2712,null,404594,null,12522,null,131362,null,7268,null,150484,null,7413,null,68245,null,4265,null,54503,null,4920,null,5349518,null,12565,null,590304,null,13209,null,1631544,null,19261,null,1207269,null,19092,null,1920401,null,18875,null,0400000US34,New Jersey,34
1247318,null,4166,null,176587,null,8239,null,66714,null,5206,null,53402,null,4470,null,39454,null,3222,null,17017,null,2434,null,1070731,null,9270,null,149574,null,6163,null,302233,null,7832,null,322421,null,9030,null,296503,null,7561,null,0400000US35,New Mexico,35
12675394,null,5454,null,1386273,null,22836,null,505931,null,13657,null,453809,null,12752,null,250002,null,7462,null,176531,null,7957,null,11289121,null,23879,null,1464454,null,19788,null,3253284,null,30929,null,2676338,null,27273,null,3895045,null,29987,null,0400000US36,New York,36
5850977,null,8153,null,646078,null,14880,null,237231,null,9242,null,222836,null,10380,null,134349,null,6589,null,51662,null,3656,null,5204899,null,16202,null,732424,null,14650,null,1508745,null,20220,null,1495876,null,17792,null,1467854,null,18156,null,0400000US37,North Carolina,37
403146,null,1908,null,34546,null,2555,null,8797,null,1204,null,12344,null,1529,null,9654,null,1502,null,3751,null,842,null,368600,null,3213,null,32875,null,2209,null,101886,null,3462,null,132099,null,4724,null,101740,null,3485,null,0400000US38,North Dakota,38
7476319,null,5136,null,742168,null,14489,null,217691,null,8427,null,294766,null,8703,null,168598,null,7404,null,61113,null,4001,null,6734151,null,15380,null,719065,null,12803,null,2446474,null,23608,null,1806887,null,17864,null,1761725,null,18118,null,0400000US39,Ohio,39
2280652,null,4549,null,274147,null,9240,null,89457,null,5279,null,101473,null,5934,null,61073,null,3679,null,22144,null,2689,null,2006505,null,9860,null,245038,null,7269,null,646358,null,13201,null,607545,null,10966,null,507564,null,9630,null,0400000US40,Oklahoma,40
2511985,null,3524,null,252890,null,9958,null,58631,null,4898,null,82819,null,5690,null,77171,null,5403,null,34269,null,3265,null,2259095,null,10650,null,237274,null,8107,null,599670,null,11785,null,738692,null,10813,null,683459,null,12231,null,0400000US41,Oregon,41
8240207,null,3717,null,724597,null,16430,null,222851,null,7722,null,305617,null,10077,null,129666,null,6702,null,66463,null,4036,null,7515610,null,16407,null,823706,null,14051,null,2854313,null,21391,null,1743102,null,17973,null,2094489,null,20670,null,0400000US42,Pennsylvania,42
697224,null,1589,null,63935,null,4757,null,26187,null,2937,null,21009,null,2683,null,10758,null,1538,null,5981,null,1655,null,633289,null,4988,null,88094,null,5894,null,180896,null,6265,null,159738,null,6122,null,204561,null,6543,null,0400000US44,Rhode Island,44
2850526,null,4338,null,337850,null,11115,null,136073,null,6780,null,121315,null,7227,null,57838,null,4098,null,22624,null,3111,null,2512676,null,12383,null,361799,null,10427,null,813287,null,14757,null,682704,null,12390,null,654886,null,12950,null,0400000US45,South Carolina,45
499187,null,2165,null,47050,null,2892,null,14890,null,2130,null,17096,null,1749,null,10368,null,1303,null,4696,null,1075,null,452137,null,3689,null,41762,null,3253,null,150917,null,4945,null,137042,null,4224,null,122416,null,4693,null,0400000US46,South Dakota,46
4047685,null,4872,null,495692,null,14000,null,200892,null,7895,null,178985,null,7823,null,85526,null,4797,null,30289,null,2830,null,3551993,null,15407,null,529993,null,11393,null,1208109,null,14430,null,948325,null,15255,null,865566,null,14017,null,0400000US47,Tennessee,47
14505508,null,10136,null,1759555,null,25836,null,784910,null,17847,null,514409,null,13353,null,326522,null,10089,null,133714,null,6293,null,12745953,null,28652,null,2180082,null,25714,null,3393358,null,30735,null,3594154,null,32207,null,3578359,null,29351,null,0400000US48,Texas,48
1477160,null,2830,null,104851,null,6088,null,24841,null,2727,null,33837,null,3436,null,30777,null,2914,null,15396,null,2139,null,1372309,null,6071,null,117708,null,6460,null,359024,null,9193,null,483670,null,10004,null,411907,null,8222,null,0400000US49,Utah,49
421842,null,1266,null,33302,null,2759,null,6952,null,1043,null,13093,null,1874,null,7472,null,1354,null,5785,null,1167,null,388540,null,3033,null,32618,null,2660,null,123747,null,3725,null,94667,null,3568,null,137508,null,4584,null,0400000US50,Vermont,50
5000071,null,7785,null,379450,null,11607,null,147688,null,7824,null,126259,null,6634,null,67434,null,4698,null,38069,null,3576,null,4620621,null,13934,null,540439,null,13054,null,1222678,null,16758,null,1192215,null,18592,null,1665289,null,18056,null,0400000US51,Virginia,51
4276725,null,3803,null,381652,null,10140,null,96696,null,6230,null,119618,null,6235,null,116713,null,7051,null,48625,null,4658,null,3895073,null,10902,null,352436,null,10199,null,968956,null,15395,null,1317271,null,15949,null,1256410,null,14059,null,0400000US53,Washington,53
1239153,null,3084,null,167646,null,7395,null,62249,null,4436,null,68010,null,5090,null,29567,null,2547,null,7820,null,1580,null,1071507,null,8162,null,165362,null,6104,null,441383,null,8753,null,255531,null,7982,null,209231,null,7355,null,0400000US54,West Virginia,54
3656988,null,3948,null,288440,null,8666,null,75453,null,4747,null,114800,null,5410,null,70007,null,4393,null,28180,null,2207,null,3368548,null,9186,null,309194,null,6690,null,1157309,null,11983,null,988164,null,10376,null,913881,null,11206,null,0400000US55,Wisconsin,55
336966,null,2174,null,20824,null,2416,null,5067,null,1052,null,6872,null,1341,null,6976,null,1343,null,1909,null,644,null,316142,null,3338,null,23507,null,2654,null,99935,null,4944,null,114888,null,4167,null,77812,null,4389,null,0400000US56,Wyoming,56
2517338,null,2018,null,1024925,null,18248,null,526644,null,12385,null,289911,null,8971,null,148230,null,6699,null,60140,null,4414,null,1492413,null,18309,null,316207,null,8590,null,356181,null,9733,null,342478,null,9234,null,477547,null,11208,null,0400000US72,Puerto Rico,72
