B19301A_001E,B19301A_001EA,B19301A_001M,B19301A_001MA,GEO_ID,NAME,state
25637,null,315,null,0400000US01,Alabama,01
33917,null,1059,null,0400000US02,Alaska,02
27568,null,310,null,0400000US04,Arizona,04
22833,null,416,null,0400000US05,Arkansas,05
33361,null,186,null,0400000US06,California,06
31205,null,369,null,0400000US08,Colorado,08
39400,null,523,null,0400000US09,Connecticut,09
30908,null,751,null,0400000US10,Delaware,10
68797,null,2576,null,0400000US11,District of Columbia,11
29659,null,219,null,0400000US12,Florida,12
29465,null,330,null,0400000US13,Georgia,13
37218,null,1380,null,0400000US15,Hawaii,15
23791,null,504,null,0400000US16,Idaho,16
31976,null,229,null,0400000US17,Illinois,17
25035,null,220,null,0400000US18,Indiana,18
25348,null,287,null,0400000US19,Iowa,19
26744,null,415,null,0400000US20,Kansas,20
22668,null,297,null,0400000US21,Kentucky,21
26354,null,326,null,0400000US22,Louisiana,22
25570,null,480,null,0400000US23,Maine,23
38912,null,481,null,0400000US24,Maryland,24
35343,null,334,null,0400000US25,Massachusetts,25
26688,null,152,null,0400000US26,Michigan,26
30583,null,285,null,0400000US27,Minnesota,27
24282,null,466,null,0400000US28,Mississippi,28
25494,null,252,null,0400000US29,Missouri,29
24151,null,613,null,0400000US30,Montana,30
25272,null,377,null,0400000US31,Nebraska,31
30450,null,566,null,0400000US32,Nevada,32
30983,null,551,null,0400000US33,New Hampshire,33
37974,null,359,null,0400000US34,New Jersey,34
24491,null,498,null,0400000US35,New Mexico,35
35168,null,259,null,0400000US36,New York,36
27908,null,245,null,0400000US37,North Carolina,37
25328,null,627,null,0400000US38,North Dakota,38
26038,null,162,null,0400000US39,Ohio,39
25061,null,371,null,0400000US40,Oklahoma,40
26927,null,305,null,0400000US41,Oregon,41
27956,null,177,null,0400000US42,Pennsylvania,42
30346,null,629,null,0400000US44,Rhode Island,44
27254,null,388,null,0400000US45,South Carolina,45
24008,null,452,null,0400000US46,South Dakota,46
25389,null,270,null,0400000US47,Tennessee,47
26947,null,170,null,0400000US48,Texas,48
23492,null,354,null,0400000US49,Utah,49
27228,null,590,null,0400000US50,Vermont,50
35015,null,329,null,0400000US51,Virginia,51
31190,null,296,null,0400000US53,Washington,53
20558,null,355,null,0400000US54,West Virginia,54
27654,null,217,null,0400000US55,Wisconsin,55
28858,null,1239,null,0400000US56,Wyoming,56
9850,null,200,null,0400000US72,Puerto Rico,72
