B18011_001E,B18011_001EA,B18011_001M,B18011_001MA,B18011_002E,B18011_002EA,B18011_002M,B18011_002MA,B18011_003E,B18011_003EA,B18011_003M,B18011_003MA,B18011_004E,B18011_004EA,B18011_004M,B18011_004MA,B18011_005E,B18011_005EA,B18011_005M,B18011_005MA,B18011_006E,B18011_006EA,B18011_006M,B18011_006MA,B18011_007E,B18011_007EA,B18011_007M,B18011_007MA,B18011_008E,B18011_008EA,B18011_008M,B18011_008MA,B18011_009E,B18011_009EA,B18011_009M,B18011_009MA,B18011_010E,B18011_010EA,B18011_010M,B18011_010MA,B18011_011E,B18011_011EA,B18011_011M,B18011_011MA,B18011_012E,B18011_012EA,B18011_012M,B18011_012MA,B18011_013E,B18011_013EA,B18011_013M,B18011_013MA,B18011_014E,B18011_014EA,B18011_014M,B18011_014MA,B18011_015E,B18011_015EA,B18011_015M,B18011_015MA,B18011_016E,B18011_016EA,B18011_016M,B18011_016MA,B18011_017E,B18011_017EA,B18011_017M,B18011_017MA,B18011_018E,B18011_018EA,B18011_018M,B18011_018MA,B18011_019E,B18011_019EA,B18011_019M,B18011_019MA,GEO_ID,NAME,state
2185895,null,7075,null,30996,null,4151,null,7341,null,1737,null,1667,null,737,null,5674,null,1683,null,23655,null,3517,null,5857,null,1619,null,10398,null,2256,null,5134,null,1372,null,2266,null,886,null,2154899,null,8125,null,568872,null,11626,null,92055,null,6120,null,476817,null,11320,null,1586027,null,12568,null,313481,null,10020,null,560613,null,11754,null,371283,null,11137,null,340650,null,7973,null,0400000US13,Georgia,13
271102,null,2795,null,4517,null,1376,null,1037,null,699,null,17,null,35,null,1020,null,704,null,3480,null,1134,null,398,null,255,null,2156,null,922,null,714,null,579,null,212,null,143,null,266585,null,3148,null,72349,null,4068,null,10359,null,1875,null,61990,null,3628,null,194236,null,4629,null,14463,null,2030,null,75749,null,4711,null,60458,null,3932,null,43566,null,3711,null,0400000US15,Hawaii,15
347326,null,2289,null,6803,null,1431,null,1497,null,624,null,34,null,72,null,1463,null,619,null,5306,null,1348,null,1914,null,917,null,1420,null,567,null,1481,null,673,null,491,null,417,null,340523,null,2828,null,78900,null,3509,null,13847,null,1674,null,65053,null,3576,null,261623,null,4338,null,36352,null,3333,null,96335,null,4951,null,81530,null,4264,null,47406,null,3817,null,0400000US16,Idaho,16
3010607,null,4596,null,31918,null,3438,null,7613,null,1516,null,2216,null,756,null,5397,null,1312,null,24305,null,2893,null,5960,null,1379,null,9062,null,1724,null,5666,null,1418,null,3617,null,1067,null,2978689,null,5398,null,889686,null,12954,null,124864,null,5631,null,764822,null,12897,null,2089003,null,13493,null,296651,null,10097,null,687613,null,12360,null,534695,null,12572,null,570044,null,10094,null,0400000US17,Illinois,17
1425788,null,3784,null,20544,null,2289,null,3666,null,811,null,543,null,316,null,3123,null,783,null,16878,null,2157,null,3476,null,920,null,7814,null,1425,null,3918,null,1037,null,1670,null,591,null,1405244,null,4104,null,416806,null,7649,null,66292,null,3921,null,350514,null,7076,null,988438,null,8996,null,151862,null,5219,null,360472,null,8946,null,270629,null,7184,null,205475,null,7599,null,0400000US18,Indiana,18
660700,null,3132,null,10557,null,1590,null,2499,null,636,null,506,null,347,null,1993,null,641,null,8058,null,1515,null,847,null,396,null,4027,null,1167,null,2205,null,745,null,979,null,459,null,650143,null,3316,null,204783,null,5045,null,26097,null,1959,null,178686,null,5057,null,445360,null,5537,null,45709,null,3453,null,141486,null,4664,null,150841,null,5754,null,107324,null,4506,null,0400000US19,Iowa,19
629023,null,3535,null,10226,null,1701,null,2295,null,847,null,234,null,185,null,2061,null,803,null,7931,null,1405,null,1415,null,429,null,3572,null,982,null,2549,null,934,null,395,null,302,null,618797,null,3849,null,194990,null,5662,null,29988,null,2251,null,165002,null,5233,null,423807,null,6378,null,53550,null,4218,null,138978,null,6541,null,128333,null,5842,null,102946,null,4564,null,0400000US20,Kansas,20
940950,null,4023,null,20820,null,2798,null,3390,null,1124,null,769,null,424,null,2621,null,1102,null,17430,null,2609,null,7117,null,1946,null,6833,null,1558,null,2610,null,966,null,870,null,598,null,920130,null,4849,null,243156,null,7009,null,38095,null,3160,null,205061,null,6464,null,676974,null,7698,null,108357,null,5415,null,273185,null,7897,null,175130,null,5683,null,120302,null,6141,null,0400000US21,Kentucky,21
991942,null,4862,null,18439,null,2523,null,4055,null,1001,null,1420,null,708,null,2635,null,758,null,14384,null,2338,null,4081,null,1323,null,6852,null,1771,null,3010,null,912,null,441,null,345,null,973503,null,5267,null,263014,null,7097,null,47309,null,3345,null,215705,null,6492,null,710489,null,8429,null,139468,null,6435,null,285684,null,8576,null,172973,null,7449,null,112364,null,5723,null,0400000US22,Louisiana,22
257445,null,1421,null,5719,null,1307,null,729,null,375,null,229,null,176,null,500,null,314,null,4990,null,1260,null,1392,null,701,null,1876,null,795,null,1142,null,495,null,580,null,329,null,251726,null,1893,null,73069,null,3661,null,10188,null,1417,null,62881,null,3488,null,178657,null,3796,null,17780,null,2457,null,68875,null,4836,null,49318,null,3426,null,42684,null,3352,null,0400000US23,Maine,23
1224381,null,3801,null,16674,null,2861,null,3872,null,1002,null,981,null,660,null,2891,null,884,null,12802,null,2546,null,2619,null,965,null,4792,null,1586,null,3945,null,1266,null,1446,null,573,null,1207707,null,4772,null,379560,null,7943,null,42432,null,3503,null,337128,null,7941,null,828147,null,8938,null,110740,null,6831,null,270984,null,8916,null,197340,null,7800,null,249083,null,7727,null,0400000US24,Maryland,24
1443071,null,3353,null,18501,null,2614,null,5290,null,1318,null,1594,null,677,null,3696,null,1097,null,13211,null,2093,null,2317,null,856,null,5075,null,1214,null,3575,null,1107,null,2244,null,819,null,1424570,null,4147,null,481569,null,10048,null,56136,null,4210,null,425433,null,10051,null,943001,null,10444,null,98475,null,6120,null,276540,null,8861,null,201702,null,6853,null,366284,null,10486,null,0400000US25,Massachusetts,25
2187042,null,4367,null,30607,null,2803,null,6927,null,1231,null,2165,null,756,null,4762,null,935,null,23680,null,2480,null,5641,null,1154,null,10443,null,1852,null,5991,null,1280,null,1605,null,488,null,2156435,null,4959,null,708845,null,9492,null,94796,null,4187,null,614049,null,9637,null,1447590,null,10509,null,193000,null,7315,null,518096,null,10812,null,429127,null,10711,null,307367,null,7964,null,0400000US26,Michigan,26
1173679,null,3245,null,15069,null,1688,null,3173,null,834,null,559,null,297,null,2614,null,772,null,11896,null,1755,null,1746,null,632,null,5053,null,1219,null,3559,null,860,null,1538,null,771,null,1158610,null,3399,null,339419,null,6344,null,55905,null,2988,null,283514,null,6218,null,819191,null,7466,null,75974,null,4280,null,245298,null,7388,null,267731,null,6746,null,230188,null,5849,null,0400000US27,Minnesota,27
656218,null,5329,null,12953,null,1941,null,2383,null,724,null,511,null,357,null,1872,null,651,null,10570,null,1736,null,4341,null,1281,null,3921,null,1132,null,1958,null,710,null,350,null,298,null,643265,null,5684,null,183912,null,5896,null,36273,null,3293,null,147639,null,5526,null,459353,null,7742,null,96994,null,6956,null,166873,null,6870,null,129244,null,6467,null,66242,null,4224,null,0400000US28,Mississippi,28
1292351,null,3880,null,18595,null,2563,null,5096,null,1233,null,1494,null,671,null,3602,null,1119,null,13499,null,2355,null,2875,null,1002,null,5055,null,1235,null,4527,null,1412,null,1042,null,465,null,1273756,null,4473,null,359851,null,9290,null,57169,null,3229,null,302682,null,8610,null,913905,null,9743,null,124979,null,5851,null,334872,null,8602,null,251163,null,9453,null,202891,null,8285,null,0400000US29,Missouri,29
208737,null,2431,null,2991,null,1084,null,614,null,401,null,0,null,233,null,614,null,401,null,2377,null,980,null,463,null,320,null,1090,null,714,null,706,null,446,null,118,null,157,null,205746,null,2546,null,58574,null,3550,null,10407,null,1518,null,48167,null,3295,null,147172,null,3885,null,16033,null,2404,null,58841,null,3944,null,42976,null,3166,null,29322,null,3323,null,0400000US30,Montana,30
402630,null,2662,null,5632,null,1220,null,1410,null,673,null,200,null,227,null,1210,null,635,null,4222,null,1118,null,1270,null,747,null,1656,null,645,null,795,null,397,null,501,null,254,null,396998,null,2752,null,124877,null,5104,null,18781,null,1818,null,106096,null,4811,null,272121,null,5259,null,32122,null,3205,null,79510,null,4099,null,91708,null,4179,null,68781,null,3725,null,0400000US31,Nebraska,31
577346,null,3452,null,7149,null,1949,null,947,null,569,null,316,null,403,null,631,null,399,null,6202,null,1892,null,1861,null,910,null,2403,null,1168,null,1286,null,662,null,652,null,577,null,570197,null,3873,null,107975,null,5765,null,19527,null,2353,null,88448,null,5534,null,462222,null,6025,null,104178,null,6345,null,168694,null,6233,null,120493,null,5781,null,68857,null,5248,null,0400000US32,Nevada,32
268286,null,2224,null,4171,null,1158,null,1011,null,425,null,76,null,112,null,935,null,395,null,3160,null,993,null,637,null,457,null,1370,null,636,null,683,null,472,null,470,null,311,null,264115,null,2501,null,81198,null,3485,null,10492,null,1391,null,70706,null,3570,null,182917,null,4415,null,16079,null,2296,null,67685,null,4480,null,46006,null,3545,null,53147,null,4047,null,0400000US33,New Hampshire,33
1795811,null,3009,null,19968,null,2579,null,5504,null,1129,null,1521,null,734,null,3983,null,925,null,14464,null,2462,null,2968,null,1288,null,6049,null,1525,null,2651,null,960,null,2796,null,1036,null,1775843,null,3588,null,528610,null,8155,null,79603,null,4947,null,449007,null,8873,null,1247233,null,8731,null,149938,null,7025,null,408557,null,10065,null,282121,null,9915,null,406617,null,9784,null,0400000US34,New Jersey,34
450984,null,3847,null,8658,null,1919,null,2435,null,1005,null,681,null,411,null,1754,null,902,null,6223,null,1731,null,1755,null,924,null,2572,null,941,null,1338,null,802,null,558,null,410,null,442326,null,3997,null,128756,null,5430,null,23885,null,3149,null,104871,null,4860,null,313570,null,6291,null,60019,null,5423,null,122421,null,6202,null,85213,null,6386,null,45917,null,3876,null,0400000US35,New Mexico,35
4398334,null,4897,null,49058,null,4262,null,14578,null,2018,null,3729,null,1135,null,10849,null,1681,null,34480,null,3386,null,9712,null,1821,null,13115,null,1998,null,7108,null,1612,null,4545,null,1204,null,4349276,null,6685,null,1374287,null,18264,null,170706,null,6642,null,1203581,null,17635,null,2974989,null,18649,null,438517,null,15427,null,907087,null,18182,null,672852,null,13870,null,956533,null,13568,null,0400000US36,New York,36
1980760,null,9180,null,34876,null,3254,null,6139,null,1175,null,908,null,450,null,5231,null,1128,null,28737,null,3322,null,7394,null,1521,null,11413,null,2058,null,7188,null,1584,null,2742,null,1107,null,1945884,null,9347,null,529766,null,9779,null,79316,null,4594,null,450450,null,9052,null,1416118,null,12546,null,261993,null,10468,null,466093,null,13022,null,368911,null,9876,null,319121,null,9285,null,0400000US37,North Carolina,37
155265,null,1610,null,1484,null,635,null,283,null,302,null,90,null,119,null,193,null,275,null,1201,null,532,null,170,null,184,null,492,null,333,null,386,null,310,null,153,null,128,null,153781,null,1667,null,53866,null,2951,null,6046,null,965,null,47820,null,2857,null,99915,null,2788,null,6341,null,966,null,31028,null,2948,null,36347,null,2508,null,26199,null,2267,null,0400000US38,North Dakota,38
2486608,null,4621,null,37156,null,3281,null,9995,null,1742,null,2446,null,707,null,7549,null,1609,null,27161,null,2688,null,6137,null,1309,null,12254,null,1687,null,6489,null,1429,null,2281,null,953,null,2449452,null,5770,null,736272,null,11172,null,111428,null,4826,null,624844,null,10662,null,1713180,null,12358,null,219498,null,8657,null,660757,null,12533,null,455026,null,9561,null,377899,null,9013,null,0400000US39,Ohio,39
819833,null,4556,null,18005,null,2253,null,3205,null,1026,null,493,null,235,null,2712,null,945,null,14800,null,2028,null,3628,null,1064,null,6612,null,1351,null,3252,null,904,null,1308,null,550,null,801828,null,4896,null,220204,null,7445,null,36190,null,2738,null,184014,null,6694,null,581624,null,8642,null,95766,null,4796,null,229569,null,7654,null,155457,null,6440,null,100832,null,5322,null,0400000US40,Oklahoma,40
845754,null,3895,null,16260,null,2529,null,3459,null,1119,null,648,null,493,null,2811,null,1048,null,12801,null,2257,null,2259,null,758,null,5461,null,1411,null,3541,null,1017,null,1540,null,729,null,829494,null,4457,null,216912,null,7495,null,30144,null,2587,null,186768,null,7551,null,612582,null,8464,null,97945,null,6935,null,217071,null,7214,null,165891,null,6314,null,131675,null,5847,null,0400000US41,Oregon,41
2586898,null,4762,null,38405,null,3216,null,9296,null,1578,null,2278,null,1108,null,7018,null,1298,null,29109,null,3371,null,6175,null,1820,null,14633,null,2115,null,6210,null,1231,null,2091,null,878,null,2548493,null,5618,null,811020,null,10684,null,101227,null,4117,null,709793,null,10326,null,1737473,null,10396,null,195036,null,8346,null,652462,null,11481,null,425840,null,9751,null,464135,null,9812,null,0400000US42,Pennsylvania,42
239839,null,1689,null,3130,null,965,null,982,null,495,null,298,null,302,null,684,null,331,null,2148,null,842,null,353,null,299,null,836,null,649,null,827,null,579,null,132,null,152,null,236709,null,1899,null,86073,null,4018,null,5613,null,1123,null,80460,null,3747,null,150636,null,4310,null,22880,null,2963,null,50420,null,4117,null,36104,null,3023,null,41232,null,3066,null,0400000US44,Rhode Island,44
949352,null,5072,null,14107,null,2459,null,2735,null,1000,null,732,null,512,null,2003,null,900,null,11372,null,2128,null,3290,null,1051,null,4695,null,1359,null,2700,null,891,null,687,null,449,null,935245,null,5143,null,242621,null,7478,null,36736,null,3500,null,205885,null,8110,null,692624,null,8979,null,118831,null,6773,null,263700,null,9456,null,176756,null,6993,null,133337,null,5815,null,0400000US45,South Carolina,45
177038,null,1652,null,2968,null,859,null,670,null,395,null,171,null,279,null,499,null,300,null,2298,null,788,null,812,null,665,null,815,null,267,null,387,null,276,null,284,null,263,null,174070,null,1763,null,52378,null,3129,null,9601,null,1494,null,42777,null,2973,null,121692,null,3330,null,13698,null,2120,null,41952,null,3784,null,37477,null,2461,null,28565,null,2242,null,0400000US46,South Dakota,46
1358995,null,5124,null,24427,null,3047,null,3378,null,905,null,1199,null,454,null,2179,null,731,null,21049,null,2846,null,5191,null,1357,null,9236,null,1709,null,4843,null,1220,null,1779,null,846,null,1334568,null,6273,null,331449,null,8242,null,52791,null,2922,null,278658,null,7731,null,1003119,null,9662,null,164826,null,7582,null,411020,null,11172,null,243210,null,8984,null,184063,null,7352,null,0400000US47,Tennessee,47
5717830,null,8844,null,87101,null,6119,null,19604,null,2656,null,6465,null,1473,null,13139,null,2275,null,67497,null,5269,null,15509,null,2056,null,29440,null,3584,null,16561,null,2692,null,5987,null,1301,null,5630729,null,11593,null,1441803,null,16953,null,243572,null,7174,null,1198231,null,17113,null,4188926,null,18614,null,919526,null,18985,null,1455276,null,20152,null,1030861,null,17683,null,783263,null,15500,null,0400000US48,Texas,48
747213,null,2194,null,12281,null,2164,null,2959,null,1007,null,683,null,430,null,2276,null,957,null,9322,null,1788,null,1231,null,458,null,4824,null,1379,null,2339,null,759,null,928,null,446,null,734932,null,3023,null,218313,null,7787,null,26124,null,2436,null,192189,null,7626,null,516619,null,8464,null,63712,null,4620,null,188960,null,7870,null,160137,null,5713,null,103810,null,4747,null,0400000US49,Utah,49
131786,null,1048,null,2276,null,887,null,864,null,607,null,227,null,216,null,637,null,558,null,1412,null,627,null,161,null,201,null,790,null,468,null,318,null,267,null,143,null,133,null,129510,null,1262,null,42276,null,2270,null,5503,null,942,null,36773,null,2249,null,87234,null,2392,null,6731,null,1140,null,35513,null,2390,null,19915,null,2331,null,25075,null,2493,null,0400000US50,Vermont,50
1692448,null,6788,null,18723,null,2551,null,3710,null,917,null,1477,null,721,null,2233,null,641,null,15013,null,2280,null,3785,null,1194,null,5577,null,1232,null,3244,null,993,null,2407,null,1001,null,1673725,null,7287,null,507470,null,10528,null,64494,null,3902,null,442976,null,9576,null,1166255,null,13319,null,146995,null,7797,null,408363,null,12390,null,272801,null,9018,null,338096,null,9042,null,0400000US51,Virginia,51
1450379,null,4969,null,30028,null,3369,null,6640,null,1486,null,2041,null,1064,null,4599,null,1023,null,23388,null,3027,null,4900,null,1442,null,9071,null,1534,null,6754,null,1538,null,2663,null,872,null,1420351,null,5606,null,356076,null,8254,null,55703,null,3219,null,300373,null,7593,null,1064275,null,9080,null,152913,null,7231,null,340118,null,8530,null,314899,null,8936,null,256345,null,8418,null,0400000US53,Washington,53
380024,null,2637,null,8055,null,1458,null,1933,null,776,null,833,null,481,null,1100,null,564,null,6122,null,1386,null,1482,null,615,null,3302,null,995,null,1034,null,527,null,304,null,271,null,371969,null,3003,null,100256,null,4288,null,16580,null,2111,null,83676,null,3933,null,271713,null,4821,null,41710,null,3728,null,122481,null,5306,null,64159,null,4059,null,43363,null,3838,null,0400000US54,West Virginia,54
1232780,null,3494,null,14771,null,2261,null,3141,null,882,null,777,null,501,null,2364,null,684,null,11630,null,2003,null,2374,null,589,null,5226,null,1524,null,2372,null,780,null,1658,null,1016,null,1218009,null,3691,null,356394,null,8221,null,49565,null,2735,null,306829,null,7824,null,861615,null,8690,null,87650,null,4644,null,319725,null,6961,null,254620,null,6979,null,199620,null,5790,null,0400000US55,Wisconsin,55
118801,null,2213,null,3513,null,1063,null,262,null,241,null,107,null,153,null,155,null,192,null,3251,null,1110,null,853,null,490,null,1313,null,603,null,745,null,590,null,340,null,325,null,115288,null,2403,null,25370,null,2044,null,3911,null,1028,null,21459,null,1917,null,89918,null,3151,null,9273,null,1744,null,32668,null,2533,null,32004,null,2823,null,15973,null,2158,null,0400000US56,Wyoming,56
936768,null,2065,null,31428,null,3104,null,8835,null,1407,null,2115,null,802,null,6720,null,1165,null,22593,null,2642,null,8177,null,1742,null,6268,null,1501,null,5237,null,1290,null,2911,null,1008,null,905340,null,3465,null,268666,null,7284,null,38516,null,3145,null,230150,null,7317,null,636674,null,7984,null,136807,null,6480,null,202202,null,6667,null,170338,null,6510,null,127327,null,6013,null,0400000US72,Puerto Rico,72
