B08007_001E,B08007_001EA,B08007_001M,B08007_001MA,B08007_002E,B08007_002EA,B08007_002M,B08007_002MA,B08007_003E,B08007_003EA,B08007_003M,B08007_003MA,B08007_004E,B08007_004EA,B08007_004M,B08007_004MA,B08007_005E,B08007_005EA,B08007_005M,B08007_005MA,B08007_006E,B08007_006EA,B08007_006M,B08007_006MA,B08007_007E,B08007_007EA,B08007_007M,B08007_007MA,B08007_008E,B08007_008EA,B08007_008M,B08007_008MA,B08007_009E,B08007_009EA,B08007_009M,B08007_009MA,B08007_010E,B08007_010EA,B08007_010M,B08007_010MA,B08007_011E,B08007_011EA,B08007_011M,B08007_011MA,B08007_012E,B08007_012EA,B08007_012M,B08007_012MA,B08007_013E,B08007_013EA,B08007_013M,B08007_013MA,B08007_014E,B08007_014EA,B08007_014M,B08007_014MA,B08007_015E,B08007_015EA,B08007_015M,B08007_015MA,GEO_ID,NAME,state
1982297,null,16571,null,1898444,null,16489,null,1447284,null,16204,null,451160,null,10827,null,83853,null,4622,null,1070828,null,11207,null,1020153,null,10923,null,747723,null,11395,null,272430,null,7913,null,50675,null,3368,null,911469,null,10983,null,878291,null,11051,null,699561,null,10969,null,178730,null,5972,null,33178,null,2695,null,0400000US01,Alabama,01
329649,null,4948,null,327427,null,4912,null,303946,null,5204,null,23481,null,2260,null,2222,null,641,null,184507,null,3580,null,182813,null,3610,null,165970,null,3893,null,16843,null,1916,null,1694,null,543,null,145142,null,3318,null,144614,null,3302,null,137976,null,3247,null,6638,null,1201,null,528,null,304,null,0400000US02,Alaska,02
2777552,null,16921,null,2730645,null,16909,null,2619485,null,17185,null,111160,null,6340,null,46907,null,3933,null,1550661,null,10751,null,1518036,null,11004,null,1445985,null,11505,null,72051,null,4876,null,32625,null,2995,null,1226891,null,11250,null,1212609,null,10907,null,1173500,null,11152,null,39109,null,2976,null,14282,null,2315,null,0400000US04,Arizona,04
1209981,null,11399,null,1166718,null,11467,null,922853,null,11983,null,243865,null,7788,null,43263,null,3022,null,645658,null,8005,null,619824,null,8021,null,477218,null,8404,null,142606,null,5479,null,25834,null,2434,null,564323,null,7436,null,546894,null,7310,null,445635,null,7247,null,101259,null,4328,null,17429,null,1796,null,0400000US05,Arkansas,05
16421576,null,43258,null,16336678,null,42516,null,13572222,null,46019,null,2764456,null,27664,null,84898,null,6098,null,9172172,null,26851,null,9108974,null,26602,null,7357089,null,30504,null,1751885,null,22736,null,63198,null,5381,null,7249404,null,28609,null,7227704,null,28643,null,6215133,null,29887,null,1012571,null,15201,null,21700,null,2219,null,0400000US06,California,06
2445512,null,14273,null,2413616,null,13782,null,1619132,null,16309,null,794484,null,12101,null,31896,null,2874,null,1354742,null,9957,null,1331003,null,9887,null,860629,null,11467,null,470374,null,9099,null,23739,null,2330,null,1090770,null,9867,null,1082613,null,9795,null,758503,null,10397,null,324110,null,8205,null,8157,null,1417,null,0400000US08,Colorado,08
1720206,null,10787,null,1612529,null,11837,null,1261891,null,12566,null,350638,null,9105,null,107677,null,5260,null,905634,null,7130,null,833501,null,8342,null,630992,null,8599,null,202509,null,5737,null,72133,null,3985,null,814572,null,7608,null,779028,null,7795,null,630899,null,8197,null,148129,null,5337,null,35544,null,2544,null,0400000US09,Connecticut,09
406312,null,6741,null,351750,null,6875,null,321819,null,7423,null,29931,null,2500,null,54562,null,3626,null,212284,null,4219,null,178946,null,4264,null,160603,null,4579,null,18343,null,1838,null,33338,null,2500,null,194028,null,4192,null,172804,null,4578,null,161216,null,5108,null,11588,null,1494,null,21224,null,2323,null,0400000US10,Delaware,10
289798,null,5639,null,208014,null,5918,null,208014,null,5918,null,0,null,300,null,81784,null,4317,null,142517,null,4010,null,96113,null,4407,null,96113,null,4407,null,0,null,300,null,46404,null,3116,null,147281,null,4201,null,111901,null,4120,null,111901,null,4120,null,0,null,300,null,35380,null,3278,null,0400000US11,District of Columbia,11
8173299,null,32297,null,8075651,null,32191,null,6610561,null,37997,null,1465090,null,17713,null,97648,null,4822,null,4385926,null,19830,null,4316922,null,19896,null,3443533,null,24387,null,873389,null,13957,null,69004,null,3896,null,3787373,null,23039,null,3758729,null,22605,null,3167028,null,24165,null,591701,null,11325,null,28644,null,2979,null,0400000US12,Florida,12
