C17001_001E,C17001_001EA,C17001_001M,C17001_001MA,C17001_002E,C17001_002EA,C17001_002M,C17001_002MA,C17001_003E,C17001_003EA,C17001_003M,C17001_003MA,C17001_004E,C17001_004EA,C17001_004M,C17001_004MA,C17001_005E,C17001_005EA,C17001_005M,C17001_005MA,C17001_006E,C17001_006EA,C17001_006M,C17001_006MA,C17001_007E,C17001_007EA,C17001_007M,C17001_007MA,C17001_008E,C17001_008EA,C17001_008M,C17001_008MA,C17001_009E,C17001_009EA,C17001_009M,C17001_009MA,C17001_010E,C17001_010EA,C17001_010M,C17001_010MA,C17001_011E,C17001_011EA,C17001_011M,C17001_011MA,C17001_012E,C17001_012EA,C17001_012M,C17001_012MA,C17001_013E,C17001_013EA,C17001_013M,C17001_013MA,C17001_014E,C17001_014EA,C17001_014M,C17001_014MA,C17001_015E,C17001_015EA,C17001_015M,C17001_015MA,C17001_016E,C17001_016EA,C17001_016M,C17001_016MA,C17001_017E,C17001_017EA,C17001_017M,C17001_017MA,C17001_018E,C17001_018EA,C17001_018M,C17001_018MA,C17001_019E,C17001_019EA,C17001_019M,C17001_019MA,GEO_ID,NAME,state
4166756,null,3018,null,775425,null,20200,null,317133,null,10298,null,145392,null,7053,null,152260,null,7147,null,19481,null,2444,null,458292,null,14130,null,137958,null,6844,null,273525,null,8930,null,46809,null,2972,null,3391331,null,20849,null,1689082,null,10523,null,396083,null,7149,null,1103317,null,7485,null,189682,null,2770,null,1702249,null,15232,null,379783,null,7377,null,1080306,null,8993,null,242160,null,3462,null,0400000US22,Louisiana,22
1281433,null,1348,null,154224,null,8137,null,65880,null,4438,null,20936,null,2524,null,40303,null,3349,null,4641,null,815,null,88344,null,5682,null,21037,null,2458,null,54845,null,3924,null,12462,null,1488,null,1127209,null,7851,null,558614,null,4811,null,119724,null,2810,null,361412,null,3618,null,77478,null,847,null,568595,null,5684,null,111575,null,2742,null,364966,null,4058,null,92054,null,1618,null,0400000US23,Maine,23
5477839,null,2249,null,453699,null,20647,null,188081,null,12115,null,71021,null,6389,null,101960,null,7604,null,15100,null,1913,null,265618,null,11854,null,69037,null,5920,null,159285,null,6892,null,37296,null,3040,null,5024140,null,20925,null,2449040,null,12673,null,610005,null,7040,null,1585356,null,7453,null,253679,null,2363,null,2575100,null,12201,null,586648,null,6065,null,1656129,null,7391,null,332323,null,3439,null,0400000US24,Maryland,24
6244824,null,2973,null,621286,null,20753,null,264874,null,11797,null,91892,null,5805,null,148002,null,8076,null,24980,null,2468,null,356412,null,11694,null,90267,null,5919,null,215941,null,7911,null,50204,null,3594,null,5623538,null,20266,null,2763518,null,11942,null,627822,null,6442,null,1822735,null,8107,null,312961,null,2532,null,2860020,null,12109,null,598419,null,5970,null,1840815,null,8539,null,420786,null,3936,null,0400000US25,Massachusetts,25
9832533,null,3661,null,1376658,null,27786,null,604119,null,15584,null,235821,null,8409,null,341105,null,9534,null,27193,null,1918,null,772539,null,16501,null,232579,null,9257,null,468890,null,9572,null,71070,null,3413,null,8455875,null,27875,null,4214261,null,16358,null,998066,null,8499,null,2719017,null,10766,null,497178,null,2530,null,4241614,null,16867,null,943419,null,9467,null,2661967,null,9833,null,636228,null,4173,null,0400000US26,Michigan,26
5066767,null,2297,null,481947,null,15332,null,213059,null,8976,null,78111,null,5317,null,121922,null,5496,null,13026,null,1343,null,268888,null,8879,null,70538,null,4459,null,163591,null,5474,null,34759,null,2297,null,4584820,null,15230,null,2313200,null,9220,null,558884,null,5263,null,1507120,null,6364,null,247196,null,1673,null,2271620,null,8854,null,531188,null,4522,null,1436645,null,6118,null,303787,null,2716,null,0400000US27,Minnesota,27
2821649,null,2997,null,581534,null,18361,null,246714,null,10246,null,109071,null,6476,null,121163,null,5855,null,16480,null,2091,null,334820,null,10487,null,111375,null,5113,null,188692,null,7428,null,34753,null,2648,null,2240115,null,18922,null,1109739,null,11439,null,275484,null,7157,null,710037,null,6239,null,124218,null,2717,null,1130376,null,11327,null,255949,null,6179,null,705778,null,7632,null,168649,null,2684,null,0400000US28,Mississippi,28
5708785,null,3267,null,742486,null,20360,null,317597,null,11950,null,123163,null,7457,null,173923,null,7085,null,20511,null,2304,null,424889,null,11603,null,124730,null,5829,null,251481,null,8035,null,48678,null,3244,null,4966299,null,20906,null,2453933,null,13379,null,587815,null,8058,null,1568348,null,8050,null,297770,null,2994,null,2512366,null,12599,null,563064,null,6651,null,1571146,null,8400,null,378156,null,3267,null,0400000US29,Missouri,29
933264,null,1083,null,131790,null,7822,null,59551,null,4379,null,19711,null,2104,null,35719,null,3235,null,4121,null,901,null,72239,null,4737,null,19949,null,2342,null,44019,null,3057,null,8271,null,1337,null,801474,null,7775,null,406418,null,4889,null,91122,null,2744,null,262492,null,3542,null,52804,null,936,null,395056,null,4769,null,85601,null,2649,null,250262,null,2970,null,59193,null,1543,null,0400000US30,Montana,30
1719387,null,1959,null,192822,null,8554,null,83454,null,4603,null,32942,null,2546,null,45230,null,3667,null,5282,null,997,null,109368,null,6071,null,32367,null,2733,null,64092,null,4021,null,12909,null,1380,null,1526565,null,8677,null,770791,null,5025,null,192096,null,2951,null,489577,null,3669,null,89118,null,1310,null,755774,null,6170,null,180243,null,3017,null,463548,null,4069,null,111983,null,1709,null,0400000US31,Nebraska,31
2528598,null,2318,null,269953,null,16905,null,118142,null,9275,null,49215,null,5779,null,61704,null,5176,null,7223,null,1561,null,151811,null,9859,null,50455,null,4979,null,89443,null,5865,null,11913,null,1730,null,2258645,null,17255,null,1157485,null,9649,null,281083,null,6185,null,751162,null,5410,null,125240,null,1913,null,1101160,null,10183,null,271492,null,5187,null,693737,null,5840,null,135931,null,1909,null,0400000US32,Nevada,32
1274795,null,1622,null,90204,null,7516,null,40707,null,4219,null,14292,null,2526,null,22614,null,2533,null,3801,null,924,null,49497,null,4618,null,11330,null,2302,null,31831,null,2937,null,6336,null,1211,null,1184591,null,7813,null,586140,null,4933,null,136128,null,2840,null,386125,null,2590,null,63887,null,1068,null,598451,null,4832,null,131025,null,2651,null,385757,null,3084,null,81669,null,1574,null,0400000US33,New Hampshire,33
8505944,null,3539,null,729211,null,23123,null,304939,null,12615,null,120867,null,7470,null,157533,null,7065,null,26539,null,2910,null,424272,null,15055,null,115231,null,6945,null,244148,null,9366,null,64893,null,4201,null,7776733,null,23600,null,3848683,null,13191,null,928721,null,8073,null,2498639,null,8247,null,421323,null,3249,null,3928050,null,15452,null,875233,null,7541,null,2480981,null,9359,null,571836,null,4825,null,0400000US34,New Jersey,34
1925509,null,2236,null,349159,null,15809,null,155908,null,8545,null,65089,null,5081,null,78932,null,5300,null,11887,null,1618,null,193251,null,9597,null,58719,null,4461,null,113760,null,6524,null,20772,null,2236,null,1576350,null,16397,null,790624,null,9609,null,185902,null,5494,null,507583,null,6071,null,97139,null,1715,null,785726,null,10163,null,176710,null,5117,null,492520,null,6743,null,116496,null,2523,null,0400000US35,New Mexico,35
18775329,null,4571,null,2570014,null,41542,null,1106435,null,21333,null,424009,null,11802,null,593638,null,13528,null,88788,null,4933,null,1463579,null,26584,null,420415,null,13006,null,847817,null,16883,null,195347,null,5517,null,16205315,null,42482,null,7978950,null,23210,null,1798552,null,12986,null,5259942,null,14538,null,920456,null,5732,null,8226365,null,26389,null,1705079,null,13530,null,5289066,null,17084,null,1232220,null,6036,null,0400000US36,New York,36
8793290,null,3758,null,1258988,null,29318,null,528851,null,14942,null,209461,null,8939,null,287297,null,10301,null,32093,null,2532,null,730137,null,19435,null,216586,null,9929,null,429450,null,11037,null,84101,null,3725,null,7534302,null,29604,null,3733888,null,15508,null,904478,null,9377,null,2420601,null,10883,null,408809,null,3004,null,3800414,null,19357,null,849996,null,10749,null,2419554,null,11248,null,530864,null,4053,null,0400000US37,North Carolina,37
612565,null,673,null,74035,null,5225,null,32165,null,2920,null,9638,null,1418,null,18967,null,2282,null,3560,null,551,null,41870,null,3135,null,9299,null,1422,null,25426,null,2135,null,7145,null,855,null,538530,null,5354,null,277078,null,3274,null,64261,null,1880,null,179131,null,2337,null,33686,null,728,null,261452,null,3468,null,57926,null,1809,null,163277,null,2404,null,40249,null,969,null,0400000US38,North Dakota,38
11151314,null,4475,null,1464133,null,29352,null,622803,null,14595,null,246828,null,9055,null,340682,null,9762,null,35293,null,2726,null,841330,null,19129,null,253917,null,10118,null,502022,null,11998,null,85391,null,3908,null,9687181,null,29265,null,4794884,null,14775,null,1135032,null,9293,null,3079655,null,10289,null,580197,null,3377,null,4892297,null,19955,null,1069114,null,10130,null,3059785,null,11999,null,763398,null,4481,null,0400000US39,Ohio,39
3498298,null,2642,null,557030,null,16561,null,244904,null,9451,null,100889,null,5215,null,131197,null,6344,null,12818,null,1556,null,312126,null,10068,null,97666,null,5556,null,181169,null,5799,null,33291,null,2558,null,2941268,null,16758,null,1474187,null,10619,null,356291,null,6175,null,937184,null,6684,null,180712,null,2077,null,1467081,null,9591,null,327748,null,5511,null,911100,null,5935,null,228233,null,3061,null,0400000US40,Oklahoma,40
3670490,null,2285,null,474189,null,18770,null,211609,null,10062,null,72021,null,5197,null,127240,null,7181,null,12348,null,1877,null,262580,null,11370,null,71370,null,5692,null,163900,null,6623,null,27310,null,2646,null,3196301,null,18983,null,1600351,null,10699,null,358644,null,5764,null,1044415,null,7612,null,197292,null,2705,null,1595950,null,12111,null,344738,null,6020,null,1013725,null,6918,null,237487,null,2829,null,0400000US41,Oregon,41
11998834,null,4356,null,1393026,null,32592,null,586789,null,17133,null,226011,null,9669,null,316070,null,11894,null,44708,null,2910,null,806237,null,19693,null,220821,null,8857,null,475806,null,13059,null,109610,null,4638,null,10605808,null,33631,null,5236652,null,17732,null,1178443,null,10227,null,3362852,null,11745,null,695357,null,3761,null,5369156,null,20206,null,1114062,null,9458,null,3321354,null,13217,null,933740,null,4832,null,0400000US42,Pennsylvania,42
1018722,null,1061,null,122128,null,9249,null,53086,null,5162,null,20170,null,2658,null,28373,null,3598,null,4543,null,1019,null,69042,null,5850,null,20298,null,3061,null,40539,null,3563,null,8205,null,1298,null,896594,null,9203,null,439206,null,5073,null,96966,null,2740,null,290496,null,3799,null,51744,null,1573,null,457388,null,6371,null,94145,null,3313,null,290535,null,3901,null,72708,null,1709,null,0400000US44,Rhode Island,44
4270155,null,2660,null,641758,null,19916,null,269453,null,10157,null,109781,null,5592,null,140506,null,7394,null,19166,null,2126,null,372305,null,13501,null,108469,null,7278,null,216929,null,8722,null,46907,null,2655,null,3628397,null,19845,null,1787745,null,10494,null,419656,null,6011,null,1152251,null,7603,null,215838,null,2641,null,1840652,null,14264,null,405177,null,7478,null,1166163,null,9111,null,269312,null,3117,null,0400000US45,South Carolina,45
768499,null,637,null,100699,null,5842,null,45786,null,3539,null,16389,null,2058,null,25750,null,2188,null,3647,null,620,null,54913,null,3570,null,16122,null,1877,null,30298,null,2310,null,8493,null,1035,null,667800,null,5650,null,337048,null,3607,null,82699,null,2292,null,211699,null,2361,null,42650,null,1016,null,330752,null,3868,null,78383,null,2320,null,201909,null,2507,null,50460,null,1357,null,0400000US46,South Dakota,46
5996979,null,4039,null,953865,null,28631,null,406659,null,16134,null,161563,null,9442,null,216883,null,10295,null,28213,null,2514,null,547206,null,15751,null,169706,null,8309,null,314955,null,8906,null,62545,null,3418,null,5043114,null,29081,null,2513203,null,16634,null,574322,null,10185,null,1645669,null,10503,null,293212,null,2849,null,2529911,null,16104,null,535397,null,8441,null,1619859,null,10047,null,374655,null,3853,null,0400000US47,Tennessee,47
23284143,null,7049,null,3791183,null,49333,null,1660651,null,27921,null,756812,null,16068,null,813343,null,17943,null,90496,null,4212,null,2130532,null,29145,null,756007,null,17026,null,1190038,null,16202,null,184487,null,7631,null,19492960,null,49073,null,9848772,null,26536,null,2572098,null,15237,null,6383979,null,17618,null,892695,null,4642,null,9644188,null,30733,null,2439538,null,17184,null,6082470,null,17764,null,1122180,null,8407,null,0400000US48,Texas,48
2601491,null,1717,null,251084,null,13213,null,113324,null,6219,null,44770,null,3875,null,63502,null,4477,null,5052,null,999,null,137760,null,8658,null,43971,null,4745,null,83589,null,5494,null,10200,null,1376,null,2350407,null,13299,null,1196705,null,6859,null,370049,null,4835,null,730094,null,4408,null,96562,null,1269,null,1153702,null,8841,null,348818,null,4907,null,691046,null,5527,null,113838,null,1555,null,0400000US49,Utah,49
600231,null,875,null,60589,null,5292,null,25740,null,3088,null,7956,null,1243,null,16214,null,2340,null,1570,null,448,null,34849,null,3259,null,7951,null,1526,null,22407,null,2090,null,4491,null,865,null,539642,null,5277,null,269021,null,3157,null,57325,null,1653,null,177819,null,2266,null,33877,null,575,null,270621,null,3378,null,55512,null,1585,null,174686,null,2275,null,40423,null,1029,null,0400000US50,Vermont,50
7466205,null,2981,null,742680,null,23107,null,309591,null,13004,null,116364,null,7871,null,170435,null,8194,null,22792,null,2438,null,433089,null,12804,null,117477,null,7196,null,258396,null,8083,null,57216,null,3628,null,6723525,null,23273,null,3330335,null,13861,null,802448,null,8709,null,2182152,null,9050,null,345735,null,3279,null,3393190,null,14247,null,758942,null,7427,null,2190479,null,9611,null,443769,null,4561,null,0400000US51,Virginia,51
6337707,null,3377,null,725172,null,19934,null,323819,null,12034,null,112050,null,6575,null,192332,null,8318,null,19437,null,1811,null,401353,null,11760,null,114374,null,5857,null,247959,null,7112,null,39020,null,2503,null,5612535,null,20099,null,2824528,null,11984,null,665253,null,6985,null,1854357,null,8481,null,304918,null,2469,null,2788007,null,12200,null,615410,null,6612,null,1799846,null,7380,null,372751,null,2767,null,0400000US53,Washington,53
1763476,null,1574,null,298172,null,11487,null,133599,null,6282,null,45941,null,3368,null,78849,null,4128,null,8809,null,1217,null,164573,null,7391,null,40336,null,3659,null,105132,null,5629,null,19105,null,1818,null,1465304,null,11410,null,729515,null,6555,null,149499,null,3700,null,472172,null,4590,null,107844,null,1456,null,735789,null,7746,null,142801,null,3965,null,459082,null,5616,null,133906,null,1996,null,0400000US54,West Virginia,54
5447306,null,2647,null,588287,null,17948,null,259082,null,9146,null,94318,null,5075,null,145883,null,6368,null,18881,null,1626,null,329205,null,10921,null,92662,null,6053,null,197390,null,6491,null,39153,null,2619,null,4859019,null,18271,null,2441504,null,9641,null,570827,null,5395,null,1587236,null,7030,null,283441,null,1886,null,2417515,null,11989,null,538772,null,6574,null,1518500,null,6663,null,360243,null,2664,null,0400000US55,Wisconsin,55
508840,null,773,null,44064,null,5986,null,19051,null,3235,null,8190,null,2202,null,9904,null,1786,null,957,null,384,null,25013,null,3420,null,6128,null,1723,null,16691,null,2212,null,2194,null,635,null,464776,null,6085,null,240492,null,3574,null,56804,null,2449,null,157149,null,2408,null,26539,null,710,null,224284,null,4356,null,52080,null,2656,null,142329,null,2407,null,29875,null,968,null,0400000US56,Wyoming,56
3878136,null,4150,null,1763078,null,26535,null,814843,null,14394,null,268517,null,6968,null,454202,null,10367,null,92124,null,3603,null,948235,null,15324,null,266375,null,7009,null,548595,null,9541,null,133265,null,3702,null,2115058,null,25691,null,1039662,null,14266,null,225114,null,6616,null,684329,null,10389,null,130219,null,3648,null,1075396,null,14518,null,206503,null,5839,null,709085,null,9673,null,159808,null,3753,null,0400000US72,Puerto Rico,72
