B19055_001E,B19055_001EA,B19055_001M,B19055_001MA,B19055_002E,B19055_002EA,B19055_002M,B19055_002MA,B19055_003E,B19055_003EA,B19055_003M,B19055_003MA,GEO_ID,NAME,state
1816313,null,9214,null,571659,null,6859,null,1244654,null,10137,null,0400000US01,Alabama,01
236421,null,2731,null,40672,null,1681,null,195749,null,3120,null,0400000US02,Alaska,02
2251546,null,9458,null,632850,null,6798,null,1618696,null,10200,null,0400000US04,Arizona,04
1102734,null,8133,null,356144,null,4683,null,746590,null,8474,null,0400000US05,Arkansas,05
12200672,null,20297,null,2865871,null,17253,null,9334801,null,20146,null,0400000US06,California,06
1859965,null,9746,null,383461,null,6173,null,1476504,null,10012,null,0400000US08,Colorado,08
1320714,null,5183,null,361394,null,4395,null,959320,null,5873,null,0400000US09,Connecticut,09
328477,null,3041,null,94459,null,2944,null,234018,null,3489,null,0400000US10,Delaware,10
251039,null,2911,null,47017,null,2363,null,204022,null,3534,null,0400000US11,District of Columbia,11
7088960,null,21361,null,2308658,null,14688,null,4780302,null,23376,null,0400000US12,Florida,12
3417115,null,14784,null,810009,null,8636,null,2607106,null,14713,null,0400000US13,Georgia,13
439685,null,3621,null,136113,null,3438,null,303572,null,4259,null,0400000US15,Hawaii,15
560567,null,4368,null,143625,null,2955,null,416942,null,4479,null,0400000US16,Idaho,16
4759579,null,13538,null,1188100,null,9555,null,3571479,null,16508,null,0400000US17,Illinois,17
2462278,null,10822,null,666688,null,6683,null,1795590,null,10998,null,0400000US18,Indiana,18
1214353,null,5829,null,349070,null,4713,null,865283,null,6622,null,0400000US19,Iowa,19
1088835,null,6197,null,286617,null,3780,null,802218,null,6513,null,0400000US20,Kansas,20
1655767,null,11246,null,509402,null,6974,null,1146365,null,10567,null,0400000US21,Kentucky,21
1597111,null,7810,null,443562,null,6840,null,1153549,null,9109,null,0400000US22,Louisiana,22
543952,null,5337,null,166098,null,3408,null,377854,null,4908,null,0400000US23,Maine,23
2082458,null,8390,null,503394,null,5592,null,1579064,null,8754,null,0400000US24,Maryland,24
2449133,null,9336,null,657434,null,7107,null,1791699,null,10027,null,0400000US25,Massachusetts,25
3849007,null,11121,null,1093707,null,7599,null,2755300,null,11812,null,0400000US26,Michigan,26
2062681,null,7707,null,507674,null,5537,null,1555007,null,7875,null,0400000US27,Minnesota,27
1080039,null,7657,null,343565,null,5479,null,736474,null,8729,null,0400000US28,Mississippi,28
2309626,null,10183,null,667814,null,6287,null,1641812,null,9548,null,0400000US29,Missouri,29
371954,null,3292,null,105275,null,2507,null,266679,null,3622,null,0400000US30,Montana,30
699728,null,4292,null,188445,null,2956,null,511283,null,4367,null,0400000US31,Nebraska,31
954067,null,7113,null,228087,null,4454,null,725980,null,7794,null,0400000US32,Nevada,32
501505,null,3979,null,132603,null,3357,null,368902,null,4706,null,0400000US33,New Hampshire,33
3149910,null,8764,null,849553,null,7657,null,2300357,null,11311,null,0400000US34,New Jersey,34
734847,null,5299,null,205380,null,3738,null,529467,null,5883,null,0400000US35,New Mexico,35
7099940,null,13021,null,1961271,null,11605,null,5138669,null,15965,null,0400000US36,New York,36
3540875,null,15585,null,968505,null,9116,null,2572370,null,15281,null,0400000US37,North Carolina,37
271724,null,2896,null,71043,null,1753,null,200681,null,2959,null,0400000US38,North Dakota,38
4505995,null,13404,null,1247167,null,9423,null,3258828,null,12973,null,0400000US39,Ohio,39
1399932,null,7049,null,400758,null,5302,null,999174,null,8062,null,0400000US40,Oklahoma,40
1471965,null,7619,null,400049,null,4294,null,1071916,null,8083,null,0400000US41,Oregon,41
4873482,null,11972,null,1511278,null,9595,null,3362204,null,13554,null,0400000US42,Pennsylvania,42
402538,null,3497,null,112005,null,2832,null,290533,null,4227,null,0400000US44,Rhode Island,44
1702564,null,9835,null,492111,null,7260,null,1210453,null,10379,null,0400000US45,South Carolina,45
312912,null,3484,null,87192,null,2033,null,225720,null,3380,null,0400000US46,South Dakota,46
2407765,null,10842,null,697757,null,7153,null,1710008,null,10978,null,0400000US47,Tennessee,47
8244022,null,19609,null,1898208,null,13953,null,6345814,null,20958,null,0400000US48,Texas,48
835320,null,5515,null,173671,null,3302,null,661649,null,5941,null,0400000US49,Utah,49
252580,null,2222,null,70385,null,1935,null,182195,null,2895,null,0400000US50,Vermont,50
2932234,null,11822,null,743328,null,7576,null,2188906,null,11455,null,0400000US51,Virginia,51
2501509,null,8669,null,618100,null,7798,null,1883409,null,9963,null,0400000US53,Washington,53
733849,null,6909,null,261236,null,4771,null,472613,null,7294,null,0400000US54,West Virginia,54
2241597,null,8249,null,601655,null,6050,null,1639942,null,8934,null,0400000US55,Wisconsin,55
206136,null,3069,null,54860,null,2007,null,151276,null,3216,null,0400000US56,Wyoming,56
1204285,null,7019,null,487125,null,6829,null,717160,null,7872,null,0400000US72,Puerto Rico,72
