B05003_001E,B05003_001EA,B05003_001M,B05003_001MA,B05003_002E,B05003_002EA,B05003_002M,B05003_002MA,B05003_003E,B05003_003EA,B05003_003M,B05003_003MA,B05003_004E,B05003_004EA,B05003_004M,B05003_004MA,B05003_005E,B05003_005EA,B05003_005M,B05003_005MA,B05003_006E,B05003_006EA,B05003_006M,B05003_006MA,B05003_007E,B05003_007EA,B05003_007M,B05003_007MA,B05003_008E,B05003_008EA,B05003_008M,B05003_008MA,B05003_009E,B05003_009EA,B05003_009M,B05003_009MA,B05003_010E,B05003_010EA,B05003_010M,B05003_010MA,B05003_011E,B05003_011EA,B05003_011M,B05003_011MA,B05003_012E,B05003_012EA,B05003_012M,B05003_012MA,B05003_013E,B05003_013EA,B05003_013M,B05003_013MA,B05003_014E,B05003_014EA,B05003_014M,B05003_014MA,B05003_015E,B05003_015EA,B05003_015M,B05003_015MA,B05003_016E,B05003_016EA,B05003_016M,B05003_016MA,B05003_017E,B05003_017EA,B05003_017M,B05003_017MA,B05003_018E,B05003_018EA,B05003_018M,B05003_018MA,B05003_019E,B05003_019EA,B05003_019M,B05003_019MA,B05003_020E,B05003_020EA,B05003_020M,B05003_020MA,B05003_021E,B05003_021EA,B05003_021M,B05003_021MA,B05003_022E,B05003_022EA,B05003_022M,B05003_022MA,B05003_023E,B05003_023EA,B05003_023M,B05003_023MA,GEO_ID,NAME,state
4627851,null,0,*****,2238295,null,5238,null,570417,null,4145,null,562431,null,4504,null,7986,null,1641,null,1493,null,694,null,6493,null,1597,null,1667878,null,3140,null,1605070,null,4497,null,62808,null,3148,null,16260,null,2303,null,46548,null,3198,null,2389556,null,5238,null,554233,null,5007,null,545060,null,5023,null,9173,null,1907,null,1692,null,654,null,7481,null,1892,null,1835323,null,2153,null,1778015,null,3778,null,57308,null,3400,null,21434,null,2120,null,35874,null,3099,null,0400000US01,Alabama,01
683478,null,0,*****,357280,null,1766,null,94922,null,1567,null,93415,null,1502,null,1507,null,493,null,502,null,243,null,1005,null,450,null,262358,null,1380,null,240344,null,2789,null,22014,null,2313,null,10352,null,1346,null,11662,null,1807,null,326198,null,1766,null,86197,null,1472,null,84531,null,1603,null,1666,null,817,null,789,null,512,null,877,null,605,null,240001,null,1161,null,216260,null,1842,null,23741,null,1645,null,13403,null,1510,null,10338,null,1330,null,0400000US02,Alaska,02
6338755,null,0,*****,3173292,null,2602,null,854703,null,2294,null,800096,null,5363,null,54607,null,4915,null,4608,null,1105,null,49999,null,4720,null,2318589,null,1143,null,1851988,null,11066,null,466601,null,10950,null,132951,null,6067,null,333650,null,9958,null,3165463,null,2602,null,815852,null,2468,null,768553,null,5123,null,47299,null,4608,null,4735,null,1374,null,42564,null,4349,null,2349611,null,1191,null,1926534,null,9629,null,423077,null,9692,null,152247,null,6317,null,270830,null,8183,null,0400000US04,Arizona,04
2834797,null,0,*****,1387235,null,3965,null,356759,null,2919,null,349371,null,3263,null,7388,null,1655,null,1333,null,711,null,6055,null,1334,null,1030476,null,3256,null,975843,null,4148,null,54633,null,3467,null,14575,null,1696,null,40058,null,3363,null,1447562,null,3965,null,344733,null,2935,null,337156,null,3143,null,7577,null,1139,null,1295,null,532,null,6282,null,1088,null,1102829,null,2572,null,1054022,null,3261,null,48807,null,2767,null,16113,null,2110,null,32694,null,2378,null,0400000US05,Arkansas,05
36553215,null,0,*****,18281748,null,4844,null,4806576,null,3855,null,4487665,null,10012,null,318911,null,9868,null,46426,null,3172,null,272485,null,9509,null,13475172,null,3332,null,8791345,null,26193,null,4683827,null,25885,null,1999387,null,20881,null,2684440,null,27722,null,18271467,null,4844,null,4577045,null,4117,null,4271794,null,11065,null,305251,null,10750,null,52269,null,4302,null,252982,null,9754,null,13694422,null,2832,null,8978059,null,23464,null,4716363,null,23433,null,2273463,null,20465,null,2442900,null,24578,null,0400000US06,California,06
4861515,null,0,*****,2451108,null,3586,null,610127,null,3096,null,584612,null,3989,null,25515,null,3248,null,2577,null,718,null,22938,null,3169,null,1840981,null,2712,null,1612538,null,8773,null,228443,null,8250,null,69782,null,4578,null,158661,null,7709,null,2410407,null,3586,null,582012,null,2949,null,556348,null,3958,null,25664,null,3022,null,4788,null,1273,null,20876,null,2757,null,1828395,null,2212,null,1622847,null,7786,null,205548,null,7432,null,75810,null,4775,null,129738,null,6401,null,0400000US08,Colorado,08
3502309,null,0,*****,1706150,null,1888,null,418420,null,1751,null,402104,null,2929,null,16316,null,2354,null,4797,null,1101,null,11519,null,2320,null,1287730,null,1433,null,1082025,null,7633,null,205705,null,7131,null,92313,null,4183,null,113392,null,5927,null,1796159,null,1888,null,400630,null,1904,null,384257,null,2871,null,16373,null,2133,null,5073,null,1277,null,11300,null,1897,null,1395529,null,1005,null,1184262,null,6895,null,211267,null,6872,null,110521,null,5764,null,100746,null,5469,null,0400000US09,Connecticut,09
864764,null,0,*****,418659,null,993,null,104611,null,931,null,100932,null,1366,null,3679,null,1114,null,622,null,496,null,3057,null,982,null,314048,null,451,null,284191,null,2136,null,29857,null,2112,null,11888,null,1526,null,17969,null,2016,null,446105,null,993,null,101021,null,921,null,98196,null,1170,null,2825,null,798,null,1251,null,609,null,1574,null,555,null,345084,null,435,null,315624,null,2252,null,29460,null,2198,null,13929,null,1455,null,15531,null,2041,null,0400000US10,Delaware,10
588292,null,0,*****,277076,null,806,null,57222,null,620,null,55510,null,910,null,1712,null,703,null,354,null,272,null,1358,null,656,null,219854,null,515,null,184389,null,2944,null,35465,null,2995,null,12090,null,2239,null,23375,null,2975,null,311216,null,806,null,56352,null,691,null,54607,null,1029,null,1745,null,924,null,637,null,588,null,1108,null,687,null,254864,null,506,null,219377,null,2880,null,35487,null,2841,null,13967,null,1974,null,21520,null,2530,null,0400000US11,District of Columbia,11
18251243,null,0,*****,8964955,null,6749,null,2072879,null,5028,null,1950716,null,9799,null,122163,null,7895,null,18596,null,2637,null,103567,null,6743,null,6892076,null,4570,null,5325514,null,16443,null,1566562,null,15403,null,681121,null,13327,null,885441,null,15507,null,9286288,null,6749,null,1969790,null,5084,null,1858399,null,7636,null,111391,null,6292,null,21805,null,2727,null,89586,null,5901,null,7316498,null,4594,null,5675696,null,18378,null,1640802,null,17333,null,846469,null,14201,null,794333,null,16029,null,0400000US12,Florida,12
9544750,null,0,*****,4698253,null,6939,null,1297683,null,6447,null,1251188,null,7591,null,46495,null,4534,null,6717,null,1691,null,39778,null,4173,null,3400570,null,3194,null,2973618,null,9487,null,426952,null,9060,null,130766,null,6781,null,296186,null,9127,null,4846497,null,6939,null,1229180,null,6120,null,1187347,null,6601,null,41833,null,3458,null,7984,null,1389,null,33849,null,3251,null,3617317,null,3117,null,3264184,null,7890,null,353133,null,7567,null,137734,null,5973,null,215399,null,7174,null,0400000US13,Georgia,13
1283388,null,0,*****,645483,null,1826,null,148368,null,1782,null,141672,null,2075,null,6696,null,1483,null,1685,null,678,null,5011,null,1325,null,497115,null,561,null,410025,null,4763,null,87090,null,4733,null,50060,null,3270,null,37030,null,3722,null,637905,null,1826,null,137397,null,1770,null,130200,null,2180,null,7197,null,1323,null,1914,null,695,null,5283,null,1129,null,500508,null,564,null,380043,null,5687,null,120465,null,5589,null,71082,null,4005,null,49383,null,3791,null,0400000US15,Hawaii,15
1499402,null,0,*****,752500,null,2343,null,209239,null,2118,null,204418,null,2150,null,4821,null,1160,null,737,null,414,null,4084,null,1058,null,543261,null,1981,null,502068,null,3209,null,41193,null,2722,null,14175,null,2046,null,27018,null,2442,null,746902,null,2343,null,198578,null,1721,null,194614,null,1967,null,3964,null,850,null,1175,null,473,null,2789,null,703,null,548324,null,1590,null,514398,null,2397,null,33926,null,2691,null,13128,null,1477,null,20798,null,2036,null,0400000US16,Idaho,16
12852548,null,0,*****,6332498,null,3001,null,1638317,null,2511,null,1570515,null,6060,null,67802,null,5713,null,15387,null,3256,null,52415,null,4717,null,4694181,null,2571,null,3846837,null,12846,null,847344,null,12561,null,363721,null,8015,null,483623,null,11866,null,6520050,null,3001,null,1559839,null,2477,null,1496050,null,5337,null,63789,null,4819,null,15135,null,2508,null,48654,null,4070,null,4960211,null,2189,null,4170628,null,12940,null,789583,null,12872,null,379146,null,11106,null,410437,null,10491,null,0400000US17,Illinois,17
6345289,null,0,*****,3125322,null,3069,null,813970,null,2755,null,800870,null,3436,null,13100,null,1881,null,3454,null,1304,null,9646,null,1574,null,2311352,null,2050,null,2188144,null,5008,null,123208,null,4629,null,41478,null,3267,null,81730,null,3679,null,3219967,null,3069,null,772340,null,3193,null,755873,null,3561,null,16467,null,2099,null,4404,null,1149,null,12063,null,1801,null,2447627,null,2153,null,2336554,null,4693,null,111073,null,4593,null,47065,null,3247,null,64008,null,3890,null,0400000US18,Indiana,18
2988047,null,0,*****,1474159,null,2908,null,365863,null,2420,null,359091,null,2614,null,6772,null,1373,null,1236,null,588,null,5536,null,1299,null,1108296,null,2404,null,1053072,null,3260,null,55224,null,2955,null,18511,null,2188,null,36713,null,2641,null,1513888,null,2908,null,345821,null,2441,null,337788,null,2470,null,8033,null,1321,null,2483,null,921,null,5550,null,1249,null,1168067,null,1888,null,1120659,null,3364,null,47408,null,3077,null,18243,null,2091,null,29165,null,2385,null,0400000US19,Iowa,19
2775997,null,0,*****,1373442,null,2984,null,356233,null,2542,null,347870,null,2894,null,8363,null,1461,null,1527,null,701,null,6836,null,1227,null,1017209,null,2543,null,936855,null,3449,null,80354,null,3134,null,22695,null,2144,null,57659,null,3333,null,1402555,null,2984,null,340713,null,2395,null,331796,null,2951,null,8917,null,1517,null,1982,null,671,null,6935,null,1346,null,1061842,null,2396,null,992391,null,3710,null,69451,null,3377,null,25891,null,2523,null,43560,null,3183,null,0400000US20,Kansas,20
4241474,null,0,*****,2075382,null,4380,null,516536,null,3148,null,509997,null,3312,null,6539,null,1544,null,1425,null,860,null,5114,null,1394,null,1558846,null,3727,null,1508750,null,4359,null,50096,null,3133,null,14060,null,1956,null,36036,null,2687,null,2166092,null,4380,null,488893,null,2951,null,482119,null,3349,null,6774,null,1414,null,1982,null,762,null,4792,null,1245,null,1677199,null,3056,null,1632775,null,3883,null,44424,null,2542,null,18770,null,1914,null,25654,null,2685,null,0400000US21,Kentucky,21
4293204,null,0,*****,2088309,null,4846,null,554018,null,3922,null,547466,null,4053,null,6552,null,1320,null,1563,null,645,null,4989,null,1218,null,1534291,null,2110,null,1465320,null,5194,null,68971,null,4704,null,28306,null,2781,null,40665,null,4212,null,2204895,null,4846,null,524514,null,3957,null,519440,null,4003,null,5074,null,1281,null,1600,null,679,null,3474,null,1136,null,1680381,null,2157,null,1617711,null,3671,null,62670,null,3473,null,30483,null,3023,null,32187,null,2748,null,0400000US22,Louisiana,22
1317207,null,0,*****,642050,null,1540,null,143471,null,1466,null,140887,null,1740,null,2584,null,1029,null,543,null,300,null,2041,null,923,null,498579,null,1402,null,480442,null,2337,null,18137,null,2100,null,9184,null,1307,null,8953,null,1712,null,675157,null,1540,null,136195,null,1227,null,133454,null,1471,null,2741,null,926,null,1212,null,514,null,1529,null,792,null,538962,null,1041,null,517960,null,2196,null,21002,null,2033,null,12349,null,1527,null,8653,null,1535,null,0400000US23,Maine,23
5618344,null,0,*****,2715986,null,2619,null,692464,null,2105,null,662279,null,3208,null,30185,null,2836,null,7555,null,1577,null,22630,null,2545,null,2023522,null,2162,null,1716649,null,7252,null,306873,null,6992,null,138569,null,5860,null,168304,null,7489,null,2902358,null,2619,null,666112,null,2111,null,638805,null,3124,null,27307,null,2602,null,6912,null,1547,null,20395,null,2251,null,2236246,null,1607,null,1906021,null,6541,null,330225,null,6203,null,162856,null,6317,null,167369,null,5673,null,0400000US24,Maryland,24
6449755,null,0,*****,3127452,null,2542,null,731946,null,1967,null,700270,null,3655,null,31676,null,3303,null,10200,null,1571,null,21476,null,2786,null,2395506,null,1974,null,1979505,null,10625,null,416001,null,10613,null,194396,null,6633,null,221605,null,8912,null,3322303,null,2542,null,700161,null,1937,null,668967,null,3666,null,31194,null,3461,null,10344,null,1536,null,20850,null,3033,null,2622142,null,1870,null,2187056,null,10402,null,435086,null,10170,null,225883,null,7386,null,209203,null,7806,null,0400000US25,Massachusetts,25
10071822,null,0,*****,4958632,null,3335,null,1256118,null,2868,null,1226058,null,4190,null,30060,null,3620,null,9021,null,1817,null,21039,null,3071,null,3702514,null,2637,null,3425944,null,7482,null,276570,null,7760,null,130580,null,5252,null,145990,null,6478,null,5113190,null,3335,null,1194092,null,2446,null,1163217,null,3878,null,30875,null,2910,null,10326,null,1788,null,20549,null,2361,null,3919098,null,2646,null,3647146,null,7438,null,271952,null,6878,null,135843,null,5308,null,136109,null,5731,null,0400000US26,Michigan,26
5197621,null,0,*****,2589986,null,2429,null,647226,null,2095,null,622345,null,3359,null,24881,null,2599,null,7981,null,1520,null,16900,null,2341,null,1942760,null,2044,null,1787441,null,5801,null,155319,null,5512,null,63728,null,3876,null,91591,null,5410,null,2607635,null,2429,null,612230,null,2131,null,590047,null,3245,null,22183,null,2545,null,8520,null,1685,null,13663,null,1998,null,1995405,null,1743,null,1852787,null,4389,null,142618,null,4457,null,66366,null,2880,null,76252,null,4088,null,0400000US27,Minnesota,27
2918785,null,0,*****,1413634,null,4517,null,392315,null,4460,null,389648,null,4413,null,2667,null,809,null,887,null,449,null,1780,null,622,null,1021319,null,1659,null,995563,null,2938,null,25756,null,3072,null,8252,null,1352,null,17504,null,2843,null,1505151,null,4517,null,374128,null,4381,null,371860,null,4243,null,2268,null,825,null,759,null,460,null,1509,null,723,null,1131023,null,1250,null,1112231,null,2456,null,18792,null,2300,null,8136,null,1435,null,10656,null,1879,null,0400000US28,Mississippi,28
5878415,null,0,*****,2865354,null,4024,null,727015,null,3651,null,713331,null,3731,null,13684,null,2098,null,4649,null,1401,null,9035,null,1860,null,2138339,null,3009,null,2047518,null,4591,null,90821,null,4531,null,34367,null,2558,null,56454,null,4224,null,3013061,null,4024,null,700287,null,3374,null,686769,null,3794,null,13518,null,2113,null,5468,null,1296,null,8050,null,1720,null,2312774,null,2693,null,2222676,null,4189,null,90098,null,3201,null,40261,null,2882,null,49837,null,3307,null,0400000US29,Missouri,29
957861,null,0,*****,478877,null,1642,null,112815,null,1551,null,112323,null,1590,null,492,null,371,null,12,null,28,null,480,null,366,null,366062,null,1148,null,359925,null,1532,null,6137,null,1302,null,3664,null,912,null,2473,null,1083,null,478984,null,1642,null,107236,null,1704,null,106854,null,1676,null,382,null,271,null,308,null,261,null,74,null,83,null,371748,null,1255,null,362702,null,1468,null,9046,null,1253,null,4870,null,896,null,4176,null,882,null,0400000US30,Montana,30
1774571,null,0,*****,879144,null,2091,null,230173,null,1891,null,224261,null,1862,null,5912,null,1196,null,1497,null,636,null,4415,null,964,null,648971,null,1612,null,604337,null,3436,null,44634,null,3002,null,15428,null,1853,null,29206,null,2764,null,895427,null,2091,null,217305,null,1833,null,210654,null,1886,null,6651,null,1417,null,2334,null,916,null,4317,null,986,null,678122,null,1333,null,636807,null,2619,null,41315,null,2386,null,17164,null,1911,null,24151,null,1960,null,0400000US31,Nebraska,31
2565382,null,0,*****,1301954,null,2585,null,338161,null,1904,null,315086,null,3191,null,23075,null,2696,null,3614,null,1115,null,19461,null,2719,null,963793,null,1621,null,731029,null,5574,null,232764,null,5771,null,88168,null,4620,null,144596,null,5644,null,1263428,null,2585,null,326189,null,2326,null,304009,null,3299,null,22180,null,3360,null,2355,null,820,null,19825,null,3392,null,937239,null,1172,null,717437,null,5823,null,219802,null,5827,null,95570,null,4213,null,124232,null,5537,null,0400000US32,Nevada,32
1315828,null,0,*****,647176,null,1623,null,153125,null,1186,null,150227,null,1401,null,2898,null,962,null,871,null,467,null,2027,null,770,null,494051,null,1126,null,464615,null,2781,null,29436,null,2712,null,13490,null,1999,null,15946,null,2007,null,668652,null,1623,null,145473,null,1370,null,142567,null,1423,null,2906,null,927,null,1321,null,586,null,1585,null,766,null,523179,null,945,null,490684,null,2577,null,32495,null,2573,null,17318,null,2005,null,15177,null,1816,null,0400000US33,New Hampshire,33
8685920,null,0,*****,4251992,null,2369,null,1060765,null,2049,null,1002303,null,4836,null,58462,null,4189,null,16151,null,2209,null,42311,null,3548,null,3191227,null,1548,null,2388868,null,12097,null,802359,null,11925,null,410460,null,10436,null,391899,null,10130,null,4433928,null,2369,null,1002003,null,2096,null,946389,null,4829,null,55614,null,4586,null,15155,null,2326,null,40459,null,4033,null,3431925,null,1528,null,2617158,null,12101,null,814767,null,12201,null,445155,null,10251,null,369612,null,8950,null,0400000US34,New Jersey,34
1969915,null,0,*****,977250,null,2948,null,256749,null,2590,null,248871,null,2827,null,7878,null,1588,null,1020,null,535,null,6858,null,1665,null,720501,null,1636,null,636736,null,5173,null,83765,null,4981,null,25895,null,2364,null,57870,null,4318,null,992665,null,2948,null,240016,null,2758,null,231428,null,3285,null,8588,null,1826,null,1228,null,585,null,7360,null,1697,null,752649,null,1338,null,669944,null,4914,null,82705,null,4618,null,31339,null,3113,null,51366,null,3371,null,0400000US35,New Mexico,35
19297729,null,0,*****,9363428,null,4389,null,2258572,null,3883,null,2130932,null,7769,null,127640,null,6787,null,41248,null,4036,null,86392,null,5371,null,7104856,null,2835,null,5207772,null,20458,null,1897084,null,19737,null,965387,null,16107,null,931697,null,18876,null,9934301,null,4389,null,2157742,null,3771,null,2036200,null,7193,null,121542,null,5838,null,39436,null,3269,null,82106,null,5598,null,7776559,null,2446,null,5717012,null,18761,null,2059547,null,18411,null,1152767,null,14468,null,906780,null,15268,null,0400000US36,New York,36
9061032,null,0,*****,4425403,null,6648,null,1131498,null,5142,null,1094682,null,5526,null,36816,null,3740,null,4786,null,1360,null,32030,null,3635,null,3293905,null,3978,null,2980898,null,7424,null,313007,null,6826,null,82235,null,4460,null,230772,null,6062,null,4635629,null,6648,null,1081386,null,5648,null,1047759,null,6237,null,33627,null,3498,null,6276,null,1643,null,27351,null,3024,null,3554243,null,3727,null,3307746,null,6720,null,246497,null,6915,null,88807,null,4166,null,157690,null,5428,null,0400000US37,North Carolina,37
639715,null,0,*****,322878,null,1720,null,74873,null,1399,null,73660,null,1441,null,1213,null,582,null,203,null,170,null,1010,null,548,null,248005,null,1173,null,241389,null,1405,null,6616,null,1293,null,2627,null,733,null,3989,null,979,null,316837,null,1720,null,68208,null,1389,null,67674,null,1437,null,534,null,292,null,118,null,127,null,416,null,258,null,248629,null,1212,null,241406,null,1536,null,7223,null,1251,null,2831,null,674,null,4392,null,1150,null,0400000US38,North Dakota,38
11466917,null,0,*****,5589500,null,3994,null,1409648,null,3051,null,1388246,null,4112,null,21402,null,2450,null,5199,null,1254,null,16203,null,2396,null,4179852,null,2653,null,3993158,null,6796,null,186694,null,6378,null,89814,null,3884,null,96880,null,5378,null,5877417,null,3994,null,1345280,null,3202,null,1326935,null,3907,null,18345,null,2492,null,6005,null,1145,null,12340,null,2110,null,4532137,null,2820,null,4339135,null,5701,null,193002,null,5880,null,105386,null,4361,null,87616,null,4186,null,0400000US39,Ohio,39
3617316,null,0,*****,1792726,null,3399,null,467721,null,3072,null,459472,null,3114,null,8249,null,1625,null,1205,null,472,null,7044,null,1484,null,1325005,null,2347,null,1237429,null,4233,null,87576,null,3796,null,26072,null,2200,null,61504,null,3770,null,1824590,null,3399,null,433534,null,3319,null,423353,null,3695,null,10181,null,1644,null,1811,null,565,null,8370,null,1483,null,1391056,null,1854,null,1314876,null,4131,null,76180,null,3771,null,27219,null,2467,null,48961,null,3392,null,0400000US40,Oklahoma,40
3747455,null,0,*****,1857248,null,3746,null,441238,null,2875,null,422706,null,3716,null,18532,null,2611,null,3466,null,1378,null,15066,null,2358,null,1416010,null,2568,null,1246661,null,7707,null,169349,null,6685,null,53928,null,4012,null,115421,null,5631,null,1890207,null,3746,null,423516,null,2829,null,407745,null,3633,null,15771,null,2415,null,4343,null,1331,null,11428,null,1972,null,1466691,null,2427,null,1302792,null,5406,null,163899,null,5070,null,65565,null,3777,null,98334,null,4371,null,0400000US41,Oregon,41
12432792,null,0,*****,6052038,null,3814,null,1429691,null,2928,null,1399186,null,4489,null,30505,null,3384,null,9955,null,1548,null,20550,null,2905,null,4622347,null,2918,null,4326229,null,8899,null,296118,null,8610,null,150191,null,5762,null,145927,null,6766,null,6380754,null,3814,null,1357065,null,3108,null,1325339,null,4407,null,31726,null,3027,null,12032,null,2023,null,19694,null,2635,null,5023689,null,2403,null,4716862,null,8561,null,306827,null,8217,null,166060,null,6402,null,140767,null,6670,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,511071,null,1481,null,119480,null,1201,null,114724,null,1607,null,4756,null,1145,null,1055,null,701,null,3701,null,1037,null,391591,null,1100,null,330688,null,3477,null,60903,null,3224,null,27322,null,2428,null,33581,null,3368,null,546761,null,1481,null,115341,null,1076,null,110477,null,1466,null,4864,null,1033,null,1968,null,714,null,2896,null,815,null,431420,null,1350,null,367120,null,3901,null,64300,null,3724,null,32376,null,2868,null,31924,null,2828,null,0400000US44,Rhode Island,44
