B14005_001E,B14005_001EA,B14005_001M,B14005_001MA,B14005_002E,B14005_002EA,B14005_002M,B14005_002MA,B14005_003E,B14005_003EA,B14005_003M,B14005_003MA,B14005_004E,B14005_004EA,B14005_004M,B14005_004MA,B14005_005E,B14005_005EA,B14005_005M,B14005_005MA,B14005_006E,B14005_006EA,B14005_006M,B14005_006MA,B14005_007E,B14005_007EA,B14005_007M,B14005_007MA,B14005_008E,B14005_008EA,B14005_008M,B14005_008MA,B14005_009E,B14005_009EA,B14005_009M,B14005_009MA,B14005_010E,B14005_010EA,B14005_010M,B14005_010MA,B14005_011E,B14005_011EA,B14005_011M,B14005_011MA,B14005_012E,B14005_012EA,B14005_012M,B14005_012MA,B14005_013E,B14005_013EA,B14005_013M,B14005_013MA,B14005_014E,B14005_014EA,B14005_014M,B14005_014MA,B14005_015E,B14005_015EA,B14005_015M,B14005_015MA,B14005_016E,B14005_016EA,B14005_016M,B14005_016MA,B14005_017E,B14005_017EA,B14005_017M,B14005_017MA,B14005_018E,B14005_018EA,B14005_018M,B14005_018MA,B14005_019E,B14005_019EA,B14005_019M,B14005_019MA,B14005_020E,B14005_020EA,B14005_020M,B14005_020MA,B14005_021E,B14005_021EA,B14005_021M,B14005_021MA,B14005_022E,B14005_022EA,B14005_022M,B14005_022MA,B14005_023E,B14005_023EA,B14005_023M,B14005_023MA,B14005_024E,B14005_024EA,B14005_024M,B14005_024MA,B14005_025E,B14005_025EA,B14005_025M,B14005_025MA,B14005_026E,B14005_026EA,B14005_026M,B14005_026MA,B14005_027E,B14005_027EA,B14005_027M,B14005_027MA,B14005_028E,B14005_028EA,B14005_028M,B14005_028MA,B14005_029E,B14005_029EA,B14005_029M,B14005_029MA,GEO_ID,NAME,state
267971,null,5074,null,138574,null,4075,null,107991,null,4029,null,30358,null,2428,null,9836,null,1629,null,67797,null,3745,null,30583,null,2321,null,15287,null,1767,null,9709,null,1395,null,1810,null,642,null,3768,null,1131,null,15296,null,1723,null,6041,null,1330,null,3719,null,1140,null,5536,null,1123,null,129397,null,3894,null,106961,null,3960,null,29104,null,2552,null,8198,null,1358,null,69659,null,3341,null,22436,null,2337,null,11460,null,1577,null,6011,null,1172,null,1812,null,763,null,3637,null,1028,null,10976,null,1767,null,1845,null,705,null,2105,null,731,null,7026,null,1365,null,0400000US01,Alabama,01
46283,null,2482,null,24398,null,1844,null,18988,null,1604,null,6296,null,891,null,1810,null,726,null,10882,null,1488,null,5410,null,999,null,3926,null,814,null,2263,null,738,null,639,null,390,null,1024,null,535,null,1484,null,548,null,561,null,368,null,152,null,147,null,771,null,364,null,21885,null,1744,null,16914,null,1561,null,7486,null,1257,null,1180,null,434,null,8248,null,1356,null,4971,null,1086,null,3144,null,822,null,1627,null,545,null,585,null,372,null,932,null,449,null,1827,null,809,null,644,null,408,null,678,null,668,null,505,null,252,null,0400000US02,Alaska,02
344349,null,5628,null,179711,null,4095,null,137874,null,4245,null,41137,null,2608,null,9092,null,1513,null,87645,null,4078,null,41837,null,3077,null,22318,null,2697,null,13512,null,1925,null,3593,null,1051,null,5213,null,1810,null,19519,null,2607,null,10337,null,1933,null,2350,null,942,null,6832,null,1474,null,164638,null,3930,null,132593,null,3817,null,44242,null,3728,null,9859,null,1402,null,78492,null,4147,null,32045,null,2444,null,17333,null,1949,null,9776,null,1557,null,2051,null,823,null,5506,null,1446,null,14712,null,1989,null,4016,null,990,null,1872,null,796,null,8824,null,1667,null,0400000US04,Arizona,04
163639,null,4445,null,81900,null,3524,null,64890,null,3184,null,18940,null,2096,null,5952,null,1358,null,39998,null,3064,null,17010,null,2052,null,11101,null,1949,null,6445,null,1214,null,2832,null,1220,null,1824,null,806,null,5909,null,1200,null,1142,null,566,null,1693,null,675,null,3074,null,876,null,81739,null,3121,null,67349,null,3127,null,22926,null,2434,null,4522,null,1013,null,39901,null,2918,null,14390,null,2131,null,9380,null,1777,null,5312,null,1307,null,1738,null,718,null,2330,null,820,null,5010,null,1151,null,1032,null,544,null,756,null,420,null,3222,null,980,null,0400000US05,Arkansas,05
2215110,null,10872,null,1135585,null,8537,null,922082,null,9708,null,214006,null,7263,null,72847,null,4973,null,635229,null,8448,null,213503,null,6691,null,124853,null,5550,null,75741,null,4025,null,19347,null,2677,null,29765,null,2900,null,88650,null,4958,null,41681,null,3964,null,12829,null,1873,null,34140,null,3378,null,1079525,null,7090,null,923154,null,8392,null,244617,null,7587,null,67623,null,4469,null,610914,null,10095,null,156371,null,5437,null,100996,null,4682,null,54762,null,3461,null,13173,null,2081,null,33061,null,3337,null,55375,null,4722,null,15239,null,2428,null,7156,null,1644,null,32980,null,3470,null,0400000US06,California,06
263672,null,4578,null,137441,null,3588,null,109935,null,4028,null,35719,null,2828,null,9195,null,1673,null,65021,null,3706,null,27506,null,2581,null,16116,null,2147,null,11356,null,1768,null,1956,null,678,null,2804,null,1033,null,11390,null,1890,null,6007,null,1422,null,2671,null,875,null,2712,null,783,null,126231,null,3044,null,105695,null,3065,null,40866,null,2581,null,8654,null,1342,null,56175,null,3126,null,20536,null,2101,null,13939,null,1794,null,8716,null,1259,null,2028,null,911,null,3195,null,1034,null,6597,null,1434,null,3084,null,1110,null,1360,null,673,null,2153,null,635,null,0400000US08,Colorado,08
204199,null,3185,null,105603,null,2697,null,90052,null,2699,null,29363,null,2061,null,7877,null,1513,null,52812,null,2560,null,15551,null,2336,null,9933,null,1870,null,7130,null,1601,null,789,null,393,null,2014,null,619,null,5618,null,1173,null,1923,null,756,null,1329,null,569,null,2366,null,781,null,98596,null,1963,null,89089,null,2296,null,34195,null,2172,null,7653,null,1278,null,47241,null,2440,null,9507,null,1348,null,7185,null,1196,null,3948,null,1104,null,1408,null,555,null,1829,null,665,null,2322,null,776,null,356,null,235,null,45,null,78,null,1921,null,732,null,0400000US09,Connecticut,09
50682,null,1815,null,25635,null,1372,null,19906,null,1501,null,6588,null,1131,null,1686,null,494,null,11632,null,1320,null,5729,null,1249,null,2637,null,1063,null,1971,null,903,null,146,null,175,null,520,null,356,null,3092,null,890,null,1195,null,588,null,700,null,542,null,1197,null,486,null,25047,null,1194,null,22463,null,1228,null,9065,null,1191,null,1304,null,570,null,12094,null,1361,null,2584,null,616,null,1178,null,456,null,824,null,411,null,179,null,173,null,175,null,193,null,1406,null,521,null,450,null,299,null,637,null,364,null,319,null,290,null,0400000US10,Delaware,10
32723,null,1252,null,15689,null,979,null,12638,null,1217,null,1574,null,577,null,424,null,350,null,10640,null,1190,null,3051,null,813,null,1785,null,761,null,792,null,694,null,378,null,334,null,615,null,419,null,1266,null,486,null,369,null,326,null,191,null,220,null,706,null,296,null,17034,null,958,null,14602,null,1103,null,2982,null,829,null,1308,null,616,null,10312,null,1175,null,2432,null,913,null,1131,null,765,null,460,null,448,null,218,null,219,null,453,null,521,null,1301,null,585,null,219,null,209,null,444,null,381,null,638,null,451,null,0400000US11,District of Columbia,11
952996,null,9898,null,490598,null,7947,null,381004,null,8512,null,106649,null,4901,null,33809,null,3226,null,240546,null,8243,null,109594,null,4799,null,62181,null,4420,null,40519,null,3957,null,7857,null,1858,null,13805,null,2266,null,47413,null,3923,null,19579,null,2682,null,8080,null,1649,null,19754,null,2932,null,462398,null,7414,null,382873,null,7453,null,121754,null,6181,null,27428,null,2538,null,233691,null,6479,null,79525,null,5592,null,45758,null,4671,null,25950,null,2572,null,4811,null,1265,null,14997,null,3669,null,33767,null,4041,null,10798,null,2841,null,4824,null,1240,null,18145,null,2482,null,0400000US12,Florida,12
