B25072_001E,B25072_001EA,B25072_001M,B25072_001MA,B25072_002E,B25072_002EA,B25072_002M,B25072_002MA,B25072_003E,B25072_003EA,B25072_003M,B25072_003MA,B25072_004E,B25072_004EA,B25072_004M,B25072_004MA,B25072_005E,B25072_005EA,B25072_005M,B25072_005MA,B25072_006E,B25072_006EA,B25072_006M,B25072_006MA,B25072_007E,B25072_007EA,B25072_007M,B25072_007MA,B25072_008E,B25072_008EA,B25072_008M,B25072_008MA,B25072_009E,B25072_009EA,B25072_009M,B25072_009MA,B25072_010E,B25072_010EA,B25072_010M,B25072_010MA,B25072_011E,B25072_011EA,B25072_011M,B25072_011MA,B25072_012E,B25072_012EA,B25072_012M,B25072_012MA,B25072_013E,B25072_013EA,B25072_013M,B25072_013MA,B25072_014E,B25072_014EA,B25072_014M,B25072_014MA,B25072_015E,B25072_015EA,B25072_015M,B25072_015MA,B25072_016E,B25072_016EA,B25072_016M,B25072_016MA,B25072_017E,B25072_017EA,B25072_017M,B25072_017MA,B25072_018E,B25072_018EA,B25072_018M,B25072_018MA,B25072_019E,B25072_019EA,B25072_019M,B25072_019MA,B25072_020E,B25072_020EA,B25072_020M,B25072_020MA,B25072_021E,B25072_021EA,B25072_021M,B25072_021MA,B25072_022E,B25072_022EA,B25072_022M,B25072_022MA,B25072_023E,B25072_023EA,B25072_023M,B25072_023MA,B25072_024E,B25072_024EA,B25072_024M,B25072_024MA,B25072_025E,B25072_025EA,B25072_025M,B25072_025MA,B25072_026E,B25072_026EA,B25072_026M,B25072_026MA,B25072_027E,B25072_027EA,B25072_027M,B25072_027MA,B25072_028E,B25072_028EA,B25072_028M,B25072_028MA,B25072_029E,B25072_029EA,B25072_029M,B25072_029MA,GEO_ID,NAME,state
1075150,null,12173,null,129792,null,5326,null,21224,null,2708,null,14102,null,1922,null,13682,null,2064,null,10235,null,1790,null,57851,null,3695,null,12698,null,2238,null,307537,null,9713,null,77980,null,4672,null,44508,null,4410,null,32940,null,2642,null,25780,null,3049,null,107279,null,5643,null,19050,null,2716,null,538992,null,11436,null,143198,null,6677,null,65397,null,4822,null,55580,null,4016,null,43793,null,3389,null,186383,null,8783,null,44641,null,3300,null,98829,null,4654,null,13235,null,1713,null,8482,null,1425,null,10579,null,1480,null,8967,null,1361,null,41905,null,3235,null,15661,null,2032,null,0400000US13,Georgia,13
177767,null,4965,null,17833,null,2036,null,1564,null,621,null,688,null,365,null,1785,null,878,null,1769,null,962,null,9314,null,1412,null,2713,null,1077,null,41423,null,2766,null,7492,null,1551,null,5488,null,1376,null,4035,null,1238,null,3437,null,933,null,17458,null,2500,null,3513,null,1149,null,94125,null,3860,null,20412,null,2239,null,12850,null,1770,null,10840,null,1812,null,7726,null,1325,null,33574,null,2677,null,8723,null,1452,null,24386,null,2033,null,4532,null,960,null,1848,null,557,null,3458,null,833,null,2708,null,804,null,9111,null,1510,null,2729,null,696,null,0400000US15,Hawaii,15
156663,null,5790,null,31988,null,2334,null,7432,null,1562,null,4126,null,1102,null,3287,null,906,null,2881,null,792,null,12444,null,1762,null,1818,null,649,null,46602,null,3494,null,15877,null,2266,null,7324,null,1459,null,4859,null,1255,null,3595,null,980,null,11562,null,1865,null,3385,null,1084,null,63034,null,4054,null,18561,null,2178,null,8495,null,1457,null,6275,null,1372,null,4896,null,1146,null,19172,null,2301,null,5635,null,1178,null,15039,null,1703,null,1866,null,640,null,1856,null,575,null,2027,null,849,null,878,null,385,null,5318,null,1120,null,3094,null,852,null,0400000US16,Idaho,16
1425040,null,15932,null,175395,null,6589,null,26613,null,2886,null,19514,null,2651,null,15576,null,1952,null,15747,null,2313,null,85299,null,4934,null,12646,null,2186,null,380018,null,8389,null,103655,null,4701,null,55524,null,4024,null,39865,null,3596,null,29686,null,3108,null,132248,null,6188,null,19040,null,2399,null,674410,null,10483,null,181510,null,6547,null,82302,null,4614,null,71180,null,3960,null,51358,null,3750,null,241139,null,8185,null,46921,null,3858,null,195217,null,5549,null,32097,null,2676,null,16820,null,1937,null,22339,null,2318,null,18096,null,2127,null,90725,null,4260,null,15140,null,1570,null,0400000US17,Illinois,17
698544,null,10682,null,98997,null,4543,null,18879,null,2382,null,10387,null,1829,null,7762,null,1679,null,7398,null,1507,null,47703,null,3942,null,6868,null,1382,null,186456,null,6446,null,58475,null,4109,null,26444,null,3090,null,19258,null,2924,null,13911,null,1917,null,57669,null,4248,null,10699,null,1674,null,322078,null,9295,null,103491,null,4992,null,40302,null,3084,null,31727,null,2634,null,24848,null,2980,null,95236,null,4872,null,26474,null,2547,null,91013,null,4020,null,14431,null,1724,null,10116,null,1316,null,12040,null,1628,null,8494,null,1122,null,36844,null,2893,null,9088,null,1164,null,0400000US18,Indiana,18
319512,null,6976,null,61610,null,4007,null,14566,null,2042,null,6639,null,1241,null,5489,null,1321,null,3001,null,864,null,28343,null,2889,null,3572,null,1039,null,78342,null,3844,null,29731,null,2591,null,9077,null,1561,null,8787,null,1519,null,4998,null,1140,null,20877,null,2152,null,4872,null,892,null,128172,null,5156,null,42609,null,3325,null,15014,null,1839,null,12502,null,1743,null,9703,null,1867,null,33862,null,2509,null,14482,null,1555,null,51388,null,2668,null,10667,null,1578,null,5586,null,997,null,6343,null,1094,null,4663,null,966,null,17257,null,1355,null,6872,null,1031,null,0400000US19,Iowa,19
324948,null,6818,null,57042,null,3849,null,11416,null,1688,null,7514,null,1598,null,5217,null,1217,null,5249,null,1068,null,23105,null,2595,null,4541,null,974,null,83440,null,3953,null,26425,null,2435,null,11938,null,2219,null,8886,null,1584,null,8110,null,1909,null,21416,null,2506,null,6665,null,1531,null,137428,null,5235,null,47900,null,3163,null,19093,null,2373,null,14661,null,2046,null,9231,null,1469,null,33305,null,2925,null,13238,null,1741,null,47038,null,2740,null,8769,null,1334,null,5352,null,1045,null,5039,null,896,null,3593,null,880,null,18933,null,1722,null,5352,null,987,null,0400000US20,Kansas,20
484820,null,9603,null,62268,null,3758,null,12983,null,2174,null,6512,null,1565,null,5992,null,1542,null,4929,null,1326,null,26422,null,2680,null,5430,null,1175,null,128490,null,4953,null,38446,null,2993,null,17755,null,2561,null,12471,null,1874,null,9285,null,1550,null,37944,null,3372,null,12589,null,2196,null,233802,null,7208,null,67179,null,4595,null,26651,null,2877,null,26864,null,2787,null,17261,null,2534,null,68821,null,4628,null,27026,null,2608,null,60260,null,3650,null,9999,null,1604,null,5607,null,1207,null,7597,null,1208,null,5631,null,1128,null,21246,null,2035,null,10180,null,1542,null,0400000US21,Kentucky,21
512057,null,9217,null,76516,null,4224,null,14355,null,2364,null,5655,null,1489,null,6743,null,1494,null,4992,null,1273,null,34210,null,2911,null,10561,null,2099,null,129472,null,4687,null,35697,null,3245,null,13659,null,1929,null,10443,null,1850,null,9821,null,1904,null,44197,null,3590,null,15655,null,2392,null,249084,null,7791,null,60674,null,4213,null,25592,null,2423,null,21462,null,2629,null,15653,null,2133,null,81381,null,4498,null,44322,null,4057,null,56985,null,3610,null,6716,null,1406,null,3798,null,731,null,4922,null,1080,null,3407,null,869,null,23220,null,2641,null,14922,null,1844,null,0400000US22,Louisiana,22
141695,null,5173,null,16242,null,1978,null,3263,null,876,null,2168,null,885,null,1819,null,807,null,894,null,530,null,7589,null,1471,null,509,null,219,null,33996,null,2670,null,10396,null,1681,null,4529,null,1194,null,4956,null,1368,null,3836,null,1084,null,7939,null,1257,null,2340,null,693,null,63747,null,3508,null,13347,null,1814,null,8904,null,1428,null,7724,null,1460,null,6429,null,1391,null,22034,null,2297,null,5309,null,1095,null,27710,null,2045,null,5118,null,1141,null,2915,null,809,null,4870,null,900,null,3105,null,891,null,7876,null,1235,null,3826,null,737,null,0400000US23,Maine,23
626355,null,9915,null,62428,null,4136,null,10447,null,1983,null,6570,null,1453,null,5982,null,1396,null,4519,null,1035,null,30862,null,3448,null,4048,null,1013,null,162053,null,6689,null,38727,null,4057,null,28589,null,3296,null,19939,null,2483,null,15431,null,2153,null,51621,null,4497,null,7746,null,1646,null,310286,null,8301,null,80144,null,4787,null,38301,null,3294,null,38086,null,3518,null,30977,null,2954,null,105354,null,5760,null,17424,null,2140,null,91588,null,3773,null,15739,null,1980,null,7449,null,1252,null,10063,null,1400,null,9880,null,1416,null,41260,null,3172,null,7197,null,1430,null,0400000US24,Maryland,24
854974,null,11198,null,65729,null,4305,null,10944,null,1838,null,7686,null,1413,null,7169,null,1473,null,4915,null,1291,null,31308,null,3311,null,3707,null,1021,null,214517,null,5992,null,57657,null,4250,null,33611,null,3294,null,26623,null,3286,null,16264,null,2757,null,72416,null,4730,null,7946,null,1800,null,419614,null,8259,null,105971,null,5529,null,48552,null,3720,null,47781,null,4222,null,39258,null,3405,null,156895,null,6291,null,21157,null,2904,null,155114,null,5261,null,20535,null,2086,null,12714,null,1684,null,27516,null,2834,null,20778,null,2100,null,62061,null,3662,null,11510,null,1398,null,0400000US25,Massachusetts,25
968606,null,12230,null,132742,null,5283,null,22421,null,2746,null,12745,null,1791,null,12591,null,1935,null,10432,null,1540,null,64913,null,3841,null,9640,null,1766,null,253374,null,7625,null,61976,null,3934,null,34590,null,2877,null,24421,null,2653,null,18873,null,2220,null,94566,null,4784,null,18948,null,2109,null,448000,null,9511,null,116158,null,4636,null,44214,null,3372,null,42642,null,2962,null,37637,null,3028,null,167670,null,6120,null,39679,null,3063,null,134490,null,4262,null,21036,null,1969,null,12381,null,1550,null,19271,null,1540,null,14826,null,1765,null,56182,null,3078,null,10794,null,1283,null,0400000US26,Michigan,26
510692,null,8490,null,82056,null,3556,null,15811,null,2208,null,10452,null,2034,null,8907,null,1478,null,6548,null,1189,null,37302,null,2431,null,3036,null,784,null,134292,null,4777,null,38892,null,3347,null,21604,null,2582,null,15477,null,2038,null,10939,null,1819,null,41253,null,3425,null,6127,null,1009,null,207378,null,5839,null,57090,null,3334,null,30153,null,3007,null,23797,null,2494,null,16142,null,1916,null,64363,null,4023,null,15833,null,1754,null,86966,null,3333,null,12697,null,1409,null,7913,null,1026,null,11523,null,1198,null,8265,null,1188,null,39573,null,2958,null,6995,null,949,null,0400000US27,Minnesota,27
310116,null,9499,null,41424,null,3425,null,5568,null,1511,null,3735,null,1315,null,2980,null,1029,null,1737,null,803,null,21391,null,2311,null,6013,null,1375,null,83617,null,4754,null,21174,null,3247,null,9511,null,1673,null,7449,null,1554,null,6787,null,1779,null,27934,null,2888,null,10762,null,1692,null,151507,null,6319,null,33588,null,3114,null,18338,null,2328,null,12809,null,2261,null,10836,null,2065,null,48773,null,3815,null,27163,null,3126,null,33568,null,3138,null,3846,null,1048,null,4255,null,977,null,2629,null,607,null,2557,null,861,null,11426,null,1637,null,8855,null,1499,null,0400000US28,Mississippi,28
677614,null,10558,null,94694,null,5053,null,19323,null,2172,null,10494,null,2002,null,8093,null,1717,null,6213,null,1455,null,43052,null,3574,null,7519,null,1513,null,180785,null,6394,null,50767,null,4084,null,22657,null,2810,null,19763,null,2076,null,15552,null,2357,null,59218,null,3844,null,12828,null,1756,null,304164,null,8178,null,90118,null,4093,null,37296,null,3104,null,32254,null,3240,null,23044,null,3111,null,95440,null,4443,null,26012,null,2600,null,97971,null,3800,null,15373,null,1708,null,11382,null,1538,null,11636,null,1599,null,9813,null,1273,null,38583,null,2754,null,11184,null,1557,null,0400000US29,Missouri,29
112989,null,4047,null,18272,null,1818,null,4607,null,1054,null,2170,null,764,null,1452,null,585,null,639,null,353,null,7515,null,1401,null,1889,null,683,null,28380,null,2541,null,9108,null,1238,null,4495,null,1188,null,2127,null,796,null,2550,null,842,null,7748,null,1623,null,2352,null,677,null,50097,null,3543,null,16562,null,1735,null,6226,null,1323,null,5481,null,1233,null,3149,null,654,null,12027,null,1866,null,6652,null,1130,null,16240,null,1600,null,2823,null,775,null,1543,null,452,null,1335,null,428,null,1091,null,392,null,6421,null,1124,null,3027,null,713,null,0400000US30,Montana,30
218574,null,5618,null,40365,null,2984,null,10066,null,1855,null,5142,null,1262,null,4552,null,1146,null,1529,null,743,null,16743,null,1968,null,2333,null,731,null,56157,null,3229,null,17971,null,2018,null,8489,null,1447,null,6450,null,1029,null,3972,null,1125,null,16041,null,2121,null,3234,null,707,null,92854,null,4219,null,28486,null,2520,null,12742,null,1587,null,9747,null,1596,null,7964,null,1385,null,23637,null,2407,null,10278,null,1290,null,29198,null,2014,null,6065,null,951,null,2756,null,700,null,2927,null,630,null,3082,null,722,null,10649,null,1402,null,3719,null,793,null,0400000US31,Nebraska,31
377691,null,8956,null,37136,null,2615,null,5955,null,1449,null,6001,null,1297,null,2966,null,976,null,5010,null,1288,null,15506,null,1726,null,1698,null,771,null,102279,null,4332,null,22312,null,2385,null,14778,null,2314,null,14619,null,1840,null,9466,null,1620,null,36929,null,2962,null,4175,null,1236,null,198377,null,7366,null,48400,null,3687,null,27345,null,2593,null,24199,null,2626,null,20047,null,2761,null,70065,null,3993,null,8321,null,1603,null,39899,null,2672,null,5916,null,1110,null,2657,null,743,null,4457,null,972,null,3346,null,937,null,19866,null,1884,null,3657,null,918,null,0400000US32,Nevada,32
129847,null,4305,null,14330,null,1854,null,3368,null,952,null,1187,null,530,null,1411,null,546,null,1542,null,540,null,6107,null,1187,null,715,null,342,null,33470,null,2416,null,10255,null,1488,null,5462,null,1365,null,4303,null,1022,null,3068,null,1039,null,9548,null,1476,null,834,null,520,null,61869,null,3633,null,16009,null,1988,null,9456,null,1805,null,8529,null,1659,null,5327,null,1111,null,19802,null,2248,null,2746,null,831,null,20178,null,1817,null,3543,null,858,null,2660,null,748,null,2856,null,729,null,2290,null,664,null,7098,null,999,null,1731,null,615,null,0400000US33,New Hampshire,33
1030912,null,12580,null,64948,null,3872,null,10899,null,1756,null,8497,null,1680,null,6683,null,1285,null,4628,null,1380,null,29997,null,2757,null,4244,null,1072,null,245324,null,7082,null,62773,null,4072,null,32120,null,3465,null,28727,null,2757,null,22069,null,2603,null,89282,null,6011,null,10353,null,1651,null,554877,null,10399,null,142231,null,6135,null,68245,null,5056,null,60930,null,4882,null,52388,null,4699,null,204197,null,7162,null,26886,null,2481,null,165763,null,5561,null,22773,null,2090,null,13344,null,1810,null,19550,null,2215,null,16689,null,2176,null,81212,null,4070,null,12195,null,1698,null,0400000US34,New Jersey,34
220356,null,6918,null,33435,null,2915,null,6293,null,1555,null,3596,null,1268,null,2738,null,756,null,3175,null,1037,null,13560,null,2036,null,4073,null,1283,null,58608,null,3866,null,17598,null,2374,null,8415,null,1521,null,6096,null,1340,null,5082,null,1347,null,16402,null,2088,null,5015,null,1258,null,103084,null,5376,null,29371,null,2840,null,11719,null,1749,null,10338,null,1989,null,8009,null,1714,null,32652,null,2983,null,10995,null,1605,null,25229,null,2169,null,2719,null,800,null,1979,null,676,null,2677,null,751,null,2441,null,864,null,11347,null,1666,null,4066,null,882,null,0400000US35,New Mexico,35
3158150,null,19192,null,198472,null,5685,null,31827,null,2900,null,18103,null,2196,null,17413,null,2318,null,16301,null,2063,null,101728,null,5168,null,13100,null,1683,null,686409,null,9629,null,193198,null,6831,null,92787,null,4461,null,72828,null,5008,null,53904,null,3951,null,238823,null,6788,null,34869,null,3338,null,1726256,null,16853,null,482315,null,10667,null,197098,null,8366,null,174905,null,7668,null,136375,null,6253,null,647415,null,12820,null,88148,null,5084,null,547013,null,10170,null,93837,null,3841,null,47316,null,4008,null,63149,null,3744,null,53000,null,3485,null,254663,null,8274,null,35048,null,2694,null,0400000US36,New York,36
1122623,null,16411,null,157897,null,6360,null,27547,null,2929,null,15484,null,2647,null,14270,null,2009,null,13375,null,2223,null,75703,null,4384,null,11518,null,2379,null,308108,null,9473,null,88247,null,4909,null,43993,null,4376,null,30159,null,2785,null,26043,null,3264,null,99274,null,5467,null,20392,null,2370,null,534590,null,10827,null,153390,null,7319,null,70201,null,4902,null,49378,null,3834,null,37272,null,3291,null,172335,null,6936,null,52014,null,3576,null,122028,null,4887,null,16639,null,1995,null,9071,null,1232,null,12885,null,1517,null,9318,null,1643,null,45708,null,2888,null,28407,null,2823,null,0400000US37,North Carolina,37
93134,null,3164,null,23354,null,2415,null,6586,null,1258,null,2302,null,689,null,2076,null,924,null,1879,null,690,null,9059,null,1733,null,1452,null,524,null,24209,null,1778,null,10562,null,1528,null,2264,null,771,null,2504,null,742,null,2194,null,901,null,4575,null,1136,null,2110,null,701,null,29611,null,2394,null,11391,null,1599,null,3712,null,876,null,2769,null,731,null,2310,null,812,null,5858,null,1116,null,3571,null,726,null,15960,null,1340,null,2707,null,607,null,1052,null,339,null,2042,null,607,null,1156,null,387,null,7317,null,912,null,1686,null,444,null,0400000US38,North Dakota,38
1366336,null,14317,null,176106,null,7002,null,34683,null,2743,null,17332,null,2429,null,16118,null,2282,null,13274,null,1773,null,82267,null,4687,null,12432,null,2194,null,340252,null,8374,null,98849,null,5487,null,47511,null,3805,null,31140,null,3256,null,29656,null,2876,null,112034,null,5914,null,21062,null,2451,null,652621,null,12281,null,183937,null,6575,null,77751,null,4757,null,64244,null,4610,null,52100,null,3615,null,225667,null,8027,null,48922,null,2900,null,197357,null,4645,null,27705,null,2244,null,19863,null,1936,null,25620,null,2170,null,17516,null,1846,null,83049,null,4059,null,23604,null,2076,null,0400000US39,Ohio,39
444786,null,7868,null,74708,null,3408,null,16368,null,2209,null,9031,null,1737,null,6452,null,1310,null,4220,null,999,null,30681,null,2371,null,7956,null,1523,null,121123,null,5363,null,36613,null,2816,null,16618,null,1683,null,12890,null,2252,null,9154,null,1621,null,33890,null,3171,null,11958,null,1607,null,196519,null,5865,null,61809,null,3634,null,20270,null,2273,null,19649,null,2108,null,12056,null,1613,null,58131,null,3553,null,24604,null,2087,null,52436,null,2708,null,7355,null,1130,null,5020,null,742,null,5511,null,1004,null,4518,null,907,null,19833,null,2026,null,10199,null,1276,null,0400000US40,Oklahoma,40
521192,null,9768,null,66425,null,3784,null,10902,null,1634,null,7516,null,1608,null,6660,null,1421,null,5195,null,1269,null,32993,null,3044,null,3159,null,1014,null,146307,null,5483,null,42993,null,3697,null,21765,null,2677,null,16300,null,2055,null,13767,null,2325,null,46109,null,4481,null,5373,null,1225,null,240426,null,6511,null,65355,null,4358,null,31598,null,3060,null,27157,null,2867,null,19776,null,2582,null,78748,null,4800,null,17792,null,1987,null,68034,null,3233,null,10490,null,1476,null,6728,null,1074,null,7414,null,1393,null,5788,null,1238,null,32467,null,2828,null,5147,null,1055,null,0400000US41,Oregon,41
1382326,null,15412,null,156651,null,6143,null,28439,null,2933,null,15565,null,2381,null,14137,null,2181,null,9489,null,1488,null,78599,null,4391,null,10422,null,1601,null,315547,null,7966,null,97086,null,5307,null,46248,null,3846,null,33658,null,2965,null,23026,null,2533,null,96001,null,5534,null,19528,null,2509,null,645195,null,12809,null,193442,null,7199,null,81835,null,4560,null,69957,null,3535,null,49847,null,3452,null,206330,null,7485,null,43784,null,3509,null,264933,null,6745,null,34883,null,2800,null,24546,null,1949,null,35805,null,3000,null,25586,null,2133,null,110297,null,4000,null,33816,null,2376,null,0400000US42,Pennsylvania,42
146505,null,4198,null,12036,null,1540,null,2016,null,597,null,1478,null,579,null,675,null,431,null,1462,null,658,null,5926,null,1175,null,479,null,258,null,32205,null,1863,null,9389,null,1580,null,3748,null,899,null,3721,null,1278,null,2396,null,928,null,11743,null,1541,null,1208,null,664,null,73010,null,3346,null,18123,null,1967,null,8439,null,1517,null,8486,null,1626,null,7398,null,1359,null,26649,null,2399,null,3915,null,1350,null,29254,null,2285,null,3757,null,828,null,2841,null,710,null,6435,null,1280,null,2964,null,867,null,10509,null,1538,null,2748,null,748,null,0400000US44,Rhode Island,44
