B13010_001E,B13010_001EA,B13010_001M,B13010_001MA,B13010_002E,B13010_002EA,B13010_002M,B13010_002MA,B13010_003E,B13010_003EA,B13010_003M,B13010_003MA,B13010_004E,B13010_004EA,B13010_004M,B13010_004MA,B13010_005E,B13010_005EA,B13010_005M,B13010_005MA,B13010_006E,B13010_006EA,B13010_006M,B13010_006MA,B13010_007E,B13010_007EA,B13010_007M,B13010_007MA,B13010_008E,B13010_008EA,B13010_008M,B13010_008MA,B13010_009E,B13010_009EA,B13010_009M,B13010_009MA,B13010_010E,B13010_010EA,B13010_010M,B13010_010MA,B13010_011E,B13010_011EA,B13010_011M,B13010_011MA,B13010_012E,B13010_012EA,B13010_012M,B13010_012MA,B13010_013E,B13010_013EA,B13010_013M,B13010_013MA,B13010_014E,B13010_014EA,B13010_014M,B13010_014MA,B13010_015E,B13010_015EA,B13010_015M,B13010_015MA,B13010_016E,B13010_016EA,B13010_016M,B13010_016MA,B13010_017E,B13010_017EA,B13010_017M,B13010_017MA,B13010_018E,B13010_018EA,B13010_018M,B13010_018MA,B13010_019E,B13010_019EA,B13010_019M,B13010_019MA,GEO_ID,NAME,state
2450746,null,6249,null,136540,null,7563,null,85060,null,6010,null,10878,null,1970,null,19482,null,2321,null,54700,null,4696,null,51480,null,4393,null,26991,null,3009,null,13382,null,2270,null,11107,null,2005,null,2314206,null,10132,null,1111876,null,13721,null,88822,null,4927,null,161960,null,7140,null,861094,null,13694,null,1202330,null,12885,null,255957,null,9524,null,257498,null,10182,null,688875,null,13611,null,0400000US13,Georgia,13
302171,null,2022,null,17545,null,2213,null,12784,null,1808,null,899,null,429,null,2606,null,949,null,9279,null,1519,null,4761,null,1366,null,1381,null,705,null,728,null,430,null,2652,null,989,null,284626,null,3111,null,140481,null,4371,null,7001,null,1467,null,16677,null,2436,null,116803,null,4441,null,144145,null,4317,null,18916,null,2423,null,24967,null,3225,null,100262,null,3847,null,0400000US15,Hawaii,15
360822,null,2748,null,27875,null,2685,null,21251,null,2302,null,2784,null,917,null,6748,null,1284,null,11719,null,1519,null,6624,null,1482,null,3871,null,1186,null,2312,null,799,null,441,null,244,null,332947,null,4126,null,186279,null,5099,null,14799,null,2086,null,31251,null,2467,null,140229,null,4863,null,146668,null,5530,null,33264,null,3107,null,34807,null,3588,null,78597,null,4590,null,0400000US16,Idaho,16
3211621,null,5071,null,183702,null,7061,null,121885,null,5569,null,11195,null,1810,null,21574,null,2606,null,89116,null,4662,null,61817,null,4715,null,30051,null,3423,null,14515,null,2011,null,17251,null,1792,null,3027919,null,8944,null,1436164,null,12405,null,92952,null,5826,null,174935,null,6941,null,1168277,null,10435,null,1591755,null,14245,null,307083,null,9646,null,294238,null,9620,null,990434,null,15511,null,0400000US17,Illinois,17
1539680,null,4294,null,89491,null,4934,null,58845,null,3641,null,7369,null,1260,null,12312,null,1915,null,39164,null,2660,null,30646,null,3285,null,18551,null,2515,null,5143,null,1429,null,6952,null,1217,null,1450189,null,6553,null,736633,null,9586,null,46555,null,3470,null,90563,null,4852,null,599515,null,9452,null,713556,null,10852,null,165383,null,7617,null,152104,null,6686,null,396069,null,9686,null,0400000US18,Indiana,18
697971,null,3111,null,42208,null,2828,null,30016,null,2350,null,2662,null,798,null,5114,null,1131,null,22240,null,2046,null,12192,null,1807,null,6838,null,1151,null,3007,null,901,null,2347,null,706,null,655763,null,4257,null,349126,null,6197,null,20396,null,2293,null,40328,null,2777,null,288402,null,5372,null,306637,null,6623,null,72562,null,4532,null,71351,null,4145,null,162724,null,5494,null,0400000US19,Iowa,19
667472,null,3487,null,44842,null,2960,null,32800,null,2814,null,4109,null,999,null,7042,null,1192,null,21649,null,2106,null,12042,null,1576,null,5582,null,1135,null,3124,null,931,null,3336,null,861,null,622630,null,4928,null,331018,null,7207,null,19768,null,2299,null,47998,null,3446,null,263252,null,6271,null,291612,null,8114,null,58989,null,4166,null,65968,null,4028,null,166655,null,6374,null,0400000US20,Kansas,20
1045607,null,4224,null,62008,null,3829,null,40807,null,3184,null,7252,null,1519,null,7752,null,1694,null,25803,null,2595,null,21201,null,2305,null,12878,null,2070,null,3279,null,1212,null,5044,null,1127,null,983599,null,6055,null,509357,null,9216,null,57298,null,3624,null,80602,null,4619,null,371457,null,7731,null,474242,null,8386,null,129457,null,6630,null,113128,null,6489,null,231657,null,7041,null,0400000US21,Kentucky,21
1088413,null,4027,null,63239,null,4108,null,34760,null,2974,null,4775,null,1115,null,8389,null,1352,null,21596,null,2109,null,28479,null,3091,null,15187,null,2196,null,7535,null,1410,null,5757,null,1357,null,1025174,null,5636,null,461537,null,6466,null,49503,null,3783,null,71592,null,3661,null,340442,null,6597,null,563637,null,7477,null,173038,null,6707,null,131464,null,6249,null,259135,null,7740,null,0400000US22,Louisiana,22
315890,null,1997,null,16345,null,2158,null,11657,null,1762,null,1637,null,684,null,1749,null,692,null,8271,null,1385,null,4688,null,1022,null,2847,null,885,null,810,null,515,null,1031,null,399,null,299545,null,2751,null,151723,null,4206,null,8771,null,1246,null,20436,null,1918,null,122516,null,4307,null,147822,null,4112,null,33537,null,3419,null,32867,null,3440,null,81418,null,4361,null,0400000US23,Maine,23
1443943,null,3654,null,82018,null,4984,null,54924,null,4053,null,2709,null,1019,null,6122,null,1205,null,46093,null,3926,null,27094,null,3055,null,9435,null,2277,null,7385,null,1669,null,10274,null,1687,null,1361925,null,6087,null,632109,null,8560,null,22754,null,2846,null,52325,null,3744,null,557030,null,9678,null,729816,null,9856,null,109256,null,6950,null,101555,null,5840,null,519005,null,10477,null,0400000US24,Maryland,24
1620456,null,4059,null,74462,null,4216,null,54850,null,3666,null,3209,null,975,null,6393,null,1561,null,45248,null,3017,null,19612,null,2216,null,8816,null,1464,null,3680,null,990,null,7116,null,1489,null,1545994,null,6188,null,695106,null,9195,null,34398,null,3832,null,55856,null,4637,null,604852,null,8749,null,850888,null,10775,null,147012,null,6863,null,116135,null,6699,null,587741,null,11699,null,0400000US25,Massachusetts,25
2475153,null,4684,null,133934,null,5358,null,84818,null,4139,null,8221,null,1575,null,15878,null,1743,null,60719,null,3616,null,49116,null,4018,null,28641,null,2987,null,9998,null,1791,null,10477,null,1402,null,2341219,null,6802,null,1087073,null,11585,null,82766,null,4120,null,137665,null,5405,null,866642,null,11363,null,1254146,null,12894,null,302929,null,9233,null,251400,null,8712,null,699817,null,11456,null,0400000US26,Michigan,26
1276216,null,3282,null,77737,null,3637,null,55627,null,3124,null,3518,null,760,null,7860,null,1126,null,44249,null,2736,null,22110,null,2306,null,9370,null,1608,null,5916,null,1205,null,6824,null,1379,null,1198479,null,4896,null,614558,null,7711,null,26462,null,2460,null,55090,null,2924,null,533006,null,6863,null,583921,null,7949,null,107814,null,4947,null,106137,null,5305,null,369970,null,6574,null,0400000US27,Minnesota,27
716190,null,3576,null,41473,null,3701,null,22440,null,2685,null,2814,null,998,null,4882,null,1073,null,14744,null,2162,null,19033,null,2436,null,10736,null,1886,null,4390,null,966,null,3907,null,1306,null,674717,null,4921,null,314903,null,7821,null,38845,null,3831,null,54782,null,3611,null,221276,null,7203,null,359814,null,8913,null,118263,null,6071,null,92728,null,7231,null,148823,null,7081,null,0400000US28,Mississippi,28
1440645,null,4432,null,80966,null,4553,null,54295,null,3360,null,6258,null,1327,null,10446,null,1612,null,37591,null,2719,null,26671,null,2968,null,14228,null,2374,null,6248,null,1360,null,6195,null,1252,null,1359679,null,6305,null,676680,null,10656,null,50112,null,3721,null,100127,null,5213,null,526441,null,10367,null,682999,null,11612,null,152547,null,6318,null,154510,null,7878,null,375942,null,9960,null,0400000US29,Missouri,29
224105,null,1930,null,10711,null,1406,null,7892,null,1212,null,1339,null,506,null,1849,null,540,null,4704,null,1046,null,2819,null,711,null,1285,null,521,null,952,null,493,null,582,null,395,null,213394,null,2237,null,106464,null,3635,null,8287,null,1183,null,16938,null,1660,null,81239,null,3393,null,106930,null,3728,null,26888,null,2456,null,27755,null,2659,null,52287,null,2757,null,0400000US30,Montana,30
421414,null,2359,null,27984,null,2728,null,19348,null,2171,null,2790,null,946,null,4156,null,957,null,12402,null,1634,null,8636,null,1411,null,4833,null,1168,null,2091,null,727,null,1712,null,564,null,393430,null,3613,null,204341,null,5117,null,11354,null,1501,null,28908,null,2223,null,164079,null,4470,null,189089,null,5018,null,38703,null,3299,null,41823,null,3165,null,108563,null,5088,null,0400000US31,Nebraska,31
624150,null,2586,null,37380,null,3441,null,23498,null,2640,null,2723,null,777,null,5975,null,1667,null,14800,null,1878,null,13882,null,1885,null,6669,null,1555,null,2608,null,883,null,4605,null,1094,null,586770,null,4057,null,294230,null,5615,null,19747,null,2301,null,38632,null,2892,null,235851,null,5905,null,292540,null,6690,null,50568,null,3873,null,53146,null,4892,null,188826,null,7780,null,0400000US32,Nevada,32
326040,null,2408,null,13778,null,1916,null,9963,null,1808,null,363,null,341,null,1360,null,428,null,8240,null,1731,null,3815,null,1011,null,1731,null,658,null,995,null,571,null,1089,null,637,null,312262,null,3133,null,160629,null,4392,null,4320,null,1205,null,12281,null,2005,null,144028,null,4476,null,151633,null,5282,null,20334,null,2357,null,26199,null,2802,null,105100,null,4834,null,0400000US33,New Hampshire,33
2152771,null,4945,null,114613,null,5210,null,82137,null,4036,null,7277,null,2050,null,10787,null,1588,null,64073,null,3877,null,32476,null,3386,null,13648,null,1899,null,7451,null,1378,null,11377,null,1988,null,2038158,null,7257,null,994335,null,10922,null,47765,null,3887,null,87681,null,5174,null,858889,null,11018,null,1043823,null,12030,null,146865,null,7577,null,147483,null,8017,null,749475,null,12423,null,0400000US34,New Jersey,34
481207,null,3099,null,29213,null,2978,null,16206,null,1838,null,3481,null,1018,null,3352,null,997,null,9373,null,1749,null,13007,null,2165,null,7288,null,1831,null,2665,null,820,null,3054,null,872,null,451994,null,4500,null,203395,null,6582,null,22157,null,2226,null,38720,null,3231,null,142518,null,5967,null,248599,null,6410,null,69267,null,5309,null,58612,null,4435,null,120720,null,5506,null,0400000US35,New Mexico,35
4873492,null,7429,null,240302,null,7509,null,160839,null,5934,null,21501,null,2060,null,30031,null,2746,null,109307,null,5240,null,79463,null,5501,null,37614,null,3622,null,17302,null,2011,null,24547,null,3174,null,4633190,null,10980,null,2052829,null,17684,null,182262,null,6413,null,279077,null,8291,null,1591490,null,16595,null,2580361,null,18752,null,504960,null,13645,null,455958,null,12370,null,1619443,null,21185,null,0400000US36,New York,36
2245508,null,6391,null,127008,null,5914,null,83100,null,4839,null,12674,null,2018,null,19965,null,2198,null,50461,null,3903,null,43908,null,4193,null,23386,null,2867,null,10171,null,2204,null,10351,null,2042,null,2118500,null,8426,null,1092378,null,12106,null,95114,null,5096,null,166512,null,6506,null,830752,null,11666,null,1026122,null,11498,null,250532,null,9247,null,219913,null,9915,null,555677,null,10603,null,0400000US37,North Carolina,37
148983,null,1663,null,9537,null,1399,null,6722,null,1174,null,227,null,155,null,1570,null,519,null,4925,null,1074,null,2815,null,662,null,1692,null,564,null,641,null,327,null,482,null,302,null,139446,null,2020,null,75083,null,2612,null,3064,null,793,null,8763,null,1302,null,63256,null,2231,null,64363,null,3046,null,18345,null,1884,null,15353,null,2014,null,30665,null,2322,null,0400000US38,North Dakota,38
2796868,null,4902,null,157016,null,4916,null,99615,null,3813,null,12487,null,1848,null,19481,null,1759,null,67647,null,3287,null,57401,null,2928,null,31827,null,2702,null,13793,null,2006,null,11781,null,1803,null,2639852,null,6576,null,1256663,null,13764,null,86034,null,5586,null,158604,null,7265,null,1012025,null,12415,null,1383189,null,13955,null,322090,null,9721,null,278640,null,9407,null,782459,null,12863,null,0400000US39,Ohio,39
858962,null,3709,null,52157,null,3360,null,34634,null,2855,null,5926,null,1103,null,10199,null,1518,null,18509,null,2034,null,17523,null,1824,null,10188,null,1570,null,3777,null,1149,null,3558,null,832,null,806805,null,4723,null,423767,null,5581,null,42387,null,3189,null,76001,null,4370,null,305379,null,5691,null,383038,null,6641,null,101775,null,5205,null,89270,null,4347,null,191993,null,7040,null,0400000US40,Oklahoma,40
906567,null,4153,null,47056,null,3380,null,33652,null,2966,null,3949,null,942,null,7781,null,1413,null,21922,null,2501,null,13404,null,1871,null,7959,null,1545,null,2865,null,980,null,2580,null,936,null,859511,null,5623,null,426977,null,7739,null,30355,null,2811,null,62893,null,4300,null,333729,null,7457,null,432534,null,7605,null,102079,null,5486,null,97407,null,6307,null,233048,null,8404,null,0400000US41,Oregon,41
2941299,null,6252,null,152120,null,5535,null,100635,null,4543,null,9056,null,1679,null,17556,null,2191,null,74023,null,3924,null,51485,null,3529,null,27218,null,2643,null,11230,null,1993,null,13037,null,1855,null,2789179,null,8112,null,1359780,null,12437,null,84889,null,5143,null,167151,null,5323,null,1107740,null,11517,null,1429399,null,12898,null,297637,null,8908,null,274527,null,9080,null,857235,null,10997,null,0400000US42,Pennsylvania,42
259727,null,2338,null,12048,null,1632,null,8165,null,1367,null,569,null,360,null,997,null,482,null,6599,null,1221,null,3883,null,976,null,2130,null,734,null,780,null,447,null,973,null,447,null,247679,null,2732,null,113448,null,3993,null,6644,null,1509,null,10112,null,1794,null,96692,null,3629,null,134231,null,4597,null,27104,null,3481,null,23049,null,2840,null,84078,null,4474,null,0400000US44,Rhode Island,44
1079077,null,4057,null,56278,null,3531,null,33579,null,2421,null,5219,null,1346,null,7631,null,1309,null,20729,null,2032,null,22699,null,2872,null,11265,null,1849,null,6133,null,1465,null,5301,null,1658,null,1022799,null,5364,null,498494,null,10432,null,44036,null,3523,null,75157,null,4509,null,379301,null,9457,null,524305,null,10950,null,124418,null,6573,null,125618,null,6809,null,274269,null,9443,null,0400000US45,South Carolina,45
183329,null,1689,null,13562,null,1885,null,7549,null,1365,null,987,null,502,null,1355,null,589,null,5207,null,1091,null,6013,null,1169,null,3649,null,877,null,1179,null,577,null,1185,null,517,null,169767,null,2842,null,85692,null,3212,null,4475,null,950,null,11624,null,1192,null,69593,null,3017,null,84075,null,3789,null,19222,null,2360,null,21333,null,2394,null,43520,null,3245,null,0400000US46,South Dakota,46
1513685,null,5461,null,82801,null,5233,null,50703,null,3683,null,8371,null,1776,null,13163,null,1901,null,29169,null,2481,null,32098,null,3597,null,19838,null,2927,null,6342,null,1106,null,5918,null,1354,null,1430884,null,7796,null,717694,null,10396,null,68085,null,5382,null,104582,null,5433,null,545027,null,9804,null,713190,null,11447,null,183099,null,8207,null,157555,null,6847,null,372536,null,10669,null,0400000US47,Tennessee,47
6031277,null,8565,null,386833,null,11730,null,260044,null,9102,null,53495,null,4485,null,61524,null,4963,null,145025,null,6536,null,126789,null,6746,null,62772,null,4910,null,33596,null,3801,null,30421,null,3801,null,5644444,null,14276,null,2878031,null,20227,null,326952,null,9830,null,512138,null,11911,null,2038941,null,19761,null,2766413,null,22401,null,654521,null,15071,null,603193,null,16515,null,1508699,null,22030,null,0400000US48,Texas,48
671131,null,2775,null,53526,null,3324,null,45427,null,2707,null,4286,null,1097,null,12544,null,1798,null,28597,null,1808,null,8099,null,1377,null,3895,null,1093,null,2313,null,677,null,1891,null,620,null,617605,null,4597,null,338985,null,6999,null,21587,null,2842,null,54557,null,3444,null,262841,null,6701,null,278620,null,7212,null,49992,null,4564,null,51080,null,4615,null,177548,null,5910,null,0400000US49,Utah,49
148242,null,1339,null,6166,null,1009,null,4180,null,783,null,368,null,217,null,943,null,455,null,2869,null,665,null,1986,null,608,null,1451,null,527,null,221,null,250,null,314,null,191,null,142076,null,1727,null,69958,null,2303,null,3787,null,882,null,8467,null,1052,null,57704,null,2467,null,72118,null,2749,null,12984,null,1770,null,16225,null,1731,null,42909,null,2842,null,0400000US50,Vermont,50
1941701,null,6829,null,99922,null,5195,null,70146,null,4345,null,5775,null,1294,null,9356,null,1954,null,55015,null,3988,null,29776,null,2664,null,12868,null,1838,null,8157,null,1825,null,8751,null,1364,null,1841779,null,8760,null,939655,null,11030,null,53500,null,3786,null,96899,null,5319,null,789256,null,9644,null,902124,null,12732,null,161009,null,7545,null,156639,null,8681,null,584476,null,13425,null,0400000US51,Virginia,51
1611774,null,4430,null,92753,null,5195,null,65618,null,4154,null,7182,null,1462,null,14011,null,1933,null,44425,null,3307,null,27135,null,3272,null,12455,null,2364,null,6674,null,1430,null,8006,null,1605,null,1519021,null,6593,null,762690,null,10879,null,49237,null,3752,null,88733,null,5285,null,624720,null,11139,null,756331,null,10282,null,153756,null,5570,null,144520,null,7392,null,458055,null,8679,null,0400000US53,Washington,53
425683,null,2890,null,17174,null,2124,null,11980,null,1778,null,2812,null,1032,null,3570,null,964,null,5598,null,1112,null,5194,null,1252,null,3891,null,1163,null,658,null,351,null,645,null,406,null,408509,null,3462,null,213973,null,5687,null,24296,null,2864,null,39015,null,2992,null,150662,null,5201,null,194536,null,5859,null,58055,null,3797,null,45565,null,3452,null,90916,null,4669,null,0400000US54,West Virginia,54
1358883,null,3527,null,74502,null,3770,null,51039,null,2928,null,4196,null,908,null,7420,null,1207,null,39423,null,2632,null,23463,null,2452,null,12163,null,1737,null,5409,null,1195,null,5891,null,1140,null,1284381,null,4824,null,636851,null,8779,null,29074,null,2706,null,63733,null,3885,null,544044,null,8408,null,647530,null,9598,null,136259,null,5713,null,134455,null,5943,null,376816,null,8848,null,0400000US55,Wisconsin,55
123720,null,1796,null,6237,null,1173,null,3928,null,1056,null,154,null,154,null,555,null,304,null,3219,null,932,null,2309,null,816,null,900,null,506,null,853,null,589,null,556,null,298,null,117483,null,1962,null,62770,null,2489,null,2436,null,685,null,7767,null,1168,null,52567,null,2448,null,54713,null,2849,null,11130,null,1803,null,12806,null,2003,null,30777,null,2507,null,0400000US56,Wyoming,56
1006959,null,2444,null,42369,null,3137,null,19907,null,2186,null,8298,null,1580,null,5382,null,984,null,6227,null,1199,null,22462,null,2468,null,15228,null,2009,null,4424,null,1000,null,2810,null,979,null,964590,null,4038,null,373814,null,7124,null,142195,null,4970,null,101340,null,4389,null,130279,null,4962,null,590776,null,8392,null,291178,null,7590,null,149980,null,5681,null,149618,null,6405,null,0400000US72,Puerto Rico,72
