B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
1931752,null,17030,null,67216,null,4717,null,197732,null,7479,null,282626,null,10188,null,346842,null,11606,null,284728,null,9229,null,122316,null,6609,null,264945,null,8817,null,52697,null,3505,null,53988,null,3927,null,140726,null,6501,null,79668,null,5281,null,38268,null,3383,null,1042172,null,11666,null,37363,null,3265,null,96882,null,4959,null,140797,null,6650,null,179515,null,8228,null,151217,null,6908,null,65938,null,4043,null,145672,null,6681,null,30032,null,2816,null,31196,null,3045,null,82626,null,4897,null,54195,null,4112,null,26739,null,2617,null,889580,null,11264,null,29853,null,2872,null,100850,null,5382,null,141829,null,5777,null,167327,null,6882,null,133511,null,5190,null,56378,null,4073,null,119273,null,5505,null,22665,null,2412,null,22792,null,2562,null,58100,null,4110,null,25473,null,2244,null,11529,null,1626,null,0400000US01,Alabama,01
310040,null,5764,null,30110,null,2652,null,59592,null,3655,null,61593,null,3756,null,53569,null,3681,null,40938,null,3283,null,14460,null,2292,null,19697,null,2301,null,2730,null,754,null,3639,null,922,null,8715,null,1338,null,8815,null,1438,null,6182,null,1393,null,171676,null,4018,null,17603,null,1970,null,30575,null,2617,null,33315,null,2665,null,29039,null,2460,null,23957,null,2373,null,7401,null,1582,null,10103,null,1581,null,2006,null,751,null,2032,null,654,null,4925,null,1028,null,5443,null,1191,null,5277,null,1272,null,138364,null,3493,null,12507,null,1695,null,29017,null,2266,null,28278,null,2276,null,24530,null,2462,null,16981,null,2012,null,7059,null,1488,null,9594,null,1516,null,724,null,326,null,1607,null,545,null,3790,null,754,null,3372,null,874,null,905,null,406,null,0400000US02,Alaska,02
2642986,null,18647,null,77115,null,4806,null,257477,null,9567,null,358143,null,11513,null,403693,null,12318,null,392891,null,12430,null,161621,null,6873,null,421960,null,11166,null,73968,null,5048,null,107905,null,6378,null,208600,null,9747,null,130524,null,6936,null,49089,null,4204,null,1482039,null,11411,null,39132,null,3602,null,126945,null,5999,null,191010,null,7808,null,215281,null,7834,null,217489,null,7470,null,88679,null,5427,null,256603,null,9218,null,41867,null,4190,null,64166,null,4284,null,122221,null,7185,null,84400,null,5549,null,34246,null,3522,null,1160947,null,11824,null,37983,null,3435,null,130532,null,6298,null,167133,null,6850,null,188412,null,8595,null,175402,null,7832,null,72942,null,4059,null,165357,null,6546,null,32101,null,2783,null,43739,null,4044,null,86379,null,5144,null,46124,null,3793,null,14843,null,1819,null,0400000US04,Arizona,04
1167743,null,11208,null,66056,null,4282,null,165903,null,5788,null,200668,null,6727,null,199712,null,7998,null,165468,null,6655,null,58544,null,3562,null,142222,null,6184,null,26306,null,2876,null,29420,null,2869,null,60884,null,3909,null,35825,null,2976,null,16735,null,2036,null,623858,null,7735,null,36899,null,3131,null,82032,null,4387,null,101501,null,5436,null,104315,null,5691,null,89114,null,4635,null,31029,null,2541,null,78601,null,4833,null,13616,null,2046,null,16524,null,1844,null,35474,null,2517,null,22642,null,2300,null,12111,null,1640,null,543885,null,7381,null,29157,null,2709,null,83871,null,3891,null,99167,null,4538,null,95397,null,4763,null,76354,null,4299,null,27515,null,2488,null,63621,null,3777,null,12690,null,1923,null,12896,null,2103,null,25410,null,2577,null,13183,null,1943,null,4624,null,1175,null,0400000US05,Arkansas,05
15634233,null,44250,null,382651,null,10612,null,1424155,null,21983,null,2126391,null,20532,null,2402160,null,26032,null,2247834,null,26795,null,845584,null,16917,null,2298946,null,25056,null,390898,null,12096,null,620151,null,16618,null,1240924,null,19674,null,1140282,null,22255,null,514257,null,11811,null,8773259,null,29725,null,201133,null,7068,null,697862,null,15163,null,1095611,null,17001,null,1291203,null,19105,null,1256298,null,18780,null,473740,null,12753,null,1351762,null,21582,null,228964,null,8842,null,374904,null,11228,null,738069,null,14084,null,715535,null,17277,null,348178,null,10257,null,6860974,null,27708,null,181518,null,6242,null,726293,null,14495,null,1030780,null,15403,null,1110957,null,16711,null,991536,null,15779,null,371844,null,10005,null,947184,null,13908,null,161934,null,7807,null,245247,null,8640,null,502855,null,13429,null,424747,null,12017,null,166079,null,7549,null,0400000US06,California,06
2298971,null,14641,null,87668,null,4869,null,250586,null,7287,null,330385,null,8291,null,366943,null,9864,null,337600,null,10275,null,163190,null,6375,null,304483,null,9135,null,60460,null,3602,null,78212,null,4649,null,177317,null,7276,null,101769,null,6005,null,40358,null,3173,null,1279451,null,9866,null,45750,null,3633,null,121871,null,5519,null,169553,null,6617,null,201175,null,7513,null,186736,null,6637,null,90264,null,5304,null,179870,null,6647,null,33785,null,3299,null,43970,null,3508,null,110832,null,5283,null,67282,null,5215,null,28363,null,2909,null,1019520,null,10550,null,41918,null,3535,null,128715,null,5316,null,160832,null,5711,null,165768,null,5670,null,150864,null,6552,null,72926,null,3685,null,124613,null,6489,null,26675,null,2493,null,34242,null,2900,null,66485,null,4016,null,34487,null,3060,null,11995,null,1493,null,0400000US08,Colorado,08
1655115,null,11515,null,50960,null,3479,null,175110,null,6582,null,260362,null,7363,null,274136,null,9309,null,252142,null,6419,null,110905,null,5343,null,201487,null,6312,null,44406,null,3766,null,57726,null,3913,null,102113,null,4607,null,80924,null,4532,null,44844,null,3750,null,871082,null,7226,null,26557,null,2444,null,79278,null,4194,null,128834,null,5051,null,135604,null,6284,null,129435,null,4903,null,57066,null,3973,null,109173,null,4464,null,26889,null,3051,null,32567,null,3034,null,62312,null,4052,null,52968,null,3453,null,30399,null,2867,null,784033,null,8003,null,24403,null,2245,null,95832,null,4847,null,131528,null,5446,null,138532,null,5854,null,122707,null,4421,null,53839,null,3496,null,92314,null,4055,null,17517,null,2455,null,25159,null,2401,null,39801,null,2740,null,27956,null,2794,null,14445,null,1820,null,0400000US09,Connecticut,09
393470,null,6858,null,11015,null,1908,null,39716,null,2783,null,59524,null,4078,null,70183,null,4123,null,61298,null,4037,null,23696,null,2327,null,53718,null,4321,null,9080,null,1225,null,12981,null,2050,null,26983,null,2911,null,16892,null,2117,null,8384,null,1492,null,206357,null,4326,null,5780,null,1215,null,20292,null,2027,null,28767,null,2811,null,35594,null,3112,null,30256,null,2554,null,12801,null,1790,null,27432,null,2570,null,5627,null,1092,null,7514,null,1506,null,15613,null,2047,null,10097,null,1495,null,6584,null,1301,null,187113,null,4247,null,5235,null,1331,null,19424,null,2160,null,30757,null,3139,null,34589,null,2773,null,31042,null,2798,null,10895,null,1450,null,26286,null,2714,null,3453,null,903,null,5467,null,1169,null,11370,null,1633,null,6795,null,1298,null,1800,null,661,null,0400000US10,Delaware,10
275190,null,5842,null,3463,null,880,null,14911,null,2324,null,22000,null,2438,null,37371,null,3091,null,43447,null,3484,null,17400,null,2101,null,51542,null,3979,null,10185,null,1726,null,14460,null,2489,null,31555,null,3383,null,21894,null,2515,null,6962,null,1456,null,134596,null,3981,null,1327,null,504,null,7518,null,1813,null,10266,null,1607,null,20583,null,2611,null,21354,null,2420,null,9158,null,1515,null,23553,null,2530,null,4369,null,1209,null,6008,null,1475,null,14568,null,2451,null,11404,null,1997,null,4488,null,1387,null,140594,null,4405,null,2136,null,732,null,7393,null,1414,null,11734,null,1952,null,16788,null,2289,null,22093,null,2459,null,8242,null,1490,null,27989,null,3087,null,5816,null,1306,null,8452,null,2028,null,16987,null,2173,null,10490,null,1626,null,2474,null,825,null,0400000US11,District of Columbia,11
7832529,null,34096,null,196028,null,8972,null,654036,null,17174,null,1017234,null,21643,null,1189198,null,19125,null,1248369,null,18869,null,488592,null,14689,null,1276984,null,19716,null,231679,null,8337,null,313494,null,10429,null,649350,null,14641,null,418082,null,13531,null,149483,null,6996,null,4197726,null,21457,null,102249,null,6527,null,319573,null,11047,null,502851,null,13751,null,604641,null,12612,null,663454,null,12738,null,261463,null,10338,null,715788,null,16629,null,130003,null,6383,null,173958,null,7089,null,369605,null,11622,null,252649,null,9947,null,101492,null,5462,null,3634803,null,23322,null,93779,null,5306,null,334463,null,10254,null,514383,null,13077,null,584557,null,14162,null,584915,null,12375,null,227129,null,8565,null,561196,null,12588,null,101676,null,6313,null,139536,null,7004,null,279745,null,8884,null,165433,null,6864,null,47991,null,4161,null,0400000US12,Florida,12
