B19301F_001E,B19301F_001EA,B19301F_001M,B19301F_001MA,GEO_ID,NAME,state
12866,null,1582,null,0400000US01,Alabama,01
16514,null,2477,null,0400000US02,Alaska,02
14038,null,418,null,0400000US04,Arizona,04
9295,null,946,null,0400000US05,Arkansas,05
15583,null,177,null,0400000US06,California,06
15887,null,652,null,0400000US08,Colorado,08
16920,null,1082,null,0400000US09,Connecticut,09
13043,null,2051,null,0400000US10,Delaware,10
18221,null,2757,null,0400000US11,District of Columbia,11
16193,null,617,null,0400000US12,Florida,12
13131,null,681,null,0400000US13,Georgia,13
23285,null,2428,null,0400000US15,Hawaii,15
14282,null,1562,null,0400000US16,Idaho,16
14737,null,333,null,0400000US17,Illinois,17
13997,null,931,null,0400000US18,Indiana,18
13448,null,1128,null,0400000US19,Iowa,19
12999,null,927,null,0400000US20,Kansas,20
13046,null,1771,null,0400000US21,Kentucky,21
19122,null,2119,null,0400000US22,Louisiana,22
15818,null,4903,null,0400000US23,Maine,23
17669,null,1000,null,0400000US24,Maryland,24
15335,null,841,null,0400000US25,Massachusetts,25
13625,null,806,null,0400000US26,Michigan,26
15750,null,1335,null,0400000US27,Minnesota,27
12056,null,1641,null,0400000US28,Mississippi,28
14197,null,1358,null,0400000US29,Missouri,29
14907,null,3419,null,0400000US30,Montana,30
14167,null,1367,null,0400000US31,Nebraska,31
16321,null,871,null,0400000US32,Nevada,32
20527,null,4021,null,0400000US33,New Hampshire,33
17066,null,550,null,0400000US34,New Jersey,34
16687,null,659,null,0400000US35,New Mexico,35
14815,null,301,null,0400000US36,New York,36
11819,null,515,null,0400000US37,North Carolina,37
18472,null,5014,null,0400000US38,North Dakota,38
15087,null,1419,null,0400000US39,Ohio,39
12520,null,1032,null,0400000US40,Oklahoma,40
12978,null,1026,null,0400000US41,Oregon,41
11967,null,646,null,0400000US42,Pennsylvania,42
11783,null,1647,null,0400000US44,Rhode Island,44
12443,null,903,null,0400000US45,South Carolina,45
9176,null,3477,null,0400000US46,South Dakota,46
12077,null,1084,null,0400000US47,Tennessee,47
13663,null,195,null,0400000US48,Texas,48
13498,null,983,null,0400000US49,Utah,49
27509,null,17986,null,0400000US50,Vermont,50
19344,null,1364,null,0400000US51,Virginia,51
14485,null,688,null,0400000US53,Washington,53
17692,null,8712,null,0400000US54,West Virginia,54
13734,null,835,null,0400000US55,Wisconsin,55
17333,null,2223,null,0400000US56,Wyoming,56
8322,null,295,null,0400000US72,Puerto Rico,72
