B15002H_001E,B15002H_001EA,B15002H_001M,B15002H_001MA,B15002H_002E,B15002H_002EA,B15002H_002M,B15002H_002MA,B15002H_003E,B15002H_003EA,B15002H_003M,B15002H_003MA,B15002H_004E,B15002H_004EA,B15002H_004M,B15002H_004MA,B15002H_005E,B15002H_005EA,B15002H_005M,B15002H_005MA,B15002H_006E,B15002H_006EA,B15002H_006M,B15002H_006MA,B15002H_007E,B15002H_007EA,B15002H_007M,B15002H_007MA,B15002H_008E,B15002H_008EA,B15002H_008M,B15002H_008MA,B15002H_009E,B15002H_009EA,B15002H_009M,B15002H_009MA,B15002H_010E,B15002H_010EA,B15002H_010M,B15002H_010MA,B15002H_011E,B15002H_011EA,B15002H_011M,B15002H_011MA,B15002H_012E,B15002H_012EA,B15002H_012M,B15002H_012MA,B15002H_013E,B15002H_013EA,B15002H_013M,B15002H_013MA,B15002H_014E,B15002H_014EA,B15002H_014M,B15002H_014MA,B15002H_015E,B15002H_015EA,B15002H_015M,B15002H_015MA,B15002H_016E,B15002H_016EA,B15002H_016M,B15002H_016MA,B15002H_017E,B15002H_017EA,B15002H_017M,B15002H_017MA,GEO_ID,NAME,state
3786333,null,5184,null,1821083,null,3098,null,74619,null,4692,null,180563,null,6857,null,531395,null,11515,null,341806,null,8567,null,108292,null,5481,null,380605,null,9179,null,203803,null,7046,null,1965250,null,2998,null,70732,null,4334,null,179973,null,7311,null,605725,null,11441,null,387068,null,9691,null,138807,null,5350,null,374346,null,9140,null,208599,null,7927,null,0400000US13,Georgia,13
232496,null,1086,null,124730,null,952,null,990,null,490,null,4170,null,1055,null,27701,null,2451,null,27481,null,2108,null,11341,null,1748,null,29067,null,2389,null,23980,null,2051,null,107766,null,345,null,1419,null,483,null,4071,null,1007,null,21319,null,2214,null,24949,null,1928,null,9191,null,1480,null,28821,null,2427,null,17996,null,1988,null,0400000US15,Hawaii,15
838424,null,1044,null,412007,null,854,null,9345,null,1447,null,28345,null,2409,null,122107,null,5073,null,104480,null,4733,null,35078,null,3028,null,74042,null,4166,null,38610,null,2745,null,426417,null,406,null,7670,null,1435,null,30343,null,2517,null,133025,null,4326,null,112537,null,3582,null,39985,null,2634,null,74740,null,3726,null,28117,null,2295,null,0400000US16,Idaho,16
5779540,null,2475,null,2771588,null,1643,null,79257,null,3340,null,168177,null,6184,null,794206,null,11140,null,573371,null,9546,null,200418,null,6199,null,589593,null,8479,null,366566,null,6841,null,3007952,null,1378,null,94208,null,3956,null,179870,null,7154,null,908373,null,12058,null,636003,null,11894,null,239921,null,7856,null,595180,null,9131,null,354397,null,8408,null,0400000US17,Illinois,17
3567510,null,2182,null,1714207,null,1830,null,57324,null,3040,null,163561,null,6381,null,646087,null,10092,null,329314,null,7932,null,114975,null,4994,null,261095,null,6383,null,141851,null,5797,null,1853303,null,1110,null,62764,null,3948,null,171389,null,4952,null,710013,null,9258,null,361689,null,8760,null,140943,null,4915,null,260340,null,6794,null,146165,null,4807,null,0400000US18,Indiana,18
1830826,null,1597,null,880563,null,1173,null,29116,null,2238,null,53047,null,2942,null,330748,null,5365,null,171471,null,4932,null,78570,null,3779,null,144589,null,4912,null,73022,null,3564,null,950263,null,942,null,28657,null,1922,null,52410,null,2807,null,333237,null,5311,null,208145,null,5646,null,96937,null,3565,null,168713,null,4548,null,62164,null,2944,null,0400000US19,Iowa,19
1502399,null,1829,null,720840,null,1255,null,17815,null,1597,null,42896,null,2417,null,220648,null,5552,null,162432,null,4444,null,48078,null,3072,null,150920,null,4823,null,78051,null,3125,null,781559,null,1111,null,16324,null,1636,null,43795,null,2858,null,233874,null,5825,null,190388,null,5239,null,63516,null,3378,null,156793,null,4325,null,76869,null,3896,null,0400000US20,Kansas,20
2557181,null,2412,null,1219720,null,1783,null,112797,null,4519,null,142160,null,6027,null,441044,null,7049,null,216095,null,6211,null,58491,null,3790,null,152468,null,5019,null,96665,null,5019,null,1337461,null,1410,null,111543,null,5047,null,135532,null,5656,null,467985,null,9115,null,252855,null,6915,null,98977,null,4350,null,159725,null,5804,null,110844,null,4741,null,0400000US21,Kentucky,21
1816056,null,1663,null,873334,null,1219,null,56954,null,3889,null,96550,null,4974,null,298782,null,6600,null,177912,null,6158,null,32350,null,2754,null,139884,null,5897,null,70902,null,3062,null,942722,null,936,null,51507,null,3700,null,93153,null,4620,null,342541,null,5913,null,184828,null,4902,null,51723,null,3335,null,151176,null,6090,null,67794,null,3798,null,0400000US22,Louisiana,22
887558,null,1669,null,423217,null,1081,null,17333,null,2131,null,30876,null,2704,null,156468,null,4861,null,71652,null,3734,null,34318,null,2669,null,72365,null,3292,null,40205,null,2791,null,464341,null,1073,null,15757,null,1427,null,25288,null,1988,null,168610,null,4622,null,80926,null,3783,null,46568,null,2791,null,85198,null,3670,null,41994,null,2354,null,0400000US23,Maine,23
2262865,null,2200,null,1081232,null,1263,null,28572,null,2849,null,79569,null,4595,null,280441,null,7569,null,191943,null,5795,null,54955,null,3708,null,241708,null,7155,null,204044,null,5797,null,1181633,null,1406,null,33779,null,2578,null,77361,null,4041,null,325884,null,6073,null,217840,null,6885,null,86354,null,4212,null,243453,null,7124,null,196962,null,5964,null,0400000US24,Maryland,24
3593227,null,4367,null,1696730,null,2979,null,54327,null,3098,null,104659,null,5275,null,480346,null,11519,null,259618,null,6236,null,108317,null,5083,null,400504,null,10163,null,288959,null,7451,null,1896497,null,2664,null,63189,null,4215,null,98706,null,4883,null,519754,null,10242,null,302681,null,7400,null,168861,null,6048,null,434686,null,8913,null,308620,null,7973,null,0400000US25,Massachusetts,25
5338623,null,2000,null,2589872,null,1078,null,71259,null,3125,null,212276,null,6060,null,832593,null,12033,null,588205,null,9730,null,189299,null,5382,null,427147,null,8343,null,269093,null,6509,null,2748751,null,1203,null,78253,null,3485,null,205075,null,6228,null,920950,null,10133,null,610857,null,9119,null,253982,null,6878,null,433909,null,7683,null,245725,null,6552,null,0400000US26,Michigan,26
3042265,null,1183,null,1484055,null,750,null,38234,null,2210,null,73978,null,2784,null,434658,null,6934,null,324610,null,5917,null,141871,null,4167,null,313617,null,6045,null,157087,null,4205,null,1558210,null,707,null,36696,null,2066,null,62631,null,2612,null,444598,null,6566,null,358557,null,6304,null,160389,null,5041,null,347423,null,5946,null,147916,null,4658,null,0400000US27,Minnesota,27
1170543,null,2250,null,558348,null,1804,null,34832,null,3126,null,65460,null,4095,null,172340,null,5623,null,118555,null,5098,null,38225,null,2815,null,82987,null,3833,null,45949,null,2926,null,612195,null,1547,null,28015,null,2361,null,68277,null,4706,null,195910,null,6429,null,127579,null,5459,null,54821,null,3118,null,92055,null,4620,null,45538,null,3445,null,0400000US28,Mississippi,28
3291768,null,2715,null,1577025,null,2160,null,68941,null,3823,null,136079,null,5378,null,541335,null,8326,null,326941,null,7862,null,91519,null,4365,null,264325,null,6799,null,147885,null,4803,null,1714743,null,1408,null,71685,null,3841,null,153606,null,5302,null,573557,null,8630,null,364306,null,7740,null,120357,null,4370,null,278432,null,6816,null,152800,null,6601,null,0400000US29,Missouri,29
585588,null,1012,null,287936,null,652,null,10125,null,1479,null,17131,null,1849,null,96253,null,3241,null,61098,null,2876,null,19183,null,2067,null,54883,null,3038,null,29263,null,2062,null,297652,null,734,null,7433,null,1135,null,18364,null,2145,null,93827,null,3667,null,72151,null,3541,null,23859,null,2206,null,58130,null,3672,null,23888,null,2400,null,0400000US30,Montana,30
1002940,null,1297,null,484557,null,1107,null,12216,null,1165,null,26145,null,2315,null,153918,null,3772,null,106342,null,3883,null,44955,null,3075,null,93622,null,3459,null,47359,null,2371,null,518383,null,657,null,12283,null,1461,null,25846,null,2374,null,160149,null,4174,null,121221,null,4438,null,49052,null,2641,null,105918,null,3850,null,43914,null,2935,null,0400000US31,Nebraska,31
1075917,null,2515,null,543523,null,2066,null,7632,null,1256,null,38494,null,3562,null,166064,null,5883,null,142788,null,5958,null,44705,null,3042,null,91028,null,4487,null,52812,null,3104,null,532394,null,1306,null,9122,null,1793,null,40634,null,3520,null,170739,null,5626,null,142448,null,5742,null,44728,null,3086,null,80748,null,4196,null,43975,null,3204,null,0400000US32,Nevada,32
848079,null,1449,null,409706,null,743,null,14327,null,1933,null,28833,null,2716,null,127987,null,4862,null,70603,null,3949,null,30996,null,2402,null,87587,null,3773,null,49373,null,2983,null,438373,null,1010,null,9270,null,1626,null,26008,null,2635,null,137044,null,5088,null,82111,null,4282,null,47327,null,2964,null,91148,null,5013,null,45465,null,3024,null,0400000US33,New Hampshire,33
3806764,null,3158,null,1809165,null,1875,null,54544,null,3938,null,113299,null,4731,null,532512,null,9840,null,299494,null,6509,null,102893,null,4965,null,431471,null,10392,null,274952,null,6953,null,1997599,null,1794,null,67319,null,4036,null,115057,null,5157,null,662650,null,10969,null,325206,null,8081,null,141140,null,5323,null,437046,null,8790,null,249181,null,6649,null,0400000US34,New Jersey,34
609282,null,2283,null,292219,null,1360,null,6436,null,1285,null,15988,null,1894,null,69232,null,3469,null,67495,null,3437,null,21951,null,2287,null,61537,null,3547,null,49580,null,2945,null,317063,null,1624,null,6501,null,1099,null,15514,null,1971,null,78551,null,3704,null,77753,null,4040,null,24141,null,2157,null,66281,null,3453,null,48322,null,3293,null,0400000US35,New Mexico,35
8140453,null,4454,null,3875713,null,2882,null,121294,null,4605,null,257553,null,7125,null,1110110,null,13639,null,613735,null,11612,null,306481,null,8048,null,829970,null,11083,null,636570,null,11718,null,4264740,null,2685,null,151533,null,6244,null,264469,null,6355,null,1293083,null,14655,null,633698,null,9831,null,407413,null,10817,null,797544,null,10763,null,717000,null,10565,null,0400000US36,New York,36
4254597,null,5063,null,2018835,null,3677,null,96997,null,5220,null,207351,null,7246,null,578480,null,10132,null,392492,null,8398,null,150606,null,6111,null,390423,null,9212,null,202486,null,5681,null,2235762,null,2562,null,83776,null,4479,null,198301,null,6778,null,635985,null,12111,null,459005,null,11205,null,225921,null,6261,null,425156,null,8999,null,207618,null,7022,null,0400000US37,North Carolina,37
384135,null,1035,null,188868,null,677,null,11590,null,1255,null,10186,null,1282,null,54586,null,2429,null,42828,null,2436,null,21977,null,1847,null,35753,null,1831,null,11948,null,1306,null,195267,null,607,null,11287,null,1031,null,7940,null,1015,null,54969,null,2374,null,44868,null,2364,null,23798,null,1817,null,40143,null,2054,null,12262,null,1324,null,0400000US38,North Dakota,38
6486333,null,1929,null,3099252,null,1369,null,97617,null,5137,null,274317,null,7564,null,1149878,null,13073,null,581396,null,9969,null,193382,null,6090,null,505511,null,8351,null,297151,null,6701,null,3387081,null,1041,null,102246,null,4655,null,288660,null,6616,null,1268534,null,12920,null,641319,null,9162,null,277054,null,7717,null,524245,null,9713,null,285023,null,6487,null,0400000US39,Ohio,39
1783977,null,2294,null,852196,null,1573,null,28989,null,2293,null,79089,null,4345,null,271437,null,7006,null,194917,null,5373,null,54344,null,3433,null,144220,null,4766,null,79200,null,3541,null,931781,null,1501,null,30513,null,2953,null,86362,null,4011,null,313415,null,6641,null,213274,null,5774,null,66150,null,3795,null,151714,null,4880,null,70353,null,3558,null,0400000US40,Oklahoma,40
2145205,null,1367,null,1037344,null,915,null,19311,null,2534,null,72488,null,4777,null,287844,null,7412,null,254596,null,6346,null,84029,null,4461,null,200501,null,5887,null,118575,null,4305,null,1107861,null,791,null,21054,null,2337,null,67755,null,3828,null,311032,null,7193,null,300963,null,6840,null,92758,null,4180,null,200795,null,5760,null,113504,null,5075,null,0400000US41,Oregon,41
7142754,null,2067,null,3396779,null,1167,null,115109,null,4464,null,277798,null,6147,null,1296230,null,13471,null,517832,null,9187,null,233508,null,6438,null,601096,null,11568,null,355206,null,7185,null,3745975,null,1251,null,127248,null,5145,null,303688,null,6214,null,1504384,null,12201,null,554488,null,10821,null,300888,null,6697,null,594751,null,8420,null,360528,null,6601,null,0400000US42,Pennsylvania,42
589550,null,1022,null,277170,null,474,null,15799,null,2200,null,25942,null,2792,null,75211,null,3411,null,48693,null,3151,null,21111,null,2269,null,54928,null,3456,null,35486,null,2300,null,312380,null,705,null,16223,null,2147,null,25668,null,2504,null,94939,null,4467,null,52854,null,3541,null,24245,null,2342,null,59665,null,3089,null,38786,null,3422,null,0400000US44,Rhode Island,44
2006474,null,2216,null,958072,null,1433,null,43342,null,3063,null,97996,null,5348,null,286590,null,7630,null,178303,null,6072,null,75526,null,4886,null,182347,null,5877,null,93968,null,4227,null,1048402,null,1434,null,43320,null,3013,null,96917,null,4600,null,332907,null,8638,null,202142,null,6529,null,98285,null,5210,null,178217,null,6001,null,96614,null,4872,null,0400000US45,South Carolina,45
463448,null,2116,null,226389,null,1215,null,11961,null,1340,null,13959,null,1563,null,75863,null,3464,null,46101,null,2844,null,18994,null,1772,null,41247,null,2543,null,18264,null,1652,null,237059,null,1442,null,11956,null,1545,null,12192,null,1630,null,79703,null,2686,null,47860,null,2352,null,23910,null,1774,null,46159,null,2630,null,15279,null,1540,null,0400000US46,South Dakota,46
3317370,null,2059,null,1586395,null,1552,null,109307,null,4836,null,175054,null,6010,null,537505,null,8593,null,304877,null,7358,null,80979,null,4056,null,243975,null,5466,null,134698,null,4410,null,1730975,null,1168,null,110104,null,4718,null,176757,null,6712,null,608136,null,10438,null,340827,null,8679,null,111499,null,4403,null,251937,null,8094,null,131715,null,5182,null,0400000US47,Tennessee,47
7878641,null,4758,null,3801940,null,3759,null,97485,null,4456,null,251952,null,7303,null,967753,null,13281,null,874693,null,11936,null,259860,null,7965,null,878693,null,11465,null,471504,null,9190,null,4076701,null,2690,null,102779,null,5635,null,280843,null,8131,null,1109086,null,13517,null,1016418,null,12126,null,295450,null,8371,null,883139,null,13004,null,388986,null,8823,null,0400000US48,Texas,48
1265969,null,759,null,621136,null,613,null,4922,null,1112,null,34121,null,2749,null,152534,null,5414,null,155365,null,5378,null,55980,null,3007,null,139167,null,4617,null,79047,null,3727,null,644833,null,501,null,5715,null,990,null,32879,null,2433,null,178487,null,5556,null,188232,null,5522,null,65312,null,3195,null,129378,null,4103,null,44830,null,2894,null,0400000US49,Utah,49
412118,null,294,null,198857,null,224,null,7975,null,1071,null,14073,null,1421,null,68780,null,3033,null,28391,null,2044,null,14270,null,1659,null,40771,null,2489,null,24597,null,1825,null,213261,null,191,null,5571,null,1042,null,11726,null,1368,null,65890,null,2759,null,36487,null,2061,null,20264,null,1579,null,44818,null,2478,null,28505,null,1910,null,0400000US50,Vermont,50
3584642,null,3369,null,1721951,null,1942,null,75390,null,3852,null,130245,null,5395,null,441921,null,7796,null,313087,null,7851,null,97050,null,5041,null,361741,null,8408,null,302517,null,7955,null,1862691,null,2274,null,67379,null,3646,null,132412,null,5401,null,497194,null,9789,null,365448,null,10327,null,141122,null,5765,null,407474,null,7882,null,251662,null,6982,null,0400000US51,Virginia,51
3454080,null,2132,null,1682518,null,1574,null,29026,null,2913,null,102901,null,5671,null,434864,null,9412,null,401418,null,8614,null,158417,null,6131,null,347008,null,8460,null,208884,null,6264,null,1771562,null,1295,null,26491,null,2842,null,97745,null,5230,null,459177,null,9682,null,467987,null,9516,null,184271,null,7065,null,352523,null,7119,null,183368,null,5579,null,0400000US53,Washington,53
1195558,null,2369,null,571707,null,1501,null,42201,null,2681,null,69806,null,3770,null,244522,null,5134,null,89837,null,4263,null,28127,null,2330,null,62068,null,3612,null,35146,null,2718,null,623851,null,1464,null,41723,null,2776,null,71953,null,3467,null,252132,null,5741,null,107089,null,5021,null,42839,null,3029,null,66125,null,4043,null,41990,null,2910,null,0400000US54,West Virginia,54
3304091,null,1000,null,1613032,null,882,null,46313,null,2460,null,109383,null,4193,null,566919,null,7518,null,318730,null,6250,null,138805,null,4222,null,285248,null,5946,null,147634,null,4712,null,1691059,null,831,null,45402,null,2629,null,95487,null,4292,null,596746,null,8325,null,348217,null,6523,null,164325,null,5187,null,300488,null,6156,null,140394,null,4420,null,0400000US55,Wisconsin,55
309522,null,494,null,153637,null,495,null,3320,null,798,null,8578,null,1397,null,52180,null,3176,null,38408,null,2623,null,13427,null,1702,null,24358,null,2407,null,13366,null,1515,null,155885,null,6,null,2166,null,611,null,9702,null,1675,null,47067,null,2814,null,41763,null,2448,null,18320,null,2052,null,25302,null,2036,null,11565,null,1617,null,0400000US56,Wyoming,56
29710,null,2807,null,16034,null,2200,null,1728,null,726,null,1655,null,634,null,4348,null,1149,null,2641,null,876,null,527,null,352,null,3311,null,886,null,1824,null,540,null,13676,null,1923,null,1850,null,576,null,723,null,435,null,3371,null,1003,null,1924,null,702,null,986,null,512,null,3240,null,834,null,1582,null,734,null,0400000US72,Puerto Rico,72
