C16005_001E,C16005_001EA,C16005_001M,C16005_001MA,C16005_002E,C16005_002EA,C16005_002M,C16005_002MA,C16005_003E,C16005_003EA,C16005_003M,C16005_003MA,C16005_004E,C16005_004EA,C16005_004M,C16005_004MA,C16005_005E,C16005_005EA,C16005_005M,C16005_005MA,C16005_006E,C16005_006EA,C16005_006M,C16005_006MA,C16005_007E,C16005_007EA,C16005_007M,C16005_007MA,C16005_008E,C16005_008EA,C16005_008M,C16005_008MA,C16005_009E,C16005_009EA,C16005_009M,C16005_009MA,C16005_010E,C16005_010EA,C16005_010M,C16005_010MA,C16005_011E,C16005_011EA,C16005_011M,C16005_011MA,C16005_012E,C16005_012EA,C16005_012M,C16005_012MA,C16005_013E,C16005_013EA,C16005_013M,C16005_013MA,C16005_014E,C16005_014EA,C16005_014M,C16005_014MA,C16005_015E,C16005_015EA,C16005_015M,C16005_015MA,C16005_016E,C16005_016EA,C16005_016M,C16005_016MA,C16005_017E,C16005_017EA,C16005_017M,C16005_017MA,C16005_018E,C16005_018EA,C16005_018M,C16005_018MA,C16005_019E,C16005_019EA,C16005_019M,C16005_019MA,C16005_020E,C16005_020EA,C16005_020M,C16005_020MA,C16005_021E,C16005_021EA,C16005_021M,C16005_021MA,C16005_022E,C16005_022EA,C16005_022M,C16005_022MA,C16005_023E,C16005_023EA,C16005_023M,C16005_023MA,C16005_024E,C16005_024EA,C16005_024M,C16005_024MA,C16005_025E,C16005_025EA,C16005_025M,C16005_025MA,C16005_026E,C16005_026EA,C16005_026M,C16005_026MA,C16005_027E,C16005_027EA,C16005_027M,C16005_027MA,C16005_028E,C16005_028EA,C16005_028M,C16005_028MA,C16005_029E,C16005_029EA,C16005_029M,C16005_029MA,GEO_ID,NAME,state
8818349,null,3954,null,7958913,null,16625,null,7616145,null,19186,null,229806,null,10214,null,173601,null,9941,null,56205,null,4483,null,69710,null,5141,null,60200,null,4733,null,9510,null,1887,null,32516,null,2914,null,25841,null,2792,null,6675,null,1667,null,10736,null,2267,null,10352,null,2239,null,384,null,253,null,859436,null,15736,null,145589,null,8487,null,391005,null,11380,null,96286,null,7071,null,294719,null,10350,null,149703,null,10229,null,95969,null,7549,null,53734,null,5340,null,129917,null,6096,null,58190,null,4419,null,71727,null,5068,null,43222,null,6027,null,27667,null,4611,null,15555,null,3613,null,0400000US13,Georgia,13
1195661,null,1581,null,975206,null,8626,null,855808,null,10810,null,17469,null,2717,null,15549,null,2700,null,1920,null,659,null,7433,null,1989,null,6570,null,1849,null,863,null,468,null,94006,null,7205,null,75858,null,6770,null,18148,null,2386,null,490,null,330,null,358,null,294,null,132,null,168,null,220455,null,8637,null,34641,null,3396,null,8892,null,2143,null,4476,null,1552,null,4416,null,1588,null,8787,null,2160,null,5678,null,1542,null,3109,null,1488,null,167348,null,8055,null,64984,null,4585,null,102364,null,6853,null,787,null,615,null,787,null,615,null,0,null,271,null,0400000US15,Hawaii,15
1382539,null,1251,null,1299249,null,4782,null,1229178,null,5999,null,51792,null,4109,null,42094,null,3882,null,9698,null,1680,null,10174,null,1775,null,8775,null,1727,null,1399,null,539,null,3008,null,810,null,2345,null,710,null,663,null,406,null,5097,null,1165,null,4435,null,1058,null,662,null,424,null,83290,null,4623,null,17468,null,2412,null,49195,null,3830,null,13542,null,2328,null,35653,null,3270,null,8388,null,1669,null,5200,null,1214,null,3188,null,1157,null,7166,null,1199,null,3532,null,978,null,3634,null,1033,null,1073,null,885,null,940,null,874,null,133,null,134,null,0400000US16,Idaho,16
11961769,null,2037,null,10206472,null,25029,null,9176551,null,24461,null,724748,null,13157,null,572172,null,12794,null,152576,null,7912,null,217304,null,10583,null,185291,null,9794,null,32013,null,3138,null,54547,null,4514,null,46225,null,4097,null,8322,null,1522,null,33322,null,5542,null,30094,null,5250,null,3228,null,1043,null,1755297,null,24960,null,181974,null,9148,null,811595,null,15649,null,206944,null,8604,null,604651,null,15035,null,448634,null,14278,null,225259,null,9074,null,223375,null,9165,null,246669,null,8970,null,122838,null,7006,null,123831,null,6863,null,66425,null,7451,null,37414,null,4694,null,29011,null,4796,null,0400000US17,Illinois,17
5903675,null,2065,null,5644360,null,8536,null,5421387,null,12126,null,126787,null,6001,null,99597,null,5665,null,27190,null,2895,null,80388,null,6436,null,62160,null,5440,null,18228,null,3038,null,10376,null,1685,null,8860,null,1689,null,1516,null,559,null,5422,null,1179,null,4799,null,1148,null,623,null,388,null,259315,null,8283,null,44854,null,3599,null,118019,null,5523,null,30191,null,3749,null,87828,null,5773,null,46583,null,4306,null,28867,null,2798,null,17716,null,2586,null,37960,null,3326,null,19117,null,2434,null,18843,null,2347,null,11899,null,2264,null,8699,null,1851,null,3200,null,1041,null,0400000US18,Indiana,18
2790906,null,1993,null,2674793,null,5884,null,2586430,null,7325,null,54932,null,3843,null,42517,null,3899,null,12415,null,1606,null,24419,null,3049,null,19683,null,2470,null,4736,null,1161,null,6654,null,1275,null,5430,null,1187,null,1224,null,541,null,2358,null,766,null,1819,null,576,null,539,null,511,null,116113,null,5248,null,20733,null,2439,null,46984,null,2718,null,13568,null,2232,null,33416,null,2307,null,19288,null,3932,null,12988,null,2844,null,6300,null,1798,null,24239,null,2399,null,10365,null,1652,null,13874,null,1731,null,4869,null,1290,null,3463,null,875,null,1406,null,690,null,0400000US19,Iowa,19
2580638,null,1964,null,2415110,null,5558,null,2305223,null,6872,null,81006,null,4525,null,65202,null,4385,null,15804,null,1970,null,17652,null,1766,null,15304,null,1653,null,2348,null,573,null,8163,null,1669,null,6713,null,1646,null,1450,null,720,null,3066,null,1009,null,2653,null,977,null,413,null,264,null,165528,null,5534,null,19306,null,2089,null,89967,null,4340,null,25383,null,3018,null,64584,null,3940,null,15969,null,2518,null,10537,null,1744,null,5432,null,1307,null,31634,null,2699,null,11760,null,1825,null,19874,null,2393,null,8652,null,2569,null,6249,null,1907,null,2403,null,1242,null,0400000US20,Kansas,20
3963318,null,2304,null,3857278,null,6324,null,3774317,null,8909,null,46838,null,3729,null,31529,null,3329,null,15309,null,2107,null,28191,null,4239,null,19044,null,2947,null,9147,null,2573,null,6017,null,1440,null,4407,null,1200,null,1610,null,706,null,1915,null,879,null,1689,null,881,null,226,null,157,null,106040,null,5610,null,24977,null,2872,null,35998,null,2940,null,10292,null,1606,null,25706,null,2716,null,21845,null,3322,null,14459,null,2489,null,7386,null,1774,null,19146,null,2316,null,7884,null,1578,null,11262,null,1839,null,4074,null,1587,null,1459,null,586,null,2615,null,1467,null,0400000US21,Kentucky,21
3996750,null,2015,null,3855561,null,6327,null,3639307,null,9490,null,60222,null,3890,null,47944,null,3604,null,12278,null,1787,null,142452,null,5135,null,118845,null,5507,null,23607,null,2425,null,10528,null,2025,null,7723,null,1881,null,2805,null,945,null,3052,null,1289,null,2321,null,1108,null,731,null,686,null,141189,null,6414,null,29402,null,3797,null,57439,null,3644,null,20376,null,2408,null,37063,null,3466,null,19238,null,3791,null,11803,null,2226,null,7435,null,2513,null,29564,null,2754,null,11648,null,1954,null,17916,null,1998,null,5546,null,2142,null,3222,null,1299,null,2324,null,1283,null,0400000US22,Louisiana,22
1247427,null,1093,null,1203445,null,4478,null,1135302,null,5543,null,11006,null,1954,null,9370,null,1870,null,1636,null,533,null,53498,null,3560,null,44618,null,3209,null,8880,null,1411,null,2649,null,810,null,2266,null,785,null,383,null,361,null,990,null,386,null,899,null,383,null,91,null,78,null,43982,null,4267,null,19834,null,2583,null,2935,null,969,null,639,null,391,null,2296,null,880,null,11221,null,2056,null,7084,null,1441,null,4137,null,1155,null,5967,null,867,null,2847,null,800,null,3120,null,958,null,4025,null,1564,null,1301,null,504,null,2724,null,1493,null,0400000US23,Maine,23
5243703,null,1360,null,4555242,null,12405,null,4303428,null,14469,null,133650,null,5973,null,101705,null,5367,null,31945,null,3932,null,71285,null,4794,null,60199,null,4544,null,11086,null,1724,null,30733,null,3533,null,25340,null,3012,null,5393,null,1311,null,16146,null,2942,null,15178,null,2866,null,968,null,428,null,688461,null,12226,null,165008,null,9502,null,172165,null,5976,null,52193,null,4186,null,119972,null,6373,null,139410,null,8897,null,90906,null,5888,null,48504,null,5355,null,141376,null,5648,null,64674,null,4701,null,76702,null,5077,null,70502,null,7102,null,50868,null,5886,null,19634,null,3502,null,0400000US24,Maryland,24
6072036,null,1092,null,5164575,null,19595,null,4666111,null,22581,null,256494,null,9907,null,176435,null,7988,null,80059,null,5740,null,186138,null,7003,null,161069,null,7396,null,25069,null,2631,null,40308,null,3963,null,33901,null,3311,null,6407,null,1495,null,15524,null,3211,null,13876,null,2904,null,1648,null,747,null,907461,null,19410,null,177069,null,7884,null,167626,null,7533,null,53515,null,4421,null,114111,null,7348,null,346246,null,15708,null,164332,null,9048,null,181914,null,11414,null,166595,null,5341,null,69382,null,3665,null,97213,null,4433,null,49925,null,6273,null,31200,null,3954,null,18725,null,3965,null,0400000US25,Massachusetts,25
9435733,null,1904,null,8833734,null,15223,null,8458225,null,17219,null,174720,null,7715,null,133383,null,6300,null,41337,null,3964,null,125147,null,5268,null,105078,null,5092,null,20069,null,2414,null,25480,null,2607,null,21240,null,2281,null,4240,null,1012,null,50162,null,5149,null,43640,null,4506,null,6522,null,1827,null,601999,null,14951,null,126643,null,6135,null,112073,null,5951,null,32176,null,3051,null,79897,null,5257,null,159351,null,8349,null,91700,null,5616,null,67651,null,5430,null,108688,null,5401,null,53167,null,3529,null,55521,null,4527,null,95244,null,7722,null,47119,null,4973,null,48125,null,5609,null,0400000US26,Michigan,26
4844316,null,1753,null,4505786,null,9839,null,4310767,null,12304,null,90114,null,5701,null,68058,null,4812,null,22056,null,2411,null,52347,null,2836,null,42700,null,2571,null,9647,null,1311,null,35063,null,3363,null,26901,null,3084,null,8162,null,1633,null,17495,null,2709,null,14441,null,2280,null,3054,null,1476,null,338530,null,9830,null,68919,null,4720,null,75265,null,4246,null,20810,null,2118,null,54455,null,4116,null,48622,null,4823,null,31592,null,3706,null,17030,null,2635,null,88488,null,4535,null,36626,null,3286,null,51862,null,4040,null,57236,null,5294,null,29237,null,3922,null,27999,null,3818,null,0400000US27,Minnesota,27
2705640,null,1990,null,2656912,null,4631,null,2605132,null,6300,null,30894,null,3725,null,23119,null,3409,null,7775,null,1584,null,10333,null,1821,null,8716,null,1739,null,1617,null,606,null,4655,null,1619,null,4174,null,1630,null,481,null,390,null,5898,null,1722,null,4564,null,1624,null,1334,null,600,null,48728,null,4629,null,8729,null,1660,null,24479,null,2987,null,5382,null,1347,null,19097,null,2808,null,5700,null,1561,null,4125,null,1353,null,1575,null,671,null,8456,null,1846,null,2989,null,949,null,5467,null,1836,null,1364,null,683,null,1096,null,547,null,268,null,263,null,0400000US28,Mississippi,28
5484696,null,1903,null,5279590,null,7372,null,5126228,null,9496,null,90067,null,5096,null,68679,null,4079,null,21388,null,2880,null,48766,null,4590,null,38268,null,4037,null,10498,null,2296,null,10620,null,1765,null,8969,null,1547,null,1651,null,737,null,3909,null,1044,null,3429,null,947,null,480,null,478,null,205106,null,7412,null,41630,null,3231,null,57189,null,3858,null,17195,null,2245,null,39994,null,3850,null,51346,null,5387,null,30092,null,3495,null,21254,null,3113,null,43902,null,3402,null,19261,null,2298,null,24641,null,3173,null,11039,null,2325,null,7280,null,1831,null,3759,null,1132,null,0400000US29,Missouri,29
898614,null,1100,null,882612,null,1920,null,852333,null,3226,null,11052,null,1594,null,8846,null,1411,null,2206,null,688,null,9331,null,1490,null,8315,null,1491,null,1016,null,326,null,936,null,446,null,774,null,359,null,162,null,173,null,8960,null,1636,null,8507,null,1641,null,453,null,255,null,16002,null,1640,null,9226,null,1303,null,902,null,418,null,396,null,330,null,506,null,276,null,2282,null,626,null,1960,null,561,null,322,null,261,null,2627,null,821,null,667,null,438,null,1960,null,905,null,965,null,873,null,525,null,687,null,440,null,593,null,0400000US30,Montana,30
1645880,null,1417,null,1548394,null,5315,null,1483757,null,5721,null,44556,null,3056,null,34454,null,2849,null,10102,null,1788,null,14681,null,1820,null,12724,null,1797,null,1957,null,490,null,3050,null,1034,null,2303,null,1014,null,747,null,382,null,2350,null,947,null,2027,null,912,null,323,null,189,null,97486,null,5311,null,13826,null,1759,null,52250,null,3524,null,14213,null,2234,null,38037,null,3132,null,11595,null,2662,null,8671,null,2157,null,2924,null,998,null,14486,null,1739,null,7033,null,1123,null,7453,null,1387,null,5329,null,1796,null,3083,null,1341,null,2246,null,970,null,0400000US31,Nebraska,31
2371632,null,1160,null,1878316,null,10829,null,1654482,null,11327,null,179156,null,8313,null,147498,null,8012,null,31658,null,3116,null,18997,null,3001,null,16382,null,2633,null,2615,null,1075,null,19948,null,2737,null,16273,null,2322,null,3675,null,1119,null,5733,null,1570,null,4935,null,1483,null,798,null,421,null,493316,null,10698,null,66812,null,4630,null,287030,null,8365,null,82449,null,4411,null,204581,null,7517,null,40447,null,5668,null,25194,null,3965,null,15253,null,3354,null,88555,null,4305,null,45492,null,3628,null,43063,null,3835,null,10472,null,2374,null,5721,null,1564,null,4751,null,1552,null,0400000US32,Nevada,32
1240806,null,887,null,1174287,null,4907,null,1120663,null,5795,null,16451,null,2302,null,12455,null,1732,null,3996,null,1304,null,32214,null,2679,null,26638,null,2373,null,5576,null,1091,null,3934,null,992,null,3637,null,974,null,297,null,246,null,1025,null,638,null,1025,null,638,null,0,null,253,null,66519,null,4791,null,22135,null,2366,null,10475,null,2527,null,3897,null,1290,null,6578,null,2002,null,20892,null,3597,null,13250,null,2283,null,7642,null,2220,null,10425,null,1804,null,5326,null,1378,null,5099,null,1339,null,2592,null,1381,null,2223,null,1310,null,369,null,313,null,0400000US33,New Hampshire,33
8130371,null,1445,null,6409438,null,22602,null,5591690,null,25532,null,531092,null,14840,null,416235,null,13024,null,114857,null,7163,null,204625,null,8740,null,179994,null,8078,null,24631,null,2901,null,54015,null,4563,null,44390,null,3928,null,9625,null,2092,null,28016,null,3530,null,24086,null,3139,null,3930,null,1249,null,1720933,null,22476,null,276673,null,11919,null,601859,null,16167,null,185118,null,8946,null,416741,null,14332,null,479114,null,14348,null,264971,null,10414,null,214143,null,10430,null,292631,null,9205,null,156158,null,7318,null,136473,null,6104,null,70656,null,5716,null,45592,null,4311,null,25064,null,2738,null,0400000US34,New Jersey,34
1828867,null,1431,null,1647819,null,8502,null,1154293,null,12313,null,379160,null,9962,null,324531,null,10112,null,54629,null,3791,null,9659,null,1683,null,8957,null,1635,null,702,null,342,null,4212,null,966,null,3319,null,951,null,893,null,573,null,100495,null,4340,null,83002,null,4355,null,17493,null,3077,null,181048,null,8444,null,21694,null,2391,null,136265,null,8019,null,42374,null,4508,null,93891,null,6705,null,9880,null,1848,null,7549,null,1647,null,2331,null,666,null,11247,null,2068,null,4861,null,1312,null,6386,null,1584,null,1962,null,1007,null,1233,null,653,null,729,null,670,null,0400000US35,New Mexico,35
18097578,null,2470,null,13916866,null,36424,null,11832026,null,35925,null,1287087,null,18375,null,993482,null,18184,null,293605,null,9642,null,562456,null,14720,null,462946,null,13796,null,99510,null,6892,null,147566,null,5903,null,119255,null,5143,null,28311,null,3159,null,87731,null,8867,null,74472,null,8118,null,13259,null,2509,null,4180712,null,36439,null,1036450,null,23376,null,1269742,null,18291,null,351709,null,10145,null,918033,null,16358,null,1081081,null,24818,null,538773,null,18082,null,542308,null,15707,null,625515,null,12318,null,202714,null,9136,null,422801,null,10800,null,167924,null,12035,null,95205,null,7230,null,72719,null,7262,null,0400000US36,New York,36
8429207,null,2946,null,7809698,null,12336,null,7511463,null,15321,null,210909,null,8536,null,155670,null,7173,null,55239,null,4160,null,52532,null,4476,null,46292,null,4354,null,6240,null,1261,null,24338,null,2566,null,20564,null,2258,null,3774,null,1011,null,10456,null,2210,null,9837,null,2124,null,619,null,401,null,619509,null,12237,null,103099,null,6616,null,340061,null,7291,null,85905,null,5490,null,254156,null,7355,null,78202,null,6880,null,53070,null,4516,null,25132,null,4011,null,73646,null,4419,null,35728,null,3484,null,37918,null,3509,null,24501,null,4135,null,15040,null,2895,null,9461,null,2290,null,0400000US37,North Carolina,37
599205,null,997,null,583767,null,2309,null,558041,null,3354,null,6914,null,1229,null,5869,null,1322,null,1045,null,492,null,14717,null,1801,null,11501,null,1511,null,3216,null,705,null,1053,null,578,null,822,null,494,null,231,null,220,null,3042,null,807,null,2919,null,797,null,123,null,119,null,15438,null,2271,null,5777,null,1062,null,808,null,408,null,372,null,232,null,436,null,300,null,4508,null,1820,null,2441,null,737,null,2067,null,1562,null,3240,null,950,null,1765,null,809,null,1475,null,616,null,1105,null,907,null,338,null,298,null,767,null,719,null,0400000US38,North Dakota,38
10727127,null,2653,null,10312558,null,11084,null,9974376,null,16455,null,158067,null,5883,null,113316,null,4924,null,44751,null,3553,null,145098,null,8455,null,112266,null,7683,null,32832,null,4514,null,17944,null,2224,null,14619,null,2072,null,3325,null,733,null,17073,null,2807,null,15187,null,2694,null,1886,null,604,null,414569,null,10644,null,106274,null,5485,null,59738,null,4581,null,18258,null,2608,null,41480,null,4138,null,127436,null,8060,null,78623,null,5274,null,48813,null,5135,null,80309,null,4692,null,40629,null,3769,null,39680,null,3409,null,40812,null,5173,null,25664,null,3311,null,15148,null,2987,null,0400000US39,Ohio,39
3357386,null,2419,null,3177209,null,7364,null,3052331,null,8268,null,84092,null,5256,null,66882,null,5071,null,17210,null,2273,null,13472,null,2067,null,11811,null,1919,null,1661,null,557,null,10657,null,1725,null,9041,null,1654,null,1616,null,564,null,16657,null,2219,null,14586,null,2112,null,2071,null,575,null,180177,null,7081,null,28892,null,2971,null,97272,null,5120,null,21872,null,2365,null,75400,null,4437,null,14867,null,3188,null,10203,null,2012,null,4664,null,1715,null,32878,null,2474,null,12840,null,1778,null,20038,null,2252,null,6268,null,1962,null,4104,null,1315,null,2164,null,1123,null,0400000US40,Oklahoma,40
3511093,null,1605,null,3147319,null,11323,null,2942885,null,11961,null,136170,null,5499,null,104933,null,5797,null,31237,null,3631,null,36603,null,3464,null,32036,null,3213,null,4567,null,1095,null,23714,null,2413,null,19777,null,2489,null,3937,null,1053,null,7947,null,2378,null,7158,null,2165,null,789,null,647,null,363774,null,11150,null,63587,null,5221,null,174575,null,7294,null,43252,null,4574,null,131323,null,7031,null,49688,null,5665,null,29036,null,3795,null,20652,null,3600,null,66219,null,4407,null,26706,null,2965,null,39513,null,3891,null,9705,null,2268,null,6357,null,1944,null,3348,null,1199,null,0400000US41,Oregon,41
11703178,null,2317,null,11045583,null,16420,null,10429879,null,21694,null,322786,null,10986,null,227699,null,10153,null,95087,null,4927,null,232519,null,9796,null,186462,null,8271,null,46057,null,4371,null,41144,null,4001,null,33169,null,3666,null,7975,null,1703,null,19255,null,3163,null,17060,null,3068,null,2195,null,879,null,657595,null,16268,null,166282,null,9217,null,118980,null,8245,null,37892,null,3747,null,81088,null,6520,null,194283,null,10008,null,108387,null,6342,null,85896,null,6737,null,141521,null,5473,null,56081,null,4167,null,85440,null,5301,null,36529,null,4292,null,21155,null,3088,null,15374,null,2925,null,0400000US42,Pennsylvania,42
996158,null,751,null,862319,null,5815,null,766673,null,7299,null,47721,null,3607,null,37307,null,3414,null,10414,null,1776,null,39074,null,4000,null,33457,null,3774,null,5617,null,1307,null,6469,null,1516,null,4544,null,1207,null,1925,null,1167,null,2382,null,1377,null,2016,null,1023,null,366,null,454,null,133839,null,6043,null,22414,null,2428,null,52240,null,3584,null,12292,null,2180,null,39948,null,3429,null,39104,null,4037,null,18580,null,2946,null,20524,null,2992,null,14379,null,2070,null,5089,null,1213,null,9290,null,1825,null,5702,null,1697,null,3127,null,1190,null,2575,null,1208,null,0400000US44,Rhode Island,44
