C21001H_001E,C21001H_001EA,C21001H_001M,C21001H_001MA,C21001H_002E,C21001H_002EA,C21001H_002M,C21001H_002MA,C21001H_003E,C21001H_003EA,C21001H_003M,C21001H_003MA,C21001H_004E,C21001H_004EA,C21001H_004M,C21001H_004MA,C21001H_005E,C21001H_005EA,C21001H_005M,C21001H_005MA,C21001H_006E,C21001H_006EA,C21001H_006M,C21001H_006MA,C21001H_007E,C21001H_007EA,C21001H_007M,C21001H_007MA,C21001H_008E,C21001H_008EA,C21001H_008M,C21001H_008MA,C21001H_009E,C21001H_009EA,C21001H_009M,C21001H_009MA,C21001H_010E,C21001H_010EA,C21001H_010M,C21001H_010MA,C21001H_011E,C21001H_011EA,C21001H_011M,C21001H_011MA,C21001H_012E,C21001H_012EA,C21001H_012M,C21001H_012MA,C21001H_013E,C21001H_013EA,C21001H_013M,C21001H_013MA,C21001H_014E,C21001H_014EA,C21001H_014M,C21001H_014MA,C21001H_015E,C21001H_015EA,C21001H_015M,C21001H_015MA,GEO_ID,NAME,state
4254330,null,3485,null,2054797,null,2851,null,1756991,null,2814,null,287162,null,7507,null,1469829,null,7524,null,297806,null,378,null,178177,null,3413,null,119629,null,3379,null,2199533,null,1482,null,1787058,null,1538,null,28081,null,3291,null,1758977,null,3751,null,412475,null,406,null,4418,null,974,null,408057,null,1077,null,0400000US13,Georgia,13
241170,null,1584,null,123502,null,1478,null,103446,null,1476,null,25114,null,2152,null,78332,null,2298,null,20056,null,114,null,13721,null,842,null,6335,null,846,null,117668,null,623,null,96371,null,623,null,3862,null,1029,null,92509,null,1160,null,21297,null,271,null,986,null,467,null,20311,null,467,null,0400000US15,Hawaii,15
957586,null,1217,null,472633,null,984,null,397392,null,994,null,68854,null,3378,null,328538,null,3324,null,75241,null,155,null,44894,null,1745,null,30347,null,1747,null,484953,null,518,null,394236,null,517,null,6881,null,1332,null,387355,null,1384,null,90717,null,10,null,1437,null,463,null,89280,null,463,null,0400000US16,Idaho,16
6555227,null,3325,null,3165122,null,2414,null,2652062,null,2315,null,337726,null,6827,null,2314336,null,7119,null,513060,null,451,null,289838,null,4409,null,223222,null,4457,null,3390105,null,1829,null,2653889,null,1912,null,24213,null,2118,null,2629676,null,2982,null,736216,null,576,null,8069,null,1240,null,728147,null,1380,null,0400000US17,Illinois,17
4057357,null,2387,null,1963396,null,1793,null,1661668,null,1767,null,252613,null,6435,null,1409055,null,6587,null,301728,null,168,null,168112,null,3855,null,133616,null,3872,null,2093961,null,1366,null,1667906,null,1391,null,16152,null,1610,null,1651754,null,2041,null,426055,null,411,null,4764,null,978,null,421291,null,1085,null,0400000US18,Indiana,18
2099486,null,1393,null,1015407,null,1060,null,838325,null,1054,null,128761,null,4112,null,709564,null,4276,null,177082,null,146,null,101016,null,2288,null,76066,null,2267,null,1084079,null,831,null,834790,null,776,null,9183,null,1315,null,825607,null,1715,null,249289,null,181,null,2528,null,588,null,246761,null,618,null,0400000US19,Iowa,19
1719824,null,1582,null,829720,null,1506,null,692112,null,1511,null,112833,null,4212,null,579279,null,4500,null,137608,null,132,null,81153,null,2431,null,56455,null,2441,null,890104,null,481,null,696980,null,472,null,10129,null,1361,null,686851,null,1389,null,193124,null,190,null,2107,null,638,null,191017,null,688,null,0400000US20,Kansas,20
2879585,null,1980,null,1379990,null,1692,null,1166410,null,1648,null,173139,null,5778,null,993271,null,6037,null,213580,null,366,null,114565,null,3135,null,99015,null,3124,null,1499595,null,828,null,1201571,null,790,null,14618,null,1919,null,1186953,null,2207,null,298024,null,288,null,3133,null,878,null,294891,null,915,null,0400000US21,Kentucky,21
2072726,null,1421,null,998434,null,1357,null,835398,null,1356,null,120562,null,4578,null,714836,null,5032,null,163036,null,19,null,96682,null,2903,null,66354,null,2902,null,1074292,null,506,null,851206,null,487,null,9082,null,1488,null,842124,null,1564,null,223086,null,128,null,2936,null,691,null,220150,null,703,null,0400000US22,Louisiana,22
991110,null,1688,null,475345,null,1134,null,393372,null,1120,null,75849,null,3879,null,317523,null,3711,null,81973,null,102,null,53081,null,1410,null,28892,null,1403,null,515765,null,1146,null,406509,null,990,null,7568,null,1342,null,398941,null,1427,null,109256,null,441,null,2127,null,608,null,107129,null,791,null,0400000US23,Maine,23
2539404,null,3591,null,1216830,null,2269,null,1014211,null,2258,null,163415,null,5364,null,850796,null,6189,null,202619,null,267,null,123803,null,3119,null,78816,null,3101,null,1322574,null,1908,null,1045066,null,1869,null,20590,null,2212,null,1024476,null,3049,null,277508,null,320,null,4328,null,886,null,273180,null,990,null,0400000US24,Maryland,24
4066386,null,4970,null,1931106,null,3174,null,1612660,null,3101,null,193301,null,5988,null,1419359,null,7692,null,318446,null,430,null,191763,null,3907,null,126683,null,3879,null,2135280,null,3140,null,1670866,null,3131,null,14976,null,2259,null,1655890,null,3969,null,464414,null,448,null,8650,null,1246,null,455764,null,1425,null,0400000US25,Massachusetts,25
6066325,null,1897,null,2959610,null,1330,null,2487153,null,1307,null,349808,null,7697,null,2137345,null,7933,null,472457,null,102,null,267833,null,4656,null,204624,null,4642,null,3106715,null,996,null,2466241,null,998,null,23730,null,2184,null,2442511,null,2174,null,640474,null,162,null,7751,null,1092,null,632723,null,1141,null,0400000US26,Michigan,26
3465174,null,1396,null,1696409,null,899,null,1437282,null,902,null,209116,null,4989,null,1228166,null,5157,null,259127,null,226,null,154698,null,2693,null,104429,null,2722,null,1768765,null,870,null,1419044,null,853,null,16687,null,1789,null,1402357,null,1981,null,349721,null,177,null,3930,null,699,null,345791,null,727,null,0400000US27,Minnesota,27
1322572,null,1358,null,634841,null,1166,null,523881,null,1224,null,85929,null,3759,null,437952,null,4066,null,110960,null,313,null,63501,null,2409,null,47459,null,2402,null,687731,null,801,null,530973,null,840,null,6357,null,1328,null,524616,null,1461,null,156758,null,364,null,1640,null,541,null,155118,null,662,null,0400000US28,Mississippi,28
3730039,null,2276,null,1795503,null,1936,null,1497415,null,1894,null,244862,null,6169,null,1252553,null,6574,null,298088,null,338,null,183069,null,3603,null,115019,null,3527,null,1934536,null,1224,null,1523293,null,1187,null,19666,null,1965,null,1503627,null,2370,null,411243,null,233,null,3625,null,672,null,407618,null,724,null,0400000US29,Missouri,29
664044,null,609,null,329194,null,524,null,272089,null,525,null,53972,null,3446,null,218117,null,3616,null,57105,null,11,null,35216,null,1520,null,21889,null,1519,null,334850,null,229,null,265264,null,230,null,5855,null,1068,null,259409,null,1125,null,69586,null,9,null,1011,null,501,null,68575,null,501,null,0400000US30,Montana,30
1152813,null,1671,null,557397,null,1367,null,463352,null,1373,null,74434,null,3100,null,388918,null,3468,null,94045,null,29,null,56009,null,1680,null,38036,null,1677,null,595416,null,693,null,464886,null,692,null,6771,null,1537,null,458115,null,1766,null,130530,null,119,null,1790,null,555,null,128740,null,584,null,0400000US31,Nebraska,31
1181910,null,1183,null,595852,null,1007,null,490721,null,967,null,108411,null,4743,null,382310,null,4948,null,105131,null,240,null,69009,null,2371,null,36122,null,2365,null,586058,null,647,null,469812,null,641,null,11582,null,1745,null,458230,null,1744,null,116246,null,82,null,2146,null,689,null,114100,null,696,null,0400000US32,Nevada,32
957441,null,1406,null,465115,null,964,null,395931,null,964,null,66270,null,3256,null,329661,null,3365,null,69184,null,253,null,45121,null,1795,null,24063,null,1795,null,492326,null,583,null,399983,null,583,null,5949,null,1321,null,394034,null,1509,null,92343,null,253,null,2317,null,732,null,90026,null,732,null,0400000US33,New Hampshire,33
4237617,null,3825,null,2028105,null,2586,null,1664657,null,2560,null,179602,null,5251,null,1485055,null,5431,null,363448,null,313,null,208714,null,4445,null,154734,null,4395,null,2209512,null,1953,null,1687343,null,1731,null,9620,null,1436,null,1677723,null,2324,null,522169,null,494,null,5771,null,1260,null,516398,null,1332,null,0400000US34,New Jersey,34
676111,null,1396,null,325214,null,1136,null,257783,null,1133,null,57503,null,3574,null,200280,null,3739,null,67431,null,398,null,44258,null,1659,null,23173,null,1708,null,350897,null,742,null,267087,null,851,null,6627,null,1131,null,260460,null,1276,null,83810,null,402,null,1694,null,674,null,82116,null,752,null,0400000US35,New Mexico,35
9236186,null,5717,null,4426575,null,3741,null,3641331,null,3596,null,402651,null,8322,null,3238680,null,9187,null,785244,null,662,null,417915,null,6042,null,367329,null,5948,null,4809611,null,3049,null,3701933,null,2781,null,28417,null,2840,null,3673516,null,4048,null,1107678,null,994,null,10142,null,1311,null,1097536,null,1659,null,0400000US36,New York,36
4751181,null,4559,null,2255449,null,3909,null,1880216,null,3796,null,314988,null,8178,null,1565228,null,8578,null,375233,null,611,null,213874,null,3871,null,161359,null,3864,null,2495732,null,2628,null,1976687,null,2581,null,29470,null,2606,null,1947217,null,3787,null,519045,null,346,null,5404,null,1040,null,513641,null,1113,null,0400000US37,North Carolina,37
452434,null,956,null,223622,null,1003,null,185178,null,1005,null,29214,null,1816,null,155964,null,2087,null,38444,null,19,null,19022,null,1015,null,19422,null,1015,null,228812,null,320,null,176786,null,319,null,2458,null,663,null,174328,null,729,null,52026,null,44,null,1065,null,472,null,50961,null,476,null,0400000US38,North Dakota,38
7342315,null,2183,null,3531150,null,1600,null,2961020,null,1538,null,462641,null,9073,null,2498379,null,8866,null,570130,null,292,null,332218,null,5106,null,237912,null,5087,null,3811165,null,1026,null,3002098,null,1004,null,35596,null,2864,null,2966502,null,2904,null,809067,null,187,null,8545,null,1445,null,800522,null,1450,null,0400000US39,Ohio,39
2016698,null,2340,null,967685,null,2019,null,794010,null,2020,null,143836,null,5159,null,650174,null,5544,null,173675,null,72,null,104146,null,2589,null,69529,null,2593,null,1049013,null,820,null,812794,null,805,null,13278,null,1657,null,799516,null,1834,null,236219,null,101,null,3128,null,893,null,233091,null,896,null,0400000US40,Oklahoma,40
2401241,null,1775,null,1166600,null,1460,null,967813,null,1443,null,175528,null,5459,null,792285,null,5728,null,198787,null,160,null,124506,null,2907,null,74281,null,2897,null,1234641,null,733,null,980071,null,711,null,18154,null,2285,null,961917,null,2377,null,254570,null,119,null,4870,null,850,null,249700,null,870,null,0400000US41,Oregon,41
8073519,null,2681,null,3866276,null,1621,null,3165293,null,1541,null,466600,null,7216,null,2698693,null,7552,null,700983,null,299,null,426406,null,4911,null,274577,null,4951,null,4207243,null,1620,null,3196679,null,1477,null,32668,null,2886,null,3164011,null,3078,null,1010564,null,336,null,12554,null,1782,null,998010,null,1830,null,0400000US42,Pennsylvania,42
673089,null,1281,null,318161,null,782,null,264114,null,727,null,40021,null,2644,null,224093,null,2796,null,54047,null,261,null,34151,null,1692,null,19896,null,1687,null,354928,null,899,null,274162,null,890,null,1927,null,536,null,272235,null,1024,null,80766,null,263,null,1363,null,465,null,79403,null,557,null,0400000US44,Rhode Island,44
2246228,null,2326,null,1078593,null,2115,null,888233,null,2113,null,163965,null,5826,null,724268,null,6155,null,190360,null,367,null,121433,null,2668,null,68927,null,2691,null,1167635,null,1017,null,914915,null,1018,null,14300,null,1863,null,900615,null,2089,null,252720,null,7,null,4039,null,661,null,248681,null,661,null,0400000US45,South Carolina,45
532909,null,1077,null,261763,null,810,null,214971,null,908,null,37042,null,2249,null,177929,null,2466,null,46792,null,390,null,27211,null,1207,null,19581,null,1180,null,271146,null,645,null,208480,null,760,null,4174,null,1094,null,204306,null,1388,null,62666,null,480,null,978,null,378,null,61688,null,636,null,0400000US46,South Dakota,46
3707817,null,1670,null,1780423,null,1492,null,1488420,null,1494,null,244317,null,7425,null,1244103,null,7367,null,292003,null,90,null,162742,null,3653,null,129261,null,3672,null,1927394,null,643,null,1525535,null,644,null,21796,null,2464,null,1503739,null,2566,null,401859,null,15,null,4375,null,1058,null,397484,null,1059,null,0400000US47,Tennessee,47
8881828,null,4838,null,4305008,null,3415,null,3602112,null,3185,null,619891,null,10973,null,2982221,null,11261,null,702896,null,718,null,444121,null,5326,null,258775,null,5323,null,4576820,null,2626,null,3637387,null,2580,null,63799,null,3849,null,3573588,null,4786,null,939433,null,1118,null,15248,null,1590,null,924185,null,2101,null,0400000US48,Texas,48
1536127,null,1293,null,758933,null,1141,null,662243,null,1142,null,76690,null,3906,null,585553,null,4184,null,96690,null,7,null,58687,null,1912,null,38003,null,1912,null,777194,null,557,null,658284,null,543,null,6687,null,1273,null,651597,null,1355,null,118910,null,139,null,1887,null,531,null,117023,null,558,null,0400000US49,Utah,49
469285,null,324,null,227934,null,269,null,192487,null,269,null,30708,null,2095,null,161779,null,2068,null,35447,null,3,null,20458,null,1011,null,14989,null,1011,null,241351,null,183,null,194300,null,183,null,2333,null,688,null,191967,null,733,null,47051,null,3,null,730,null,273,null,46321,null,273,null,0400000US50,Vermont,50
4003783,null,4364,null,1916432,null,4358,null,1610226,null,4494,null,330271,null,7958,null,1279955,null,8416,null,306206,null,414,null,190244,null,4345,null,115962,null,4394,null,2087351,null,1983,null,1674342,null,1912,null,46120,null,3545,null,1628222,null,4237,null,413009,null,336,null,7413,null,1171,null,405596,null,1220,null,0400000US51,Virginia,51
3852789,null,3145,null,1879216,null,2758,null,1583860,null,2761,null,309587,null,6632,null,1274273,null,7301,null,295356,null,96,null,194413,null,3443,null,100943,null,3449,null,1973573,null,1697,null,1597980,null,1671,null,30788,null,2774,null,1567192,null,3400,null,375593,null,169,null,8562,null,1649,null,367031,null,1656,null,0400000US53,Washington,53
1342719,null,1331,null,645818,null,942,null,531393,null,931,null,90047,null,4493,null,441346,null,4553,null,114425,null,193,null,63420,null,2220,null,51005,null,2219,null,696901,null,656,null,541368,null,613,null,7099,null,1217,null,534269,null,1352,null,155533,null,140,null,1666,null,525,null,153867,null,537,null,0400000US54,West Virginia,54
3754234,null,1270,null,1839824,null,1073,null,1543267,null,1044,null,222189,null,4457,null,1321078,null,4548,null,296557,null,150,null,173755,null,2920,null,122802,null,2921,null,1914410,null,816,null,1512783,null,719,null,19725,null,1697,null,1493058,null,1735,null,401627,null,731,null,5462,null,934,null,396165,null,1151,null,0400000US55,Wisconsin,55
351999,null,925,null,175276,null,868,null,148218,null,868,null,27452,null,1981,null,120766,null,2193,null,27058,null,6,null,16884,null,1140,null,10174,null,1139,null,176723,null,351,null,144058,null,352,null,3042,null,807,null,141016,null,879,null,32665,null,6,null,625,null,374,null,32040,null,374,null,0400000US56,Wyoming,56
34078,null,2843,null,18620,null,2419,null,15499,null,2267,null,2002,null,741,null,13497,null,2105,null,3121,null,790,null,893,null,347,null,2228,null,728,null,15458,null,2037,null,13090,null,1771,null,86,null,99,null,13004,null,1774,null,2368,null,898,null,0,null,283,null,2368,null,898,null,0400000US72,Puerto Rico,72
