C08007_001E,C08007_001EA,C08007_001M,C08007_001MA,C08007_002E,C08007_002EA,C08007_002M,C08007_002MA,C08007_003E,C08007_003EA,C08007_003M,C08007_003MA,C08007_004E,C08007_004EA,C08007_004M,C08007_004MA,C08007_005E,C08007_005EA,C08007_005M,C08007_005MA,C08007_006E,C08007_006EA,C08007_006M,C08007_006MA,C08007_007E,C08007_007EA,C08007_007M,C08007_007MA,C08007_008E,C08007_008EA,C08007_008M,C08007_008MA,C08007_009E,C08007_009EA,C08007_009M,C08007_009MA,GEO_ID,NAME,state
1982297,null,16571,null,1447284,null,16204,null,535013,null,11970,null,1070828,null,11207,null,747723,null,11395,null,323105,null,8927,null,911469,null,10983,null,699561,null,10969,null,211908,null,6465,null,0400000US01,Alabama,01
329649,null,4948,null,303946,null,5204,null,25703,null,2317,null,184507,null,3580,null,165970,null,3893,null,18537,null,1961,null,145142,null,3318,null,137976,null,3247,null,7166,null,1252,null,0400000US02,Alaska,02
2777552,null,16921,null,2619485,null,17185,null,158067,null,7381,null,1550661,null,10751,null,1445985,null,11505,null,104676,null,5914,null,1226891,null,11250,null,1173500,null,11152,null,53391,null,3499,null,0400000US04,Arizona,04
1209981,null,11399,null,922853,null,11983,null,287128,null,8333,null,645658,null,8005,null,477218,null,8404,null,168440,null,5689,null,564323,null,7436,null,445635,null,7247,null,118688,null,4875,null,0400000US05,Arkansas,05
16421576,null,43258,null,13572222,null,46019,null,2849354,null,27904,null,9172172,null,26851,null,7357089,null,30504,null,1815083,null,22793,null,7249404,null,28609,null,6215133,null,29887,null,1034271,null,15304,null,0400000US06,California,06
2445512,null,14273,null,1619132,null,16309,null,826380,null,12370,null,1354742,null,9957,null,860629,null,11467,null,494113,null,9456,null,1090770,null,9867,null,758503,null,10397,null,332267,null,8347,null,0400000US08,Colorado,08
1720206,null,10787,null,1261891,null,12566,null,458315,null,9875,null,905634,null,7130,null,630992,null,8599,null,274642,null,6566,null,814572,null,7608,null,630899,null,8197,null,183673,null,5531,null,0400000US09,Connecticut,09
406312,null,6741,null,321819,null,7423,null,84493,null,4780,null,212284,null,4219,null,160603,null,4579,null,51681,null,3457,null,194028,null,4192,null,161216,null,5108,null,32812,null,3024,null,0400000US10,Delaware,10
289798,null,5639,null,208014,null,5918,null,81784,null,4317,null,142517,null,4010,null,96113,null,4407,null,46404,null,3116,null,147281,null,4201,null,111901,null,4120,null,35380,null,3278,null,0400000US11,District of Columbia,11
8173299,null,32297,null,6610561,null,37997,null,1562738,null,18700,null,4385926,null,19830,null,3443533,null,24387,null,942393,null,14757,null,3787373,null,23039,null,3167028,null,24165,null,620345,null,12097,null,0400000US12,Florida,12
4331703,null,19834,null,2560547,null,23953,null,1771156,null,22676,null,2338458,null,14269,null,1310012,null,16407,null,1028446,null,15493,null,1993245,null,13962,null,1250535,null,17902,null,742710,null,15597,null,0400000US13,Georgia,13
627314,null,6640,null,619248,null,6792,null,8066,null,1319,null,341820,null,4490,null,335312,null,4645,null,6508,null,1107,null,285494,null,4796,null,283936,null,4854,null,1558,null,522,null,0400000US15,Hawaii,15
697827,null,6821,null,556133,null,7498,null,141694,null,5632,null,388844,null,4490,null,296510,null,4538,null,92334,null,4277,null,308983,null,4809,null,259623,null,5243,null,49360,null,3263,null,0400000US16,Idaho,16
6007749,null,21119,null,4392078,null,25049,null,1615671,null,17744,null,3224688,null,14766,null,2248039,null,18110,null,976649,null,14437,null,2783061,null,16413,null,2144039,null,17266,null,639022,null,10465,null,0400000US17,Illinois,17
2952890,null,15253,null,2011230,null,16326,null,941660,null,13238,null,1591096,null,10123,null,1025772,null,11741,null,565324,null,10307,null,1361794,null,11515,null,985458,null,10574,null,376336,null,7608,null,0400000US18,Indiana,18
1509114,null,9352,null,1139423,null,10171,null,369691,null,7003,null,804011,null,6059,null,592351,null,6640,null,211660,null,4779,null,705103,null,7027,null,547072,null,7047,null,158031,null,4736,null,0400000US19,Iowa,19
1374749,null,10396,null,1052579,null,9413,null,322170,null,6976,null,739647,null,7960,null,550783,null,8502,null,188864,null,5276,null,635102,null,6698,null,501796,null,6650,null,133306,null,4919,null,0400000US20,Kansas,20
1864395,null,13981,null,1283013,null,13631,null,581382,null,12006,null,991041,null,10523,null,649997,null,8877,null,341044,null,8184,null,873354,null,8949,null,633016,null,10069,null,240338,null,7953,null,0400000US21,Kentucky,21
1849182,null,14359,null,1293779,null,15302,null,555403,null,10219,null,992718,null,9948,null,645600,null,9976,null,347118,null,7196,null,856464,null,11104,null,648179,null,11590,null,208285,null,6691,null,0400000US22,Louisiana,22
643147,null,6127,null,494419,null,7098,null,148728,null,5372,null,334450,null,3819,null,250389,null,4929,null,84061,null,3583,null,308697,null,4876,null,244030,null,4769,null,64667,null,3695,null,0400000US23,Maine,23
2782913,null,15412,null,1486518,null,17346,null,1296395,null,17215,null,1440695,null,9334,null,722138,null,12078,null,718557,null,11668,null,1342218,null,12991,null,764380,null,10874,null,577838,null,11319,null,0400000US24,Maryland,24
3181672,null,16521,null,2066356,null,15608,null,1115316,null,12846,null,1642571,null,11304,null,1010212,null,12226,null,632359,null,10521,null,1539101,null,11032,null,1056144,null,10853,null,482957,null,9496,null,0400000US25,Massachusetts,25
4400918,null,19556,null,3058913,null,20635,null,1342005,null,15990,null,2318585,null,13285,null,1533792,null,15156,null,784793,null,10945,null,2082333,null,13710,null,1525121,null,12547,null,557212,null,10178,null,0400000US26,Michigan,26
2680541,null,11314,null,1703503,null,12888,null,977038,null,10387,null,1416459,null,7687,null,861480,null,8767,null,554979,null,7847,null,1264082,null,8090,null,842023,null,8035,null,422059,null,6092,null,0400000US27,Minnesota,27
1182872,null,13822,null,765844,null,11971,null,417028,null,10104,null,623549,null,8246,null,384782,null,8266,null,238767,null,7104,null,559323,null,8793,null,381062,null,9299,null,178261,null,6974,null,0400000US28,Mississippi,28
