B19013G_001E,B19013G_001EA,B19013G_001M,B19013G_001MA,GEO_ID,NAME,state
38177,null,6754,null,0400000US01,Alabama,01
51573,null,9723,null,0400000US02,Alaska,02
43440,null,5162,null,0400000US04,Arizona,04
30307,null,3007,null,0400000US05,Arkansas,05
56723,null,2068,null,0400000US06,California,06
46748,null,4574,null,0400000US08,Colorado,08
60588,null,7360,null,0400000US09,Connecticut,09
50181,null,22952,null,0400000US10,Delaware,10
78343,null,31236,null,0400000US11,District of Columbia,11
43271,null,3402,null,0400000US12,Florida,12
43594,null,4200,null,0400000US13,Georgia,13
63437,null,5006,null,0400000US15,Hawaii,15
34916,null,5446,null,0400000US16,Idaho,16
47369,null,3108,null,0400000US17,Illinois,17
35572,null,3074,null,0400000US18,Indiana,18
38405,null,4746,null,0400000US19,Iowa,19
35324,null,3954,null,0400000US20,Kansas,20
26882,null,4757,null,0400000US21,Kentucky,21
36301,null,3500,null,0400000US22,Louisiana,22
30442,null,5487,null,0400000US23,Maine,23
66837,null,8083,null,0400000US24,Maryland,24
42889,null,7078,null,0400000US25,Massachusetts,25
36613,null,3459,null,0400000US26,Michigan,26
48111,null,6849,null,0400000US27,Minnesota,27
22342,null,16629,null,0400000US28,Mississippi,28
40084,null,5294,null,0400000US29,Missouri,29
45858,null,9279,null,0400000US30,Montana,30
37668,null,7523,null,0400000US31,Nebraska,31
49230,null,8028,null,0400000US32,Nevada,32
46410,null,10001,null,0400000US33,New Hampshire,33
60035,null,4733,null,0400000US34,New Jersey,34
40157,null,4821,null,0400000US35,New Mexico,35
44237,null,3528,null,0400000US36,New York,36
33009,null,5349,null,0400000US37,North Carolina,37
14752,null,6030,null,0400000US38,North Dakota,38
38886,null,2669,null,0400000US39,Ohio,39
33950,null,2462,null,0400000US40,Oklahoma,40
42130,null,4339,null,0400000US41,Oregon,41
33871,null,4537,null,0400000US42,Pennsylvania,42
35816,null,15284,null,0400000US44,Rhode Island,44
41139,null,4646,null,0400000US45,South Carolina,45
36374,null,11462,null,0400000US46,South Dakota,46
34981,null,5129,null,0400000US47,Tennessee,47
42246,null,2324,null,0400000US48,Texas,48
45721,null,11282,null,0400000US49,Utah,49
38750,null,16413,null,0400000US50,Vermont,50
53939,null,7957,null,0400000US51,Virginia,51
47716,null,3910,null,0400000US53,Washington,53
29171,null,4097,null,0400000US54,West Virginia,54
40442,null,3747,null,0400000US55,Wisconsin,55
29361,null,18959,null,0400000US56,Wyoming,56
19926,null,2541,null,0400000US72,Puerto Rico,72
