B19313H_001E,B19313H_001EA,B19313H_001M,B19313H_001MA,GEO_ID,NAME,state
82387498200,null,1028106980,null,0400000US01,Alabama,01
15493227700,null,490765003,null,0400000US02,Alaska,02
117571102600,null,1456666934,null,0400000US04,Arizona,04
49855596300,null,913394181,null,0400000US05,Arkansas,05
632579562400,null,3689793851,null,0400000US06,California,06
117834520800,null,1373496317,null,0400000US08,Colorado,08
105716468600,null,1428841282,null,0400000US09,Connecticut,09
18858309900,null,447732451,null,0400000US10,Delaware,10
13777173100,null,525858308,null,0400000US11,District of Columbia,11
355272932700,null,2778391622,null,0400000US12,Florida,12
169256053900,null,1837803107,null,0400000US13,Georgia,13
12119923200,null,463006501,null,0400000US15,Hawaii,15
31663240700,null,670282314,null,0400000US16,Idaho,16
277244926200,null,2036560340,null,0400000US17,Illinois,17
134001695700,null,1201633816,null,0400000US18,Indiana,18
69370312100,null,781095168,null,0400000US19,Iowa,19
61643895700,null,929075101,null,0400000US20,Kansas,20
84946988200,null,1121543899,null,0400000US21,Kentucky,21
71165946300,null,876492988,null,0400000US22,Louisiana,22
31943612800,null,599591572,null,0400000US23,Maine,23
128734766300,null,1523670678,null,0400000US24,Maryland,24
184369661900,null,1789598702,null,0400000US25,Massachusetts,25
210232969800,null,1199905973,null,0400000US26,Michigan,26
137943054500,null,1249918649,null,0400000US27,Minnesota,27
41937420300,null,795809159,null,0400000US28,Mississippi,28
124114666400,null,1220323990,null,0400000US29,Missouri,29
20587046400,null,529370928,null,0400000US30,Montana,30
39016899200,null,581958660,null,0400000US31,Nebraska,31
51075075300,null,959425477,null,0400000US32,Nevada,32
38247669100,null,659378560,null,0400000US33,New Hampshire,33
215096429500,null,2209042657,null,0400000US34,New Jersey,34
25031448100,null,605995006,null,0400000US35,New Mexico,35
424379680300,null,3233281099,null,0400000US36,New York,36
173528174400,null,1475856915,null,0400000US37,North Carolina,37
14627167800,null,364947869,null,0400000US38,North Dakota,38
248139896900,null,1587290100,null,0400000US39,Ohio,39
66397731200,null,970386025,null,0400000US40,Oklahoma,40
83837106400,null,961844521,null,0400000US41,Oregon,41
286741977500,null,1841242464,null,0400000US42,Pennsylvania,42
25913569100,null,515883936,null,0400000US44,Rhode Island,44
79485951200,null,1156309830,null,0400000US45,South Carolina,45
16610227200,null,316432550,null,0400000US46,South Dakota,46
122003904500,null,1293236841,null,0400000US47,Tennessee,47
378209808200,null,2691332653,null,0400000US48,Texas,48
53238020300,null,826391440,null,0400000US49,Utah,49
16149460300,null,351689539,null,0400000US50,Vermont,50
184386964500,null,1719236326,null,0400000US51,Virginia,51
157960005000,null,1540338406,null,0400000US53,Washington,53
34973020200,null,606184558,null,0400000US54,West Virginia,54
133479211900,null,1044667923,null,0400000US55,Wisconsin,55
13309330700,null,582356584,null,0400000US56,Wyoming,56
618903400,null,72900548,null,0400000US72,Puerto Rico,72
