B25118_001E,B25118_001EA,B25118_001M,B25118_001MA,B25118_002E,B25118_002EA,B25118_002M,B25118_002MA,B25118_003E,B25118_003EA,B25118_003M,B25118_003MA,B25118_004E,B25118_004EA,B25118_004M,B25118_004MA,B25118_005E,B25118_005EA,B25118_005M,B25118_005MA,B25118_006E,B25118_006EA,B25118_006M,B25118_006MA,B25118_007E,B25118_007EA,B25118_007M,B25118_007MA,B25118_008E,B25118_008EA,B25118_008M,B25118_008MA,B25118_009E,B25118_009EA,B25118_009M,B25118_009MA,B25118_010E,B25118_010EA,B25118_010M,B25118_010MA,B25118_011E,B25118_011EA,B25118_011M,B25118_011MA,B25118_012E,B25118_012EA,B25118_012M,B25118_012MA,B25118_013E,B25118_013EA,B25118_013M,B25118_013MA,B25118_014E,B25118_014EA,B25118_014M,B25118_014MA,B25118_015E,B25118_015EA,B25118_015M,B25118_015MA,B25118_016E,B25118_016EA,B25118_016M,B25118_016MA,B25118_017E,B25118_017EA,B25118_017M,B25118_017MA,B25118_018E,B25118_018EA,B25118_018M,B25118_018MA,B25118_019E,B25118_019EA,B25118_019M,B25118_019MA,B25118_020E,B25118_020EA,B25118_020M,B25118_020MA,B25118_021E,B25118_021EA,B25118_021M,B25118_021MA,B25118_022E,B25118_022EA,B25118_022M,B25118_022MA,B25118_023E,B25118_023EA,B25118_023M,B25118_023MA,B25118_024E,B25118_024EA,B25118_024M,B25118_024MA,B25118_025E,B25118_025EA,B25118_025M,B25118_025MA,GEO_ID,NAME,state
1080039,null,7657,null,769923,null,10715,null,18395,null,2181,null,41857,null,3043,null,56515,null,3507,null,50770,null,3569,null,48985,null,3595,null,90143,null,4212,null,120056,null,6019,null,147583,null,6190,null,84952,null,4552,null,70109,null,3713,null,40558,null,2773,null,310116,null,9499,null,28632,null,3126,null,44471,null,3730,null,37654,null,3851,null,33365,null,3477,null,25396,null,3437,null,46536,null,3933,null,40494,null,3216,null,32541,null,3640,null,12330,null,2042,null,5949,null,1295,null,2748,null,832,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,22997,null,2189,null,41755,null,3142,null,67229,null,3204,null,72625,null,4121,null,80596,null,3673,null,167727,null,5904,null,258754,null,7070,null,373349,null,7731,null,235825,null,6429,null,197861,null,6662,null,113294,null,4053,null,677614,null,10558,null,47118,null,4060,null,77518,null,4458,null,82617,null,4837,null,66127,null,3949,null,64650,null,4376,null,106459,null,5061,null,104698,null,5082,null,82648,null,5070,null,28250,null,2748,null,13169,null,1907,null,4360,null,1091,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,4836,null,1143,null,6885,null,1183,null,11934,null,1452,null,13782,null,1500,null,13604,null,1631,null,28047,null,2047,null,44113,null,2262,null,57662,null,2976,null,36280,null,2561,null,26640,null,1979,null,15182,null,1658,null,112989,null,4047,null,8576,null,1665,null,11032,null,1547,null,11919,null,1608,null,12438,null,1912,null,10399,null,1623,null,15263,null,1810,null,19036,null,2226,null,15824,null,1938,null,5617,null,1271,null,2402,null,528,null,483,null,260,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,6164,null,970,null,8386,null,1024,null,19004,null,1481,null,19369,null,2002,null,21172,null,1468,null,47069,null,2955,null,75331,null,3059,null,113778,null,3702,null,77684,null,2992,null,61227,null,3151,null,31970,null,1880,null,218574,null,5618,null,11314,null,1681,null,20610,null,2118,null,23120,null,1918,null,22462,null,2334,null,20271,null,2090,null,37492,null,2805,null,38623,null,2939,null,30710,null,2523,null,9021,null,1276,null,3850,null,857,null,1101,null,387,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,6064,null,1265,null,8547,null,1525,null,14185,null,1735,null,17392,null,1979,null,20811,null,1953,null,43621,null,3169,null,78288,null,4234,null,127263,null,5728,null,95839,null,4577,null,98000,null,4581,null,66366,null,4175,null,377691,null,8956,null,13645,null,1873,null,19169,null,2341,null,22456,null,2530,null,25099,null,2572,null,30056,null,2501,null,52374,null,3680,null,73671,null,4819,null,77759,null,4647,null,33863,null,3237,null,22255,null,2387,null,7344,null,1260,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,4129,null,890,null,3682,null,957,null,7457,null,1052,null,10251,null,1103,null,12324,null,1952,null,26540,null,2338,null,46494,null,2566,null,79436,null,3539,null,64094,null,2978,null,71453,null,3443,null,45798,null,2826,null,129847,null,4305,null,5323,null,1260,null,8403,null,1342,null,12057,null,1630,null,9223,null,1580,null,9615,null,1464,null,19433,null,2282,null,20901,null,2419,null,23088,null,2314,null,11276,null,1729,null,8020,null,1921,null,2508,null,850,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,21761,null,2164,null,26981,null,2817,null,47492,null,2727,null,52761,null,3012,null,59045,null,3426,null,123703,null,4993,null,206769,null,5954,null,367137,null,8597,null,331906,null,8469,null,456532,null,10153,null,424911,null,6733,null,1030912,null,12580,null,53264,null,4059,null,70427,null,4777,null,80418,null,4694,null,72096,null,3902,null,67859,null,4378,null,130311,null,6331,null,158806,null,7152,null,188248,null,7496,null,99438,null,4713,null,71912,null,4336,null,38133,null,3403,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,11847,null,1731,null,21555,null,2034,null,28942,null,3060,null,24890,null,2345,null,29486,null,2675,null,57473,null,3722,null,78943,null,4729,null,102386,null,4681,null,66550,null,3586,null,59286,null,3488,null,33133,null,2748,null,220356,null,6918,null,16128,null,2101,null,20941,null,2258,null,23972,null,2284,null,21332,null,2678,null,21142,null,2420,null,34796,null,3090,null,36148,null,3780,null,27323,null,2483,null,10319,null,1623,null,6271,null,1114,null,1984,null,749,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,45973,null,2963,null,63403,null,3591,null,115626,null,4828,null,131675,null,4773,null,140403,null,5478,null,296893,null,6724,null,465384,null,10533,null,766317,null,12626,null,597203,null,10691,null,710810,null,12400,null,608103,null,9228,null,3158150,null,19192,null,180348,null,7087,null,295081,null,8673,null,281512,null,8316,null,238719,null,8884,null,221921,null,7568,null,372965,null,10687,null,468140,null,12104,null,503998,null,12166,null,246978,null,9923,null,199267,null,7580,null,149221,null,6429,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,41843,null,3473,null,74631,null,4050,null,115115,null,5374,null,108777,null,4799,null,122083,null,4889,null,241397,null,7237,null,367044,null,10209,null,510029,null,10449,null,335825,null,7922,null,303646,null,8522,null,197862,null,6005,null,1122623,null,16411,null,81300,null,5179,null,109180,null,5943,null,123279,null,6255,null,105531,null,5372,null,100214,null,5486,null,178207,null,7596,null,174494,null,8421,null,159530,null,7516,null,53478,null,4135,null,26561,null,2915,null,10849,null,1830,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,2278,null,576,null,4915,null,731,null,6339,null,853,null,8510,null,1084,null,9583,null,1147,null,17857,null,1601,null,27688,null,1860,null,44090,null,2465,null,26632,null,1624,null,20920,null,1643,null,9778,null,1180,null,93134,null,3164,null,5652,null,1411,null,10308,null,1570,null,10471,null,1531,null,10987,null,1570,null,9962,null,1533,null,12815,null,1641,null,14228,null,1797,null,11531,null,1562,null,4332,null,961,null,2022,null,680,null,826,null,370,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,41353,null,2954,null,59637,null,3816,null,116827,null,4387,null,126179,null,4737,null,140344,null,5090,null,315502,null,7979,null,482675,null,8938,null,725173,null,10994,null,474994,null,9136,null,424860,null,9391,null,232115,null,5478,null,1366336,null,14317,null,113062,null,5688,null,158430,null,6529,null,161109,null,6357,null,136886,null,5224,null,117223,null,6364,null,207267,null,6845,null,213744,null,7666,null,167678,null,7229,null,56479,null,4746,null,24255,null,2102,null,10203,null,1404,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,17194,null,1997,null,29996,null,2248,null,46942,null,2802,null,52343,null,2764,null,52278,null,3281,null,101944,null,4899,null,154582,null,5365,null,202088,null,6276,null,130744,null,4756,null,110564,null,4657,null,56471,null,2783,null,444786,null,7868,null,34052,null,2770,null,48312,null,3408,null,50825,null,3377,null,44324,null,2982,null,41735,null,3331,null,71795,null,3966,null,69310,null,4073,null,54170,null,4069,null,17236,null,2261,null,9888,null,1814,null,3139,null,823,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,13689,null,1797,null,19094,null,2032,null,32669,null,2464,null,37596,null,2987,null,38376,null,3084,null,87149,null,4317,null,137392,null,4886,null,215276,null,7171,null,152235,null,5683,null,137558,null,5116,null,79739,null,3322,null,521192,null,9768,null,29650,null,2802,null,41663,null,3269,null,47626,null,3829,null,46820,null,3679,null,50871,null,3870,null,80250,null,4764,null,90154,null,4924,null,81322,null,5066,null,30865,null,2996,null,16495,null,2049,null,5476,null,1183,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,50589,null,2720,null,78751,null,3923,null,137477,null,5524,null,152863,null,4663,null,165745,null,5574,null,344216,null,8182,null,505652,null,8980,null,758137,null,12295,null,508118,null,8228,null,490952,null,8092,null,298656,null,7664,null,1382326,null,15412,null,88329,null,5075,null,142977,null,6504,null,159712,null,5140,null,135363,null,6591,null,120801,null,5866,null,200693,null,7457,null,211676,null,7369,null,190304,null,7702,null,74482,null,4621,null,41918,null,3144,null,16071,null,1925,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,3434,null,881,null,3715,null,1018,null,8692,null,1228,null,7030,null,1425,null,8956,null,1347,null,18305,null,1977,null,30325,null,2872,null,48764,null,2673,null,46612,null,3035,null,47444,null,3047,null,32756,null,2681,null,146505,null,4198,null,6890,null,1684,null,17862,null,2300,null,16629,null,1914,null,14521,null,2069,null,9831,null,1644,null,22007,null,2676,null,20409,null,2145,null,21526,null,2584,null,9168,null,1680,null,5312,null,1324,null,2350,null,892,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,25640,null,2005,null,37614,null,3026,null,57571,null,3404,null,61757,null,3813,null,61854,null,4035,null,131587,null,5794,null,180206,null,6756,null,250707,null,6719,null,165920,null,5748,null,137664,null,4521,null,81946,null,3850,null,510098,null,11410,null,44915,null,4232,null,54286,null,3467,null,50534,null,3547,null,46882,null,3475,null,43664,null,3401,null,75742,null,4922,null,83469,null,5062,null,65086,null,4866,null,29808,null,3552,null,12030,null,1662,null,3682,null,1066,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,1749,null,468,null,5128,null,885,null,7524,null,925,null,7483,null,1044,null,11132,null,1232,null,26083,null,2174,null,36901,null,2069,null,52919,null,2681,null,30597,null,2077,null,22501,null,1890,null,11012,null,1292,null,99883,null,3872,null,5955,null,1173,null,10762,null,1714,null,11217,null,1711,null,11078,null,1642,null,11590,null,1752,null,15860,null,2061,null,17306,null,2310,null,10188,null,1513,null,3811,null,953,null,1644,null,591,null,472,null,293,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,30672,null,2211,null,57800,null,3211,null,83800,null,4315,null,81756,null,4380,null,88823,null,4231,null,186188,null,5865,null,270456,null,8551,null,367563,null,7847,null,213661,null,6405,null,186073,null,5110,null,117138,null,4641,null,723835,null,11090,null,55913,null,3827,null,84870,null,4816,null,82485,null,4358,null,71715,null,4668,null,65271,null,5177,null,112674,null,6276,null,111475,null,5456,null,89327,null,5038,null,28922,null,3387,null,15371,null,2411,null,5812,null,1518,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,91910,null,5104,null,143948,null,6604,null,213940,null,7936,null,218941,null,6392,null,247778,null,6957,null,502722,null,10304,null,741803,null,12456,null,1064562,null,15699,null,767076,null,12353,null,806748,null,13047,null,574096,null,12163,null,2870498,null,26030,null,187530,null,6411,null,226971,null,8254,null,271074,null,8826,null,257615,null,8669,null,258724,null,9276,null,451264,null,12639,null,481840,null,12482,null,420315,null,10856,null,167654,null,7635,null,100765,null,5243,null,46746,null,4096,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,5998,null,923,null,7887,null,1089,null,15094,null,1872,null,13653,null,1707,null,21243,null,2284,null,51681,null,2878,null,84587,null,3743,null,151190,null,4393,null,102731,null,4221,null,96896,null,3341,null,48241,null,2705,null,236119,null,5432,null,10466,null,1529,null,13457,null,1633,null,18928,null,2215,null,19905,null,2581,null,20244,null,2362,null,37682,null,2785,null,48593,null,3812,null,38843,null,3658,null,15487,null,2313,null,9124,null,1839,null,3390,null,1189,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,1792,null,469,null,3587,null,820,null,6788,null,941,null,7861,null,1102,null,8209,null,1136,null,17220,null,1359,null,29293,null,2223,null,42192,null,2332,null,28055,null,2026,null,25020,null,1666,null,13903,null,1657,null,68660,null,2867,null,3153,null,782,null,5829,null,953,null,7063,null,1246,null,7727,null,1298,null,5843,null,877,null,9868,null,1337,null,12287,null,1583,null,9210,null,1291,null,4348,null,1006,null,2737,null,782,null,595,null,276,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,20832,null,2427,null,45163,null,3325,null,63835,null,3097,null,63952,null,3259,null,68292,null,4094,null,152249,null,5592,null,247039,null,7530,null,393478,null,9268,null,307216,null,7844,null,361726,null,8137,null,314316,null,7560,null,894136,null,13541,null,46329,null,3615,null,65509,null,4647,null,69643,null,4314,null,60212,null,3991,null,59130,null,3864,null,122265,null,5717,null,150603,null,6971,null,161586,null,7230,null,77400,null,6312,null,57215,null,3672,null,24244,null,2611,null,0400000US51,Virginia,51
