B13014_001E,B13014_001EA,B13014_001M,B13014_001MA,B13014_002E,B13014_002EA,B13014_002M,B13014_002MA,B13014_003E,B13014_003EA,B13014_003M,B13014_003MA,B13014_004E,B13014_004EA,B13014_004M,B13014_004MA,B13014_005E,B13014_005EA,B13014_005M,B13014_005MA,B13014_006E,B13014_006EA,B13014_006M,B13014_006MA,B13014_007E,B13014_007EA,B13014_007M,B13014_007MA,B13014_008E,B13014_008EA,B13014_008M,B13014_008MA,B13014_009E,B13014_009EA,B13014_009M,B13014_009MA,B13014_010E,B13014_010EA,B13014_010M,B13014_010MA,B13014_011E,B13014_011EA,B13014_011M,B13014_011MA,B13014_012E,B13014_012EA,B13014_012M,B13014_012MA,B13014_013E,B13014_013EA,B13014_013M,B13014_013MA,B13014_014E,B13014_014EA,B13014_014M,B13014_014MA,B13014_015E,B13014_015EA,B13014_015M,B13014_015MA,B13014_016E,B13014_016EA,B13014_016M,B13014_016MA,B13014_017E,B13014_017EA,B13014_017M,B13014_017MA,B13014_018E,B13014_018EA,B13014_018M,B13014_018MA,B13014_019E,B13014_019EA,B13014_019M,B13014_019MA,B13014_020E,B13014_020EA,B13014_020M,B13014_020MA,B13014_021E,B13014_021EA,B13014_021M,B13014_021MA,B13014_022E,B13014_022EA,B13014_022M,B13014_022MA,B13014_023E,B13014_023EA,B13014_023M,B13014_023MA,B13014_024E,B13014_024EA,B13014_024M,B13014_024MA,B13014_025E,B13014_025EA,B13014_025M,B13014_025MA,B13014_026E,B13014_026EA,B13014_026M,B13014_026MA,B13014_027E,B13014_027EA,B13014_027M,B13014_027MA,GEO_ID,NAME,state
1156208,null,4367,null,66013,null,4332,null,38804,null,3425,null,4907,null,1226,null,9866,null,1969,null,12153,null,1820,null,7670,null,1319,null,4208,null,963,null,27209,null,2752,null,10981,null,1913,null,8216,null,1449,null,7198,null,1587,null,578,null,358,null,236,null,193,null,1090195,null,6410,null,534321,null,8265,null,67833,null,4489,null,156035,null,6083,null,172859,null,6368,null,92696,null,4578,null,44898,null,3306,null,555874,null,9196,null,168966,null,5386,null,136144,null,5589,null,178700,null,6982,null,52900,null,3647,null,19164,null,1995,null,0400000US01,Alabama,01
176899,null,2006,null,11563,null,1674,null,7460,null,1352,null,728,null,413,null,2293,null,713,null,2538,null,708,null,1518,null,519,null,383,null,275,null,4103,null,996,null,1554,null,529,null,1986,null,758,null,469,null,314,null,94,null,114,null,0,null,237,null,165336,null,2331,null,83077,null,3398,null,4740,null,1090,null,24564,null,2265,null,28909,null,2576,null,16967,null,1852,null,7897,null,1259,null,82259,null,3637,null,22233,null,1885,null,20860,null,2226,null,27836,null,2929,null,8378,null,1621,null,2952,null,769,null,0400000US02,Alaska,02
1533610,null,3957,null,98302,null,5980,null,60916,null,4621,null,14399,null,2370,null,15050,null,2398,null,18422,null,2382,null,8267,null,1394,null,4778,null,915,null,37386,null,3310,null,13037,null,2206,null,11412,null,2139,null,10928,null,1839,null,1778,null,815,null,231,null,237,null,1435308,null,7373,null,672079,null,10137,null,106016,null,5453,null,164371,null,7931,null,222460,null,6183,null,124340,null,5304,null,54892,null,3627,null,763229,null,9963,null,213928,null,5809,null,181606,null,7798,null,244927,null,9522,null,87206,null,4617,null,35562,null,2905,null,0400000US04,Arizona,04
688782,null,3370,null,39564,null,3403,null,22992,null,2364,null,3168,null,939,null,6192,null,1254,null,6460,null,1321,null,5698,null,1137,null,1474,null,505,null,16572,null,2292,null,4370,null,1170,null,7028,null,1465,null,4150,null,1088,null,770,null,514,null,254,null,352,null,649218,null,4458,null,342728,null,6807,null,42040,null,3189,null,110797,null,5094,null,109857,null,4795,null,58673,null,3770,null,21361,null,2310,null,306490,null,7557,null,92603,null,4313,null,87696,null,5467,null,95696,null,3900,null,23246,null,2579,null,7249,null,1253,null,0400000US05,Arkansas,05
9423963,null,10083,null,514812,null,12482,null,351695,null,9485,null,65107,null,4890,null,74688,null,5103,null,95856,null,5744,null,73398,null,4398,null,42646,null,3351,null,163117,null,7993,null,53641,null,4125,null,55133,null,4878,null,43338,null,4038,null,8018,null,1494,null,2987,null,945,null,8909151,null,15388,null,4125222,null,29933,null,794084,null,15216,null,921908,null,15299,null,1159579,null,17605,null,849164,null,14882,null,400487,null,9379,null,4783929,null,29184,null,1306369,null,14855,null,1031727,null,16683,null,1518924,null,21015,null,687989,null,16944,null,238920,null,8193,null,0400000US06,California,06
1242857,null,3759,null,67174,null,4133,null,50657,null,3390,null,5090,null,1245,null,10956,null,1708,null,13470,null,1803,null,15278,null,1979,null,5863,null,1016,null,16517,null,2207,null,4124,null,1172,null,6472,null,1251,null,4626,null,1262,null,1181,null,559,null,114,null,135,null,1175683,null,5556,null,588312,null,8220,null,59699,null,4224,null,134873,null,5634,null,178009,null,5970,null,148523,null,5087,null,67208,null,3486,null,587371,null,8092,null,140903,null,4777,null,118778,null,6727,null,191170,null,7292,null,99491,null,4714,null,37029,null,3301,null,0400000US08,Colorado,08
878931,null,2778,null,43504,null,3229,null,30960,null,2691,null,1780,null,655,null,4969,null,1077,null,7887,null,1525,null,9155,null,1131,null,7169,null,1262,null,12544,null,1899,null,3275,null,981,null,3925,null,1074,null,3990,null,1207,null,962,null,590,null,392,null,259,null,835427,null,3849,null,392499,null,6835,null,24535,null,2997,null,93173,null,4815,null,107931,null,4583,null,100539,null,3765,null,66321,null,3444,null,442928,null,6408,null,107183,null,3221,null,106880,null,4686,null,131768,null,4661,null,66502,null,4062,null,30595,null,2773,null,0400000US09,Connecticut,09
220015,null,1295,null,8834,null,1528,null,5893,null,1182,null,917,null,536,null,1221,null,589,null,1644,null,673,null,1379,null,481,null,732,null,282,null,2941,null,1049,null,1006,null,623,null,1214,null,651,null,329,null,236,null,392,null,349,null,0,null,261,null,211181,null,1853,null,96975,null,4529,null,7896,null,1497,null,28273,null,2924,null,30998,null,2955,null,19177,null,1992,null,10631,null,1229,null,114206,null,4332,null,27168,null,1688,null,31595,null,2655,null,36611,null,3055,null,14241,null,1887,null,4591,null,868,null,0400000US10,Delaware,10
172814,null,1199,null,7515,null,1547,null,3422,null,937,null,508,null,409,null,50,null,82,null,409,null,359,null,773,null,430,null,1682,null,641,null,4093,null,1183,null,1350,null,577,null,1686,null,929,null,864,null,503,null,77,null,130,null,116,null,147,null,165299,null,1829,null,39070,null,2826,null,4483,null,1381,null,5391,null,1410,null,7083,null,1438,null,8931,null,1484,null,13182,null,1607,null,126229,null,3141,null,20185,null,1766,null,25427,null,3188,null,26641,null,2078,null,31625,null,2593,null,22351,null,2080,null,0400000US11,District of Columbia,11
4331520,null,8829,null,217991,null,8770,null,139224,null,6403,null,15064,null,2462,null,36109,null,3783,null,41319,null,3285,null,32850,null,2753,null,13882,null,1581,null,78767,null,5627,null,21776,null,3067,null,30682,null,3859,null,20578,null,2757,null,4978,null,1726,null,753,null,348,null,4113529,null,12172,null,1923459,null,18883,null,190709,null,6296,null,554299,null,14136,null,615148,null,12937,null,396298,null,8532,null,167005,null,6005,null,2190070,null,18868,null,566060,null,10467,null,573112,null,14117,null,674463,null,15222,null,280921,null,9126,null,95514,null,5394,null,0400000US12,Florida,12
