B20017_001E,B20017_001EA,B20017_001M,B20017_001MA,B20017_002E,B20017_002EA,B20017_002M,B20017_002MA,B20017_003E,B20017_003EA,B20017_003M,B20017_003MA,B20017_004E,B20017_004EA,B20017_004M,B20017_004MA,B20017_005E,B20017_005EA,B20017_005M,B20017_005MA,B20017_006E,B20017_006EA,B20017_006M,B20017_006MA,B20017_007E,B20017_007EA,B20017_007M,B20017_007MA,GEO_ID,NAME,state
25298,null,274,null,31266,null,304,null,40829,null,370,null,10532,null,327,null,19885,null,350,null,29756,null,572,null,9303,null,327,null,0400000US01,Alabama,01
30931,null,570,null,37103,null,1195,null,51275,null,873,null,19889,null,1501,null,25190,null,727,null,37835,null,1913,null,12195,null,977,null,0400000US02,Alaska,02
28283,null,465,null,32461,null,456,null,41308,null,346,null,14135,null,596,null,23547,null,486,null,33723,null,765,null,11209,null,257,null,0400000US04,Arizona,04
22692,null,470,null,27972,null,777,null,36379,null,449,null,11209,null,374,null,18950,null,506,null,26815,null,522,null,9272,null,371,null,0400000US05,Arkansas,05
30702,null,90,null,35449,null,165,null,46404,null,256,null,16219,null,228,null,25339,null,163,null,38903,null,353,null,11980,null,102,null,0400000US06,California,06
30476,null,245,null,35875,null,390,null,46230,null,574,null,15131,null,600,null,24146,null,376,null,36827,null,468,null,11069,null,248,null,0400000US08,Colorado,08
35281,null,366,null,42765,null,955,null,55394,null,904,null,13517,null,979,null,28904,null,629,null,41868,null,514,null,12389,null,360,null,0400000US09,Connecticut,09
31837,null,537,null,36916,null,831,null,47964,null,1879,null,12336,null,921,null,27265,null,756,null,38543,null,1501,null,11228,null,489,null,0400000US10,Delaware,10
38814,null,2065,null,42017,null,1062,null,52860,null,4534,null,15390,null,1747,null,35054,null,1906,null,49364,null,2451,null,13794,null,1809,null,0400000US11,District of Columbia,11
27353,null,144,null,31619,null,178,null,40238,null,206,null,13580,null,483,null,23649,null,242,null,32150,null,195,null,11260,null,146,null,0400000US12,Florida,12
28178,null,366,null,32527,null,374,null,41837,null,269,null,12188,null,289,null,23606,null,394,null,33351,null,557,null,10798,null,186,null,0400000US13,Georgia,13
31252,null,338,null,36054,null,691,null,44802,null,1552,null,16905,null,1078,null,27101,null,652,null,35471,null,780,null,11954,null,625,null,0400000US15,Hawaii,15
24798,null,500,null,30879,null,488,null,39413,null,1046,null,14535,null,1254,null,18749,null,663,null,28846,null,835,null,9833,null,571,null,0400000US16,Idaho,16
30322,null,151,null,36772,null,254,null,48562,null,549,null,12428,null,240,null,23810,null,253,null,35638,null,324,null,10532,null,154,null,0400000US17,Illinois,17
27330,null,200,null,34477,null,422,null,43410,null,586,null,11550,null,309,null,21371,null,239,null,31158,null,263,null,9764,null,260,null,0400000US18,Indiana,18
