C17017_001E,C17017_001EA,C17017_001M,C17017_001MA,C17017_002E,C17017_002EA,C17017_002M,C17017_002MA,C17017_003E,C17017_003EA,C17017_003M,C17017_003MA,C17017_004E,C17017_004EA,C17017_004M,C17017_004MA,C17017_005E,C17017_005EA,C17017_005M,C17017_005MA,C17017_006E,C17017_006EA,C17017_006M,C17017_006MA,C17017_007E,C17017_007EA,C17017_007M,C17017_007MA,C17017_008E,C17017_008EA,C17017_008M,C17017_008MA,C17017_009E,C17017_009EA,C17017_009M,C17017_009MA,C17017_010E,C17017_010EA,C17017_010M,C17017_010MA,C17017_011E,C17017_011EA,C17017_011M,C17017_011MA,C17017_012E,C17017_012EA,C17017_012M,C17017_012MA,C17017_013E,C17017_013EA,C17017_013M,C17017_013MA,C17017_014E,C17017_014EA,C17017_014M,C17017_014MA,C17017_015E,C17017_015EA,C17017_015M,C17017_015MA,C17017_016E,C17017_016EA,C17017_016M,C17017_016MA,C17017_017E,C17017_017EA,C17017_017M,C17017_017MA,C17017_018E,C17017_018EA,C17017_018M,C17017_018MA,C17017_019E,C17017_019EA,C17017_019M,C17017_019MA,GEO_ID,NAME,state
3417115,null,14784,null,453734,null,11368,null,249293,null,7851,null,77461,null,4849,null,171832,null,7171,null,21859,null,2656,null,149973,null,6229,null,204441,null,8605,null,74390,null,5236,null,130051,null,6375,null,2963381,null,15950,null,2079276,null,17761,null,1592964,null,16437,null,486312,null,11771,null,130823,null,6851,null,355489,null,9727,null,884105,null,14516,null,426108,null,10055,null,457997,null,10870,null,0400000US13,Georgia,13
439685,null,3621,null,38896,null,2865,null,16446,null,2044,null,6127,null,1192,null,10319,null,1640,null,1260,null,509,null,9059,null,1635,null,22450,null,2394,null,10567,null,1758,null,11883,null,1901,null,400789,null,4450,null,290177,null,4295,null,220982,null,5020,null,69195,null,4030,null,21405,null,2347,null,47790,null,3245,null,110612,null,4156,null,59335,null,3845,null,51277,null,2880,null,0400000US15,Hawaii,15
560567,null,4368,null,64197,null,3347,null,35240,null,2470,null,16930,null,1878,null,18310,null,2080,null,2564,null,958,null,15746,null,1919,null,28957,null,2612,null,9726,null,1667,null,19231,null,2078,null,496370,null,4832,null,362336,null,5560,null,306494,null,5906,null,55842,null,3769,null,22153,null,2259,null,33689,null,3051,null,134034,null,4970,null,67974,null,4248,null,66060,null,3336,null,0400000US16,Idaho,16
4759579,null,13538,null,541008,null,11135,null,279523,null,9798,null,94944,null,5218,null,184579,null,7853,null,27296,null,3075,null,157283,null,6755,null,261485,null,8455,null,104156,null,4722,null,157329,null,6792,null,4218571,null,15129,null,2900564,null,19034,null,2263259,null,16809,null,637305,null,11806,null,190877,null,6728,null,446428,null,9980,null,1318007,null,15075,null,634196,null,11813,null,683811,null,9679,null,0400000US17,Illinois,17
2462278,null,10822,null,288222,null,6865,null,145114,null,5167,null,45105,null,2939,null,100009,null,4681,null,14861,null,2542,null,85148,null,4003,null,143108,null,6078,null,56277,null,3766,null,86831,null,4292,null,2174056,null,12903,null,1517289,null,13135,null,1220874,null,12550,null,296415,null,8189,null,93637,null,5172,null,202778,null,6751,null,656767,null,9622,null,327780,null,7058,null,328987,null,7031,null,0400000US18,Indiana,18
1214353,null,5829,null,132480,null,5040,null,58433,null,3338,null,19777,null,2147,null,38656,null,2611,null,5527,null,1087,null,33129,null,2364,null,74047,null,3567,null,30357,null,2621,null,43690,null,2537,null,1081873,null,7496,null,735887,null,8721,null,620498,null,8456,null,115389,null,4644,null,38047,null,2813,null,77342,null,3316,null,345986,null,6831,null,167892,null,5087,null,178094,null,4987,null,0400000US19,Iowa,19
1088835,null,6197,null,117663,null,4690,null,55909,null,3459,null,21491,null,2058,null,34418,null,2912,null,5298,null,1342,null,29120,null,2651,null,61754,null,3396,null,25939,null,2302,null,35815,null,2761,null,971172,null,7945,null,672227,null,7896,null,553678,null,8474,null,118549,null,4867,null,39320,null,3457,null,79229,null,4298,null,298945,null,7021,null,143776,null,4781,null,155169,null,5586,null,0400000US20,Kansas,20
1655767,null,11246,null,284052,null,8092,null,147361,null,6252,null,57929,null,3743,null,89432,null,5355,null,14280,null,2062,null,75152,null,4900,null,136691,null,5940,null,53421,null,4041,null,83270,null,4318,null,1371715,null,11949,null,966785,null,13798,null,775071,null,13112,null,191714,null,6959,null,59143,null,4115,null,132571,null,5747,null,404930,null,8537,null,190257,null,5584,null,214673,null,6144,null,0400000US21,Kentucky,21
1597111,null,7810,null,288334,null,6908,null,157982,null,5488,null,42100,null,3018,null,115882,null,4709,null,11995,null,1960,null,103887,null,4719,null,130352,null,4783,null,49226,null,3372,null,81126,null,3853,null,1308777,null,9473,null,922043,null,11204,null,703888,null,10530,null,218155,null,7066,null,65201,null,4366,null,152954,null,5803,null,386734,null,8146,null,193833,null,6738,null,192901,null,6152,null,0400000US22,Louisiana,22
543952,null,5337,null,67725,null,3645,null,27922,null,2480,null,10586,null,1249,null,17336,null,2130,null,2188,null,597,null,15148,null,2030,null,39803,null,2796,null,16338,null,2264,null,23465,null,2275,null,476227,null,5958,null,327625,null,6225,null,272620,null,5676,null,55005,null,3903,null,18948,null,2185,null,36057,null,2808,null,148602,null,4531,null,66461,null,3225,null,82141,null,3695,null,0400000US23,Maine,23
2082458,null,8390,null,165887,null,6845,null,75748,null,4819,null,20178,null,2604,null,55570,null,4211,null,6526,null,1342,null,49044,null,4059,null,90139,null,4885,null,34004,null,3420,null,56135,null,4045,null,1916571,null,10514,null,1316499,null,11844,null,988719,null,11565,null,327780,null,8268,null,93917,null,4767,null,233863,null,6955,null,600072,null,10879,null,272742,null,8055,null,327330,null,6923,null,0400000US24,Maryland,24
2449133,null,9336,null,257209,null,8309,null,113300,null,6201,null,30935,null,3098,null,82365,null,5135,null,9403,null,1952,null,72962,null,4430,null,143909,null,6374,null,57801,null,3918,null,86108,null,4783,null,2191924,null,11796,null,1447898,null,12396,null,1135088,null,11370,null,312810,null,8886,null,90727,null,4938,null,222083,null,7293,null,744026,null,10788,null,335970,null,7953,null,408056,null,7968,null,0400000US25,Massachusetts,25
3849007,null,11121,null,501373,null,9101,null,257488,null,7689,null,81798,null,4066,null,175690,null,6202,null,26445,null,2682,null,149245,null,5284,null,243885,null,6571,null,97528,null,4717,null,146357,null,5936,null,3347634,null,13092,null,2303193,null,13485,null,1831669,null,13897,null,471524,null,8467,null,137926,null,5551,null,333598,null,7122,null,1044441,null,12188,null,502968,null,9367,null,541473,null,8434,null,0400000US26,Michigan,26
2062681,null,7707,null,196617,null,7149,null,87456,null,3998,null,27367,null,2226,null,60089,null,3523,null,9338,null,1448,null,50751,null,3351,null,109161,null,5473,null,43443,null,3360,null,65718,null,4064,null,1866064,null,8681,null,1265934,null,9347,null,1046971,null,9588,null,218963,null,6768,null,75494,null,3548,null,143469,null,6053,null,600130,null,9350,null,293885,null,7196,null,306245,null,5413,null,0400000US27,Minnesota,27
1080039,null,7657,null,213778,null,7219,null,122687,null,5688,null,34416,null,2977,null,88271,null,4367,null,10112,null,2048,null,78159,null,4033,null,91091,null,5242,null,35403,null,3243,null,55688,null,4034,null,866261,null,8931,null,631110,null,8813,null,477267,null,9482,null,153843,null,5789,null,39101,null,3127,null,114742,null,5088,null,235151,null,7223,null,113623,null,5643,null,121528,null,4533,null,0400000US28,Mississippi,28
2309626,null,10183,null,302973,null,8460,null,145777,null,5606,null,48503,null,2628,null,97274,null,5229,null,14419,null,1897,null,82855,null,4685,null,157196,null,6299,null,63516,null,4495,null,93680,null,4490,null,2006653,null,10920,null,1388497,null,12337,null,1108243,null,12764,null,280254,null,8729,null,86152,null,5255,null,194102,null,6561,null,618156,null,11104,null,288809,null,7930,null,329347,null,7487,null,0400000US29,Missouri,29
371954,null,3292,null,50578,null,3335,null,23434,null,2306,null,10278,null,1528,null,13156,null,1918,null,1992,null,737,null,11164,null,1650,null,27144,null,2789,null,11369,null,1897,null,15775,null,1920,null,321376,null,4269,null,217293,null,4367,null,184719,null,4140,null,32574,null,2729,null,12415,null,1858,null,20159,null,1993,null,104083,null,3750,null,51897,null,2659,null,52186,null,2977,null,0400000US30,Montana,30
699728,null,4292,null,78499,null,3702,null,37578,null,2632,null,13441,null,1591,null,24137,null,2153,null,3413,null,1003,null,20724,null,1986,null,40921,null,2591,null,17079,null,1815,null,23842,null,2047,null,621229,null,5303,null,421925,null,5888,null,351087,null,5980,null,70838,null,3611,null,23189,null,2215,null,47649,null,2829,null,199304,null,4920,null,98327,null,3558,null,100977,null,3473,null,0400000US31,Nebraska,31
954067,null,7113,null,89077,null,5329,null,47307,null,4364,null,17470,null,1878,null,29837,null,3202,null,4481,null,1056,null,25356,null,2886,null,41770,null,3070,null,18265,null,2198,null,23505,null,2455,null,864990,null,7980,null,584413,null,8030,null,442087,null,7308,null,142326,null,5673,null,55140,null,3723,null,87186,null,4576,null,280577,null,7433,null,157711,null,5593,null,122866,null,5371,null,0400000US32,Nevada,32
501505,null,3979,null,37116,null,3131,null,15562,null,2012,null,4344,null,994,null,11218,null,1816,null,2799,null,868,null,8419,null,1506,null,21554,null,2564,null,7534,null,1573,null,14020,null,1803,null,464389,null,4342,null,326360,null,5865,null,271330,null,5614,null,55030,null,3701,null,16793,null,2084,null,38237,null,3109,null,138029,null,5079,null,66635,null,3746,null,71394,null,3432,null,0400000US33,New Hampshire,33
3149910,null,8764,null,269947,null,8011,null,138357,null,6889,null,49031,null,4070,null,89326,null,5248,null,12210,null,2249,null,77116,null,5078,null,131590,null,5824,null,47655,null,3545,null,83935,null,4353,null,2879963,null,11509,null,2046967,null,14608,null,1584233,null,14752,null,462734,null,10968,null,136670,null,6334,null,326064,null,8383,null,832996,null,13220,null,379366,null,8950,null,453630,null,10578,null,0400000US34,New Jersey,34
734847,null,5299,null,123248,null,5467,null,68677,null,4194,null,25382,null,2404,null,43295,null,3416,null,7057,null,1247,null,36238,null,3432,null,54571,null,3232,null,22595,null,2342,null,31976,null,2632,null,611599,null,6782,null,413866,null,7934,null,313465,null,6909,null,100401,null,4906,null,34747,null,2794,null,65654,null,4067,null,197733,null,7014,null,99921,null,5227,null,97812,null,4296,null,0400000US35,New Mexico,35
7099940,null,13021,null,934913,null,14517,null,473910,null,10787,null,159672,null,6372,null,314238,null,9011,null,44441,null,3653,null,269797,null,7769,null,461003,null,11136,null,171398,null,6127,null,289605,null,8464,null,6165027,null,18268,null,4120913,null,20967,null,3062440,null,21491,null,1058473,null,14437,null,305547,null,9023,null,752926,null,10715,null,2044114,null,18718,null,932514,null,13553,null,1111600,null,12561,null,0400000US36,New York,36
3540875,null,15585,null,499816,null,12581,null,251674,null,8359,null,84823,null,5057,null,166851,null,6953,null,23855,null,2873,null,142996,null,6271,null,248142,null,8641,null,96050,null,5471,null,152092,null,6367,null,3041059,null,15463,null,2115220,null,15675,null,1678974,null,13953,null,436246,null,11726,null,126939,null,6680,null,309307,null,8795,null,925839,null,14106,null,428726,null,9073,null,497113,null,10077,null,0400000US37,North Carolina,37
271724,null,2896,null,35947,null,2716,null,12566,null,1453,null,4508,null,846,null,8058,null,1140,null,1259,null,463,null,6799,null,1067,null,23381,null,2295,null,9533,null,1590,null,13848,null,1417,null,235777,null,3138,null,155562,null,3641,null,132624,null,3999,null,22938,null,2193,null,9326,null,1587,null,13612,null,1427,null,80215,null,3284,null,42928,null,2277,null,37287,null,2283,null,0400000US38,North Dakota,38
4505995,null,13404,null,583783,null,11151,null,287115,null,7874,null,80013,null,4364,null,207102,null,6719,null,28827,null,2981,null,178275,null,6356,null,296668,null,8322,null,119941,null,5057,null,176727,null,6713,null,3922212,null,15246,null,2675188,null,17667,null,2129672,null,17236,null,545516,null,10488,null,162355,null,6146,null,383161,null,9618,null,1247024,null,13682,null,582933,null,10835,null,664091,null,9946,null,0400000US39,Ohio,39
1399932,null,7049,null,216281,null,6293,null,111086,null,4953,null,42378,null,3111,null,68708,null,4157,null,9840,null,1769,null,58868,null,3705,null,105195,null,4970,null,40897,null,3139,null,64298,null,3438,null,1183651,null,8176,null,825292,null,7898,null,665119,null,8560,null,160173,null,6014,null,50276,null,3624,null,109897,null,4463,null,358359,null,6698,null,175477,null,5061,null,182882,null,5941,null,0400000US40,Oklahoma,40
1471965,null,7619,null,184865,null,6725,null,83438,null,4839,null,31247,null,2833,null,52191,null,3996,null,7060,null,1491,null,45131,null,3623,null,101427,null,4838,null,44805,null,3036,null,56622,null,3861,null,1287100,null,9888,null,857333,null,9321,null,703116,null,9877,null,154217,null,5952,null,51398,null,3814,null,102819,null,4238,null,429767,null,7200,null,208633,null,5748,null,221134,null,5969,null,0400000US41,Oregon,41
4873482,null,11972,null,561302,null,11232,null,258806,null,8346,null,83045,null,4753,null,175761,null,7294,null,25305,null,2778,null,150456,null,6895,null,302496,null,7612,null,107684,null,5014,null,194812,null,7080,null,4312180,null,15645,null,2939393,null,15164,null,2338135,null,15608,null,601258,null,10334,null,176556,null,5903,null,424702,null,8196,null,1372787,null,14825,null,633448,null,10134,null,739339,null,10767,null,0400000US42,Pennsylvania,42
402538,null,3497,null,48797,null,3651,null,21109,null,2539,null,5923,null,1320,null,15186,null,2165,null,1222,null,604,null,13964,null,2105,null,27688,null,2359,null,11653,null,1955,null,16035,null,1762,null,353741,null,4505,null,232832,null,5302,null,183647,null,4866,null,49185,null,3709,null,13199,null,2068,null,35986,null,3154,null,120909,null,4382,null,55517,null,2960,null,65392,null,3562,null,0400000US44,Rhode Island,44
1702564,null,9835,null,248981,null,7749,null,128562,null,5690,null,39330,null,3357,null,89232,null,5032,null,9480,null,1571,null,79752,null,4741,null,120419,null,4941,null,43272,null,3381,null,77147,null,4011,null,1453583,null,9428,null,1023500,null,11323,null,789383,null,11668,null,234117,null,8578,null,61068,null,4428,null,173049,null,6709,null,430083,null,9847,null,210858,null,7406,null,219225,null,7216,null,0400000US45,South Carolina,45
312912,null,3484,null,39775,null,2918,null,18168,null,2044,null,6127,null,1040,null,12041,null,1508,null,1782,null,575,null,10259,null,1370,null,21607,null,2250,null,8513,null,1386,null,13094,null,1643,null,273137,null,3374,null,187038,null,3686,null,156665,null,3515,null,30373,null,2220,null,10457,null,1421,null,19916,null,1867,null,86099,null,4239,null,42347,null,2851,null,43752,null,2635,null,0400000US46,South Dakota,46
2407765,null,10842,null,367172,null,8806,null,192337,null,6650,null,65924,null,4370,null,126413,null,6035,null,19641,null,2883,null,106772,null,5492,null,174835,null,6257,null,67984,null,3818,null,106851,null,5122,null,2040593,null,11591,null,1413883,null,13469,null,1119456,null,13371,null,294427,null,7765,null,89902,null,5594,null,204525,null,6098,null,626710,null,11301,null,302227,null,7992,null,324483,null,7586,null,0400000US47,Tennessee,47
8244022,null,19609,null,1206238,null,14284,null,738340,null,11904,null,312172,null,10126,null,426168,null,10366,null,61810,null,4088,null,364358,null,9203,null,467898,null,9570,null,177775,null,6271,null,290123,null,8203,null,7037784,null,22039,null,5052483,null,25570,null,3947043,null,25198,null,1105440,null,16743,null,352609,null,10809,null,752831,null,12598,null,1985301,null,20859,null,1007582,null,14494,null,977719,null,12537,null,0400000US48,Texas,48
835320,null,5515,null,76049,null,3957,null,43157,null,3140,null,21355,null,2440,null,21802,null,1873,null,2694,null,820,null,19108,null,1854,null,32892,null,2722,null,12547,null,1507,null,20345,null,2051,null,759271,null,5863,null,586744,null,6937,null,498809,null,7312,null,87935,null,4131,null,30307,null,2837,null,57628,null,3477,null,172527,null,5994,null,86990,null,4326,null,85537,null,3778,null,0400000US49,Utah,49
252580,null,2222,null,25640,null,2069,null,10569,null,1330,null,3101,null,778,null,7468,null,1042,null,1141,null,501,null,6327,null,892,null,15071,null,1589,null,5752,null,960,null,9319,null,1298,null,226940,null,2961,null,153410,null,3754,null,122943,null,3592,null,30467,null,2291,null,11753,null,1647,null,18714,null,1686,null,73530,null,3238,null,35758,null,2022,null,37772,null,2172,null,0400000US50,Vermont,50
2932234,null,11822,null,287791,null,8270,null,139767,null,6679,null,46397,null,3659,null,93370,null,5376,null,10480,null,1729,null,82890,null,5002,null,148024,null,5662,null,51749,null,3805,null,96275,null,4570,null,2644443,null,14571,null,1824437,null,15320,null,1436988,null,15064,null,387449,null,8594,null,110994,null,5118,null,276455,null,8186,null,820006,null,11254,null,388471,null,9228,null,431535,null,8485,null,0400000US51,Virginia,51
2501509,null,8669,null,271129,null,7422,null,126980,null,5334,null,45646,null,3690,null,81334,null,4815,null,13161,null,2060,null,68173,null,4441,null,144149,null,5800,null,63522,null,5038,null,80627,null,3936,null,2230380,null,10298,null,1492557,null,11661,null,1206566,null,13211,null,285991,null,7881,null,99983,null,5346,null,186008,null,5936,null,737823,null,11215,null,362996,null,7786,null,374827,null,8202,null,0400000US53,Washington,53
733849,null,6909,null,125750,null,4981,null,63645,null,3445,null,29019,null,2686,null,34626,null,2463,null,5985,null,1128,null,28641,null,2364,null,62105,null,4129,null,25438,null,2638,null,36667,null,2945,null,608099,null,7664,null,427738,null,7369,null,352361,null,7081,null,75377,null,3638,null,24027,null,2424,null,51350,null,3163,null,180361,null,5587,null,85040,null,4533,null,95321,null,3664,null,0400000US54,West Virginia,54
2241597,null,8249,null,233929,null,7155,null,104480,null,4158,null,31191,null,2701,null,73289,null,3641,null,12300,null,1850,null,60989,null,3509,null,129449,null,5626,null,53661,null,3485,null,75788,null,3799,null,2007668,null,10486,null,1357361,null,11868,null,1117998,null,11378,null,239363,null,7025,null,80491,null,3676,null,158872,null,5325,null,650307,null,10402,null,314891,null,7300,null,335416,null,6577,null,0400000US55,Wisconsin,55
206136,null,3069,null,17417,null,1987,null,7015,null,1484,null,2195,null,683,null,4820,null,1208,null,1007,null,611,null,3813,null,1089,null,10402,null,1513,null,4148,null,977,null,6254,null,1084,null,188719,null,3244,null,128051,null,3463,null,104236,null,3129,null,23815,null,2562,null,10233,null,1547,null,13582,null,1768,null,60668,null,3232,null,32321,null,2672,null,28347,null,1953,null,0400000US56,Wyoming,56
1204285,null,7019,null,543658,null,7862,null,372088,null,6978,null,175267,null,5929,null,196821,null,5320,null,31807,null,2692,null,165014,null,5096,null,171570,null,5440,null,65727,null,3907,null,105843,null,3596,null,660627,null,8238,null,525942,null,8763,null,373566,null,8250,null,152376,null,4925,null,33836,null,2796,null,118540,null,4154,null,134685,null,4597,null,65148,null,3397,null,69537,null,3384,null,0400000US72,Puerto Rico,72
