C17021_001E,C17021_001EA,C17021_001M,C17021_001MA,C17021_002E,C17021_002EA,C17021_002M,C17021_002MA,C17021_003E,C17021_003EA,C17021_003M,C17021_003MA,C17021_004E,C17021_004EA,C17021_004M,C17021_004MA,C17021_005E,C17021_005EA,C17021_005M,C17021_005MA,C17021_006E,C17021_006EA,C17021_006M,C17021_006MA,C17021_007E,C17021_007EA,C17021_007M,C17021_007MA,C17021_008E,C17021_008EA,C17021_008M,C17021_008MA,C17021_009E,C17021_009EA,C17021_009M,C17021_009MA,C17021_010E,C17021_010EA,C17021_010M,C17021_010MA,C17021_011E,C17021_011EA,C17021_011M,C17021_011MA,C17021_012E,C17021_012EA,C17021_012M,C17021_012MA,C17021_013E,C17021_013EA,C17021_013M,C17021_013MA,C17021_014E,C17021_014EA,C17021_014M,C17021_014MA,C17021_015E,C17021_015EA,C17021_015M,C17021_015MA,GEO_ID,NAME,state
4506549,null,3723,null,759835,null,22998,null,571174,null,21190,null,178954,null,13112,null,392220,null,17638,null,50828,null,7975,null,341392,null,16127,null,188661,null,8015,null,3746714,null,22694,null,3260711,null,23419,null,2556198,null,32535,null,704513,null,22159,null,199923,null,14966,null,504590,null,19172,null,486003,null,9509,null,0400000US01,Alabama,01
666618,null,1056,null,59625,null,5440,null,43343,null,5102,null,14537,null,2860,null,28806,null,4521,null,7892,null,1678,null,20914,null,4170,null,16282,null,2102,null,606993,null,5514,null,517669,null,7236,null,407233,null,10931,null,110436,null,8906,null,39495,null,5518,null,70941,null,7444,null,89324,null,4271,null,0400000US02,Alaska,02
6225486,null,3631,null,881257,null,31475,null,674597,null,30106,null,278833,null,20640,null,395764,null,23157,null,87145,null,11299,null,308619,null,19534,null,206660,null,8797,null,5344229,null,32346,null,4516743,null,35737,null,3476449,null,41063,null,1040294,null,29154,null,335781,null,19712,null,704513,null,26398,null,827486,null,15937,null,0400000US04,Arizona,04
2753919,null,2217,null,492052,null,16318,null,370129,null,16097,null,152605,null,11005,null,217524,null,12553,null,31364,null,4443,null,186160,null,11688,null,121923,null,5870,null,2261867,null,16450,null,1964984,null,16857,null,1590406,null,22180,null,374578,null,17503,null,111527,null,11071,null,263051,null,15265,null,296883,null,9030,null,0400000US05,Arkansas,05
35768016,null,9033,null,4433014,null,63400,null,3388273,null,59827,null,1509057,null,41558,null,1879216,null,47584,null,399245,null,23908,null,1479971,null,41852,null,1044741,null,21086,null,31335002,null,63049,null,26965624,null,73344,null,20436668,null,96986,null,6528956,null,68922,null,2250680,null,46355,null,4278276,null,61406,null,4369378,null,40800,null,0400000US06,California,06
4756244,null,3068,null,569386,null,19957,null,391084,null,19112,null,175388,null,13927,null,215696,null,15238,null,44511,null,6990,null,171185,null,12510,null,178302,null,7608,null,4186858,null,20044,null,3484577,null,23120,null,2818755,null,26168,null,665822,null,22872,null,241082,null,16819,null,424740,null,18896,null,702281,null,15265,null,0400000US08,Colorado,08
3387524,null,2001,null,268880,null,12898,null,182513,null,12278,null,49017,null,6536,null,133496,null,10115,null,18700,null,3303,null,114796,null,9926,null,86367,null,5598,null,3118644,null,12790,null,2653508,null,13366,null,2121441,null,22749,null,532067,null,21676,null,144268,null,12486,null,387799,null,15431,null,465136,null,8494,null,0400000US09,Connecticut,09
838497,null,1393,null,87956,null,7512,null,60816,null,6766,null,17329,null,3667,null,43487,null,6169,null,7093,null,2532,null,36394,null,5747,null,27140,null,2928,null,750541,null,7492,null,644246,null,9502,null,495938,null,13693,null,148308,null,10934,null,43065,null,6559,null,105243,null,9113,null,106295,null,4954,null,0400000US10,Delaware,10
559557,null,297,null,91934,null,7937,null,54005,null,7457,null,5408,null,2146,null,48597,null,6972,null,3137,null,1492,null,45460,null,6898,null,37929,null,3688,null,467623,null,7947,null,314181,null,8571,null,170671,null,9392,null,143510,null,9738,null,29433,null,5436,null,114077,null,9587,null,153442,null,5578,null,0400000US11,District of Columbia,11
17846751,null,5850,null,2158832,null,38730,null,1498609,null,40838,null,555041,null,24497,null,943568,null,33437,null,156831,null,12715,null,786737,null,34518,null,660223,null,17731,null,15687919,null,39162,null,13120330,null,49267,null,9988349,null,69548,null,3131981,null,57360,null,947429,null,29212,null,2184552,null,49209,null,2567589,null,30479,null,0400000US12,Florida,12
