C18025_001E,C18025_001EA,C18025_001M,C18025_001MA,C18025_002E,C18025_002EA,C18025_002M,C18025_002MA,C18025_003E,C18025_003EA,C18025_003M,C18025_003MA,C18025_004E,C18025_004EA,C18025_004M,C18025_004MA,C18025_005E,C18025_005EA,C18025_005M,C18025_005MA,C18025_006E,C18025_006EA,C18025_006M,C18025_006MA,C18025_007E,C18025_007EA,C18025_007M,C18025_007MA,C18025_008E,C18025_008EA,C18025_008M,C18025_008MA,C18025_009E,C18025_009EA,C18025_009M,C18025_009MA,C18025_010E,C18025_010EA,C18025_010M,C18025_010MA,C18025_011E,C18025_011EA,C18025_011M,C18025_011MA,C18025_012E,C18025_012EA,C18025_012M,C18025_012MA,C18025_013E,C18025_013EA,C18025_013M,C18025_013MA,C18025_014E,C18025_014EA,C18025_014M,C18025_014MA,C18025_015E,C18025_015EA,C18025_015M,C18025_015MA,GEO_ID,NAME,state
2956627,null,5820,null,152504,null,6341,null,65514,null,4716,null,9638,null,1756,null,55876,null,4054,null,86990,null,4556,null,10024,null,1898,null,76966,null,4525,null,2804123,null,9013,null,1365052,null,7136,null,1030249,null,10598,null,334803,null,8211,null,1439071,null,5863,null,898448,null,10118,null,540623,null,8739,null,0400000US01,Alabama,01
457758,null,2791,null,13604,null,1985,null,4577,null,972,null,856,null,360,null,3721,null,850,null,9027,null,1527,null,1504,null,649,null,7523,null,1398,null,444154,null,2923,null,229114,null,2544,null,172566,null,3145,null,56548,null,3209,null,215040,null,2014,null,145601,null,2762,null,69439,null,2756,null,0400000US02,Alaska,02
3958827,null,4939,null,122233,null,6351,null,52746,null,4048,null,8624,null,1722,null,44122,null,3753,null,69487,null,4857,null,9841,null,2056,null,59646,null,4653,null,3836594,null,8403,null,1932484,null,5566,null,1499992,null,10594,null,432492,null,10124,null,1904110,null,5678,null,1214749,null,10514,null,689361,null,9965,null,0400000US04,Arizona,04
1783300,null,4047,null,84388,null,4643,null,38555,null,3314,null,5483,null,1126,null,33072,null,3153,null,45833,null,3376,null,5519,null,1034,null,40314,null,3078,null,1698912,null,6311,null,834481,null,5113,null,622198,null,6935,null,212283,null,6015,null,864431,null,4841,null,554652,null,8142,null,309779,null,8009,null,0400000US05,Arkansas,05
23813857,null,10948,null,647789,null,15010,null,288947,null,9229,null,49426,null,3827,null,239521,null,8795,null,358842,null,10458,null,53072,null,3770,null,305770,null,9724,null,23166068,null,18283,null,11640538,null,13929,null,8928943,null,24094,null,2711595,null,24538,null,11525530,null,12068,null,7255276,null,29390,null,4270254,null,29685,null,0400000US06,California,06
3244377,null,4392,null,80868,null,5389,null,37560,null,3267,null,7602,null,1614,null,29958,null,2854,null,43308,null,3711,null,6457,null,1358,null,36851,null,3446,null,3163509,null,7067,null,1603924,null,5086,null,1309828,null,8804,null,294096,null,8719,null,1559585,null,4583,null,1084414,null,9306,null,475171,null,9013,null,0400000US08,Colorado,08
2280955,null,3659,null,54192,null,3421,null,24610,null,2545,null,5667,null,1236,null,18943,null,2380,null,29582,null,2774,null,5341,null,1215,null,24241,null,2510,null,2226763,null,4502,null,1093065,null,3930,null,877272,null,6408,null,215793,null,6776,null,1133698,null,3540,null,804283,null,7293,null,329415,null,7153,null,0400000US09,Connecticut,09
557332,null,1905,null,15684,null,2118,null,6163,null,1173,null,1363,null,534,null,4800,null,1003,null,9521,null,1679,null,1621,null,644,null,7900,null,1420,null,541648,null,2691,null,262182,null,1845,null,204279,null,3715,null,57903,null,3424,null,279466,null,1951,null,192050,null,4013,null,87416,null,4298,null,0400000US10,Delaware,10
404199,null,1682,null,9001,null,1411,null,3966,null,971,null,560,null,422,null,3406,null,877,null,5035,null,1101,null,803,null,428,null,4232,null,1025,null,395198,null,2049,null,184966,null,2030,null,132254,null,3295,null,52712,null,3345,null,210232,null,1675,null,145631,null,3938,null,64601,null,3859,null,0400000US11,District of Columbia,11
11362681,null,10312,null,339719,null,9881,null,152101,null,6473,null,24904,null,3410,null,127197,null,6780,null,187618,null,6913,null,30197,null,2541,null,157421,null,6441,null,11022962,null,12475,null,5426358,null,9203,null,4199551,null,17955,null,1226807,null,18045,null,5596604,null,10702,null,3719348,null,20885,null,1877256,null,20656,null,0400000US12,Florida,12
6197084,null,6330,null,209982,null,7663,null,95172,null,5557,null,13289,null,1900,null,81883,null,5308,null,114810,null,5749,null,15566,null,2374,null,99244,null,5280,null,5987102,null,10327,null,2924633,null,8774,null,2262784,null,12577,null,661849,null,13825,null,3062469,null,7830,null,1987923,null,12506,null,1074546,null,12255,null,0400000US13,Georgia,13
804033,null,3163,null,20140,null,2160,null,11375,null,1515,null,2799,null,1015,null,8576,null,1295,null,8765,null,1495,null,1531,null,519,null,7234,null,1374,null,783893,null,4223,null,386841,null,3415,null,299989,null,4678,null,86852,null,3976,null,397052,null,2052,null,273833,null,4615,null,123219,null,4619,null,0400000US15,Hawaii,15
945567,null,3152,null,25008,null,2248,null,11508,null,1507,null,1807,null,595,null,9701,null,1432,null,13500,null,1808,null,2340,null,734,null,11160,null,1629,null,920559,null,3926,null,462802,null,3126,null,377691,null,4123,null,85111,null,4199,null,457757,null,2660,null,307552,null,4979,null,150205,null,4809,null,0400000US16,Idaho,16
8371247,null,6306,null,226701,null,7712,null,102731,null,5645,null,18681,null,2686,null,84050,null,4951,null,123970,null,5116,null,22132,null,2074,null,101838,null,4626,null,8144546,null,9182,null,4057120,null,7527,null,3147252,null,13946,null,909868,null,12014,null,4087426,null,6926,null,2763462,null,14447,null,1323964,null,14275,null,0400000US17,Illinois,17
4096381,null,4067,null,140418,null,5361,null,59016,null,3709,null,10747,null,1747,null,48269,null,3215,null,81402,null,3512,null,11865,null,1430,null,69537,null,3258,null,3955963,null,6899,null,1972977,null,4716,null,1544484,null,10255,null,428493,null,9894,null,1982986,null,4724,null,1343658,null,10194,null,639328,null,9708,null,0400000US18,Indiana,18
1906124,null,3017,null,55226,null,3690,null,26187,null,2344,null,6966,null,1244,null,19221,null,1835,null,29039,null,2956,null,7567,null,1356,null,21472,null,2476,null,1850898,null,5256,null,929693,null,3707,null,770570,null,5916,null,159123,null,5306,null,921205,null,3861,null,690219,null,6137,null,230986,null,6109,null,0400000US19,Iowa,19
1772004,null,4069,null,52326,null,3197,null,23507,null,1815,null,6091,null,840,null,17416,null,1756,null,28819,null,2375,null,6264,null,1281,null,22555,null,2192,null,1719678,null,5288,null,861953,null,3846,null,699809,null,7136,null,162144,null,6560,null,857725,null,4201,null,622052,null,6713,null,235673,null,5548,null,0400000US20,Kansas,20
2758808,null,4362,null,135770,null,6410,null,59955,null,4133,null,6023,null,1276,null,53932,null,3857,null,75815,null,4379,null,8809,null,1745,null,67006,null,3972,null,2623038,null,7432,null,1290377,null,5291,null,957776,null,9414,null,332601,null,8847,null,1332661,null,5542,null,865220,null,8804,null,467441,null,8363,null,0400000US21,Kentucky,21
2748761,null,4585,null,120442,null,6319,null,52344,null,3839,null,8608,null,1499,null,43736,null,3412,null,68098,null,4152,null,12060,null,1684,null,56038,null,3757,null,2628319,null,7455,null,1270763,null,5080,null,950702,null,10135,null,320061,null,8734,null,1357556,null,5190,null,845803,null,11743,null,511753,null,11556,null,0400000US22,Louisiana,22
873828,null,2046,null,34119,null,2525,null,13983,null,1656,null,2102,null,651,null,11881,null,1704,null,20136,null,1954,null,2762,null,621,null,17374,null,1853,null,839709,null,3128,null,415019,null,2317,null,324137,null,3924,null,90882,null,3570,null,424690,null,2426,null,303117,null,4785,null,121573,null,4718,null,0400000US23,Maine,23
3690245,null,4545,null,97632,null,4735,null,42488,null,3286,null,9814,null,1687,null,32674,null,2824,null,55144,null,3219,null,11099,null,1537,null,44045,null,3119,null,3592613,null,6467,null,1730104,null,4404,null,1377722,null,9566,null,352382,null,9219,null,1862509,null,5201,null,1330850,null,10528,null,531659,null,10653,null,0400000US24,Maryland,24
4294205,null,3939,null,124408,null,6107,null,50066,null,3753,null,10962,null,1900,null,39104,null,3256,null,74342,null,5161,null,12723,null,1886,null,61619,null,4597,null,4169797,null,6715,null,2054193,null,4993,null,1595040,null,10468,null,459153,null,10452,null,2115604,null,6080,null,1520586,null,10946,null,595018,null,11057,null,0400000US25,Massachusetts,25
6567092,null,5345,null,251446,null,8207,null,114045,null,4918,null,15667,null,1844,null,98378,null,4549,null,137401,null,6296,null,19516,null,2169,null,117885,null,5891,null,6315646,null,10292,null,3132643,null,7056,null,2272874,null,12760,null,859769,null,10101,null,3183003,null,7646,null,2076431,null,12954,null,1106572,null,12346,null,0400000US26,Michigan,26
3425883,null,4050,null,79565,null,3459,null,36129,null,2580,null,12717,null,1825,null,23412,null,1939,null,43436,null,2711,null,12236,null,1489,null,31200,null,2381,null,3346318,null,5854,null,1690074,null,4306,null,1375264,null,6763,null,314810,null,6282,null,1656244,null,4389,null,1248922,null,8250,null,407322,null,8227,null,0400000US27,Minnesota,27
1837322,null,4813,null,94913,null,4246,null,42094,null,3317,null,7647,null,1162,null,34447,null,2950,null,52819,null,3471,null,5502,null,1474,null,47317,null,3284,null,1742409,null,6115,null,840769,null,5487,null,595094,null,7817,null,245675,null,7871,null,901640,null,4231,null,550275,null,8297,null,351365,null,8585,null,0400000US28,Mississippi,28
3768289,null,4384,null,148657,null,6187,null,65570,null,4473,null,11360,null,1682,null,54210,null,3862,null,83087,null,4946,null,14227,null,2062,null,68860,null,4632,null,3619632,null,7529,null,1776472,null,6309,null,1383784,null,9871,null,392688,null,9113,null,1843160,null,5780,null,1289056,null,10848,null,554104,null,9782,null,0400000US29,Missouri,29
624378,null,2236,null,20155,null,2446,null,9758,null,1592,null,1845,null,650,null,7913,null,1488,null,10397,null,1585,null,2678,null,843,null,7719,null,1349,null,604223,null,3135,null,303635,null,2058,null,236082,null,3911,null,67553,null,3918,null,300588,null,1993,null,210567,null,3909,null,90021,null,3868,null,0400000US30,Montana,30
1126891,null,3088,null,26120,null,2369,null,11584,null,1638,null,2066,null,674,null,9518,null,1608,null,14536,null,1768,null,2802,null,752,null,11734,null,1711,null,1100771,null,3954,null,552719,null,2993,null,462124,null,4235,null,90595,null,4234,null,548052,null,2625,null,413753,null,4918,null,134299,null,4631,null,0400000US31,Nebraska,31
1660603,null,3677,null,41454,null,3498,null,17634,null,2448,null,3916,null,1275,null,13718,null,2012,null,23820,null,2595,null,4162,null,1056,null,19658,null,2333,null,1619149,null,4569,null,826518,null,3539,null,663507,null,6280,null,163011,null,6338,null,792631,null,3401,null,526128,null,6831,null,266503,null,6501,null,0400000US32,Nevada,32
885785,null,2323,null,24914,null,2825,null,11253,null,1745,null,2807,null,863,null,8446,null,1391,null,13661,null,2102,null,2772,null,1037,null,10889,null,1768,null,860871,null,3475,null,426798,null,2243,null,349115,null,3478,null,77683,null,3429,null,434073,null,2518,null,317640,null,4615,null,116433,null,4254,null,0400000US33,New Hampshire,33
5668686,null,4460,null,146196,null,6070,null,64748,null,3729,null,13240,null,1867,null,51508,null,3561,null,81448,null,4655,null,14107,null,1861,null,67341,null,4351,null,5522490,null,7678,null,2735531,null,5427,null,2164128,null,11393,null,571403,null,10691,null,2786959,null,5658,null,1879572,null,14747,null,907387,null,14942,null,0400000US34,New Jersey,34
1256644,null,3071,null,48461,null,3754,null,23417,null,2572,null,4697,null,1090,null,18720,null,2376,null,25044,null,2539,null,2703,null,770,null,22341,null,2612,null,1208183,null,4701,null,595144,null,3840,null,448472,null,5938,null,146672,null,5498,null,613039,null,3597,null,394977,null,7067,null,218062,null,6975,null,0400000US35,New Mexico,35
