B17013_001E,B17013_001EA,B17013_001M,B17013_001MA,B17013_002E,B17013_002EA,B17013_002M,B17013_002MA,B17013_003E,B17013_003EA,B17013_003M,B17013_003MA,B17013_004E,B17013_004EA,B17013_004M,B17013_004MA,B17013_005E,B17013_005EA,B17013_005M,B17013_005MA,B17013_006E,B17013_006EA,B17013_006M,B17013_006MA,B17013_007E,B17013_007EA,B17013_007M,B17013_007MA,B17013_008E,B17013_008EA,B17013_008M,B17013_008MA,B17013_009E,B17013_009EA,B17013_009M,B17013_009MA,B17013_010E,B17013_010EA,B17013_010M,B17013_010MA,B17013_011E,B17013_011EA,B17013_011M,B17013_011MA,B17013_012E,B17013_012EA,B17013_012M,B17013_012MA,B17013_013E,B17013_013EA,B17013_013M,B17013_013MA,B17013_014E,B17013_014EA,B17013_014M,B17013_014MA,B17013_015E,B17013_015EA,B17013_015M,B17013_015MA,B17013_016E,B17013_016EA,B17013_016M,B17013_016MA,B17013_017E,B17013_017EA,B17013_017M,B17013_017MA,B17013_018E,B17013_018EA,B17013_018M,B17013_018MA,B17013_019E,B17013_019EA,B17013_019M,B17013_019MA,B17013_020E,B17013_020EA,B17013_020M,B17013_020MA,B17013_021E,B17013_021EA,B17013_021M,B17013_021MA,B17013_022E,B17013_022EA,B17013_022M,B17013_022MA,B17013_023E,B17013_023EA,B17013_023M,B17013_023MA,B17013_024E,B17013_024EA,B17013_024M,B17013_024MA,B17013_025E,B17013_025EA,B17013_025M,B17013_025MA,B17013_026E,B17013_026EA,B17013_026M,B17013_026MA,B17013_027E,B17013_027EA,B17013_027M,B17013_027MA,B17013_028E,B17013_028EA,B17013_028M,B17013_028MA,B17013_029E,B17013_029EA,B17013_029M,B17013_029MA,B17013_030E,B17013_030EA,B17013_030M,B17013_030MA,B17013_031E,B17013_031EA,B17013_031M,B17013_031MA,B17013_032E,B17013_032EA,B17013_032M,B17013_032MA,B17013_033E,B17013_033EA,B17013_033M,B17013_033MA,B17013_034E,B17013_034EA,B17013_034M,B17013_034MA,B17013_035E,B17013_035EA,B17013_035M,B17013_035MA,GEO_ID,NAME,state
1245126,null,10267,null,162943,null,6985,null,47410,null,3265,null,17485,null,2080,null,18144,null,1912,null,9610,null,1596,null,2171,null,777,null,115533,null,5973,null,14196,null,2492,null,8033,null,1720,null,4998,null,1505,null,913,null,583,null,252,null,359,null,101337,null,5260,null,38522,null,3861,null,51292,null,3719,null,9574,null,1579,null,1949,null,719,null,1082183,null,10796,null,844063,null,11532,null,403923,null,7933,null,350752,null,9227,null,81527,null,4730,null,7861,null,1196,null,238120,null,7617,null,69330,null,4513,null,41478,null,3456,null,24636,null,2758,null,2546,null,934,null,670,null,503,null,168790,null,6197,null,95967,null,4715,null,65488,null,4076,null,6251,null,1300,null,1084,null,375,null,0400000US01,Alabama,01
162345,null,3643,null,10479,null,1522,null,2763,null,655,null,774,null,329,null,961,null,533,null,721,null,313,null,307,null,97,null,7716,null,1347,null,1883,null,491,null,1154,null,443,null,489,null,233,null,194,null,127,null,46,null,59,null,5833,null,1275,null,2311,null,836,null,2678,null,760,null,815,null,441,null,29,null,36,null,151866,null,3431,null,119498,null,3693,null,51243,null,2617,null,47957,null,2868,null,16146,null,1641,null,4152,null,1009,null,32368,null,2434,null,11556,null,1713,null,5994,null,1203,null,4659,null,961,null,803,null,446,null,100,null,84,null,20812,null,1761,null,9810,null,1215,null,9490,null,1367,null,1226,null,530,null,286,null,212,null,0400000US02,Alaska,02
1491772,null,13954,null,151973,null,6630,null,61105,null,4394,null,17302,null,2272,null,19466,null,2752,null,17605,null,2692,null,6732,null,1288,null,90868,null,5411,null,17000,null,2498,null,7699,null,1609,null,6558,null,1629,null,2347,null,917,null,396,null,335,null,73868,null,4510,null,20956,null,2438,null,35758,null,3478,null,14294,null,2094,null,2860,null,772,null,1339799,null,14101,null,1053439,null,13199,null,510541,null,8778,null,379838,null,9977,null,138828,null,5922,null,24232,null,2648,null,286360,null,8101,null,95701,null,5924,null,54836,null,4996,null,33969,null,3101,null,5557,null,1228,null,1339,null,579,null,190659,null,6341,null,91538,null,4329,null,78558,null,4261,null,16923,null,2159,null,3640,null,1129,null,0400000US04,Arizona,04
756113,null,10348,null,103529,null,5709,null,39058,null,3164,null,11744,null,1398,null,15429,null,2178,null,9941,null,1798,null,1944,null,607,null,64471,null,4545,null,8333,null,1515,null,4955,null,1353,null,2447,null,866,null,836,null,593,null,95,null,115,null,56138,null,4189,null,21018,null,2572,null,28045,null,3156,null,5914,null,1315,null,1161,null,549,null,652584,null,8478,null,531017,null,8564,null,268470,null,6222,null,208637,null,6153,null,49580,null,2952,null,4330,null,932,null,121567,null,5267,null,36544,null,3490,null,21828,null,2534,null,12745,null,1934,null,1790,null,776,null,181,null,128,null,85023,null,4446,null,46915,null,3283,null,32932,null,2922,null,4740,null,1382,null,436,null,412,null,0400000US05,Arkansas,05
8330684,null,27121,null,774183,null,13795,null,324337,null,8008,null,69335,null,4112,null,116068,null,5499,null,107829,null,5390,null,31105,null,3133,null,449846,null,10788,null,75843,null,5463,null,30401,null,3015,null,32713,null,3817,null,11119,null,1948,null,1610,null,692,null,374003,null,9905,null,120655,null,5239,null,184423,null,7380,null,55234,null,4708,null,13691,null,2017,null,7556501,null,27990,null,5741409,null,29582,null,2115341,null,16444,null,2503227,null,24295,null,947876,null,14715,null,174965,null,6141,null,1815092,null,18672,null,625609,null,12139,null,312453,null,7972,null,243682,null,8264,null,52330,null,3815,null,17144,null,2066,null,1189483,null,15516,null,567293,null,11581,null,495570,null,11891,null,103955,null,5464,null,22665,null,2581,null,0400000US06,California,06
1202485,null,10691,null,100762,null,5794,null,42466,null,3763,null,10967,null,1834,null,17082,null,2772,null,11267,null,2006,null,3150,null,1100,null,58296,null,4342,null,9708,null,1845,null,5435,null,1370,null,3605,null,1084,null,584,null,346,null,84,null,99,null,48588,null,3847,null,15230,null,2214,null,27068,null,3144,null,5468,null,1506,null,822,null,436,null,1101723,null,9674,null,891960,null,8790,null,414614,null,8657,null,366026,null,8118,null,99158,null,5439,null,12162,null,1695,null,209763,null,7543,null,78093,null,4952,null,45780,null,3577,null,28298,null,3245,null,3632,null,1062,null,383,null,298,null,131670,null,5798,null,73622,null,4683,null,51337,null,3421,null,5908,null,1352,null,803,null,559,null,0400000US08,Colorado,08
885471,null,7409,null,50353,null,3653,null,12002,null,1758,null,4413,null,1106,null,3878,null,1004,null,2929,null,814,null,782,null,454,null,38351,null,3207,null,4965,null,1087,null,3092,null,986,null,1524,null,573,null,349,null,266,null,0,null,273,null,33386,null,2966,null,11665,null,1858,null,17114,null,2236,null,4186,null,1241,null,421,null,313,null,835118,null,6915,null,661740,null,8003,null,273190,null,6178,null,297886,null,5852,null,83897,null,3861,null,6767,null,1424,null,173378,null,6463,null,46656,null,3822,null,25818,null,2549,null,17954,null,2159,null,2432,null,762,null,452,null,373,null,126722,null,4738,null,66686,null,3765,null,52017,null,3501,null,7227,null,1388,null,792,null,419,null,0400000US09,Connecticut,09
224451,null,4325,null,16916,null,2128,null,4532,null,966,null,1789,null,540,null,1141,null,533,null,1197,null,526,null,405,null,334,null,12384,null,1845,null,1922,null,784,null,1181,null,596,null,645,null,438,null,96,null,161,null,0,null,261,null,10462,null,1635,null,3501,null,894,null,5637,null,1333,null,1256,null,705,null,68,null,106,null,207535,null,4750,null,158450,null,5204,null,73993,null,3226,null,65803,null,3618,null,17337,null,2074,null,1317,null,599,null,49085,null,3391,null,14286,null,2066,null,8167,null,1513,null,5548,null,1262,null,378,null,205,null,193,null,252,null,34799,null,2648,null,20301,null,2289,null,12610,null,1519,null,1670,null,666,null,218,null,244,null,0400000US10,Delaware,10
108181,null,3697,null,14098,null,2048,null,1841,null,751,null,1152,null,588,null,418,null,255,null,271,null,281,null,0,null,300,null,12257,null,1930,null,701,null,357,null,304,null,203,null,371,null,279,null,26,null,42,null,0,null,300,null,11556,null,1898,null,4701,null,1300,null,4607,null,1250,null,2193,null,668,null,55,null,89,null,94083,null,3637,null,53949,null,2793,null,29205,null,2348,null,19222,null,2049,null,5052,null,1332,null,470,null,345,null,40134,null,2974,null,8733,null,1480,null,5551,null,1160,null,2993,null,891,null,189,null,222,null,0,null,300,null,31401,null,2731,null,15637,null,1914,null,13174,null,1865,null,2225,null,782,null,365,null,320,null,0400000US11,District of Columbia,11
4626215,null,26538,null,397771,null,11413,null,150096,null,5696,null,64964,null,3443,null,49882,null,4576,null,27283,null,2547,null,7967,null,1775,null,247675,null,8906,null,34598,null,3680,null,17901,null,2637,null,14045,null,2354,null,2652,null,841,null,0,null,303,null,213077,null,8911,null,75900,null,4785,null,104130,null,6280,null,28131,null,3078,null,4916,null,1167,null,4228444,null,24996,null,3264916,null,24612,null,1668387,null,16412,null,1228275,null,16437,null,332202,null,9996,null,36052,null,3255,null,963528,null,16986,null,296716,null,9012,null,172719,null,7772,null,108626,null,5724,null,13641,null,2044,null,1730,null,835,null,666812,null,14215,null,347373,null,9369,null,273285,null,9482,null,39817,null,3653,null,6337,null,1341,null,0400000US12,Florida,12
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,24632,null,2469,null,30773,null,3681,null,18420,null,2136,null,3636,null,1019,null,171832,null,7171,null,21859,null,2656,null,10993,null,1811,null,7706,null,1709,null,2659,null,923,null,501,null,405,null,149973,null,6229,null,47737,null,3652,null,77300,null,5364,null,21824,null,2663,null,3112,null,955,null,2079276,null,17761,null,1592964,null,16437,null,661955,null,10633,null,716675,null,11913,null,194540,null,7752,null,19794,null,2545,null,486312,null,11771,null,130823,null,6851,null,76431,null,6500,null,47415,null,3591,null,6356,null,1477,null,621,null,473,null,355489,null,9727,null,182176,null,6089,null,148402,null,7542,null,20901,null,2457,null,4010,null,1245,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,2248,null,714,null,1827,null,716,null,1687,null,640,null,365,null,336,null,10319,null,1640,null,1260,null,509,null,832,null,434,null,428,null,321,null,0,null,271,null,0,null,271,null,9059,null,1635,null,4117,null,1034,null,3446,null,1015,null,1072,null,557,null,424,null,349,null,290177,null,4295,null,220982,null,5020,null,84656,null,3264,null,91210,null,4218,null,35227,null,2708,null,9889,null,1395,null,69195,null,4030,null,21405,null,2347,null,10450,null,1793,null,8436,null,1521,null,2031,null,761,null,488,null,363,null,47790,null,3245,null,22055,null,2090,null,19405,null,2280,null,3994,null,916,null,2336,null,837,null,0400000US15,Hawaii,15
