B25043_001E,B25043_001EA,B25043_001M,B25043_001MA,B25043_002E,B25043_002EA,B25043_002M,B25043_002MA,B25043_003E,B25043_003EA,B25043_003M,B25043_003MA,B25043_004E,B25043_004EA,B25043_004M,B25043_004MA,B25043_005E,B25043_005EA,B25043_005M,B25043_005MA,B25043_006E,B25043_006EA,B25043_006M,B25043_006MA,B25043_007E,B25043_007EA,B25043_007M,B25043_007MA,B25043_008E,B25043_008EA,B25043_008M,B25043_008MA,B25043_009E,B25043_009EA,B25043_009M,B25043_009MA,B25043_010E,B25043_010EA,B25043_010M,B25043_010MA,B25043_011E,B25043_011EA,B25043_011M,B25043_011MA,B25043_012E,B25043_012EA,B25043_012M,B25043_012MA,B25043_013E,B25043_013EA,B25043_013M,B25043_013MA,B25043_014E,B25043_014EA,B25043_014M,B25043_014MA,B25043_015E,B25043_015EA,B25043_015M,B25043_015MA,B25043_016E,B25043_016EA,B25043_016M,B25043_016MA,B25043_017E,B25043_017EA,B25043_017M,B25043_017MA,B25043_018E,B25043_018EA,B25043_018M,B25043_018MA,B25043_019E,B25043_019EA,B25043_019M,B25043_019MA,GEO_ID,NAME,state
3417115,null,14784,null,2341965,null,17528,null,2258086,null,17129,null,294457,null,9638,null,1503888,null,12758,null,459741,null,6549,null,83879,null,4712,null,28304,null,2801,null,49155,null,3518,null,6420,null,1433,null,1075150,null,12173,null,909644,null,10898,null,352294,null,10198,null,465039,null,9522,null,92311,null,4260,null,165506,null,7741,null,85035,null,5364,null,73953,null,5972,null,6518,null,1550,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,254867,null,5634,null,21001,null,2512,null,156443,null,4471,null,77423,null,2738,null,7051,null,973,null,1280,null,522,null,4763,null,837,null,1008,null,502,null,177767,null,4965,null,162181,null,5168,null,51888,null,3008,null,87209,null,3908,null,23084,null,2050,null,15586,null,2110,null,7368,null,1592,null,6916,null,1371,null,1302,null,588,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,388525,null,6172,null,59253,null,3477,null,237726,null,4133,null,91546,null,2424,null,15379,null,1839,null,6968,null,1339,null,7538,null,1252,null,873,null,404,null,156663,null,5790,null,139654,null,5292,null,67643,null,3851,null,57279,null,3714,null,14732,null,1690,null,17009,null,2067,null,10947,null,1487,null,5755,null,1252,null,307,null,206,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,3229290,null,17622,null,421301,null,8420,null,2054840,null,13491,null,753149,null,7372,null,105249,null,5262,null,44614,null,3380,null,54193,null,2997,null,6442,null,1211,null,1425040,null,15932,null,1282850,null,15417,null,481247,null,10699,null,614653,null,10212,null,186950,null,5490,null,142190,null,6627,null,74166,null,4620,null,59757,null,4353,null,8267,null,1493,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,1703981,null,13520,null,238107,null,6874,null,1068534,null,9846,null,397340,null,4516,null,59753,null,3902,null,23066,null,2473,null,32341,null,3019,null,4346,null,913,null,698544,null,10682,null,616680,null,10844,null,241814,null,6902,null,286755,null,9242,null,88111,null,3997,null,81864,null,4592,null,43639,null,2912,null,35323,null,3484,null,2902,null,954,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,866485,null,8300,null,122758,null,4235,null,521107,null,6026,null,222620,null,3493,null,28356,null,2129,null,12044,null,1437,null,14380,null,1634,null,1932,null,554,null,319512,null,6976,null,290641,null,6734,null,122546,null,5519,null,118106,null,4938,null,49989,null,2638,null,28871,null,2661,null,17406,null,2016,null,10066,null,1660,null,1399,null,600,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,731942,null,8855,null,99888,null,4396,null,458474,null,5743,null,173580,null,3137,null,31945,null,2958,null,12405,null,1757,null,17061,null,2110,null,2479,null,680,null,324948,null,6818,null,288951,null,6419,null,119221,null,4670,null,124270,null,5089,null,45460,null,2761,null,35997,null,2513,null,21261,null,2531,null,13158,null,1799,null,1578,null,504,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,1119498,null,12370,null,137129,null,4920,null,704876,null,8752,null,277493,null,4888,null,51449,null,3985,null,18831,null,2406,null,27425,null,2964,null,5193,null,1090,null,484820,null,9603,null,421463,null,10345,null,159700,null,5801,null,205184,null,6865,null,56579,null,3270,null,63357,null,4272,null,31058,null,2941,null,28618,null,2801,null,3681,null,1044,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,1041165,null,10220,null,133092,null,5831,null,644649,null,8112,null,263424,null,4490,null,43889,null,3251,null,13083,null,2054,null,27259,null,2254,null,3547,null,867,null,512057,null,9217,null,435563,null,9037,null,164126,null,5507,null,217702,null,6917,null,53735,null,3660,null,76494,null,4886,null,41862,null,3438,null,31382,null,3162,null,3250,null,999,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,391841,null,5985,null,39603,null,2496,null,258479,null,4060,null,93759,null,2508,null,10416,null,1399,null,3838,null,1026,null,5814,null,1096,null,764,null,331,null,141695,null,5173,null,129972,null,5324,null,43581,null,3335,null,59033,null,3280,null,27358,null,2052,null,11723,null,1812,null,6657,null,1324,null,4714,null,1124,null,352,null,289,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,1425641,null,11013,null,158233,null,5367,null,959328,null,9178,null,308080,null,4133,null,30462,null,2850,null,12720,null,1762,null,15532,null,1999,null,2210,null,700,null,626355,null,9915,null,565453,null,10324,null,192985,null,7933,null,283730,null,7874,null,88738,null,3614,null,60902,null,4117,null,31496,null,3066,null,26556,null,3151,null,2850,null,860,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,1567519,null,12499,null,141759,null,5100,null,1060218,null,9256,null,365542,null,6178,null,26640,null,2323,null,10342,null,1280,null,14183,null,1851,null,2115,null,803,null,854974,null,11198,null,786703,null,9920,null,242113,null,7088,null,392861,null,7653,null,151729,null,5368,null,68271,null,4918,null,38133,null,3542,null,26753,null,2830,null,3385,null,1112,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,2745439,null,15022,null,311355,null,6461,null,1770910,null,11358,null,663174,null,5961,null,134962,null,4767,null,49131,null,3197,null,76920,null,3135,null,8911,null,1348,null,968606,null,12230,null,835999,null,12383,null,314002,null,7557,null,392520,null,8994,null,129477,null,4177,null,132607,null,5673,null,72114,null,4142,null,55480,null,3800,null,5013,null,1095,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,1503425,null,10666,null,215205,null,5238,null,975868,null,7826,null,312352,null,4083,null,48564,null,2786,null,26204,null,2181,null,20256,null,1689,null,2104,null,492,null,510692,null,8490,null,465258,null,8344,null,186911,null,5458,null,192697,null,5474,null,85650,null,3205,null,45434,null,2986,null,29437,null,2200,null,14681,null,1946,null,1316,null,556,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,725989,null,10547,null,83627,null,5022,null,444189,null,7516,null,198173,null,4762,null,43934,null,3301,null,13126,null,2122,null,26811,null,2938,null,3997,null,928,null,310116,null,9499,null,258543,null,8758,null,99882,null,5494,null,126810,null,5414,null,31851,null,3067,null,51573,null,4102,null,25159,null,3172,null,24697,null,3070,null,1717,null,654,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,1578312,null,11784,null,205966,null,6273,null,981883,null,8235,null,390463,null,4395,null,53700,null,3696,null,20339,null,2172,null,28897,null,2682,null,4464,null,975,null,677614,null,10558,null,600293,null,9997,null,233414,null,7419,null,271892,null,7824,null,94987,null,3649,null,77321,null,4299,null,42065,null,3657,null,32272,null,2896,null,2984,null,961,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,249578,null,4947,null,24455,null,1957,null,161660,null,3656,null,63463,null,2231,null,9387,null,1476,null,3411,null,836,null,5236,null,1249,null,740,null,355,null,112989,null,4047,null,99119,null,4147,null,39200,null,2760,null,44730,null,3293,null,15189,null,1500,null,13870,null,1738,null,7452,null,1222,null,5367,null,1324,null,1051,null,645,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,464168,null,5615,null,62992,null,2835,null,283810,null,4237,null,117366,null,2319,null,16986,null,1642,null,6929,null,1122,null,9219,null,1250,null,838,null,290,null,218574,null,5618,null,196837,null,5620,null,83635,null,3955,null,84828,null,4318,null,28374,null,1989,null,21737,null,2716,null,12887,null,2034,null,8026,null,1571,null,824,null,400,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,560556,null,8427,null,76310,null,4120,null,359624,null,7106,null,124622,null,3067,null,15820,null,1812,null,4706,null,1087,null,9541,null,1537,null,1573,null,505,null,377691,null,8956,null,339384,null,8452,null,121224,null,5104,null,180302,null,7050,null,37858,null,2609,null,38307,null,3713,null,18191,null,2267,null,18075,null,2695,null,2041,null,884,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,366133,null,5065,null,35342,null,2544,null,255860,null,4149,null,74931,null,2261,null,5525,null,1141,null,1698,null,633,null,3243,null,923,null,584,null,404,null,129847,null,4305,null,122888,null,4286,null,44596,null,2694,null,58683,null,3633,null,19609,null,1760,null,6959,null,1435,null,3204,null,1052,null,3186,null,915,null,569,null,388,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,2087184,null,13038,null,189425,null,7598,null,1396945,null,10553,null,500814,null,6783,null,31814,null,3002,null,8414,null,1378,null,20922,null,2399,null,2478,null,788,null,1030912,null,12580,null,907741,null,13279,null,248986,null,7919,null,499881,null,10793,null,158874,null,5630,null,123171,null,5299,null,61286,null,3669,null,54996,null,3587,null,6889,null,1483,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,487281,null,6712,null,57846,null,3552,null,301679,null,6017,null,127756,null,3192,null,27210,null,2395,null,7518,null,1405,null,15224,null,1951,null,4468,null,797,null,220356,null,6918,null,192085,null,6316,null,78359,null,4180,null,89519,null,5028,null,24207,null,2088,null,28271,null,2777,null,13684,null,1927,null,13565,null,2128,null,1022,null,423,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,3872679,null,18009,null,346624,null,7017,null,2542912,null,15712,null,983143,null,10166,null,69111,null,4033,null,23272,null,2240,null,39269,null,3390,null,6570,null,1119,null,3158150,null,19192,null,2869788,null,19996,null,745906,null,11848,null,1592270,null,18154,null,531612,null,10023,null,288362,null,8852,null,138975,null,6592,null,133986,null,6724,null,15401,null,2271,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,2336946,null,18459,null,280497,null,8958,null,1492719,null,12382,null,563730,null,6112,null,81306,null,5013,null,30367,null,3109,null,44478,null,3339,null,6461,null,1193,null,1122623,null,16411,null,970356,null,14769,null,381885,null,9771,null,471697,null,10256,null,116774,null,4733,null,152267,null,6851,null,84120,null,5914,null,62893,null,4765,null,5254,null,1257,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,172638,null,3324,null,22729,null,1992,null,108414,null,2272,null,41495,null,1258,null,5952,null,1130,null,2832,null,798,null,2626,null,697,null,494,null,273,null,93134,null,3164,null,84985,null,3236,null,41699,null,2868,null,27736,null,2372,null,15550,null,1297,null,8149,null,1674,null,5864,null,1606,null,1875,null,607,null,410,null,277,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,3042394,null,15330,null,357457,null,7802,null,1922708,null,10922,null,762229,null,7218,null,97265,null,4924,null,35954,null,3205,null,54856,null,3421,null,6455,null,1309,null,1366336,null,14317,null,1220981,null,13785,null,436401,null,9446,null,592692,null,11412,null,191888,null,4504,null,145355,null,7633,null,79957,null,5247,null,59929,null,4668,null,5469,null,1125,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,916443,null,8963,null,119659,null,4371,null,548924,null,6068,null,247860,null,4063,null,38703,null,2858,null,12877,null,1606,null,22817,null,2178,null,3009,null,656,null,444786,null,7868,null,387905,null,6792,null,163499,null,5423,null,174047,null,5571,null,50359,null,2673,null,56881,null,4557,null,32332,null,3146,null,22472,null,2983,null,2077,null,666,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,923638,null,10258,null,102681,null,4847,null,590208,null,6694,null,230749,null,4256,null,27135,null,2466,null,9083,null,1230,null,16616,null,2094,null,1436,null,474,null,521192,null,9768,null,473588,null,10069,null,186878,null,6955,null,221794,null,6607,null,64916,null,3174,null,47604,null,3939,null,25854,null,3025,null,18632,null,2121,null,3118,null,959,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,3411711,null,15001,null,347693,null,7312,null,2167437,null,12649,null,896581,null,6344,null,79445,null,4454,null,27982,null,2775,null,45018,null,3692,null,6445,null,1060,null,1382326,null,15412,null,1259691,null,15653,null,404932,null,9113,null,597062,null,12770,null,257697,null,6694,null,122635,null,5263,null,67266,null,3956,null,48133,null,3752,null,7236,null,1430,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,252325,null,4311,null,23358,null,2287,null,171100,null,3878,null,57867,null,2267,null,3708,null,939,null,1302,null,433,null,2058,null,717,null,348,null,317,null,146505,null,4198,null,134098,null,3896,null,38478,null,2614,null,67090,null,3180,null,28530,null,2310,null,12407,null,1982,null,5763,null,1512,null,5920,null,1591,null,724,null,514,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,1145692,null,13419,null,134078,null,5019,null,718393,null,10299,null,293221,null,4509,null,46774,null,3309,null,14681,null,1849,null,28376,null,2543,null,3717,null,904,null,510098,null,11410,null,440392,null,10286,null,165879,null,5354,null,218243,null,8257,null,56270,null,3120,null,69706,null,5163,null,32833,null,3665,null,34367,null,3679,null,2506,null,909,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,206638,null,3735,null,28646,null,2116,null,128182,null,2959,null,49810,null,1925,null,6391,null,954,null,2436,null,731,null,3374,null,768,null,581,null,302,null,99883,null,3872,null,91582,null,3905,null,34898,null,2869,null,36817,null,3035,null,19867,null,1496,null,8301,null,1326,null,5282,null,1138,null,2765,null,840,null,254,null,234,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,1623200,null,13801,null,198160,null,6576,null,1020433,null,9877,null,404607,null,4582,null,60730,null,3849,null,20248,null,2424,null,35497,null,3172,null,4985,null,1032,null,723835,null,11090,null,631830,null,9968,null,248948,null,7937,null,301790,null,8624,null,81092,null,3618,null,92005,null,4941,null,49771,null,3974,null,39424,null,3248,null,2810,null,998,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,5184666,null,24762,null,691709,null,13739,null,3356140,null,20032,null,1136817,null,8942,null,188858,null,6828,null,58043,null,4181,null,114718,null,5394,null,16097,null,2020,null,2870498,null,26030,null,2523287,null,24861,null,1057714,null,15446,null,1213317,null,17618,null,252256,null,6229,null,347211,null,11628,null,185494,null,7181,null,148381,null,7860,null,13336,null,1848,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,581574,null,6679,null,113532,null,4311,null,349320,null,4440,null,118722,null,2553,null,17627,null,1559,null,9302,null,1283,null,6867,null,1218,null,1458,null,557,null,236119,null,5432,null,219974,null,5582,null,114257,null,4456,null,88751,null,3960,null,16966,null,1624,null,16145,null,2087,null,10786,null,1431,null,4539,null,1212,null,820,null,554,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,181715,null,3267,null,18548,null,1523,null,121008,null,2521,null,42159,null,1300,null,2205,null,637,null,521,null,283,null,1441,null,540,null,243,null,204,null,68660,null,2867,null,63041,null,2701,null,23743,null,1940,null,30006,null,2130,null,9292,null,1020,null,5619,null,1117,null,2358,null,638,null,2725,null,869,null,536,null,364,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,1992109,null,15265,null,234776,null,7094,null,1305207,null,11551,null,452126,null,6462,null,45989,null,3707,null,16715,null,1996,null,25109,null,2541,null,4165,null,1312,null,894136,null,13541,null,800417,null,12722,null,299099,null,7215,null,406536,null,9386,null,94782,null,4328,null,93719,null,5018,null,49604,null,3392,null,39855,null,3234,null,4260,null,1031,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,1616553,null,11762,null,192261,null,6164,null,1068144,null,9143,null,356148,null,4603,null,36180,null,2688,null,15071,null,1803,null,18797,null,2108,null,2312,null,769,null,848776,null,11681,null,792793,null,11710,null,304998,null,7774,null,383965,null,8503,null,103830,null,4414,null,55983,null,4158,null,34582,null,3242,null,18960,null,2793,null,2441,null,910,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,530165,null,7416,null,54788,null,3055,null,322764,null,5323,null,152613,null,3170,null,19236,null,2441,null,6578,null,1372,null,10963,null,1783,null,1695,null,661,null,184448,null,5099,null,156748,null,5111,null,59070,null,3652,null,73181,null,4064,null,24497,null,2275,null,27700,null,2699,null,13554,null,1886,null,13030,null,2064,null,1116,null,502,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,1532373,null,10766,null,194510,null,5383,null,988167,null,7665,null,349696,null,4452,null,38478,null,2319,null,16390,null,1677,null,19443,null,1585,null,2645,null,636,null,670746,null,10171,null,622517,null,9569,null,244576,null,6982,null,270622,null,6662,null,107319,null,3584,null,48229,null,3645,null,29749,null,2568,null,16047,null,2177,null,2433,null,680,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,138706,null,3295,null,18759,null,1772,null,89492,null,2692,null,30455,null,1371,null,4064,null,872,null,1221,null,497,null,2270,null,619,null,573,null,304,null,63366,null,3516,null,57216,null,3232,null,23684,null,2274,null,26844,null,2301,null,6688,null,1094,null,6150,null,1269,null,3574,null,937,null,1790,null,739,null,786,null,461,null,0400000US56,Wyoming,56
1204285,null,7019,null,894308,null,8185,null,757134,null,8103,null,63499,null,3432,null,455762,null,6949,null,237873,null,4667,null,137174,null,4893,null,25057,null,2361,null,82513,null,3482,null,29604,null,2293,null,309977,null,6250,null,213618,null,5344,null,61133,null,3577,null,117947,null,3882,null,34538,null,2345,null,96359,null,4098,null,33790,null,2214,null,52708,null,3425,null,9861,null,1287,null,0400000US72,Puerto Rico,72
