B19202H_001E,B19202H_001EA,B19202H_001M,B19202H_001MA,GEO_ID,NAME,state
24877,null,681,null,0400000US01,Alabama,01
45193,null,3010,null,0400000US02,Alaska,02
35161,null,647,null,0400000US04,Arizona,04
22164,null,782,null,0400000US05,Arkansas,05
43072,null,681,null,0400000US06,California,06
37197,null,709,null,0400000US08,Colorado,08
40849,null,942,null,0400000US09,Connecticut,09
34212,null,2619,null,0400000US10,Delaware,10
75494,null,6858,null,0400000US11,District of Columbia,11
32406,null,381,null,0400000US12,Florida,12
34202,null,781,null,0400000US13,Georgia,13
47957,null,3722,null,0400000US15,Hawaii,15
28518,null,1265,null,0400000US16,Idaho,16
34857,null,653,null,0400000US17,Illinois,17
29252,null,617,null,0400000US18,Indiana,18
26707,null,576,null,0400000US19,Iowa,19
27995,null,969,null,0400000US20,Kansas,20
23645,null,781,null,0400000US21,Kentucky,21
27136,null,979,null,0400000US22,Louisiana,22
26376,null,973,null,0400000US23,Maine,23
43810,null,1509,null,0400000US24,Maryland,24
38724,null,980,null,0400000US25,Massachusetts,25
29956,null,392,null,0400000US26,Michigan,26
33558,null,768,null,0400000US27,Minnesota,27
24642,null,1227,null,0400000US28,Mississippi,28
27056,null,509,null,0400000US29,Missouri,29
25571,null,1454,null,0400000US30,Montana,30
28415,null,989,null,0400000US31,Nebraska,31
40367,null,952,null,0400000US32,Nevada,32
35542,null,1309,null,0400000US33,New Hampshire,33
40928,null,711,null,0400000US34,New Jersey,34
30627,null,1118,null,0400000US35,New Mexico,35
37044,null,523,null,0400000US36,New York,36
29205,null,622,null,0400000US37,North Carolina,37
24377,null,971,null,0400000US38,North Dakota,38
28721,null,471,null,0400000US39,Ohio,39
25655,null,745,null,0400000US40,Oklahoma,40
30733,null,739,null,0400000US41,Oregon,41
28079,null,467,null,0400000US42,Pennsylvania,42
31955,null,1017,null,0400000US44,Rhode Island,44
29708,null,791,null,0400000US45,South Carolina,45
25720,null,932,null,0400000US46,South Dakota,46
26771,null,513,null,0400000US47,Tennessee,47
34703,null,522,null,0400000US48,Texas,48
33364,null,1526,null,0400000US49,Utah,49
30321,null,1030,null,0400000US50,Vermont,50
39944,null,968,null,0400000US51,Virginia,51
36563,null,597,null,0400000US53,Washington,53
20211,null,674,null,0400000US54,West Virginia,54
30396,null,385,null,0400000US55,Wisconsin,55
30188,null,2197,null,0400000US56,Wyoming,56
27292,null,6995,null,0400000US72,Puerto Rico,72
