B19301I_001E,B19301I_001EA,B19301I_001M,B19301I_001MA,GEO_ID,NAME,state
12934,null,1253,null,0400000US01,Alabama,01
16721,null,1418,null,0400000US02,Alaska,02
14027,null,285,null,0400000US04,Arizona,04
11237,null,840,null,0400000US05,Arkansas,05
15578,null,139,null,0400000US06,California,06
14985,null,370,null,0400000US08,Colorado,08
18382,null,1066,null,0400000US09,Connecticut,09
14227,null,1606,null,0400000US10,Delaware,10
25358,null,2734,null,0400000US11,District of Columbia,11
19194,null,274,null,0400000US12,Florida,12
13716,null,485,null,0400000US13,Georgia,13
18639,null,912,null,0400000US15,Hawaii,15
12691,null,889,null,0400000US16,Idaho,16
15594,null,289,null,0400000US17,Illinois,17
13917,null,527,null,0400000US18,Indiana,18
12346,null,725,null,0400000US19,Iowa,19
12965,null,511,null,0400000US20,Kansas,20
14581,null,1476,null,0400000US21,Kentucky,21
17178,null,1389,null,0400000US22,Louisiana,22
13591,null,2394,null,0400000US23,Maine,23
20365,null,961,null,0400000US24,Maryland,24
15794,null,655,null,0400000US25,Massachusetts,25
14677,null,506,null,0400000US26,Michigan,26
15275,null,965,null,0400000US27,Minnesota,27
13852,null,1682,null,0400000US28,Mississippi,28
14569,null,884,null,0400000US29,Missouri,29
10704,null,1595,null,0400000US30,Montana,30
12577,null,704,null,0400000US31,Nebraska,31
16007,null,538,null,0400000US32,Nevada,32
18529,null,2580,null,0400000US33,New Hampshire,33
19007,null,406,null,0400000US34,New Jersey,34
15793,null,373,null,0400000US35,New Mexico,35
16804,null,264,null,0400000US36,New York,36
12916,null,563,null,0400000US37,North Carolina,37
13877,null,2805,null,0400000US38,North Dakota,38
15280,null,805,null,0400000US39,Ohio,39
12324,null,706,null,0400000US40,Oklahoma,40
12820,null,599,null,0400000US41,Oregon,41
13791,null,439,null,0400000US42,Pennsylvania,42
13189,null,1066,null,0400000US44,Rhode Island,44
13429,null,923,null,0400000US45,South Carolina,45
9944,null,1473,null,0400000US46,South Dakota,46
12699,null,870,null,0400000US47,Tennessee,47
13698,null,107,null,0400000US48,Texas,48
12991,null,569,null,0400000US49,Utah,49
17516,null,3231,null,0400000US50,Vermont,50
20988,null,843,null,0400000US51,Virginia,51
14725,null,400,null,0400000US53,Washington,53
13668,null,2728,null,0400000US54,West Virginia,54
14207,null,733,null,0400000US55,Wisconsin,55
19799,null,4913,null,0400000US56,Wyoming,56
9579,null,166,null,0400000US72,Puerto Rico,72
