B11004_001E,B11004_001EA,B11004_001M,B11004_001MA,B11004_002E,B11004_002EA,B11004_002M,B11004_002MA,B11004_003E,B11004_003EA,B11004_003M,B11004_003MA,B11004_004E,B11004_004EA,B11004_004M,B11004_004MA,B11004_005E,B11004_005EA,B11004_005M,B11004_005MA,B11004_006E,B11004_006EA,B11004_006M,B11004_006MA,B11004_007E,B11004_007EA,B11004_007M,B11004_007MA,B11004_008E,B11004_008EA,B11004_008M,B11004_008MA,B11004_009E,B11004_009EA,B11004_009M,B11004_009MA,B11004_010E,B11004_010EA,B11004_010M,B11004_010MA,B11004_011E,B11004_011EA,B11004_011M,B11004_011MA,B11004_012E,B11004_012EA,B11004_012M,B11004_012MA,B11004_013E,B11004_013EA,B11004_013M,B11004_013MA,B11004_014E,B11004_014EA,B11004_014M,B11004_014MA,B11004_015E,B11004_015EA,B11004_015M,B11004_015MA,B11004_016E,B11004_016EA,B11004_016M,B11004_016MA,B11004_017E,B11004_017EA,B11004_017M,B11004_017MA,B11004_018E,B11004_018EA,B11004_018M,B11004_018MA,B11004_019E,B11004_019EA,B11004_019M,B11004_019MA,B11004_020E,B11004_020EA,B11004_020M,B11004_020MA,GEO_ID,NAME,state
2328569,null,18597,null,1670425,null,16886,null,817538,null,12048,null,195102,null,6703,null,174338,null,8003,null,448098,null,11435,null,852887,null,12160,null,658144,null,13808,null,152682,null,7297,null,81492,null,5034,null,19777,null,2894,null,11746,null,1794,null,49969,null,3710,null,71190,null,5050,null,505462,null,10961,null,357836,null,9610,null,73456,null,4722,null,78365,null,5423,null,206015,null,8343,null,147626,null,5723,null,0400000US13,Georgia,13
306623,null,4387,null,227109,null,5267,null,107049,null,4375,null,25063,null,2771,null,25316,null,2286,null,56670,null,3349,null,120060,null,3980,null,79514,null,4324,null,22665,null,2313,null,10596,null,1750,null,1563,null,707,null,2133,null,795,null,6900,null,1349,null,12069,null,1694,null,56849,null,3557,null,34319,null,3013,null,6943,null,1740,null,6456,null,1311,null,20920,null,2232,null,22530,null,2286,null,0400000US15,Hawaii,15
397576,null,5484,null,323424,null,5970,null,151865,null,5148,null,40643,null,3762,null,38964,null,2639,null,72258,null,3585,null,171559,null,4311,null,74152,null,3668,null,24717,null,2283,null,17133,null,2085,null,5370,null,1154,null,1992,null,677,null,9771,null,1642,null,7584,null,1252,null,49435,null,3059,null,36849,null,2793,null,7936,null,1456,null,6899,null,1508,null,22014,null,2155,null,12586,null,1681,null,0400000US16,Idaho,16
3180087,null,18931,null,2358203,null,16724,null,1130987,null,13759,null,265818,null,7910,null,261070,null,6863,null,604099,null,10622,null,1227216,null,11772,null,821884,null,13944,null,218173,null,7393,null,119076,null,5624,null,31925,null,3086,null,17594,null,2285,null,69557,null,4166,null,99097,null,4944,null,603711,null,11775,null,409335,null,8966,null,80611,null,4362,null,86304,null,5039,null,242420,null,8940,null,194376,null,6152,null,0400000US17,Illinois,17
1662403,null,13308,null,1265979,null,13232,null,548478,null,11403,null,124997,null,5418,null,122126,null,5359,null,301355,null,8061,null,717501,null,9525,null,396424,null,9103,null,108498,null,5224,null,66965,null,4174,null,19233,null,2498,null,10411,null,1998,null,37321,null,3110,null,41533,null,3095,null,287926,null,7384,null,207527,null,6343,null,44518,null,3456,null,40161,null,3958,null,122848,null,5298,null,80399,null,4282,null,0400000US18,Indiana,18
794320,null,8485,null,640275,null,8436,null,265807,null,5610,null,61434,null,3384,null,63250,null,3152,null,141123,null,4469,null,374468,null,6252,null,154045,null,5093,null,43574,null,3042,null,28169,null,2475,null,8401,null,1180,null,3600,null,879,null,16168,null,1998,null,15405,null,1963,null,110471,null,3797,null,81931,null,3385,null,19664,null,2098,null,16121,null,2064,null,46146,null,2779,null,28540,null,2010,null,0400000US19,Iowa,19
728136,null,8195,null,575169,null,8761,null,263696,null,6249,null,65483,null,3528,null,59446,null,3675,null,138767,null,4302,null,311473,null,5762,null,152967,null,5318,null,44618,null,3374,null,28062,null,2719,null,6182,null,1310,null,4606,null,1501,null,17274,null,1924,null,16556,null,1888,null,108349,null,5291,null,78842,null,4194,null,18210,null,2293,null,14940,null,1792,null,45692,null,3344,null,29507,null,2553,null,0400000US20,Kansas,20
1114146,null,13621,null,833000,null,13002,null,359644,null,8947,null,81800,null,4621,null,75208,null,4217,null,202636,null,6335,null,473356,null,8557,null,281146,null,8188,null,73423,null,4454,null,42348,null,3994,null,12436,null,2303,null,5629,null,1417,null,24283,null,2569,null,31075,null,2644,null,207723,null,7046,null,142530,null,6241,null,35429,null,3106,null,26363,null,2617,null,80738,null,5246,null,65193,null,3632,null,0400000US21,Kentucky,21
1080025,null,10940,null,745988,null,10674,null,329179,null,8110,null,75734,null,4255,null,75713,null,4035,null,177732,null,5744,null,416809,null,7694,null,334037,null,8429,null,77196,null,4636,null,41054,null,3736,null,12955,null,2219,null,7173,null,1468,null,20926,null,2153,null,36142,null,2965,null,256841,null,6923,null,181915,null,6333,null,39246,null,3848,null,42956,null,3261,null,99713,null,5074,null,74926,null,3999,null,0400000US22,Louisiana,22
355547,null,6511,null,283206,null,5861,null,111261,null,3629,null,25250,null,2268,null,19756,null,2048,null,66255,null,3004,null,171945,null,4312,null,72341,null,4417,null,21136,null,2333,null,13271,null,1800,null,3947,null,959,null,1432,null,649,null,7892,null,1391,null,7865,null,1181,null,51205,null,3425,null,36814,null,2931,null,6871,null,1178,null,5097,null,1087,null,24846,null,2165,null,14391,null,1770,null,0400000US23,Maine,23
1392247,null,11564,null,1008897,null,10936,null,471386,null,11032,null,115929,null,5964,null,98940,null,5333,null,256517,null,6983,null,537511,null,6874,null,383350,null,8303,null,100443,null,4738,null,57374,null,3342,null,16277,null,2591,null,9697,null,1644,null,31400,null,2676,null,43069,null,3068,null,282907,null,7585,null,190671,null,7033,null,35700,null,3485,null,34172,null,3538,null,120799,null,5978,null,92236,null,4229,null,0400000US24,Maryland,24
1561198,null,13396,null,1166023,null,11450,null,538397,null,8610,null,138052,null,5992,null,101679,null,5479,null,298666,null,6396,null,627626,null,9576,null,395175,null,9990,null,100130,null,5148,null,53763,null,4026,null,15022,null,2481,null,5683,null,1339,null,33058,null,3096,null,46367,null,3460,null,295045,null,8558,null,193653,null,6728,null,35690,null,3888,null,32858,null,2620,null,125105,null,6560,null,101392,null,5043,null,0400000US25,Massachusetts,25
2560681,null,14089,null,1913467,null,14086,null,834002,null,10439,null,183718,null,5220,null,175727,null,5209,null,474557,null,7849,null,1079465,null,10623,null,647214,null,10025,null,164371,null,5997,null,92676,null,4476,null,22112,null,2494,null,12643,null,1760,null,57921,null,3613,null,71695,null,3805,null,482843,null,8685,null,332627,null,7291,null,70071,null,4409,null,64731,null,4002,null,197825,null,5645,null,150216,null,4789,null,0400000US26,Michigan,26
1353390,null,9195,null,1074338,null,9370,null,483215,null,6221,null,122451,null,3843,null,100777,null,4026,null,259987,null,5323,null,591123,null,6905,null,279052,null,7664,null,84832,null,3806,null,55185,null,3262,null,15998,null,2133,null,7026,null,1174,null,32161,null,2341,null,29647,null,2824,null,194220,null,6941,null,139508,null,5228,null,33659,null,2843,null,24076,null,2736,null,81773,null,4145,null,54712,null,3160,null,0400000US27,Minnesota,27
753797,null,9564,null,511683,null,10174,null,222354,null,7697,null,47561,null,3491,null,49632,null,4131,null,125161,null,5467,null,289329,null,7302,null,242114,null,5999,null,49213,null,3968,null,26777,null,3281,null,5954,null,1598,null,4225,null,1143,null,16598,null,2165,null,22436,null,2672,null,192901,null,5371,null,134901,null,4805,null,28090,null,2434,null,28326,null,2801,null,78485,null,4419,null,58000,null,3387,null,0400000US28,Mississippi,28
1534274,null,13026,null,1156746,null,12872,null,500587,null,10022,null,118060,null,4437,null,105829,null,5188,null,276698,null,7316,null,656159,null,8757,null,377528,null,9200,null,100571,null,5572,null,56494,null,3783,null,14586,null,2096,null,8517,null,1714,null,33391,null,2894,null,44077,null,3532,null,276957,null,7506,null,196149,null,6673,null,42124,null,3208,null,35611,null,2779,null,118414,null,5235,null,80808,null,3562,null,0400000US29,Missouri,29
240727,null,4609,null,194997,null,4283,null,74402,null,3203,null,15746,null,1779,null,17014,null,2003,null,41642,null,2549,null,120595,null,3132,null,45730,null,3416,null,14407,null,1992,null,9160,null,1271,null,1983,null,671,null,1056,null,541,null,6121,null,1100,null,5247,null,1377,null,31323,null,2653,null,23131,null,2198,null,5393,null,961,null,3711,null,991,null,14027,null,1674,null,8192,null,1266,null,0400000US30,Montana,30
459503,null,6026,null,364528,null,6315,null,161820,null,5297,null,38163,null,2781,null,37586,null,2496,null,86071,null,3510,null,202708,null,4151,null,94975,null,3851,null,26602,null,2501,null,17094,null,2278,null,5366,null,1190,null,1380,null,499,null,10348,null,1576,null,9508,null,1195,null,68373,null,3122,null,50576,null,3126,null,11469,null,1507,null,10646,null,1597,null,28461,null,2365,null,17797,null,1666,null,0400000US31,Nebraska,31
631720,null,7910,null,459557,null,7429,null,215269,null,5541,null,50817,null,3951,null,55352,null,3314,null,109100,null,4072,null,244288,null,4906,null,172163,null,5400,null,59621,null,3882,null,35421,null,3190,null,10051,null,1787,null,5852,null,1511,null,19518,null,2629,null,24200,null,2490,null,112542,null,4772,null,78051,null,4562,null,15448,null,1980,null,16631,null,2551,null,45972,null,4026,null,34491,null,2860,null,0400000US32,Nevada,32
341922,null,5518,null,275674,null,5613,null,119147,null,4183,null,27823,null,2085,null,22575,null,2305,null,68749,null,3276,null,156527,null,4302,null,66248,null,3944,null,19592,null,2141,null,12085,null,1663,null,3605,null,1052,null,1447,null,600,null,7033,null,1430,null,7507,null,1203,null,46656,null,3297,null,32490,null,2948,null,5218,null,1230,null,4621,null,1312,null,22651,null,2302,null,14166,null,1885,null,0400000US33,New Hampshire,33
2185324,null,16317,null,1633264,null,15734,null,800393,null,12969,null,194970,null,6643,null,155570,null,5865,null,449853,null,9524,null,832871,null,11812,null,552060,null,11693,null,148880,null,6091,null,75120,null,4618,null,20394,null,2728,null,10821,null,1613,null,43905,null,3537,null,73760,null,4521,null,403180,null,9313,null,252561,null,8055,null,44719,null,3490,null,43594,null,3526,null,164248,null,6425,null,150619,null,5774,null,0400000US34,New Jersey,34
482543,null,6995,null,338847,null,7062,null,149674,null,5274,null,29780,null,2782,null,37703,null,2878,null,82191,null,3952,null,189173,null,4724,null,143696,null,4995,null,41804,null,2997,null,26391,null,2434,null,7264,null,1555,null,4437,null,975,null,14690,null,2031,null,15413,null,1689,null,101892,null,5347,null,73290,null,5027,null,17235,null,2254,null,14796,null,2358,null,41259,null,3804,null,28602,null,2777,null,0400000US35,New Mexico,35
4594823,null,21017,null,3222112,null,21533,null,1486002,null,15489,null,348497,null,9610,null,314479,null,8393,null,823026,null,11362,null,1736110,null,16034,null,1372711,null,15719,null,349988,null,9125,null,180471,null,6787,null,46992,null,3697,null,28887,null,3315,null,104592,null,5618,null,169517,null,6806,null,1022723,null,12773,null,652197,null,11675,null,123217,null,5765,null,122692,null,6355,null,406288,null,8974,null,370526,null,8196,null,0400000US36,New York,36
2366894,null,16505,null,1763797,null,14211,null,775689,null,11813,null,185619,null,6894,null,168540,null,6419,null,421530,null,8292,null,988108,null,11492,null,603097,null,13153,null,150794,null,7468,null,86906,null,5757,null,22148,null,2822,null,13275,null,2159,null,51483,null,4455,null,63888,null,4697,null,452303,null,9951,null,320037,null,8938,null,72275,null,4951,null,61279,null,3987,null,186483,null,6529,null,132266,null,5298,null,0400000US37,North Carolina,37
168128,null,3882,null,137132,null,4103,null,57655,null,2683,null,13756,null,1488,null,11303,null,1363,null,32596,null,2158,null,79477,null,2675,null,30996,null,2418,null,10585,null,1677,null,5853,null,958,null,1998,null,570,null,796,null,397,null,3059,null,775,null,4732,null,1152,null,20411,null,1575,null,15701,null,1572,null,4556,null,1012,null,2603,null,834,null,8542,null,1171,null,4710,null,850,null,0400000US38,North Dakota,38
2962303,null,17567,null,2209685,null,17861,null,940154,null,13801,null,217278,null,6693,null,197055,null,7133,null,525821,null,9383,null,1269531,null,11055,null,752618,null,12525,null,191182,null,7043,null,117284,null,6391,null,33735,null,3028,null,16108,null,2475,null,67441,null,4985,null,73898,null,4205,null,561436,null,11634,null,395682,null,10577,null,86837,null,4778,null,80275,null,5580,null,228570,null,8096,null,165754,null,5509,null,0400000US39,Ohio,39
936378,null,8406,null,707497,null,8846,null,308707,null,7733,null,70790,null,3974,null,73879,null,4223,null,164038,null,5164,null,398790,null,6555,null,228881,null,7198,null,60116,null,3900,null,34630,null,3018,null,10058,null,1742,null,4877,null,1137,null,19695,null,2031,null,25486,null,2415,null,168765,null,5591,null,119555,null,4959,null,27295,null,2723,null,24398,null,2300,null,67862,null,3591,null,49210,null,3361,null,0400000US40,Oklahoma,40
940771,null,9074,null,734363,null,10127,null,308449,null,7364,null,77351,null,4784,null,70366,null,4098,null,160732,null,6050,null,425914,null,7504,null,206408,null,6788,null,58458,null,4074,null,35717,null,3363,null,8655,null,1774,null,4772,null,1369,null,22290,null,2324,null,22741,null,2425,null,147950,null,5399,null,104736,null,5499,null,19862,null,2138,null,19799,null,2658,null,65075,null,4175,null,43214,null,3113,null,0400000US41,Oregon,41
3198199,null,17145,null,2421180,null,16157,null,1012436,null,11055,null,222203,null,6320,null,201449,null,5656,null,588784,null,9091,null,1408744,null,11240,null,777019,null,12756,null,201861,null,6882,null,109874,null,5013,null,28354,null,2618,null,15004,null,1942,null,66516,null,4034,null,91987,null,4354,null,575158,null,10362,null,366478,null,8804,null,76308,null,4320,null,69611,null,3150,null,220559,null,7037,null,208680,null,6390,null,0400000US42,Pennsylvania,42
253941,null,4954,null,189570,null,4908,null,83355,null,3860,null,20614,null,2318,null,16078,null,2154,null,46663,null,2704,null,106215,null,3381,null,64371,null,3997,null,14421,null,2126,null,6701,null,1259,null,1582,null,656,null,1062,null,560,null,4057,null,1076,null,7720,null,1599,null,49950,null,3525,null,34926,null,2856,null,7671,null,1381,null,5507,null,1411,null,21748,null,2320,null,15024,null,1829,null,0400000US44,Rhode Island,44
1152062,null,12427,null,828713,null,11898,null,343207,null,7835,null,76029,null,4228,null,70985,null,4883,null,196193,null,5018,null,485506,null,8916,null,323349,null,9291,null,70548,null,4731,null,37481,null,3420,null,10215,null,1752,null,5714,null,1555,null,21552,null,2542,null,33067,null,3001,null,252801,null,7387,null,174657,null,6369,null,39359,null,3481,null,34187,null,3443,null,101111,null,5336,null,78144,null,4251,null,0400000US45,South Carolina,45
205206,null,4366,null,162792,null,3686,null,64453,null,2820,null,16358,null,1565,null,13953,null,1437,null,34142,null,2368,null,98339,null,3057,null,42414,null,2682,null,12239,null,1572,null,8745,null,1403,null,2916,null,883,null,1117,null,554,null,4712,null,1021,null,3494,null,811,null,30175,null,2266,null,23402,null,2020,null,7302,null,1285,null,5040,null,1003,null,11060,null,1563,null,6773,null,1192,null,0400000US46,South Dakota,46
1606220,null,14373,null,1185380,null,13566,null,497207,null,9924,null,110859,null,4881,null,100859,null,4653,null,285489,null,6571,null,688173,null,10714,null,420840,null,8701,null,109543,null,5687,null,64300,null,4412,null,17888,null,2363,null,8698,null,1862,null,37714,null,3120,null,45243,null,3906,null,311297,null,8151,null,217750,null,7601,null,47699,null,3935,null,43644,null,3686,null,126407,null,5798,null,93547,null,4593,null,0400000US47,Tennessee,47
5790823,null,26730,null,4259215,null,25818,null,2180545,null,19694,null,499617,null,9661,null,565510,null,12772,null,1115418,null,14713,null,2078670,null,16360,null,1531608,null,19528,null,414419,null,11276,null,237942,null,8452,null,67307,null,5004,null,39924,null,3985,null,130711,null,6416,null,176477,null,7071,null,1117189,null,15845,null,812552,null,13869,null,168997,null,6930,null,179704,null,7564,null,463851,null,11724,null,304637,null,7895,null,0400000US48,Texas,48
629901,null,7327,null,520164,null,7750,null,282954,null,6425,null,75848,null,3758,null,84092,null,4054,null,123014,null,4323,null,237210,null,6135,null,109737,null,4121,null,33001,null,2898,null,19281,null,2216,null,6256,null,1303,null,3392,null,1074,null,9633,null,1709,null,13720,null,1994,null,76736,null,3411,null,53108,null,2991,null,10554,null,1364,null,12507,null,1813,null,30047,null,2479,null,23628,null,2208,null,0400000US49,Utah,49
163979,null,3747,null,126044,null,3720,null,51397,null,2490,null,11881,null,1359,null,8015,null,1041,null,31501,null,1920,null,74647,null,2572,null,37935,null,2306,null,12894,null,1696,null,8150,null,1314,null,1846,null,800,null,1498,null,596,null,4806,null,935,null,4744,null,888,null,25041,null,1811,null,18724,null,1787,null,3908,null,987,null,2551,null,771,null,12265,null,1403,null,6317,null,938,null,0400000US50,Vermont,50
1964204,null,15049,null,1483385,null,15031,null,674129,null,10028,null,166161,null,6442,null,136164,null,5065,null,371804,null,8019,null,809256,null,10476,null,480819,null,8998,null,121474,null,5391,null,69342,null,4529,null,18545,null,2622,null,9875,null,1815,null,40922,null,3005,null,52132,null,3388,null,359345,null,9083,null,245913,null,7495,null,50758,null,4096,null,42454,null,3608,null,152701,null,6452,null,113432,null,5990,null,0400000US51,Virginia,51
1619537,null,11679,null,1252212,null,13549,null,559015,null,9815,null,140835,null,5930,null,115423,null,4506,null,302757,null,8135,null,693197,null,10191,null,367325,null,9277,null,113144,null,5946,null,69936,null,5353,null,19378,null,3093,null,8015,null,1576,null,42543,null,3669,null,43208,null,3116,null,254181,null,7130,null,184665,null,6645,null,37631,null,3438,null,37874,null,3468,null,109160,null,5290,null,69516,null,3789,null,0400000US53,Washington,53
491383,null,7377,null,381380,null,7237,null,149386,null,5107,null,32860,null,2824,null,28909,null,3066,null,87617,null,4399,null,231994,null,5325,null,110003,null,4143,null,30012,null,2493,null,15112,null,1903,null,4155,null,1028,null,2206,null,846,null,8751,null,1424,null,14900,null,1878,null,79991,null,3809,null,51078,null,3254,null,13534,null,1945,null,8223,null,1538,null,29321,null,2195,null,28913,null,2146,null,0400000US54,West Virginia,54
1461841,null,11443,null,1149189,null,11807,null,484653,null,7733,null,115169,null,4435,null,102619,null,4250,null,266865,null,5820,null,664536,null,7792,null,312652,null,7163,null,92791,null,3758,null,58714,null,3508,null,16641,null,2090,null,7883,null,1585,null,34190,null,2625,null,34077,null,2394,null,219861,null,5790,null,157728,null,4901,null,34970,null,2971,null,32190,null,2672,null,90568,null,4454,null,62133,null,3487,null,0400000US55,Wisconsin,55
135066,null,3714,null,106431,null,3153,null,41906,null,2526,null,9204,null,1403,null,9085,null,1485,null,23617,null,1810,null,64525,null,2594,null,28635,null,2712,null,11240,null,1726,null,7493,null,1514,null,2521,null,905,null,846,null,427,null,4126,null,1081,null,3747,null,986,null,17395,null,1950,null,13199,null,1799,null,2557,null,767,null,3069,null,903,null,7573,null,1296,null,4196,null,874,null,0400000US56,Wyoming,56
898030,null,9219,null,548833,null,8553,null,240709,null,5617,null,49061,null,2878,null,42775,null,2921,null,148873,null,4411,null,308124,null,6990,null,349197,null,7198,null,65643,null,3588,null,31222,null,2552,null,10089,null,1464,null,4803,null,945,null,16330,null,1972,null,34421,null,2671,null,283554,null,6568,null,171396,null,6065,null,28115,null,2443,null,32931,null,2572,null,110350,null,4521,null,112158,null,3659,null,0400000US72,Puerto Rico,72
