B02013_001E,B02013_001EA,B02013_001M,B02013_001MA,GEO_ID,NAME,state
40106,null,3946,null,0400000US01,Alabama,01
17676,null,2899,null,0400000US02,Alaska,02
733262,null,20979,null,0400000US04,Arizona,04
68860,null,5690,null,0400000US05,Arkansas,05
6527327,null,62232,null,0400000US06,California,06
338210,null,15468,null,0400000US08,Colorado,08
206470,null,10108,null,0400000US09,Connecticut,09
19786,null,2948,null,0400000US10,Delaware,10
28822,null,3397,null,0400000US11,District of Columbia,11
824099,null,25518,null,0400000US12,Florida,12
379398,null,15409,null,0400000US13,Georgia,13
32016,null,4002,null,0400000US15,Hawaii,15
37155,null,4441,null,0400000US16,Idaho,16
1191760,null,19953,null,0400000US17,Illinois,17
168523,null,8308,null,0400000US18,Indiana,18
58836,null,5739,null,0400000US19,Iowa,19
97914,null,7109,null,0400000US20,Kansas,20
41415,null,3922,null,0400000US21,Kentucky,21
47426,null,5388,null,0400000US22,Louisiana,22
4979,null,1428,null,0400000US23,Maine,23
199573,null,10453,null,0400000US24,Maryland,24
312314,null,13713,null,0400000US25,Massachusetts,25
194536,null,9815,null,0400000US26,Michigan,26
81646,null,6985,null,0400000US27,Minnesota,27
21359,null,2814,null,0400000US28,Mississippi,28
72433,null,5279,null,0400000US29,Missouri,29
7620,null,1875,null,0400000US30,Montana,30
50014,null,4411,null,0400000US31,Nebraska,31
213837,null,12958,null,0400000US32,Nevada,32
11726,null,2727,null,0400000US33,New Hampshire,33
694543,null,18634,null,0400000US34,New Jersey,34
326279,null,10943,null,0400000US35,New Mexico,35
1895582,null,30880,null,0400000US36,New York,36
404175,null,14552,null,0400000US37,North Carolina,37
3394,null,1029,null,0400000US38,North Dakota,38
123731,null,7515,null,0400000US39,Ohio,39
118760,null,8079,null,0400000US40,Oklahoma,40
147351,null,10426,null,0400000US41,Oregon,41
281982,null,11116,null,0400000US42,Pennsylvania,42
74657,null,5621,null,0400000US44,Rhode Island,44
68252,null,5725,null,0400000US45,South Carolina,45
7475,null,1805,null,0400000US46,South Dakota,46
94119,null,7320,null,0400000US47,Tennessee,47
3126447,null,52785,null,0400000US48,Texas,48
90556,null,7177,null,0400000US49,Utah,49
2079,null,630,null,0400000US50,Vermont,50
241859,null,11909,null,0400000US51,Virginia,51
276716,null,11858,null,0400000US53,Washington,53
6965,null,1768,null,0400000US54,West Virginia,54
155306,null,5714,null,0400000US55,Wisconsin,55
13087,null,2108,null,0400000US56,Wyoming,56
498146,null,16741,null,0400000US72,Puerto Rico,72
