VARIABLE,TYPE,LABEL,GROUP
B07411PR_001E,int,Estimate!!Median income in the past 12 months!!Total living in area 1 year ago,B07411PR
B07411PR_002E,int,Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Same house,B07411PR
B07411PR_003E,int,Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved within same municipio,B07411PR
B07411PR_004E,int,Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to different municipio,B07411PR
B07411PR_005E,int,Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to the United States,B07411PR
B07411PR_001M,int,Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago,B07411PR
B07411PR_002M,int,Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Same house,B07411PR
B07411PR_003M,int,Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved within same municipio,B07411PR
B07411PR_004M,int,Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to different municipio,B07411PR
B07411PR_005M,int,Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to the United States,B07411PR
B07411PR_001EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total living in area 1 year ago,B07411PR
B07411PR_001MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago,B07411PR
B07411PR_002EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Same house,B07411PR
B07411PR_002MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Same house,B07411PR
B07411PR_003EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved within same municipio,B07411PR
B07411PR_003MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved within same municipio,B07411PR
B07411PR_004EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to different municipio,B07411PR
B07411PR_004MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to different municipio,B07411PR
B07411PR_005EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to the United States,B07411PR
B07411PR_005MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total living in area 1 year ago!!Moved to the United States,B07411PR
