VARIABLE,TYPE,LABEL,GROUP
C12002I_001E,int,Estimate!!Total,C12002I
C12002I_002E,int,Estimate!!Total!!Never married,C12002I
C12002I_003E,int,Estimate!!Total!!Now married (except separated),C12002I
C12002I_004E,int,Estimate!!Total!!Separated,C12002I
C12002I_005E,int,Estimate!!Total!!Widowed,C12002I
C12002I_006E,int,Estimate!!Total!!Divorced,C12002I
C12002I_001M,int,Margin of Error!!Total,C12002I
C12002I_002M,int,Margin of Error!!Total!!Never married,C12002I
C12002I_003M,int,Margin of Error!!Total!!Now married (except separated),C12002I
C12002I_004M,int,Margin of Error!!Total!!Separated,C12002I
C12002I_005M,int,Margin of Error!!Total!!Widowed,C12002I
C12002I_006M,int,Margin of Error!!Total!!Divorced,C12002I
C12002I_001EA,string,Annotation of Estimate!!Total,C12002I
C12002I_001MA,string,Annotation of Margin of Error!!Total,C12002I
C12002I_002EA,string,Annotation of Estimate!!Total!!Never married,C12002I
C12002I_002MA,string,Annotation of Margin of Error!!Total!!Never married,C12002I
C12002I_003EA,string,Annotation of Estimate!!Total!!Now married (except separated),C12002I
C12002I_003MA,string,Annotation of Margin of Error!!Total!!Now married (except separated),C12002I
C12002I_004EA,string,Annotation of Estimate!!Total!!Separated,C12002I
C12002I_004MA,string,Annotation of Margin of Error!!Total!!Separated,C12002I
C12002I_005EA,string,Annotation of Estimate!!Total!!Widowed,C12002I
C12002I_005MA,string,Annotation of Margin of Error!!Total!!Widowed,C12002I
C12002I_006EA,string,Annotation of Estimate!!Total!!Divorced,C12002I
C12002I_006MA,string,Annotation of Margin of Error!!Total!!Divorced,C12002I
