VARIABLE,TYPE,LABEL,GROUP
C01001A_001E,int,Estimate!!Total,C01001A
C01001A_002E,int,Estimate!!Total!!Male,C01001A
C01001A_003E,int,Estimate!!Total!!Male!!Under 18 years,C01001A
C01001A_004E,int,Estimate!!Total!!Male!!18 to 64 years,C01001A
C01001A_005E,int,Estimate!!Total!!Male!!65 years and over,C01001A
C01001A_006E,int,Estimate!!Total!!Female,C01001A
C01001A_007E,int,Estimate!!Total!!Female!!Under 18 years,C01001A
C01001A_008E,int,Estimate!!Total!!Female!!18 to 64 years,C01001A
C01001A_009E,int,Estimate!!Total!!Female!!65 years and over,C01001A
C01001A_001M,int,Margin of Error!!Total,C01001A
C01001A_002M,int,Margin of Error!!Total!!Male,C01001A
C01001A_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C01001A
C01001A_004M,int,Margin of Error!!Total!!Male!!18 to 64 years,C01001A
C01001A_005M,int,Margin of Error!!Total!!Male!!65 years and over,C01001A
C01001A_006M,int,Margin of Error!!Total!!Female,C01001A
C01001A_007M,int,Margin of Error!!Total!!Female!!Under 18 years,C01001A
C01001A_008M,int,Margin of Error!!Total!!Female!!18 to 64 years,C01001A
C01001A_009M,int,Margin of Error!!Total!!Female!!65 years and over,C01001A
C01001A_001EA,string,Annotation of Estimate!!Total,C01001A
C01001A_001MA,string,Annotation of Margin of Error!!Total,C01001A
C01001A_002EA,string,Annotation of Estimate!!Total!!Male,C01001A
C01001A_002MA,string,Annotation of Margin of Error!!Total!!Male,C01001A
C01001A_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C01001A
C01001A_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C01001A
C01001A_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C01001A
C01001A_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C01001A
C01001A_005EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C01001A
C01001A_005MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C01001A
C01001A_006EA,string,Annotation of Estimate!!Total!!Female,C01001A
C01001A_006MA,string,Annotation of Margin of Error!!Total!!Female,C01001A
C01001A_007EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C01001A
C01001A_007MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C01001A
C01001A_008EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C01001A
C01001A_008MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C01001A
C01001A_009EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C01001A
C01001A_009MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C01001A
