VARIABLE,TYPE,LABEL,GROUP
B07404C_001E,int,Estimate!!Total living in area 1 year ago,B07404C
B07404C_002E,int,Estimate!!Total living in area 1 year ago!!Same house,B07404C
B07404C_003E,int,Estimate!!Total living in area 1 year ago!!Moved within same county,B07404C
B07404C_004E,int,Estimate!!Total living in area 1 year ago!!Moved to different county within same state,B07404C
B07404C_005E,int,Estimate!!Total living in area 1 year ago!!Moved to different state,B07404C
B07404C_001M,int,Margin of Error!!Total living in area 1 year ago,B07404C
B07404C_002M,int,Margin of Error!!Total living in area 1 year ago!!Same house,B07404C
B07404C_003M,int,Margin of Error!!Total living in area 1 year ago!!Moved within same county,B07404C
B07404C_004M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different county within same state,B07404C
B07404C_005M,int,Margin of Error!!Total living in area 1 year ago!!Moved to different state,B07404C
B07404C_001EA,string,Annotation of Estimate!!Total living in area 1 year ago,B07404C
B07404C_001MA,string,Annotation of Margin of Error!!Total living in area 1 year ago,B07404C
B07404C_002EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Same house,B07404C
B07404C_002MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Same house,B07404C
B07404C_003EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved within same county,B07404C
B07404C_003MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved within same county,B07404C
B07404C_004EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different county within same state,B07404C
B07404C_004MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different county within same state,B07404C
B07404C_005EA,string,Annotation of Estimate!!Total living in area 1 year ago!!Moved to different state,B07404C
B07404C_005MA,string,Annotation of Margin of Error!!Total living in area 1 year ago!!Moved to different state,B07404C
