GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002EA,B17018_002MA,B17018_003EA,B17018_003MA,B17018_004MA,B17018_004EA,B17018_005MA,B17018_005EA,B17018_006EA,B17018_006MA,B17018_007EA,B17018_007MA,B17018_008EA,B17018_008MA,B17018_009MA,B17018_009EA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012EA,B17018_012MA,B17018_013EA,B17018_013MA,B17018_014EA,B17018_014MA,B17018_015MA,B17018_015EA,B17018_016EA,B17018_016MA,B17018_017MA,B17018_017EA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022MA,B17018_022EA,B17018_023EA,B17018_023MA,B17018_024EA,B17018_024MA,B17018_025MA,B17018_025EA,B17018_026MA,B17018_026EA,B17018_027MA,B17018_027EA,B17018_028MA,B17018_028EA,B17018_029EA,B17018_029MA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032MA,B17018_032EA,B17018_033MA,B17018_033EA,B17018_034EA,B17018_034MA,B17018_035EA,B17018_035MA,state
0400000US18,1648172,14329,186201,5877,60834,3397,17615,1941,22631,2433,15399,1668,5189,1053,125367,5374,22829,2166,6682,1504,9746,1397,5018,1145,1383,611,102538,4952,25818,2545,33247,2815,37821,2975,5652,1608,1461971,13691,1168272,12839,90508,4063,373827,8468,350402,7710,353535,7736,293699,7817,91943,4431,13638,1779,34218,2798,28927,2848,15160,1914,201756,6920,21621,2376,63971,3533,78336,4554,37828,3139,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,5773,1200,8043,1039,7141,1318,2912,768,46468,3057,8759,1494,2435,784,2383,748,3520,911,421,289,37709,2489,4751,929,12127,1991,18905,1847,1926,640,726407,7311,602083,6637,32342,2205,172373,4675,199493,4512,197875,5076,124324,4543,40978,3042,5135,947,13507,1556,14375,1788,7961,1309,83346,3170,7005,1312,21536,1526,34734,2254,20071,1995,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,7414,1165,6948,1019,6693,1233,2669,653,44104,2935,9649,1467,1951,617,3179,836,4163,1009,356,293,34455,2583,8248,1318,9838,1440,14376,1775,1993,806,659343,7039,539683,7243,32899,2896,124080,4251,174568,4617,208136,5373,119660,5070,40620,2833,4426,938,11345,1533,16149,1721,8700,1177,79040,3883,7136,1200,17992,1934,32557,2584,21355,2165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,19992,2240,22500,2272,13476,1483,4429,815,108751,4831,18236,1941,7053,1416,6747,1354,3972,1041,464,267,90515,4453,21311,2587,33843,2595,31750,2651,3611,1016,971623,10148,774245,9492,81591,3547,242147,7064,224428,6948,226079,5885,197378,5956,62897,3719,10166,1570,23065,2579,20552,2247,9114,1506,134481,4489,18678,1664,39647,2674,48525,2887,27631,2277,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,13576,1846,15647,2123,11787,1563,3113,812,130643,5405,17554,2020,7028,1509,5419,1020,4731,1116,376,232,113089,5209,31421,2727,40051,3466,36854,3676,4763,1036,950893,9486,700683,9685,69881,4497,226011,6710,197162,6594,207629,6323,250210,8480,72748,4764,13769,1757,27325,2884,19420,2655,12234,1915,177462,6448,26512,2028,53490,3308,60387,4011,37073,3026,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,2653,769,5749,1092,3540,698,1388,453,20689,2403,4246,1038,1153,598,2087,711,696,316,310,260,16443,2108,1922,658,6452,1278,7291,1421,778,359,312931,5166,257238,4717,13163,1161,77109,3462,75292,3249,91674,3850,55693,3548,18974,1958,1814,560,7057,1318,6109,1125,3994,928,36719,2782,2204,639,10021,1626,14671,1835,9823,1647,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,8365,1718,9837,1678,6592,1266,4912,1143,75018,3860,10968,1759,2613,852,4654,1156,2814,998,887,614,64050,3796,15365,1906,20899,1844,22764,2595,5022,1149,1332389,10662,988423,10639,58450,2982,195068,6687,252055,6437,482850,8541,343966,8179,95487,5145,15850,2049,27906,2748,27209,2926,24522,2286,248479,6365,22335,2420,66063,3916,91735,4271,68346,4121,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,9997,1503,10606,1476,8561,1457,7382,1676,99273,4800,12018,1897,2878,916,4603,1300,3309,1036,1228,548,87255,4642,23187,2199,29695,3067,27097,2591,7276,1466,1463048,11274,1136741,11824,63741,3400,233666,7068,270997,8123,568337,10340,326307,8189,91694,4700,12646,1780,32240,2690,23853,2624,22955,2638,234613,6424,23697,2543,65368,3923,79387,4331,66161,3832,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,24421,1831,36284,2478,29678,2199,11793,1789,210508,7357,33516,3065,8658,1486,11782,1683,11413,1508,1663,632,176992,6459,37727,2834,54056,3953,73854,4067,11355,1698,2169928,15432,1719739,13601,106995,3261,427183,7735,577499,9530,608062,9251,450189,9731,133520,5226,16318,1887,47096,3238,46490,3283,23616,2259,316669,8486,30042,2382,86544,3742,130870,5197,69213,3855,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,8211,1194,10508,1526,9786,1185,4655,800,71125,3969,11800,1578,3260,941,3952,901,3797,874,791,407,59325,3615,13063,1907,17850,2229,24450,2397,3962,946,1270151,9399,1046649,9490,44727,2586,229485,5404,337485,7178,434952,7625,223502,6922,78087,3988,7131,1046,23098,1891,30500,2387,17358,2082,145415,5451,9518,1411,33507,2547,64000,4341,38390,2488,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,11949,1713,11352,1633,11924,2060,2151,714,106134,6151,13972,2505,4442,1216,4322,1053,4361,1468,847,534,92162,5335,22761,2108,34973,3362,29532,3346,4896,1146,604110,8871,443656,8991,45190,3096,122438,4454,148313,6250,127715,5810,160454,6349,43005,3668,8805,1510,11613,1675,14124,2144,8463,1741,117449,4534,17496,1922,31363,2916,43010,2944,25580,2674,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,16069,1943,20348,2033,18175,2007,7402,1467,115925,4949,19208,2466,5027,1131,8099,1650,4826,1142,1256,629,96717,4374,22113,2419,31758,2721,37629,3076,5217,1246,1339312,11908,1062209,12201,76206,3801,294641,6846,329019,6801,362343,7505,277103,7732,81516,3680,9270,1258,32041,2683,27046,2810,13159,1825,195587,6520,19106,1974,57325,3800,74099,4361,45057,3120,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,1680,449,3410,733,4207,912,2039,646,15211,1533,3291,776,800,469,1450,586,936,433,105,100,11920,1418,1513,612,3653,903,5668,1105,1086,393,233103,5160,194248,4503,8325,1023,49221,2578,66293,3178,70409,3314,38855,3101,16082,1972,1007,375,5466,1284,5652,1244,3957,935,22773,2216,1883,622,5580,1061,9415,1558,5895,1182,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,4443,938,4430,919,4220,915,1814,458,28399,2582,5396,1273,1172,602,1353,597,2157,841,714,439,23003,2242,4806,1042,5746,1027,10702,1649,1749,785,431258,6410,354431,5499,20130,1872,84526,3356,121894,3873,127881,3816,76827,3273,26340,2219,3669,1110,7005,1095,11762,1767,3904,863,50487,2758,5009,1044,12162,1447,21005,1968,12311,1358,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,11541,1808,9319,1751,8241,1442,2752,766,49952,3993,10707,1825,2653,867,3445,940,3657,974,952,548,39245,3417,10898,2002,12508,1778,12669,1763,3170,1179,569028,9141,413459,8441,42251,2902,98839,4728,150957,6071,121412,4543,155569,6304,54806,3840,9467,1841,15556,2207,19432,2168,10351,1645,100763,4620,13443,1834,27899,2672,40124,2895,19297,2402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,911,459,3249,962,2845,899,1359,424,14698,2070,2638,913,1007,630,773,414,699,347,159,150,12060,1894,2277,877,3843,947,4848,1106,1092,450,318656,6051,260684,5826,13007,1672,62545,2905,76061,4017,109071,4317,57972,4064,19048,1776,1758,685,7560,1288,5666,1093,4064,888,38924,3522,3366,1058,10606,1816,13121,1921,11831,1638,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,14570,1528,18073,2129,11636,1755,11682,1736,126413,5496,18432,2319,5886,1336,6548,1474,3297,826,2701,861,107981,5463,29678,3039,38616,3391,30543,2783,9144,1706,2029268,11090,1570057,11264,104717,4549,350609,7917,369463,9326,745268,10487,459211,8643,135683,5214,21495,2188,44287,3563,37317,3342,32584,2598,323528,7037,36814,2867,103435,4338,98586,4722,84693,4122,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,11709,1857,9362,1368,8969,1463,3636,980,50371,3002,8959,1341,2953,919,2562,679,2997,800,447,310,41412,2738,9969,1299,10070,1635,18689,2190,2684,927,417374,7998,313394,7202,32933,2413,71654,3992,99164,4843,109643,3753,103980,4762,34742,3268,5323,1301,9424,1578,12822,2059,7173,1397,69238,3705,9125,1228,15894,1856,26902,2638,17317,2205,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,65255,3601,61437,3337,41780,3493,29808,2393,362468,8865,58483,4716,21830,2717,19225,2404,12183,1680,5245,1134,303985,7566,102671,4302,94025,5229,82188,4442,25101,2028,4027109,19840,2949632,18457,261904,7048,683788,10219,763934,13347,1240006,13665,1077477,14053,311152,8499,50364,3721,99229,5303,89285,5146,72274,3641,766325,11843,103441,4579,199960,6516,258252,7728,204672,6425,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,36152,3239,34732,2786,30614,2780,10766,1553,219578,7523,37600,3484,13988,2055,12095,1688,9261,1745,2256,789,181978,6430,46779,3995,51319,3366,73541,4072,10339,1469,2140388,16167,1683668,14332,143278,5343,383011,8694,534139,10348,623240,10810,456720,11370,133533,5611,29121,3005,40241,3333,41436,3316,22735,2233,323187,9856,36293,3182,75232,4148,133180,5549,78482,4482,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,829,340,1301,422,1271,321,532,364,8409,1280,1649,552,307,244,541,258,663,317,138,154,6760,1188,877,502,1979,536,3460,798,444,315,163038,3810,135974,3808,7081,901,31765,2219,50304,2695,46824,2783,27064,2255,10360,1344,745,279,3470,847,3921,851,2224,891,16704,1681,1319,460,3843,902,6952,1068,4590,1044,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,24749,2006,37510,2893,28539,2701,11626,1526,246657,8328,39114,3271,8442,1426,18158,2040,10327,1500,2187,638,207543,7407,45680,3525,67435,3984,85773,4618,8655,1509,2564231,14280,2029001,15464,137340,5043,612047,9153,593845,10604,685769,10244,535230,12142,163902,6516,18276,1516,65238,4735,49507,3672,30881,2635,371328,9669,37782,2735,116729,5227,143963,6158,72854,4072,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,13834,1339,16829,1544,12702,1599,3526,680,78157,3368,14062,1462,4184,771,4591,838,4476,943,811,365,64095,2967,14284,1434,22615,1803,23489,1678,3707,962,832019,7593,655374,6748,55025,2416,180053,4603,213307,5155,206989,4911,176645,4919,59482,3162,9390,1043,21966,2162,19613,1835,8513,1016,117163,3762,10927,1090,32267,1772,48328,2580,25641,1995,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
