GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001EA,C20005H_001MA,C20005H_002MA,C20005H_002EA,C20005H_003EA,C20005H_003MA,C20005H_004MA,C20005H_004EA,C20005H_005EA,C20005H_005MA,C20005H_006EA,C20005H_006MA,C20005H_007MA,C20005H_007EA,C20005H_008EA,C20005H_008MA,C20005H_009MA,C20005H_009EA,C20005H_010MA,C20005H_010EA,C20005H_011EA,C20005H_011MA,C20005H_012EA,C20005H_012MA,C20005H_013MA,C20005H_013EA,C20005H_014EA,C20005H_014MA,C20005H_015MA,C20005H_015EA,C20005H_016EA,C20005H_016MA,C20005H_017EA,C20005H_017MA,C20005H_018MA,C20005H_018EA,C20005H_019EA,C20005H_019MA,C20005H_020MA,C20005H_020EA,C20005H_021MA,C20005H_021EA,C20005H_022EA,C20005H_022MA,C20005H_023EA,C20005H_023MA,C20005H_024MA,C20005H_024EA,C20005H_025MA,C20005H_025EA,C20005H_026MA,C20005H_026EA,C20005H_027EA,C20005H_027MA,C20005H_028EA,C20005H_028MA,C20005H_029MA,C20005H_029EA,C20005H_030EA,C20005H_030MA,C20005H_031MA,C20005H_031EA,C20005H_032EA,C20005H_032MA,C20005H_033MA,C20005H_033EA,C20005H_034EA,C20005H_034MA,C20005H_035EA,C20005H_035MA,C20005H_036MA,C20005H_036EA,C20005H_037MA,C20005H_037EA,C20005H_038EA,C20005H_038MA,C20005H_039MA,C20005H_039EA,state
0400000US18,4261877,3499,2071703,2846,1010584,9245,185,179,1010399,9229,16613,2191,64805,3540,134418,4470,316221,6565,256999,6895,221343,5984,1061119,9802,581686,8633,479433,8738,236256,6391,105167,5298,52861,3327,45665,3237,23197,2283,16287,1603,2190174,2573,729754,10835,87,107,729667,10841,17051,2126,96584,4500,169096,5504,257354,6983,127791,4935,61791,4270,1460420,11004,843528,9106,616892,9929,320546,7164,155675,5941,61892,3605,50462,3045,21273,2512,7044,1310,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2189845,2577,1068466,1912,562142,6110,36,39,562106,6114,9422,1292,34221,2539,70353,3656,194519,5530,142031,4986,111560,4252,506324,5975,260134,5038,246190,5642,125840,4298,51021,3125,26555,2480,24377,2078,9947,1193,8450,1309,1121379,1572,418016,6354,64,77,417952,6361,9829,1439,45869,2939,95266,3667,155526,4645,77510,4054,33952,2207,703363,6420,370312,5074,333051,6545,174502,4679,84495,3771,33572,2085,26073,1943,10224,1419,4185,863,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1800703,1899,880617,1477,475615,5403,43,62,475572,5410,8685,1176,31865,2720,61897,3335,146896,4549,109676,3928,116553,4310,405002,5794,208284,5282,196718,5823,103214,4316,39500,2467,20351,2149,16879,1798,9614,1373,7160,1235,920086,1333,341788,4878,65,78,341723,4883,8559,1325,42746,2733,75341,3689,121645,4483,61949,3692,31483,2354,578298,5144,317762,5022,260536,5486,138468,4469,64396,2911,24180,2074,21948,2113,9076,1101,2468,596,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3033097,2696,1473235,2156,657408,8583,45,75,657363,8587,13708,1823,57128,4128,101185,4779,203836,5642,154577,5319,126929,4540,815827,8966,502332,8717,313495,8051,162032,5876,69554,4075,32475,3122,26671,2360,12832,1775,9931,1322,1559862,2254,505668,6681,121,118,505547,6694,14105,2100,81431,4148,116058,5618,169177,6230,82977,3810,41799,2495,1054194,7190,675373,7084,378821,7782,200703,5311,93408,4386,37064,2766,29434,2202,12749,1712,5463,1102,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2231285,2863,1087485,1943,560512,7501,34,58,560478,7500,7345,1247,36277,3164,61061,4329,136272,5764,149449,6715,170074,5342,526973,7610,309755,6041,217218,6526,95423,4414,43845,3519,21772,2733,24459,2670,14439,1907,17280,2012,1143800,1991,388062,6453,77,96,387985,6451,12720,1843,57298,4057,77040,4343,130019,4647,73417,4866,37491,2518,755738,6773,481146,7590,274592,7498,144017,4731,62565,4329,29157,3159,25879,2541,8935,1373,4039,910,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1042654,1174,503852,1013,229135,4216,0,155,229135,4216,3555,813,16284,1984,36058,2678,78430,3788,55229,3140,39579,2914,274717,4287,143947,4256,130770,4339,61277,3201,28153,2245,16256,1757,13924,1711,6188,1026,4972,882,538802,739,174031,4222,0,155,174031,4222,4112,1091,19944,2002,40821,2652,61908,2949,32677,2263,14569,1767,364771,4390,200422,4188,164349,4619,79158,3305,41602,2603,19806,1859,16089,1751,5709,937,1985,668,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2632338,2458,1275957,1709,703133,7265,129,138,703004,7252,9180,1662,26832,2847,56809,3457,140377,5959,160912,4925,308894,6456,572824,7184,317360,5652,255464,6021,114800,4102,48306,2880,25895,2458,27584,2657,19123,2104,19756,1711,1356381,1589,515551,6608,65,118,515486,6606,8495,1526,26151,2529,61791,3517,142491,4894,134502,4714,142056,4830,840830,7011,474394,6340,366436,7164,162559,5506,78592,4060,41397,3138,43077,2666,24152,2140,16659,1848,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4192916,4013,2007546,2635,996043,9938,0,195,996043,9938,8384,1580,30756,2654,70319,4169,221358,6931,264894,8751,400332,7534,1011503,9608,527845,6669,483658,8701,215082,6480,96626,4835,54124,3426,57403,3636,29465,2579,30958,2258,2185370,2936,766768,9656,0,195,766768,9656,8430,1474,35310,2855,91849,4840,234079,6355,208743,6639,188357,5909,1418602,9875,746015,9277,672587,9117,285737,6268,144458,5543,86392,4331,79013,3995,47324,3012,29663,2516,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6175435,3722,3014812,2582,1327022,10583,77,76,1326945,10586,21901,1907,94142,3636,158626,5204,362763,7088,334056,6078,355457,6225,1687790,10491,957676,8436,730114,9375,363309,7700,164123,5405,76979,4162,67874,3700,31618,2694,26211,1884,3160623,2572,938305,8862,172,170,938133,8870,21552,2001,116126,4162,184871,5775,307427,7818,197333,6288,110824,3693,2222318,9663,1291517,9981,930801,9949,472497,7622,243705,5452,96008,3753,72146,3755,33068,2469,13377,1341,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3610288,2550,1771045,1781,933464,7589,29,30,933435,7592,13309,1403,43721,2331,95810,3685,270498,6053,246313,5404,263784,5970,837581,8066,392114,5998,445467,7161,207293,5621,87183,3921,49962,3332,49696,2485,29432,2021,21901,1548,1839243,1805,690159,7812,126,192,690033,7831,13897,1284,54131,3128,115765,4106,247738,5586,154706,4828,103796,4588,1149084,7919,560107,6054,588977,7169,264666,5709,139962,3945,73573,3644,64684,2861,33291,2524,12801,1598,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1391824,2151,675305,2235,320714,6124,0,198,320714,6124,6185,1191,23887,2685,45305,3946,101860,4681,74148,3909,69329,3921,354591,6506,215053,5087,139538,5850,70133,4016,30135,3301,14263,1954,12138,1675,6882,1350,5987,1127,716519,2483,231316,5512,33,56,231283,5507,6957,1047,32523,3003,55029,3712,78840,4449,41205,3252,16729,1980,485203,5775,330844,5972,154359,5844,82983,5149,38596,2937,12748,1874,11901,1818,5737,1349,2394,957,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3930637,3379,1909434,2797,918069,8716,100,137,917969,8737,15553,1662,74876,4733,140406,5721,279943,7231,204062,5975,203129,4898,991365,8862,556921,7833,434444,8869,215030,6328,97375,4847,43944,3458,46138,3082,20024,2100,11933,1730,2021203,2526,718223,9753,135,142,718088,9745,18418,2338,103289,5166,162480,5707,251523,6352,120211,5791,62167,3677,1302980,9870,764417,7682,538563,9234,289522,7911,126966,4754,55258,3317,44918,3465,16181,1732,5718,1010,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,720987,1197,361152,979,168980,3882,0,157,168980,3882,5295,748,15661,1563,26872,2357,51380,3085,36114,2461,33658,2509,192172,4006,95268,2921,96904,3666,46337,2629,20986,2153,13017,1470,8508,1219,4974,1163,3082,645,359835,897,119664,3933,51,52,119613,3930,4258,831,19255,1976,28083,2195,40483,2977,19376,1933,8158,1296,240171,4116,127332,3203,112839,4043,58707,3189,30648,2115,11712,1634,7500,1155,2783,752,1489,508,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1214910,1598,593789,1104,339978,4173,67,82,339911,4171,6184,875,21077,1994,45174,2748,113435,4345,83852,3203,70189,3194,253811,4163,122783,3229,131028,3918,68139,3307,28963,2557,13154,1680,10713,1284,4825,798,5234,1045,621121,1092,249407,3937,61,73,249346,3939,7604,1108,32012,2199,55677,2961,89111,3231,43923,2616,21019,2076,371714,4132,189573,3263,182141,4406,95576,3419,45933,2565,17678,1731,14276,1464,6959,1052,1719,466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1231673,1843,626315,1458,277064,5154,0,200,277064,5154,3965,1024,14438,1988,30980,2934,77776,4122,71688,3704,78217,4333,349251,5128,207281,4729,141970,6116,55964,3545,32151,3326,17855,1849,18901,1854,10441,1923,6658,1263,605358,1118,200739,4801,0,200,200739,4801,3547,646,16449,2035,33390,3050,71928,3958,46544,2964,28881,2458,404619,5165,254744,5772,149875,5310,60310,3815,41093,3121,21382,2656,16912,2139,6596,1279,3582,1024,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1004319,1687,491219,1224,250177,4644,5,10,250172,4644,2920,672,11568,1543,24562,2646,68217,3969,65657,3480,77248,3558,241042,4725,121542,3445,119500,4090,53733,2935,26591,2635,13717,1689,15474,1868,4982,901,5003,945,513100,1183,188522,5245,69,105,188453,5242,2607,695,12529,1796,32831,2842,67530,3366,44031,3082,28925,2408,324578,5623,167216,4313,157362,5089,70056,3787,40511,2636,18473,1983,16723,1844,8581,1135,3018,691,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4254877,5413,2046182,3755,1033173,8944,80,136,1033093,8961,11730,1876,30460,2713,65595,3790,180391,5541,253590,6446,491327,9045,1013009,9863,577819,8975,435190,9430,178369,5506,79648,4047,49952,3527,48394,3247,38667,3083,40160,3170,2208695,2942,734989,9054,122,126,734867,9045,11094,1613,36306,3255,82411,4009,204899,5794,196283,6555,203874,5880,1473706,9158,878535,9282,595171,8322,241892,7064,131167,4898,75538,4096,67586,3499,47301,2559,31687,2457,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,711028,1492,349247,1471,161985,4359,0,185,161985,4359,3198,887,11244,1690,19776,2240,40215,3037,37901,2572,49651,2916,187262,4570,115700,5096,71562,4147,32382,3169,15026,1946,7192,1334,8523,1617,3642,905,4797,1084,361781,1141,116040,4467,0,185,116040,4467,2958,997,13562,2212,20426,2404,34133,2829,26964,2250,17997,2201,245741,4487,158352,3456,87389,4279,42403,3195,20343,2216,8678,1425,9682,1268,4528,847,1755,650,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
